LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,B%
1752621677.935459,581810.000,28639,1,B%,1,100,58
1752621682.934501,586809.000,29460,1,B%,1,100,58
1752621687.934544,591809.000,30080,1,B%,1,100,58
1752621692.933586,596808.000,30899,1,B%,1,100,58
1752621697.933628,601808.000,31739,1,B%,1,100,59
1752621702.932671,606807.000,32560,1,B%,1,100,58
1752621707.932713,611807.000,33383,1,B%,1,100,59
1752621712.931755,616806.000,34181,1,B%,1,100,58
1752621717.931798,621806.000,35004,1,B%,1,100,59
1752621722.930840,626805.000,35831,1,B%,1,100,59
1752621727.930883,631805.000,36655,1,B%,1,100,59
1752621732.929925,636804.000,37460,1,B%,1,100,59
1752621737.929967,641804.000,38283,1,B%,1,100,59
1752621742.929010,646803.000,39105,1,B%,1,100,59
1752621747.929052,651803.000,39928,1,B%,1,100,59
1752621752.928094,656802.000,40748,1,B%,1,100,59
1752621757.928137,661802.000,41553,1,B%,1,100,59
1752621762.927179,666801.000,42377,1,B%,1,100,60
1752621767.927221,671801.000,43200,1,B%,1,100,59
1752621772.926264,676800.000,44021,1,B%,1,100,59
