LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,B%
1752172931.317968,536856.000,21577,1,B%,1,100,26
1752172936.317008,541855.000,22410,1,B%,1,100,26
1752172941.317049,546855.000,23231,1,B%,1,100,26
1752172946.316090,551854.000,24034,1,B%,1,100,26
1752172951.316130,556854.000,24869,1,B%,1,100,26
1752172956.315171,561853.000,25688,1,B%,1,100,26
1752172961.315212,566853.000,26475,1,B%,1,100,27
1752172966.314252,571852.000,27295,1,B%,1,100,27
1752172971.314293,576852.000,28111,1,B%,1,100,27
1752172976.313334,581851.000,28948,1,B%,1,100,27
1752172981.313374,586851.000,29766,1,B%,1,100,27
1752172986.312415,591850.000,30585,1,B%,1,100,27
1752172991.312456,596850.000,31420,1,B%,1,100,27
1752172996.311496,601849.000,32241,1,B%,1,100,27
1752173001.311537,606849.000,33057,1,B%,1,100,27
1752173006.310578,611848.000,33875,1,B%,1,100,28
1752173011.310618,616848.000,34712,1,B%,1,100,28
1752173016.309659,621847.000,35531,1,B%,1,100,28
1752173021.309700,626847.000,36348,1,B%,1,100,28
1752173026.308740,631846.000,37183,1,B%,1,100,28
1752173031.308781,636846.000,38000,1,B%,1,100,29
1752173036.307822,641845.000,38817,1,B%,1,100,28
1752173041.307862,646845.000,39654,1,B%,1,100,28
1752173046.306903,651844.000,40473,1,B%,1,100,28
1752173051.306944,656844.000,41290,1,B%,1,100,27
1752173056.305984,661843.000,42125,1,B%,1,100,28
1752173061.306025,666843.000,42942,1,B%,1,100,28
1752173066.305066,671842.000,43761,1,B%,1,100,28
1752173071.305106,676842.000,44598,1,B%,1,100,28
1752173076.304147,681841.000,45417,1,B%,1,100,27
1752173081.304188,686841.000,46234,1,B%,1,100,28
1752173086.303228,691840.000,47069,1,B%,1,100,29
1752173091.303269,696840.000,47886,1,B%,1,100,29
1752173096.302310,701839.000,48705,1,B%,1,100,28
1752173101.302350,706839.000,49538,1,B%,1,100,29
1752173106.301391,711838.000,50357,1,B%,1,100,29
1752173111.301432,716838.000,51174,1,B%,1,100,28
1752173116.300472,721837.000,52011,1,B%,1,100,28
1752173121.300513,726837.000,52828,1,B%,1,100,30
1752173126.299554,731836.000,53646,1,B%,1,100,29
1752173131.299594,736836.000,54481,1,B%,1,100,29
1752173136.298635,741835.000,55299,1,B%,1,100,29
1752173141.298676,746835.000,56119,1,B%,1,100,29
1752173146.297716,751834.000,56935,1,B%,1,100,29
1752173151.297757,756834.000,57772,1,B%,1,100,30
1752173156.296798,761833.000,58594,1,B%,1,100,30
1752173161.296838,766833.000,59412,1,B%,1,100,29
1752173166.295879,771832.000,60249,1,B%,1,100,30
1752173171.295920,776832.000,61067,1,B%,1,100,30
1752173176.294960,781831.000,61883,1,B%,1,100,30
1752173181.295001,786831.000,62704,1,B%,1,100,30
1752173186.294042,791830.000,63491,1,B%,1,100,31
1752173191.294082,796830.000,64307,1,B%,1,100,30
1752173196.293123,801829.000,65142,1,B%,1,100,30
1752173201.293164,806829.000,426,1,B%,1,100,31
1752173206.292204,811828.000,1242,1,B%,1,100,31
1752173211.292245,816828.000,2077,1,B%,1,100,30
1752173216.291286,821827.000,2899,1,B%,1,100,30
1752173221.291326,826827.000,3715,1,B%,1,100,30
1752173226.290367,831826.000,4552,1,B%,1,100,31
1752173231.290408,836826.000,5370,1,B%,1,100,30
1752173236.289448,841825.000,6191,1,B%,1,100,31
1752173241.289489,846825.000,7010,1,B%,1,100,31
1752173246.288530,851824.000,7845,1,B%,1,100,31
1752173251.288570,856824.000,8664,1,B%,1,100,31
1752173256.287611,861823.000,9481,1,B%,1,100,31
1752173261.287652,866823.000,10318,1,B%,1,100,31
1752173266.286692,871822.000,11139,1,B%,1,100,31
1752173271.286733,876822.000,11960,1,B%,1,100,31
1752173276.285774,881821.000,12807,1,B%,1,100,31
1752173281.285814,886821.000,13632,1,B%,1,100,31
1752173286.284855,891820.000,14456,1,B%,1,100,31
1752173291.284896,896820.000,15293,1,B%,1,100,31
1752173296.283936,901819.000,16095,1,B%,1,100,31
1752173301.283977,906819.000,16898,1,B%,1,100,31
1752173306.283018,911818.000,17717,1,B%,1,100,32
1752173311.283058,916818.000,18518,1,B%,1,100,32
1752173316.282099,921817.000,19322,1,B%,1,100,31
1752173321.282140,926817.000,20122,1,B%,1,100,32
1752173326.281180,931816.000,20941,1,B%,1,100,31
1752173331.281221,936816.000,21743,1,B%,1,100,31
1752173336.280262,941815.000,22543,1,B%,1,100,31
1752173341.280302,946815.000,23363,1,B%,1,100,31
1752173346.279343,951814.000,24166,1,B%,1,100,32
1752173351.279384,956814.000,24967,1,B%,1,100,31
1752173356.278424,961813.000,25778,1,B%,1,100,32
1752173361.278465,966813.000,26601,1,B%,1,100,32
1752173366.277506,971812.000,27408,1,B%,1,100,32
1752173371.277546,976812.000,28211,1,B%,1,100,32
1752173376.276587,981811.000,29030,1,B%,1,100,32
1752173381.276628,986811.000,29831,1,B%,1,100,32
1752173386.275668,991810.000,30634,1,B%,1,100,32
1752173391.275709,996810.000,31422,1,B%,1,100,32
1752173396.274750,1001809.000,32209,1,B%,1,100,32
1752173401.274790,1006809.000,33013,1,B%,1,100,32
1752173406.273831,1011808.000,33813,1,B%,1,100,32
1752173411.273872,1016808.000,34634,1,B%,1,100,32
