LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,SA
1752619988.768313,494540,12879,1,SA,1,100,0.001259
1752619989.034316,494806,12913,1,SA,1,100,0.001029
1752619989.702321,495474,13065,1,SA,1,100,0.002644
1752619990.368327,496140,13168,1,SA,1,100,0.004763
1752619990.835331,496607,13237,1,SA,1,100,0.001568
1752619991.635337,497407,13439,1,SA,1,100,0.002307
1752619992.301343,498073,13574,1,SA,1,100,0.004760
1752619993.301351,499073,13660,1,SA,1,100,0.001380
1752619993.901356,499673,13766,1,SA,1,100,0.002100
1752619994.368360,500140,13885,1,SA,1,100,0.002910
1752619995.567370,501339,14070,1,SA,1,100,0.002372
1752619996.234376,502006,14175,1,SA,1,100,0.013787
1752619997.567387,503339,14377,1,SA,1,100,0.000676
1752619997.900390,503672,14427,1,SA,1,100,0.008432
1752619998.767397,504539,14550,1,SA,1,100,0.000267
1752619998.967399,504739,14636,1,SA,1,100,0.001915
1752619999.500403,505272,14756,1,SA,1,100,0.002709
1752620000.300410,506072,14839,1,SA,1,100,0.006187
1752620001.500420,507272,15009,1,SA,1,100,0.000278
1752620002.033425,507805,15127,1,SA,1,100,0.001889
1752620002.833431,508605,15264,1,SA,1,100,0.001174
1752620003.633438,509405,15383,1,SA,1,100,0.000531
1752620004.033441,509805,15457,1,SA,1,100,0.000861
1752620004.499445,510271,15524,1,SA,1,100,0.000330
1752620004.699447,510471,15593,1,SA,1,100,0.001493
1752620005.099450,510871,15627,1,SA,1,100,0.000292
1752620005.433453,511205,15696,1,SA,1,100,0.000461
1752620005.966458,511738,15801,1,SA,1,100,0.001351
1752620006.367461,512139,15852,1,SA,1,100,0.001019
1752620007.099467,512871,15955,1,SA,1,100,0.000471
1752620007.433470,513205,16056,1,SA,1,100,0.001938
1752620008.032475,513804,16124,1,SA,1,100,0.000564
1752620008.232476,514004,16161,1,SA,1,100,0.000653
1752620008.632480,514404,16244,1,SA,1,100,0.001050
1752620009.100484,514872,16318,1,SA,1,100,0.000528
1752620009.500487,515272,16387,1,SA,1,100,0.003910
1752620010.565496,516337,16554,1,SA,1,100,0.000224
1752620010.765498,516537,16589,1,SA,1,100,0.000404
1752620010.965499,516737,16644,1,SA,1,100,0.000721
1752620011.299502,517071,16680,1,SA,1,100,0.000634
1752620011.699506,517471,16781,1,SA,1,100,0.001686
1752620012.299511,518071,16850,1,SA,1,100,0.000642
1752620012.565513,518337,16917,1,SA,1,100,0.001243
1752620013.099517,518871,16987,1,SA,1,100,0.000278
1752620013.299519,519071,17057,1,SA,1,100,0.001811
1752620013.766523,519538,17107,1,SA,1,100,0.001354
1752620014.232527,520004,17181,1,SA,1,100,0.000375
1752620014.832532,520604,17283,1,SA,1,100,0.000662
1752620015.032533,520804,17318,1,SA,1,100,0.000427
1752620015.232535,521004,17355,1,SA,1,100,0.000522
1752620015.632538,521404,17423,1,SA,1,100,0.000668
1752620015.899541,521671,17494,1,SA,1,100,0.001198
1752620016.565546,522337,17579,1,SA,1,100,0.000773
1752620017.231552,523003,17681,1,SA,1,100,0.000098
1752620017.565555,523337,17748,1,SA,1,100,0.000342
1752620017.765556,523537,17785,1,SA,1,100,0.000441
1752620017.965558,523737,17820,1,SA,1,100,0.000639
1752620018.365561,524137,17870,1,SA,1,100,0.000345
1752620018.565563,524337,17907,1,SA,1,100,0.000297
1752620018.765565,524537,17941,1,SA,1,100,0.000595
1752620019.365570,525137,18049,1,SA,1,100,0.000299
1752620019.698573,525470,18118,1,SA,1,100,0.000401
1752620019.898574,525670,18152,1,SA,1,100,0.000402
1752620020.098576,525870,18187,1,SA,1,100,0.000856
1752620020.365578,526137,18222,1,SA,1,100,0.000505
1752620020.565580,526337,18258,1,SA,1,100,0.000152
1752620020.898583,526670,18345,1,SA,1,100,0.002140
1752620021.698589,527470,18481,1,SA,1,100,0.000924
1752620022.031592,527803,18548,1,SA,1,100,0.001185
1752620022.431595,528203,18583,1,SA,1,100,0.000259
1752620022.631597,528403,18620,1,SA,1,100,0.000363
1752620023.098601,528870,18703,1,SA,1,100,0.000522
1752620023.764607,529536,18804,1,SA,1,100,0.001104
1752620024.031609,529803,18842,1,SA,1,100,0.000158
1752620024.231611,530003,18875,1,SA,1,100,0.000580
1752620024.431612,530203,18916,1,SA,1,100,0.000106
1752620024.631614,530403,18953,1,SA,1,100,0.000371
1752620024.831616,530603,19020,1,SA,1,100,0.001064
1752620025.297619,531069,19105,1,SA,1,100,0.011345
1752620026.697631,532469,19309,1,SA,1,100,0.001920
1752620027.897641,533669,19493,1,SA,1,100,0.000662
