LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,SA
1755113198.204666,77973,10852,1,SA,1,100,0.014341
1755113198.736678,78505,10933,1,SA,1,100,0.006544
1755113199.470695,79239,11066,1,SA,1,100,0.006127
1755113200.136710,79905,11186,1,SA,1,100,0.006806
1755113200.870727,80639,11253,1,SA,1,100,0.002640
1755113201.669745,81438,11419,1,SA,1,100,0.002535
1755113203.603789,83372,11826,1,SA,1,100,0.014597
1755113204.936819,84705,11910,1,SA,1,100,0.000718
1755113206.069845,85838,12126,1,SA,1,100,0.001429
1755113206.669858,86438,12213,1,SA,1,100,0.000910
1755113207.069867,86838,12305,1,SA,1,100,0.006160
1755113207.602879,87371,12375,1,SA,1,100,0.003417
1755113208.002889,87771,12509,1,SA,1,100,0.007517
1755113208.936910,88705,12611,1,SA,1,100,0.001685
1755113209.402920,89171,12795,1,SA,1,100,0.009686
1755113210.402943,90171,12845,1,SA,1,100,0.001521
1755113211.269963,91038,13015,1,SA,1,100,0.010024
1755113211.803975,91572,13116,1,SA,1,100,0.028890
1755113212.868999,92637,13256,1,SA,1,100,0.007461
1755113213.937023,93705,13441,1,SA,1,100,0.004942
1755113214.269031,94037,13476,1,SA,1,100,0.000854
1755113214.869045,94637,13593,1,SA,1,100,0.000640
1755113215.602061,95370,13745,1,SA,1,100,0.011049
1755113216.070072,95838,13812,1,SA,1,100,0.018429
1755113216.470081,96238,13864,1,SA,1,100,0.007108
1755113216.936091,96704,13933,1,SA,1,100,0.005540
1755113217.136096,96904,13970,1,SA,1,100,0.026513
1755113217.603107,97371,14077,1,SA,1,100,0.038323
1755113218.136119,97904,14128,1,SA,1,100,0.011199
1755113219.135141,98903,14363,1,SA,1,100,0.009536
1755113220.002161,99770,14447,1,SA,1,100,0.001110
1755113220.269167,100037,14498,1,SA,1,100,0.010792
1755113220.669176,100437,14583,1,SA,1,100,0.014798
1755113221.002184,100770,14617,1,SA,1,100,0.002661
1755113221.336191,101104,14685,1,SA,1,100,0.010149
1755113221.669199,101437,14720,1,SA,1,100,0.006937
1755113222.135210,101903,14808,1,SA,1,100,0.002879
1755113222.402216,102170,14882,1,SA,1,100,0.005030
1755113222.869226,102637,14966,1,SA,1,100,0.003992
1755113223.269235,103037,15035,1,SA,1,100,0.003875
1755113223.935250,103703,15136,1,SA,1,100,0.001966
1755113225.602288,105370,15469,1,SA,1,100,0.005282
1755113226.468308,106236,15523,1,SA,1,100,0.000704
1755113226.668312,106436,15557,1,SA,1,100,0.000942
1755113231.202415,110970,16358,1,SA,1,100,0.004856
1755113231.868431,111636,16427,1,SA,1,100,0.001382
1755113232.667449,112435,16571,1,SA,1,100,0.000313
1755113233.267462,113035,16753,1,SA,1,100,0.020725
1755113234.067481,113835,16854,1,SA,1,100,0.015044
1755113235.534514,115302,17069,1,SA,1,100,0.018106
1755113236.068526,115836,17121,1,SA,1,100,0.000157
1755113236.268531,116036,17172,1,SA,1,100,0.004496
1755113237.400556,117168,17392,1,SA,1,100,0.008409
1755113238.533582,118301,17531,1,SA,1,100,0.000707
1755113238.733587,118501,17598,1,SA,1,100,0.002302
1755113239.133596,118901,17668,1,SA,1,100,0.003348
1755113239.667608,119435,17735,1,SA,1,100,0.000976
1755113240.201620,119969,17887,1,SA,1,100,0.005973
1755113241.000638,120768,17956,1,SA,1,100,0.000611
1755113241.200643,120968,18008,1,SA,1,100,0.002414
1755113242.600674,122368,18228,1,SA,1,100,0.000044
1755113242.867680,122635,18301,1,SA,1,100,0.002732
1755113243.400693,123168,18416,1,SA,1,100,0.013597
1755113244.133709,123901,18532,1,SA,1,100,0.016654
1755113244.933727,124701,18635,1,SA,1,100,0.010625
1755113245.666744,125434,18786,1,SA,1,100,0.013911
1755113246.333759,126101,18837,1,SA,1,100,0.001990
1755113246.933773,126701,18973,1,SA,1,100,0.010948
1755113247.733791,127501,19163,1,SA,1,100,0.019055
1755113251.399874,131167,19693,1,SA,1,100,0.004151
1755113251.799883,131567,19798,1,SA,1,100,0.006832
1755113252.999911,132767,20104,1,SA,1,100,0.045894
1755113255.332964,135100,20385,1,SA,1,100,0.012384
1755113259.066048,138833,20993,1,SA,1,100,0.007775
1755113260.199074,139966,21227,1,SA,1,100,0.017677
1755113262.532127,142299,21580,1,SA,1,100,0.032982
1755113263.733154,143500,21771,1,SA,1,100,0.005540
1755113264.665175,144432,21889,1,SA,1,100,0.024112
1755113265.198188,144965,21972,1,SA,1,100,0.002995
1755113265.398192,145165,22009,1,SA,1,100,0.016767
1755113265.732200,145499,22061,1,SA,1,100,0.007785
1755113268.931272,148698,22618,1,SA,1,100,0.368376
