LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,SR
1755113198.204666,77973,10853,1,SR,1,100,0.266667
1755113198.736678,78505,10934,1,SR,1,100,0.200000
1755113199.470695,79239,11067,1,SR,1,100,0.266667
1755113200.136710,79905,11187,1,SR,1,100,0.333333
1755113200.870727,80639,11254,1,SR,1,100,0.066667
1755113201.669745,81438,11420,1,SR,1,100,0.266667
1755113203.603789,83372,11827,1,SR,1,100,0.800000
1755113204.936819,84705,11911,1,SR,1,100,0.066667
1755113206.069845,85838,12127,1,SR,1,100,0.200000
1755113206.669858,86438,12214,1,SR,1,100,0.133333
1755113207.069867,86838,12306,1,SR,1,100,0.266667
1755113207.602879,87371,12376,1,SR,1,100,0.133333
1755113208.002889,87771,12510,1,SR,1,100,0.466667
1755113208.936910,88705,12612,1,SR,1,100,0.200000
1755113209.402920,89171,12796,1,SR,1,100,0.866667
1755113210.402943,90171,12846,1,SR,1,100,0.133333
1755113211.269963,91038,13016,1,SR,1,100,0.266667
1755113211.803975,91572,13117,1,SR,1,100,0.400000
1755113212.868999,92637,13257,1,SR,1,100,0.133333
1755113213.937023,93705,13442,1,SR,1,100,0.200000
1755113214.269031,94037,13477,1,SR,1,100,0.066667
1755113214.869045,94637,13594,1,SR,1,100,0.133333
1755113215.602061,95370,13746,1,SR,1,100,0.333333
1755113216.070072,95838,13813,1,SR,1,100,0.266667
1755113216.470081,96238,13865,1,SR,1,100,0.133333
1755113216.936091,96704,13934,1,SR,1,100,0.066667
1755113217.136096,96904,13971,1,SR,1,100,0.133333
1755113217.603107,97371,14078,1,SR,1,100,0.266667
1755113218.136119,97904,14129,1,SR,1,100,0.066667
1755113219.135141,98903,14364,1,SR,1,100,0.400000
1755113220.002161,99770,14448,1,SR,1,100,0.133333
1755113220.269167,100037,14499,1,SR,1,100,0.133333
1755113220.669176,100437,14584,1,SR,1,100,0.200000
1755113221.002184,100770,14618,1,SR,1,100,0.066667
1755113221.336191,101104,14686,1,SR,1,100,0.200000
1755113221.669199,101437,14721,1,SR,1,100,0.066667
1755113222.135210,101903,14809,1,SR,1,100,0.133333
1755113222.402216,102170,14883,1,SR,1,100,0.200000
1755113222.869226,102637,14967,1,SR,1,100,0.266667
1755113223.269235,103037,15036,1,SR,1,100,0.266667
1755113223.935250,103703,15137,1,SR,1,100,0.200000
1755113225.602288,105370,15470,1,SR,1,100,0.600000
1755113226.468308,106236,15524,1,SR,1,100,0.066667
1755113226.668312,106436,15558,1,SR,1,100,0.066667
1755113231.202415,110970,16359,1,SR,1,100,0.400000
1755113231.868431,111636,16428,1,SR,1,100,0.066667
1755113232.667449,112435,16572,1,SR,1,100,0.066667
1755113233.267462,113035,16754,1,SR,1,100,0.666667
1755113234.067481,113835,16855,1,SR,1,100,0.400000
1755113235.534514,115302,17070,1,SR,1,100,0.266667
1755113236.068526,115836,17122,1,SR,1,100,0.066667
1755113236.268531,116036,17173,1,SR,1,100,0.200000
1755113237.400556,117168,17393,1,SR,1,100,0.333333
1755113238.533582,118301,17532,1,SR,1,100,0.066667
1755113238.733587,118501,17599,1,SR,1,100,0.266667
1755113239.133596,118901,17669,1,SR,1,100,0.266667
1755113239.667608,119435,17736,1,SR,1,100,0.066667
1755113240.201620,119969,17888,1,SR,1,100,0.533333
1755113241.000638,120768,17957,1,SR,1,100,0.066667
1755113241.200643,120968,18009,1,SR,1,100,0.200000
1755113242.600674,122368,18229,1,SR,1,100,0.133333
1755113242.867680,122635,18302,1,SR,1,100,0.266667
1755113243.400693,123168,18417,1,SR,1,100,0.466667
1755113244.133709,123901,18533,1,SR,1,100,0.400000
1755113244.933727,124701,18636,1,SR,1,100,0.200000
1755113245.666744,125434,18787,1,SR,1,100,0.400000
1755113246.333759,126101,18838,1,SR,1,100,0.066667
1755113246.933773,126701,18974,1,SR,1,100,0.266667
1755113247.733791,127501,19164,1,SR,1,100,0.600000
1755113251.399874,131167,19694,1,SR,1,100,0.266667
1755113251.799883,131567,19799,1,SR,1,100,0.400000
1755113252.999911,132767,20105,1,SR,1,100,1.000000
1755113255.332964,135100,20386,1,SR,1,100,0.466667
1755113259.066048,138833,20994,1,SR,1,100,0.333333
1755113260.199074,139966,21228,1,SR,1,100,0.600000
1755113262.532127,142299,21581,1,SR,1,100,0.466667
1755113263.733154,143500,21772,1,SR,1,100,0.333333
1755113264.665175,144432,21890,1,SR,1,100,0.133333
1755113265.198188,144965,21973,1,SR,1,100,0.066667
1755113265.398192,145165,22010,1,SR,1,100,0.066667
1755113265.732200,145499,22062,1,SR,1,100,0.066667
1755113268.931272,148698,22619,1,SR,1,100,0.200000
1755113271.532331,151299,23033,1,SR,1,100,0.133333
1755113271.932341,151699,23105,1,SR,1,100,0.133333
1755113272.332350,152099,23155,1,SR,1,100,0.133333
1755113272.731359,152498,23224,1,SR,1,100,0.133333
1755113272.998365,152765,23358,1,SR,1,100,0.666667
1755113273.798383,153565,23399,1,SR,1,100,0.066667
1755113273.998387,153765,23433,1,SR,1,100,0.066667
1755113275.331418,155098,23752,1,SR,1,100,0.600000
1755113276.198437,155965,23802,1,SR,1,100,0.066667
1755113276.598446,156365,23889,1,SR,1,100,0.200000
1755113277.131459,156898,23976,1,SR,1,100,0.133333
1755113277.398465,157165,24027,1,SR,1,100,0.200000
1755113277.997478,157764,24113,1,SR,1,100,0.066667
1755113278.464489,158231,24213,1,SR,1,100,0.200000
1755113278.797496,158564,24288,1,SR,1,100,0.333333
1755113283.397601,163164,25056,1,SR,1,100,0.333333
1755113283.863611,163630,25095,1,SR,1,100,0.133333
1755113285.463648,165230,25398,1,SR,1,100,0.333333
1755113286.196664,165963,25481,1,SR,1,100,0.133333
1755113286.596674,166363,25549,1,SR,1,100,0.133333
1755113286.996683,166763,25604,1,SR,1,100,0.066667
1755113287.464693,167231,25704,1,SR,1,100,0.133333
1755113288.863725,168630,25942,1,SR,1,100,0.133333
1755113289.463739,169230,26029,1,SR,1,100,0.066667
1755113289.663743,169430,26063,1,SR,1,100,0.133333
1755113289.997751,169764,26117,1,SR,1,100,0.066667
1755113290.263757,170030,26167,1,SR,1,100,0.066667
1755113296.062889,175829,27154,1,SR,1,100,0.333333
1755113300.595992,180362,27876,1,SR,1,100,0.133333
1755113301.729017,181495,28093,1,SR,1,100,0.266667
1755113302.663038,182429,28231,1,SR,1,100,0.133333
1755113303.062048,182828,28283,1,SR,1,100,0.133333
1755113303.462057,183228,28350,1,SR,1,100,0.133333
1755113317.328372,197094,30627,1,SR,1,100,0.133333
1755113319.727426,199493,31065,1,SR,1,100,0.333333
1755113336.792814,216558,33805,1,SR,1,100,0.066667
1755113336.992818,216758,33859,1,SR,1,100,0.133333
1755113337.260824,217026,33944,1,SR,1,100,0.400000
1755113337.792836,217558,34062,1,SR,1,100,0.533333
1755113338.859861,218625,34214,1,SR,1,100,0.400000
1755113339.925885,219691,34349,1,SR,1,100,0.200000
1755113340.259892,220025,34457,1,SR,1,100,0.466667
1755113340.859906,220625,34490,1,SR,1,100,0.066667
1755113341.192914,220958,34641,1,SR,1,100,0.600000
1755113341.925930,221691,34677,1,SR,1,100,0.066667
1755113342.125935,221891,34696,1,SR,1,100,0.066667
1755113343.125957,222891,34864,1,SR,1,100,0.066667
1755113343.458965,223224,34933,1,SR,1,100,0.066667
1755113343.792973,223558,35017,1,SR,1,100,0.266667
1755113344.192982,223958,35069,1,SR,1,100,0.133333
1755113345.726016,225491,35308,1,SR,1,100,0.133333
1755113358.991318,238756,37500,1,SR,1,100,0.200000
1755113359.591331,239356,37634,1,SR,1,100,0.400000
1755113360.391350,240156,37776,1,SR,1,100,0.466667
1755113361.391372,241156,37875,1,SR,1,100,0.133333
1755113362.324393,242089,38064,1,SR,1,100,0.333333
1755113362.791404,242556,38098,1,SR,1,100,0.066667
1755113363.391418,243156,38217,1,SR,1,100,0.133333
1755113364.724448,244489,38419,1,SR,1,100,0.066667
1755113365.457465,245222,38553,1,SR,1,100,0.133333
1755113367.190504,246955,38861,1,SR,1,100,0.200000
1755113367.524512,247289,38930,1,SR,1,100,0.266667
1755113369.391554,249156,39262,1,SR,1,100,0.466667
1755113374.390668,254155,40049,1,SR,1,100,0.266667
1755113374.923680,254688,40117,1,SR,1,100,0.200000
1755113375.790699,255555,40251,1,SR,1,100,0.133333
1755113376.190708,255955,40310,1,SR,1,100,0.066667
1755113376.523716,256288,40428,1,SR,1,100,0.466667
1755113377.256733,257021,40531,1,SR,1,100,0.266667
1755113386.988954,266753,42089,1,SR,1,100,0.066667
1755113387.188958,266953,42124,1,SR,1,100,0.066667
1755113389.256005,269020,42474,1,SR,1,100,0.200000
1755113389.722016,269486,42559,1,SR,1,100,0.200000
1755113390.056023,269820,42629,1,SR,1,100,0.333333
1755113393.322097,273086,43134,1,SR,1,100,0.066667
1755113393.522102,273286,43203,1,SR,1,100,0.266667
1755113397.522193,277286,43686,1,SR,1,100,0.200000
1755113408.720447,288484,45526,1,SR,1,100,0.666667
1755113410.320484,290084,45707,1,SR,1,100,0.266667
1755113414.187571,293951,46323,1,SR,1,100,0.133333
1755113414.720583,294484,46391,1,SR,1,100,0.066667
1755113417.453646,297217,46862,1,SR,1,100,0.200000
1755113419.320688,299084,47327,1,SR,1,100,1.133333
1755113420.986726,300750,47427,1,SR,1,100,0.066667
1755113421.719742,301483,47636,1,SR,1,100,0.600000
1755113422.453759,302217,47721,1,SR,1,100,0.400000
1755113422.986771,302750,47755,1,SR,1,100,0.133333
1755113424.252800,304016,48038,1,SR,1,100,0.533333
1755113425.052818,304816,48107,1,SR,1,100,0.200000
1755113425.386826,305150,48194,1,SR,1,100,0.333333
1755113427.985885,307749,48684,1,SR,1,100,0.733333
1755113430.052932,309816,48915,1,SR,1,100,0.066667
1755113430.252936,310016,49035,1,SR,1,100,0.600000
1755113430.986953,310750,49087,1,SR,1,100,0.200000
1755113431.318960,311082,49121,1,SR,1,100,0.066667
1755113431.785971,311549,49363,1,SR,1,100,1.066667
1755113433.853018,313616,49596,1,SR,1,100,0.400000
1755113434.519033,314282,49699,1,SR,1,100,0.333333
1755113435.386053,315149,49815,1,SR,1,100,0.133333
