LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,SR
1752703216.119493,494803,13797,1,SR,1,100,1.066667
1752703218.386498,497070,14017,1,SR,1,100,0.066667
1752703218.719499,497403,14120,1,SR,1,100,0.400000
1752703219.652501,498336,14260,1,SR,1,100,0.200000
1752703220.385503,499069,14361,1,SR,1,100,0.066667
1752703220.719503,499403,14432,1,SR,1,100,0.200000
1752703221.585505,500269,14581,1,SR,1,100,0.266667
1752703222.118507,500802,14650,1,SR,1,100,0.133333
1752703222.385507,501069,14734,1,SR,1,100,0.333333
1752703223.251509,501935,14889,1,SR,1,100,0.400000
1752703223.785510,502469,14956,1,SR,1,100,0.266667
1752703224.718513,503402,15196,1,SR,1,100,0.733333
1752703225.984516,504668,15333,1,SR,1,100,0.266667
1752703226.784517,505468,15451,1,SR,1,100,0.200000
1752703227.384519,506068,15569,1,SR,1,100,0.333333
1752703227.851520,506535,15639,1,SR,1,100,0.266667
1752703228.384521,507068,15724,1,SR,1,100,0.266667
1752703228.784522,507468,15793,1,SR,1,100,0.200000
1752703229.251523,507935,15879,1,SR,1,100,0.266667
1752703229.651524,508335,15914,1,SR,1,100,0.066667
1752703230.385526,509069,16037,1,SR,1,100,0.066667
1752703230.717526,509401,16154,1,SR,1,100,0.400000
1752703231.250528,509934,16190,1,SR,1,100,0.133333
1752703231.650529,510334,16259,1,SR,1,100,0.133333
1752703232.050530,510734,16327,1,SR,1,100,0.133333
1752703232.317530,511001,16363,1,SR,1,100,0.066667
1752703232.517531,511201,16447,1,SR,1,100,0.400000
1752703233.184532,511868,16552,1,SR,1,100,0.333333
1752703233.918534,512602,16652,1,SR,1,100,0.200000
1752703234.250535,512934,16706,1,SR,1,100,0.133333
1752703234.517535,513201,16757,1,SR,1,100,0.200000
1752703234.983536,513667,16826,1,SR,1,100,0.133333
1752703235.251537,513935,16881,1,SR,1,100,0.133333
1752703235.517538,514201,16917,1,SR,1,100,0.066667
1752703235.717538,514401,16970,1,SR,1,100,0.200000
1752703236.183539,514867,17037,1,SR,1,100,0.133333
1752703236.451540,515135,17075,1,SR,1,100,0.066667
1752703236.650540,515334,17192,1,SR,1,100,0.600000
1752703237.384542,516068,17227,1,SR,1,100,0.066667
