LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,SA
1752794194.465212,574873,27772,1,SA,1,100,0.028778
1752794195.798216,576206,28030,1,SA,1,100,0.003054
1752794196.531218,576939,28165,1,SA,1,100,0.004424
1752794197.331220,577739,28234,1,SA,1,100,0.001418
1752794197.798222,578206,28301,1,SA,1,100,0.001297
1752794198.264223,578672,28404,1,SA,1,100,0.002251
1752794198.732225,579140,28439,1,SA,1,100,0.000474
1752794198.932225,579340,28489,1,SA,1,100,0.003718
1752794199.332227,579740,28544,1,SA,1,100,0.000097
1752794199.664228,580072,28594,1,SA,1,100,0.000289
1752794199.864228,580272,28714,1,SA,1,100,0.003282
1752794200.798231,581206,28826,1,SA,1,100,0.001936
1752794201.331233,581739,28912,1,SA,1,100,0.001708
1752794201.665234,582073,28979,1,SA,1,100,0.003158
1752794202.597237,583005,29147,1,SA,1,100,0.003849
1752794203.198238,583606,29216,1,SA,1,100,0.002104
1752794203.598240,584006,29269,1,SA,1,100,0.000934
1752794203.931241,584339,29386,1,SA,1,100,0.005498
1752794204.597243,585005,29473,1,SA,1,100,0.004931
1752794205.197245,585605,29574,1,SA,1,100,0.005188
1752794205.797246,586205,29645,1,SA,1,100,0.012091
1752794206.464248,586872,29769,1,SA,1,100,0.006794
1752794207.130251,587538,29970,1,SA,1,100,0.005396
1752794208.064253,588472,30103,1,SA,1,100,0.013967
1752794210.263260,590671,30385,1,SA,1,100,0.014820
1752794211.663264,592071,30677,1,SA,1,100,0.005135
1752794212.263266,592671,30779,1,SA,1,100,0.004620
1752794213.130269,593538,30881,1,SA,1,100,0.002887
1752794213.464270,593872,30932,1,SA,1,100,0.001662
1752794213.930271,594338,31037,1,SA,1,100,0.003323
1752794214.396273,594804,31120,1,SA,1,100,0.003060
1752794215.197275,595605,31221,1,SA,1,100,0.001207
1752794215.729277,596137,31310,1,SA,1,100,0.001149
1752794215.997278,596405,31361,1,SA,1,100,0.000770
1752794216.263279,596671,31419,1,SA,1,100,0.002323
1752794216.996281,597404,31522,1,SA,1,100,0.000751
1752794217.530282,597938,31641,1,SA,1,100,0.001664
1752794218.330285,598738,31742,1,SA,1,100,0.000366
1752794218.530285,598938,31778,1,SA,1,100,0.000699
1752794218.996287,599404,31896,1,SA,1,100,0.002419
1752794219.463288,599871,31934,1,SA,1,100,0.000898
1752794219.663289,600071,31984,1,SA,1,100,0.001922
1752794219.996290,600404,32019,1,SA,1,100,0.000682
1752794220.463291,600871,32106,1,SA,1,100,0.000268
1752794220.796292,601204,32175,1,SA,1,100,0.000653
1752794221.196294,601604,32283,1,SA,1,100,0.002713
1752794221.662295,602070,32318,1,SA,1,100,0.000744
1752794222.062296,602470,32385,1,SA,1,100,0.000393
1752794222.396297,602804,32488,1,SA,1,100,0.004181
1752794223.062299,603470,32558,1,SA,1,100,0.000720
1752794223.462301,603870,32627,1,SA,1,100,0.000723
1752794223.929302,604337,32795,1,SA,1,100,0.004196
1752794224.995305,605403,32878,1,SA,1,100,0.000248
1752794225.195306,605603,32916,1,SA,1,100,0.000580
1752794225.662307,606070,33052,1,SA,1,100,0.003959
1752794226.328309,606736,33103,1,SA,1,100,0.000675
1752794226.528310,606936,33130,1,SA,1,100,0.000633
1752794226.728311,607136,33164,1,SA,1,100,0.002552
1752794227.528313,607936,33299,1,SA,1,100,0.001419
1752794227.795314,608203,33368,1,SA,1,100,0.001639
1752794228.261315,608669,33438,1,SA,1,100,0.001002
1752794228.595316,609003,33520,1,SA,1,100,0.003583
1752794229.061318,609469,33623,1,SA,1,100,0.004146
1752794229.728320,610136,33658,1,SA,1,100,0.000535
1752794230.061321,610469,33726,1,SA,1,100,0.000581
1752794230.395322,610803,33828,1,SA,1,100,0.002930
1752794231.729326,612137,34038,1,SA,1,100,0.028752
1752794232.461328,612869,34124,1,SA,1,100,0.009646
1752794233.795332,614203,34361,1,SA,1,100,0.002227
1752794234.128333,614536,34411,1,SA,1,100,0.001616
1752794234.528335,614936,34465,1,SA,1,100,0.000670
1752794234.728335,615136,34567,1,SA,1,100,0.003363
1752794235.461337,615869,34652,1,SA,1,100,0.001697
1752794236.061339,616469,34721,1,SA,1,100,0.000195
1752794236.261340,616669,34774,1,SA,1,100,0.001276
1752794236.528341,616936,34863,1,SA,1,100,0.004372
1752794237.061342,617469,34918,1,SA,1,100,0.001192
1752794237.395343,617803,34968,1,SA,1,100,0.001197
1752794237.661344,618069,35003,1,SA,1,100,0.000851
1752794237.994345,618402,35088,1,SA,1,100,0.002110
1752794238.660347,619068,35191,1,SA,1,100,0.003089
1752794239.060348,619468,35226,1,SA,1,100,0.001683
1752794239.260349,619668,35293,1,SA,1,100,0.001432
1752794239.860351,620268,35398,1,SA,1,100,0.001753
1752794240.194352,620602,35433,1,SA,1,100,0.001857
1752794240.461353,620869,35519,1,SA,1,100,0.002189
1752794241.061355,621469,35572,1,SA,1,100,0.000367
1752794241.661356,622069,35689,1,SA,1,100,0.001427
1752794241.927357,622335,35764,1,SA,1,100,0.003603
1752794242.527359,622935,35833,1,SA,1,100,0.002788
1752794243.793363,624201,36052,1,SA,1,100,0.001956
1752794244.127364,624535,36088,1,SA,1,100,0.000273
1752794244.327365,624735,36121,1,SA,1,100,0.001848
1752794244.593365,625001,36175,1,SA,1,100,0.001262
1752794244.860366,625268,36226,1,SA,1,100,0.001980
1752794245.126367,625534,36262,1,SA,1,100,0.001768
1752794245.393368,625801,36314,1,SA,1,100,0.002718
1752794245.660369,626068,36401,1,SA,1,100,0.003888
1752794246.126370,626534,36436,1,SA,1,100,0.001455
1752794246.660372,627068,36521,1,SA,1,100,0.001860
1752794247.060373,627468,36579,1,SA,1,100,0.001470
1752794247.260374,627668,36631,1,SA,1,100,0.001702
1752794247.527374,627935,36684,1,SA,1,100,0.000740
1752794247.927376,628335,36751,1,SA,1,100,0.001719
1752794248.193376,628601,36787,1,SA,1,100,0.001259
1752794248.393377,628801,36823,1,SA,1,100,0.001612
1752794248.793378,629201,36908,1,SA,1,100,0.000985
1752794249.260380,629668,36959,1,SA,1,100,0.000175
1752794249.593381,630001,37028,1,SA,1,100,0.001754
1752794249.860382,630268,37064,1,SA,1,100,0.000529
1752794250.193383,630601,37148,1,SA,1,100,0.002006
1752794250.526384,630934,37183,1,SA,1,100,0.000830
1752794250.726384,631134,37222,1,SA,1,100,0.002679
1752794251.393386,631801,37341,1,SA,1,100,0.001257
1752794251.726387,632134,37391,1,SA,1,100,0.001081
1752794252.259389,632667,37498,1,SA,1,100,0.002657
1752794252.660390,633068,37535,1,SA,1,100,0.000061
1752794252.992391,633400,37653,1,SA,1,100,0.027850
1752794255.459399,635867,38004,1,SA,1,100,0.000314
1752794255.993400,636401,38142,1,SA,1,100,0.011501
1752794257.259404,637667,38315,1,SA,1,100,0.001540
1752794257.725406,638133,38384,1,SA,1,100,0.000838
1752794258.125407,638533,38471,1,SA,1,100,0.000841
1752794258.459408,638867,38521,1,SA,1,100,0.002016
1752794258.992410,639400,38624,1,SA,1,100,0.003669
1752794259.525411,639933,38693,1,SA,1,100,0.001916
1752794259.792412,640200,38744,1,SA,1,100,0.001455
1752794260.458414,640866,38861,1,SA,1,100,0.002536
1752794260.925415,641333,38917,1,SA,1,100,0.001136
1752794261.125416,641533,38968,1,SA,1,100,0.001006
1752794261.458417,641866,39021,1,SA,1,100,0.001079
1752794262.125419,642533,39160,1,SA,1,100,0.001359
1752794262.591421,642999,39214,1,SA,1,100,0.003413
1752794262.991422,643399,39298,1,SA,1,100,0.001714
1752794263.792424,644200,39400,1,SA,1,100,0.000692
1752794264.125425,644533,39469,1,SA,1,100,0.000833
1752794264.524426,644932,39554,1,SA,1,100,0.001464
1752794264.858427,645266,39622,1,SA,1,100,0.002727
1752794265.458429,645866,39691,1,SA,1,100,0.002325
1752794265.791430,646199,39762,1,SA,1,100,0.001695
1752794266.125431,646533,39798,1,SA,1,100,0.000354
1752794266.325432,646733,39850,1,SA,1,100,0.001494
1752794267.125434,647533,39985,1,SA,1,100,0.000573
1752794267.525436,647933,40024,1,SA,1,100,0.000287
1752794267.724436,648132,40059,1,SA,1,100,0.001514
1752794268.391438,648799,40178,1,SA,1,100,0.000363
1752794268.591439,648999,40229,1,SA,1,100,0.000655
1752794268.857440,649265,40281,1,SA,1,100,0.001828
1752794269.324441,649732,40333,1,SA,1,100,0.000074
1752794269.657442,650065,40386,1,SA,1,100,0.001030
1752794269.991443,650399,40453,1,SA,1,100,0.001329
1752794270.657445,651065,40554,1,SA,1,100,0.000817
1752794270.857446,651265,40594,1,SA,1,100,0.000447
1752794271.191447,651599,40678,1,SA,1,100,0.001870
1752794271.857449,652265,40779,1,SA,1,100,0.000528
1752794272.258450,652666,40848,1,SA,1,100,0.030921
1752794273.791455,654199,41089,1,SA,1,100,0.001150
1752794273.991455,654399,41142,1,SA,1,100,0.003145
1752794274.590457,654998,41227,1,SA,1,100,0.001082
