LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,SA
1755628824.033242,2543261,18306,1,SA,1,100,0.000219
1755628824.433247,2543661,18340,1,SA,1,100,0.000126
1755628827.567285,2546795,18962,1,SA,1,100,0.007269
1755628828.767300,2547995,19078,1,SA,1,100,0.002825
1755628829.233306,2548461,19180,1,SA,1,100,0.007929
1755628829.633311,2548861,19215,1,SA,1,100,0.002891
1755628830.166317,2549394,19300,1,SA,1,100,0.004038
1755628830.366319,2549594,19334,1,SA,1,100,0.001967
1755628830.766324,2549994,19418,1,SA,1,100,0.010641
1755628831.633335,2550861,19569,1,SA,1,100,0.001585
1755628833.499358,2552727,19860,1,SA,1,100,0.009902
1755628834.033364,2553261,19977,1,SA,1,100,0.009956
1755628834.699372,2553927,20078,1,SA,1,100,0.005370
1755628835.232379,2554460,20179,1,SA,1,100,0.010471
1755628836.232391,2555460,20365,1,SA,1,100,0.494469
1755628841.366453,2560594,21166,1,SA,1,100,0.002059
1755628842.166463,2561394,21319,1,SA,1,100,0.042230
1755628843.965485,2563193,21606,1,SA,1,100,8.260296
1755628849.831556,2569059,22558,1,SA,1,100,0.001552
1755628850.898569,2570126,22742,1,SA,1,100,0.000252
1755628851.164572,2570392,22876,1,SA,1,100,0.003297
1755628852.164585,2571392,22962,1,SA,1,100,0.001255
1755628852.697591,2571925,23048,1,SA,1,100,0.001021
1755628853.297598,2572525,23188,1,SA,1,100,0.001478
1755628854.097608,2573325,23271,1,SA,1,100,0.000504
1755628854.364611,2573592,23322,1,SA,1,100,0.000698
1755628855.030619,2574258,23424,1,SA,1,100,0.000785
1755628855.430624,2574658,23507,1,SA,1,100,0.001916
1755628855.963631,2575191,23576,1,SA,1,100,0.000550
1755628856.230634,2575458,23629,1,SA,1,100,0.000476
1755628856.763641,2575991,23712,1,SA,1,100,0.000464
1755628857.163645,2576391,23780,1,SA,1,100,0.000106
1755628857.630651,2576858,23933,1,SA,1,100,0.001863
1755628858.830666,2578058,24106,1,SA,1,100,0.001897
1755628859.896679,2579124,24241,1,SA,1,100,0.001568
1755628860.564687,2579792,24409,1,SA,1,100,0.003631
1755628861.430697,2580658,24492,1,SA,1,100,0.000984
1755628861.830702,2581058,24559,1,SA,1,100,0.000342
1755628862.563711,2581791,24681,1,SA,1,100,0.000342
1755628862.763714,2581991,24765,1,SA,1,100,0.002026
1755628863.696725,2582924,24871,1,SA,1,100,0.001738
1755628864.096730,2583324,24974,1,SA,1,100,0.001271
1755628864.963740,2584191,25106,1,SA,1,100,0.002158
1755628865.363745,2584591,25144,1,SA,1,100,0.000301
1755628865.829751,2585057,25260,1,SA,1,100,0.002310
1755628866.563760,2585791,25394,1,SA,1,100,0.003508
1755628867.562772,2586790,25564,1,SA,1,100,0.003561
1755628868.896788,2588124,25734,1,SA,1,100,0.002282
1755628869.229792,2588457,25787,1,SA,1,100,0.000940
1755628869.496795,2588724,25836,1,SA,1,100,0.001984
1755628869.762799,2588990,25889,1,SA,1,100,0.001711
1755628870.495808,2589723,25990,1,SA,1,100,0.000971
1755628871.362818,2590590,26158,1,SA,1,100,0.003954
1755628872.095827,2591323,26275,1,SA,1,100,0.002724
1755628873.228841,2592456,26477,1,SA,1,100,0.009812
1755628873.828848,2593056,26571,1,SA,1,100,0.002638
1755628874.428855,2593656,26654,1,SA,1,100,0.000785
1755628875.096864,2594324,26789,1,SA,1,100,0.007179
1755628876.228877,2595456,27038,1,SA,1,100,9999.701172
1755628887.562015,2606789,28857,1,SA,1,100,0.000713
1755628888.028021,2607255,28993,1,SA,1,100,0.002002
1755628888.895031,2608122,29148,1,SA,1,100,0.002568
1755628889.828043,2609055,29183,1,SA,1,100,0.000208
1755628890.028045,2609255,29250,1,SA,1,100,0.000741
1755628890.761054,2609988,29352,1,SA,1,100,0.000391
1755628891.694065,2610921,29519,1,SA,1,100,0.000810
1755628892.028069,2611255,29569,1,SA,1,100,0.000830
1755628892.428074,2611655,29624,1,SA,1,100,0.000100
1755628892.628077,2611855,29676,1,SA,1,100,0.001458
1755628892.961081,2612188,29711,1,SA,1,100,0.000437
1755628893.294085,2612521,29778,1,SA,1,100,0.000589
1755628893.494087,2612721,29848,1,SA,1,100,0.007576
1755628895.027106,2614254,30084,1,SA,1,100,0.000750
1755628895.361110,2614588,30151,1,SA,1,100,0.003416
1755628895.894116,2615121,30221,1,SA,1,100,0.011808
1755628896.894129,2616121,30406,1,SA,1,100,0.001582
1755628897.294134,2616521,30442,1,SA,1,100,0.000379
1755628897.894141,2617121,30576,1,SA,1,100,0.001148
1755628898.428147,2617655,30643,1,SA,1,100,0.000606
1755628899.294158,2618521,30833,1,SA,1,100,0.002047
1755628900.627174,2619854,30999,1,SA,1,100,0.000436
1755628901.027179,2620254,31101,1,SA,1,100,0.000669
1755628901.561185,2620788,31152,1,SA,1,100,0.000327
1755628901.761188,2620988,31190,1,SA,1,100,0.000502
1755628902.360195,2621587,31307,1,SA,1,100,0.000623
1755628902.826201,2622053,31394,1,SA,1,100,0.000745
1755628903.160205,2622387,31427,1,SA,1,100,0.000847
1755628904.227218,2623454,31595,1,SA,1,100,0.000240
1755628904.426220,2623653,31650,1,SA,1,100,0.000621
1755628904.760224,2623987,31686,1,SA,1,100,0.000221
1755628904.960227,2624187,31739,1,SA,1,100,0.000505
1755628905.227230,2624454,31774,1,SA,1,100,0.000344
1755628905.560234,2624787,31824,1,SA,1,100,0.000244
1755628906.293243,2625520,31976,1,SA,1,100,0.000659
1755628906.627247,2625854,32010,1,SA,1,100,0.000352
1755628906.893250,2626120,32079,1,SA,1,100,0.000874
1755628907.293255,2626520,32148,1,SA,1,100,0.001110
1755628907.826262,2627053,32249,1,SA,1,100,0.001119
1755628908.493270,2627720,32334,1,SA,1,100,0.000512
1755628909.026276,2628253,32402,1,SA,1,100,0.000344
1755628909.226279,2628453,32476,1,SA,1,100,0.000906
1755628909.826286,2629053,32575,1,SA,1,100,0.001328
1755628910.759297,2629986,32726,1,SA,1,100,0.000728
1755628911.093301,2630320,32762,1,SA,1,100,0.001067
1755628911.559307,2630786,32831,1,SA,1,100,0.000290
1755628911.759309,2630986,32898,1,SA,1,100,0.001301
1755628912.492318,2631719,33001,1,SA,1,100,0.000772
1755628913.026325,2632253,33138,1,SA,1,100,0.001716
1755628913.825335,2633052,33285,1,SA,1,100,0.002068
1755628914.626344,2633853,33361,1,SA,1,100,0.000917
1755628915.359353,2634586,33462,1,SA,1,100,0.000379
1755628915.693357,2634920,33531,1,SA,1,100,0.000595
1755628915.959361,2635186,33615,1,SA,1,100,0.001914
1755628916.625369,2635852,33733,1,SA,1,100,0.001688
1755628917.158375,2636385,33802,1,SA,1,100,0.000924
1755628917.558380,2636785,33838,1,SA,1,100,0.000293
1755628917.892384,2637119,33921,1,SA,1,100,0.001278
1755628918.691394,2637918,34089,1,SA,1,100,0.002517
1755628919.691406,2638918,34181,1,SA,1,100,0.000227
1755628920.292413,2639519,34296,1,SA,1,100,0.000762
1755628920.558416,2639785,34333,1,SA,1,100,0.000229
1755628921.025422,2640252,34433,1,SA,1,100,0.000976
1755628921.425427,2640652,34468,1,SA,1,100,0.000258
1755628921.625429,2640852,34521,1,SA,1,100,0.000465
1755628921.891433,2641118,34573,1,SA,1,100,0.000779
1755628922.491440,2641718,34674,1,SA,1,100,0.000680
1755628922.825444,2642052,34711,1,SA,1,100,0.000315
1755628923.025446,2642252,34762,1,SA,1,100,0.000501
1755628923.291450,2642518,34797,1,SA,1,100,0.000424
1755628924.091459,2643318,34980,1,SA,1,100,0.001473
1755628924.758468,2643985,35038,1,SA,1,100,0.000702
1755628925.158472,2644385,35090,1,SA,1,100,0.000271
1755628925.358475,2644585,35157,1,SA,1,100,0.000898
1755628925.891481,2645118,35227,1,SA,1,100,0.000466
