LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,SR
1755628950.022775,2669249,39256,1,SR,1,100,0.066667
1755628950.222777,2669449,39275,1,SR,1,100,0.066667
1755628950.422780,2669649,39316,1,SR,1,100,0.066667
1755628950.622782,2669849,39352,1,SR,1,100,0.066667
1755628950.822785,2670049,39419,1,SR,1,100,0.266667
1755628951.355791,2670582,39504,1,SR,1,100,0.200000
1755628951.688795,2670915,39524,1,SR,1,100,0.066667
1755628952.022799,2671249,39591,1,SR,1,100,0.133333
1755628952.422804,2671649,39660,1,SR,1,100,0.066667
1755628952.621806,2671848,39696,1,SR,1,100,0.066667
1755628952.822809,2672049,39731,1,SR,1,100,0.066667
1755628953.021811,2672248,39765,1,SR,1,100,0.066667
1755628953.222814,2672449,39800,1,SR,1,100,0.066667
1755628953.422816,2672649,39835,1,SR,1,100,0.066667
1755628953.621819,2672848,39853,1,SR,1,100,0.066667
1755628953.821821,2673048,39907,1,SR,1,100,0.133333
1755628954.221826,2673448,39957,1,SR,1,100,0.066667
1755628954.421828,2673648,39991,1,SR,1,100,0.066667
1755628955.089836,2674316,40111,1,SR,1,100,0.066667
1755628955.289839,2674516,40145,1,SR,1,100,0.066667
1755628955.489841,2674716,40185,1,SR,1,100,0.066667
1755628955.688844,2674915,40204,1,SR,1,100,0.066667
1755628955.888846,2675115,40239,1,SR,1,100,0.066667
1755628956.088849,2675315,40275,1,SR,1,100,0.066667
1755628956.288851,2675515,40309,1,SR,1,100,0.066667
1755628956.488853,2675715,40344,1,SR,1,100,0.066667
1755628956.688856,2675915,40378,1,SR,1,100,0.066667
1755628956.888858,2676115,40415,1,SR,1,100,0.066667
1755628957.088861,2676315,40450,1,SR,1,100,0.066667
1755628957.421865,2676648,40520,1,SR,1,100,0.133333
1755628957.688868,2676915,40554,1,SR,1,100,0.066667
1755628957.888871,2677115,40591,1,SR,1,100,0.066667
1755628958.088873,2677315,40625,1,SR,1,100,0.066667
1755628958.288875,2677515,40661,1,SR,1,100,0.066667
1755628958.488878,2677715,40694,1,SR,1,100,0.066667
1755628958.688880,2677915,40761,1,SR,1,100,0.266667
1755628959.088885,2678315,40815,1,SR,1,100,0.133333
1755628959.354888,2678581,40833,1,SR,1,100,0.066667
1755628959.554891,2678781,40868,1,SR,1,100,0.066667
1755628960.021896,2679248,40953,1,SR,1,100,0.066667
1755628960.354901,2679581,41059,1,SR,1,100,0.333333
1755628961.221911,2680448,41144,1,SR,1,100,0.066667
1755628961.421913,2680648,41212,1,SR,1,100,0.266667
1755628961.821918,2681048,41247,1,SR,1,100,0.066667
1755628962.021921,2681248,41281,1,SR,1,100,0.066667
1755628962.221923,2681448,41338,1,SR,1,100,0.133333
1755628962.488926,2681715,41371,1,SR,1,100,0.066667
1755628962.688929,2681915,41407,1,SR,1,100,0.066667
1755628963.421938,2682648,41573,1,SR,1,100,0.333333
1755628963.887943,2683114,41609,1,SR,1,100,0.133333
1755628965.154959,2684381,41808,1,SR,1,100,0.066667
1755628965.354961,2684581,41846,1,SR,1,100,0.066667
1755628965.554964,2684781,41879,1,SR,1,100,0.066667
1755628965.754966,2684981,41953,1,SR,1,100,0.266667
1755628966.153971,2685380,42023,1,SR,1,100,0.333333
1755628967.021982,2686248,42122,1,SR,1,100,0.066667
1755628967.221984,2686448,42159,1,SR,1,100,0.066667
1755628967.421986,2686648,42195,1,SR,1,100,0.066667
1755628967.621989,2686848,42245,1,SR,1,100,0.133333
1755628968.021994,2687248,42298,1,SR,1,100,0.066667
1755628968.353998,2687580,42367,1,SR,1,100,0.200000
1755628969.088007,2688314,42466,1,SR,1,100,0.066667
1755628969.555012,2688781,42617,1,SR,1,100,0.466667
1755628970.555025,2689781,42719,1,SR,1,100,0.066667
1755628970.754027,2689980,42753,1,SR,1,100,0.133333
1755628971.221033,2690447,42829,1,SR,1,100,0.066667
1755628971.421035,2690647,42863,1,SR,1,100,0.066667
1755628971.621038,2690847,42916,1,SR,1,100,0.200000
1755628972.220045,2691446,43002,1,SR,1,100,0.133333
1755628972.487048,2691713,43037,1,SR,1,100,0.066667
1755628972.687051,2691913,43071,1,SR,1,100,0.066667
1755628972.887053,2692113,43108,1,SR,1,100,0.066667
1755628973.087055,2692313,43142,1,SR,1,100,0.066667
1755628973.287058,2692513,43195,1,SR,1,100,0.133333
1755628973.687063,2692913,43245,1,SR,1,100,0.066667
1755628973.888065,2693114,43282,1,SR,1,100,0.066667
1755628974.354071,2693580,43365,1,SR,1,100,0.066667
1755628974.554073,2693780,43499,1,SR,1,100,0.733333
1755628975.420084,2694646,43535,1,SR,1,100,0.066667
1755628975.620086,2694846,43569,1,SR,1,100,0.066667
1755628975.954090,2695180,43644,1,SR,1,100,0.066667
1755628976.154093,2695380,43677,1,SR,1,100,0.133333
1755628976.554098,2695780,43745,1,SR,1,100,0.200000
1755628976.887102,2696113,43815,1,SR,1,100,0.266667
1755628977.420108,2696646,43884,1,SR,1,100,0.133333
1755628977.687111,2696913,43937,1,SR,1,100,0.133333
1755628978.353119,2697579,44036,1,SR,1,100,0.066667
1755628978.553122,2697779,44073,1,SR,1,100,0.066667
1755628978.887126,2698113,44141,1,SR,1,100,0.200000
1755628979.220130,2698446,44174,1,SR,1,100,0.066667
1755628979.553134,2698779,44245,1,SR,1,100,0.133333
1755628979.953139,2699179,44297,1,SR,1,100,0.066667
1755628980.286143,2699512,44382,1,SR,1,100,0.200000
1755628980.753149,2699979,44449,1,SR,1,100,0.133333
1755628981.020152,2700246,44505,1,SR,1,100,0.200000
1755628981.554158,2700780,44591,1,SR,1,100,0.200000
1755628982.087165,2701313,44677,1,SR,1,100,0.200000
1755628982.687172,2701913,44763,1,SR,1,100,0.066667
1755628982.887175,2702113,44814,1,SR,1,100,0.133333
1755628983.287179,2702513,44866,1,SR,1,100,0.066667
1755628983.487182,2702713,44901,1,SR,1,100,0.066667
1755628984.086189,2703312,45002,1,SR,1,100,0.066667
1755628984.286192,2703512,45038,1,SR,1,100,0.066667
1755628984.486194,2703712,45071,1,SR,1,100,0.133333
1755628984.886199,2704112,45139,1,SR,1,100,0.133333
1755628985.420205,2704646,45241,1,SR,1,100,0.200000
1755628986.553219,2705779,45396,1,SR,1,100,0.066667
1755628986.752222,2705978,45432,1,SR,1,100,0.066667
1755628986.952224,2706178,45466,1,SR,1,100,0.066667
1755628987.152226,2706378,45503,1,SR,1,100,0.066667
1755628987.352229,2706578,45539,1,SR,1,100,0.066667
1755628987.886235,2707112,45689,1,SR,1,100,0.400000
1755628989.085250,2708311,45857,1,SR,1,100,0.200000
1755628989.685257,2708911,45942,1,SR,1,100,0.133333
1755628990.219264,2709445,46026,1,SR,1,100,0.066667
1755628990.752270,2709978,46146,1,SR,1,100,0.266667
1755628991.419278,2710645,46234,1,SR,1,100,0.133333
1755628992.085286,2711311,46321,1,SR,1,100,0.066667
1755628992.685294,2711911,46422,1,SR,1,100,0.066667
1755628992.885296,2712111,46476,1,SR,1,100,0.133333
1755628993.285301,2712511,46527,1,SR,1,100,0.066667
1755628993.818308,2713044,46661,1,SR,1,100,0.333333
1755628994.486316,2713712,46744,1,SR,1,100,0.133333
1755628995.152324,2714378,46845,1,SR,1,100,0.066667
1755628995.618329,2714844,46930,1,SR,1,100,0.133333
1755628996.619342,2715845,47086,1,SR,1,100,0.066667
1755628996.818344,2716044,47121,1,SR,1,100,0.066667
1755628997.752355,2716978,47275,1,SR,1,100,0.066667
1755628998.618366,2717844,47441,1,SR,1,100,0.266667
1755629007.950479,2727176,48962,1,SR,1,100,0.200000
1755629015.683573,2734909,50214,1,SR,1,100,0.133333
1755629017.150591,2736376,50435,1,SR,1,100,0.066667
1755629017.883600,2737109,50572,1,SR,1,100,0.133333
1755629018.750611,2737976,50740,1,SR,1,100,0.266667
1755629022.883661,2742109,51394,1,SR,1,100,0.133333
1755629025.748696,2744974,51858,1,SR,1,100,0.133333
1755629026.748708,2745974,52009,1,SR,1,100,0.066667
1755629031.148762,2750374,52747,1,SR,1,100,0.133333
1755629033.615792,2752841,53152,1,SR,1,100,0.133333
1755629035.814818,2755040,53501,1,SR,1,100,0.133333
1755629039.014857,2758240,54056,1,SR,1,100,0.266667
1755629039.414862,2758640,54090,1,SR,1,100,0.066667
1755629039.614865,2758840,54128,1,SR,1,100,0.066667
1755629040.080870,2759306,54195,1,SR,1,100,0.066667
1755629040.548876,2759774,54281,1,SR,1,100,0.066667
1755629040.748878,2759974,54315,1,SR,1,100,0.066667
1755629046.613950,2765839,55268,1,SR,1,100,0.066667
1755629048.813976,2768039,55640,1,SR,1,100,0.133333
