LF-FpZ,OTE_L-FpZ,RF-FpZ,OTE_R-FpZ,Time
2.7466658528397473e-06,-6.866664632099367e-05,0.0007022309030426953,-0.000292977690969573,0.0
-1.8311105685598313e-06,-0.0041831720938749345,0.001326639606921598,-8.6977752006592e-05,0.008
1.1902218695638903e-05,-0.0005456709494308297,0.002005066072573015,-0.0001281777397991882,0.016
-2.4719992675557722e-05,-0.004364452040162358,-0.00043671987060151977,-0.0002380443739127781,0.024
-1.922666096987823e-05,-0.004254585406048768,0.0001748710592974639,-0.0003241065706350902,0.032
-1.1902218695638903e-05,-0.002593768120365001,0.0006390575884273812,-0.0003625598925748466,0.04
-9.155552842799157e-07,-0.0016342661824396494,0.0015253151036103395,-0.00020691549424726096,0.048
-9.155552842799157e-07,-0.0033509323404644913,0.0023145237586596266,0.000271004364146855,0.056
9.247108371227149e-05,-0.0007342753379924923,0.01149937437055574,0.000737937559129612,0.064
9.704886013367107e-05,-0.0012826929532761618,0.012023987548448132,0.000792870876186407,0.072
0.00010345774712363048,-0.0013129062776573992,0.012678609576708274,0.0007571642200994902,0.08
0.00010620441297647022,-0.0008102664265877253,0.012881862849818413,0.0007342753379924923,0.088
0.00010895107882930998,-0.0014648884548478652,0.013183080538346506,0.0006079287087618641,0.096
8.972441785943173e-05,-0.0008972441785943173,0.010883205664235358,0.0005044709616382336,0.104
9.063997314371165e-05,-0.0014932706686605424,0.011015961180455947,0.00044038209173863943,0.112
9.247108371227149e-05,-0.001235999633777886,0.011211890011291846,0.00044679097872859884,0.12
9.247108371227149e-05,-0.0012973418378246406,0.01119083223975341,0.0003387554551835688,0.128
9.430219428083131e-05,-0.0013769951475569933,0.011239356669820245,0.0002993865779595324,0.136
8.239997558519242e-05,-0.0014044618060853906,0.009844050416577654,0.00014099551377910703,0.144
8.239997558519242e-05,-0.0015033417767876217,0.009816583758049257,0.00012909329508346812,0.152
8.239997558519242e-05,-0.001746879482406079,0.009705801568651386,1.6479995117038484e-05,0.16
8.239997558519242e-05,-0.0015573595385601365,0.009608752708517715,-1.464888454847865e-05,0.168
8.14844203009125e-05,-0.002009643848994415,0.00943662831507309,-0.00015747550889614549,0.176
7.415997802667316e-05,-0.0017816705832087159,0.00859157078768273,-0.00021515549180578018,0.184
7.324442274239325e-05,-0.002238532670064394,0.008394726401562547,-0.0003424176763206885,0.192
7.232886745811333e-05,-0.002073732718894009,0.008229926450392161,-0.0003662221137119663,0.2
7.141331217383343e-05,-0.002349314859462264,0.008015686513870662,-0.0004980620746482742,0.208
7.049775688955351e-05,-0.002241279335917234,0.007841731009857477,-0.0005264442884609515,0.216
6.500442518387402e-05,-0.0025058748130741292,0.007218237861262855,-0.0006775109103671376,0.224
6.40888698995941e-05,-0.0023941770683919795,0.007040620136112552,-0.0006967375713370159,0.232
6.225775933103427e-05,-0.002703634754478591,0.006768700216681417,-0.0008322397534104434,0.24
6.134220404675436e-05,-0.002506790368358409,0.006581011383404034,-0.0008523819696646016,0.248
5.9511093478194525e-05,-0.002899563585314493,0.0062999359111301,-0.0010016174810022279,0.256
5.676442762535478e-05,-0.0026871547593615526,0.005890682699056978,-0.001031830805383465,0.264
5.493331705679494e-05,-0.0030982390820032345,0.0056086916714987636,-0.001184728537858211,0.272
5.310220648823511e-05,-0.0028913235877559736,0.005383465071565904,-0.0012002929776909696,0.28
5.127109591967528e-05,-0.003269447920163579,0.00509964293343913,-0.0013531907101657155,0.288
5.035554063539536e-05,-0.0031019013031403546,0.004874416333506271,-0.0013733329264198734,0.296
4.760887478255561e-05,-0.003493758964812158,0.004466994232001709,-0.001540879543443098,0.304
4.577776421399579e-05,-0.0033298745689260534,0.004241767632068849,-0.0015692617572557756,0.312
4.394665364543596e-05,-0.0037318033387249362,0.003930478835413678,-0.001725821710867641,0.32
