LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,RD
1752174843.417734,455195.500,7046,2,RD,1,100,TL
1752174845.971233,457749.000,7046,2,RD,1,100,TU
1752174848.537233,460315.000,7904,2,RD,1,100,TL
1752174851.103233,462881.000,7904,2,RD,1,100,TU
1752174853.656733,465434.500,8747,2,RD,1,100,TL
1752174856.210233,467988.000,8747,2,RD,1,100,TU
1752174858.764232,470542.000,9589,2,RD,1,100,TL
1752174861.318232,473096.000,9589,2,RD,1,100,TU
1752174863.881232,475659.000,10443,2,RD,1,100,TL
1752174866.444232,478222.000,10443,2,RD,1,100,TU
1752174868.997731,480775.500,11283,2,RD,1,100,TL
1752174871.551231,483329.000,11283,2,RD,1,100,TU
1752174874.120731,485898.500,12137,2,RD,1,100,TL
1752174876.690231,488468.000,12137,2,RD,1,100,TU
1752174879.241731,491019.500,12978,2,RD,1,100,TL
1752174881.793230,493571.000,12978,2,RD,1,100,TU
1752174884.361730,496139.500,13833,2,RD,1,100,TL
1752174886.930230,498708.000,13833,2,RD,1,100,TU
1752174889.485230,501263.000,14674,2,RD,1,100,TL
1752174892.040229,503818.000,14674,2,RD,1,100,TU
1752174894.607229,506385.000,15530,2,RD,1,100,TL
1752174897.174229,508952.000,15530,2,RD,1,100,TU
1752174899.743729,511521.500,16369,2,RD,1,100,TL
1752174902.313229,514091.000,16369,2,RD,1,100,TU
1752174904.865728,516643.500,17209,2,RD,1,100,TL
1752174907.418228,519196.000,17209,2,RD,1,100,TU
1752174909.982728,521760.500,18065,2,RD,1,100,TL
1752174912.547228,524325.000,18065,2,RD,1,100,TU
1752174915.101728,526879.500,18904,2,RD,1,100,TL
1752174917.656227,529434.000,18904,2,RD,1,100,TU
1752174920.209727,531987.500,19745,2,RD,1,100,TL
1752174922.763227,534541.000,19745,2,RD,1,100,TU
1752174925.321227,537099.000,20585,2,RD,1,100,TL
1752174927.879226,539657.000,20585,2,RD,1,100,TU
1752174930.431726,542209.500,21425,2,RD,1,100,TL
1752174932.984226,544762.000,21425,2,RD,1,100,TU
1752174935.556226,547334.000,22283,2,RD,1,100,TL
1752174938.128226,549906.000,22283,2,RD,1,100,TU
1752174940.682225,552460.000,23124,2,RD,1,100,TL
1752174943.236225,555014.000,23124,2,RD,1,100,TU
1752174945.790225,557568.000,23966,2,RD,1,100,TL
1752174948.344225,560122.000,23966,2,RD,1,100,TU
1752174950.918224,562696.000,24823,2,RD,1,100,TL
1752174953.492224,565270.000,24823,2,RD,1,100,TU
1752174956.045724,567823.500,25663,2,RD,1,100,TL
1752174958.599224,570377.000,25663,2,RD,1,100,TU
1752174961.153224,572931.000,26506,2,RD,1,100,TL
1752174963.707223,575485.000,26506,2,RD,1,100,TU
1752174966.263223,578041.000,27346,2,RD,1,100,TL
1752174968.819223,580597.000,27346,2,RD,1,100,TU
1752174971.381723,583159.500,28203,2,RD,1,100,TL
1752174973.944222,585722.000,28203,2,RD,1,100,TU
1752174976.498222,588276.000,29042,2,RD,1,100,TL
1752174979.052222,590830.000,29042,2,RD,1,100,TU
1752174981.606222,593384.000,29882,2,RD,1,100,TL
1752174984.160222,595938.000,29882,2,RD,1,100,TU
1752174986.715221,598493.000,30721,2,RD,1,100,TL
1752174989.270221,601048.000,30721,2,RD,1,100,TU
1752174991.824721,603602.500,31564,2,RD,1,100,TL
1752174994.379221,606157.000,31564,2,RD,1,100,TU
1752174996.952721,608730.500,32418,2,RD,1,100,TL
1752174999.526220,611304.000,32418,2,RD,1,100,TU
1752175002.080220,613858.000,33257,2,RD,1,100,TL
1752175004.634220,616412.000,33257,2,RD,1,100,TU
1752175007.195720,618973.500,34095,2,RD,1,100,TL
1752175009.757219,621535.000,34095,2,RD,1,100,TU
1752175012.317219,624095.000,34934,2,RD,1,100,TL
1752175014.877219,626655.000,34934,2,RD,1,100,TU
1752175017.446719,629224.500,35775,2,RD,1,100,TL
1752175020.016219,631794.000,35775,2,RD,1,100,TU
1752175022.576218,634354.000,36615,2,RD,1,100,TL
1752175025.136218,636914.000,36615,2,RD,1,100,TU
1752175027.695718,639473.500,37456,2,RD,1,100,TL
1752175030.255218,642033.000,37456,2,RD,1,100,TU
1752175032.816717,644594.500,38296,2,RD,1,100,TL
1752175035.378217,647156.000,38296,2,RD,1,100,TU
1752175037.932717,649710.500,39138,2,RD,1,100,TL
1752175040.487217,652265.000,39138,2,RD,1,100,TU
1752175043.043717,654821.500,39975,2,RD,1,100,TL
1752175045.600216,657378.000,39975,2,RD,1,100,TU
1752175048.161716,659939.500,40756,2,RD,1,100,TL
1752175050.723216,662501.000,40756,2,RD,1,100,TU
1752175053.276716,665054.500,41595,2,RD,1,100,TL
1752175055.830215,667608.000,41595,2,RD,1,100,TU
1752175058.387215,670165.000,42432,2,RD,1,100,TL
1752175060.944215,672722.000,42432,2,RD,1,100,TU
1752175063.503215,675281.000,43274,2,RD,1,100,TL
1752175066.062215,677840.000,43274,2,RD,1,100,TU
1752175068.618214,680396.000,44113,2,RD,1,100,TL
1752175071.174214,682952.000,44113,2,RD,1,100,TU
1752175073.737714,685515.500,44955,2,RD,1,100,TL
1752175076.301214,688079.000,44955,2,RD,1,100,TU
1752175078.857714,690635.500,45795,2,RD,1,100,TL
1752175081.414213,693192.000,45795,2,RD,1,100,TU
1752175083.970713,695748.500,46636,2,RD,1,100,TL
1752175086.527213,698305.000,46636,2,RD,1,100,TU
1752175089.088213,700866.000,47475,2,RD,1,100,TL
1752175091.649212,703427.000,47475,2,RD,1,100,TU
1752175094.211212,705989.000,48313,2,RD,1,100,TL
1752175096.773212,708551.000,48313,2,RD,1,100,TU
1752175099.330712,711108.500,49154,2,RD,1,100,TL
1752175101.888212,713666.000,49154,2,RD,1,100,TU
1752175104.449711,716227.500,49993,2,RD,1,100,TL
1752175107.011211,718789.000,49993,2,RD,1,100,TU
1752175109.569211,721347.000,50833,2,RD,1,100,TL
1752175112.127211,723905.000,50833,2,RD,1,100,TU
1752175114.688710,726466.500,51674,2,RD,1,100,TL
1752175117.250210,729028.000,51674,2,RD,1,100,TU
1752175119.809210,731587.000,52514,2,RD,1,100,TL
1752175122.368210,734146.000,52514,2,RD,1,100,TU
1752175124.928210,736706.000,53355,2,RD,1,100,TL
1752175127.488209,739266.000,53355,2,RD,1,100,TU
1752175130.049709,741827.500,54194,2,RD,1,100,TL
1752175132.611209,744389.000,54194,2,RD,1,100,TU
1752175135.171209,746949.000,55034,2,RD,1,100,TL
1752175137.731209,749509.000,55034,2,RD,1,100,TU
1752175140.290208,752068.000,55875,2,RD,1,100,TL
1752175142.849208,754627.000,55875,2,RD,1,100,TU
1752175145.403208,757181.000,56714,2,RD,1,100,TL
1752175147.957208,759735.000,56714,2,RD,1,100,TU
