LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,PG
1752174602.614754,214392.500,33080,2,PG,1,100,2510
1752174602.654254,214432.000,33080,2,PG,1,100,2500
1752174602.694588,214472.333,33096,3,PG,1,100,2512
1752174602.734921,214512.667,33096,3,PG,1,100,2501
1752174602.775254,214553.000,33096,3,PG,1,100,2513
1752174602.814754,214592.500,33114,2,PG,1,100,2515
1752174602.854254,214632.000,33114,2,PG,1,100,2517
1752174602.894254,214672.000,33131,3,PG,1,100,2506
1752174602.934254,214712.000,33131,3,PG,1,100,2507
1752174602.974254,214752.000,33131,3,PG,1,100,2505
1752174603.014254,214792.000,33150,2,PG,1,100,2522
1752174603.054254,214832.000,33150,2,PG,1,100,2520
1752174603.094254,214872.000,33165,3,PG,1,100,2513
1752174603.134254,214912.000,33165,3,PG,1,100,2514
1752174603.174254,214952.000,33165,3,PG,1,100,2525
1752174603.214254,214992.000,33181,2,PG,1,100,2497
1752174603.254254,215032.000,33181,2,PG,1,100,2502
1752174603.294254,215072.000,33199,3,PG,1,100,2502
1752174603.334254,215112.000,33199,3,PG,1,100,2510
1752174603.374254,215152.000,33199,3,PG,1,100,2523
1752174603.414254,215192.000,33215,2,PG,1,100,2513
1752174603.454254,215232.000,33215,2,PG,1,100,2517
1752174603.494254,215272.000,33234,3,PG,1,100,2508
1752174603.534254,215312.000,33234,3,PG,1,100,2500
1752174603.574254,215352.000,33234,3,PG,1,100,2505
1752174603.614254,215392.000,33250,2,PG,1,100,2518
1752174603.654254,215432.000,33250,2,PG,1,100,2503
1752174603.694254,215472.000,33268,3,PG,1,100,2524
1752174603.734254,215512.000,33268,3,PG,1,100,2523
1752174603.774254,215552.000,33268,3,PG,1,100,2502
1752174603.821254,215599.000,33284,2,PG,1,100,2511
1752174603.868254,215646.000,33284,2,PG,1,100,2505
1752174603.908254,215686.000,33299,3,PG,1,100,2501
1752174603.948254,215726.000,33299,3,PG,1,100,2515
1752174603.988254,215766.000,33299,3,PG,1,100,2512
1752174604.028254,215806.000,33318,2,PG,1,100,2509
1752174604.068254,215846.000,33318,2,PG,1,100,2515
1752174604.108254,215886.000,33337,3,PG,1,100,2497
1752174604.148254,215926.000,33337,3,PG,1,100,2513
1752174604.188254,215966.000,33337,3,PG,1,100,2514
1752174604.228254,216006.000,33353,2,PG,1,100,2504
1752174604.268254,216046.000,33353,2,PG,1,100,2515
1752174604.308254,216086.000,33369,3,PG,1,100,2509
1752174604.348254,216126.000,33369,3,PG,1,100,2510
1752174604.388254,216166.000,33369,3,PG,1,100,2503
1752174604.428254,216206.000,33385,2,PG,1,100,2497
1752174604.468254,216246.000,33385,2,PG,1,100,2531
1752174604.508254,216286.000,33402,3,PG,1,100,2506
1752174604.548254,216326.000,33402,3,PG,1,100,2515
1752174604.588254,216366.000,33402,3,PG,1,100,2517
1752174604.628254,216406.000,33418,2,PG,1,100,2519
1752174604.668254,216446.000,33418,2,PG,1,100,2500
1752174604.708254,216486.000,33439,3,PG,1,100,2511
