LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,MX
1752701131.233230,407822.000,65489,3,MX,1,100,-101
1752701131.273230,407862.000,65489,3,MX,1,100,-103
1752701131.313230,407902.000,65506,2,MX,1,100,-102
1752701131.353230,407942.000,65506,2,MX,1,100,-102
1752701131.393230,407982.000,65524,3,MX,1,100,-103
1752701131.433230,408022.000,65524,3,MX,1,100,-103
1752701131.473230,408062.000,65524,3,MX,1,100,-103
1752701131.513230,408102.000,4,2,MX,1,100,-103
1752701131.553230,408142.000,4,2,MX,1,100,-103
1752701131.593230,408182.000,20,3,MX,1,100,-103
1752701131.633230,408222.000,20,3,MX,1,100,-103
1752701131.673230,408262.000,20,3,MX,1,100,-103
1752701131.713230,408302.000,37,3,MX,1,100,-102
1752701131.753231,408342.000,37,3,MX,1,100,-103
1752701131.793231,408382.000,37,3,MX,1,100,-103
1752701131.833231,408422.000,54,2,MX,1,100,-104
1752701131.873231,408462.000,54,2,MX,1,100,-104
1752701131.913231,408502.000,71,3,MX,1,100,-104
1752701131.953231,408542.000,71,3,MX,1,100,-103
1752701131.993231,408582.000,71,3,MX,1,100,-103
1752701132.033231,408622.000,87,2,MX,1,100,-103
1752701132.073231,408662.000,87,2,MX,1,100,-103
1752701132.113231,408702.000,104,3,MX,1,100,-102
1752701132.153231,408742.000,104,3,MX,1,100,-103
1752701132.193231,408782.000,104,3,MX,1,100,-104
1752701132.233232,408822.000,123,2,MX,1,100,-103
1752701132.273232,408862.000,123,2,MX,1,100,-104
1752701132.313232,408902.000,138,3,MX,1,100,-104
1752701132.353232,408942.000,138,3,MX,1,100,-103
1752701132.393232,408982.000,138,3,MX,1,100,-103
1752701132.433232,409022.000,154,2,MX,1,100,-104
1752701132.473232,409062.000,154,2,MX,1,100,-102
1752701132.513232,409102.000,172,3,MX,1,100,-103
1752701132.553232,409142.000,172,3,MX,1,100,-104
1752701132.593232,409182.000,172,3,MX,1,100,-102
1752701132.633232,409222.000,190,2,MX,1,100,-103
1752701132.673232,409262.000,190,2,MX,1,100,-103
1752701132.713233,409302.000,206,3,MX,1,100,-103
1752701132.753233,409342.000,206,3,MX,1,100,-104
1752701132.793233,409382.000,206,3,MX,1,100,-104
1752701132.833233,409422.000,222,2,MX,1,100,-103
1752701132.873233,409462.000,222,2,MX,1,100,-103
1752701132.913233,409502.000,239,3,MX,1,100,-103
1752701132.953233,409542.000,239,3,MX,1,100,-103
1752701132.993233,409582.000,239,3,MX,1,100,-102
1752701133.033233,409622.000,255,2,MX,1,100,-103
1752701133.073233,409662.000,255,2,MX,1,100,-103
1752701133.113233,409702.000,273,3,MX,1,100,-102
1752701133.153233,409742.000,273,3,MX,1,100,-103
1752701133.193234,409782.000,273,3,MX,1,100,-103
1752701133.233234,409822.000,289,2,MX,1,100,-103
1752701133.273234,409862.000,289,2,MX,1,100,-103
1752701133.313234,409902.000,308,3,MX,1,100,-103
1752701133.353234,409942.000,308,3,MX,1,100,-105
1752701133.393234,409982.000,308,3,MX,1,100,-103
1752701133.433234,410022.000,324,3,MX,1,100,-102
1752701133.473234,410062.000,324,3,MX,1,100,-103
1752701133.513234,410102.000,324,3,MX,1,100,-103
1752701133.553234,410142.000,344,2,MX,1,100,-104
1752701133.593234,410182.000,344,2,MX,1,100,-104
1752701133.633234,410222.000,358,3,MX,1,100,-105
1752701133.673234,410262.000,358,3,MX,1,100,-104
1752701133.713235,410302.000,358,3,MX,1,100,-103
1752701133.753235,410342.000,377,2,MX,1,100,-103
1752701133.793235,410382.000,377,2,MX,1,100,-103
1752701133.833235,410422.000,394,3,MX,1,100,-103
1752701133.873235,410462.000,394,3,MX,1,100,-103
1752701133.913235,410502.000,394,3,MX,1,100,-102
1752701133.953235,410542.000,418,2,MX,1,100,-103
1752701133.993235,410582.000,418,2,MX,1,100,-104
1752701134.033235,410622.000,432,3,MX,1,100,-104
1752701134.073235,410662.000,432,3,MX,1,100,-103
1752701134.113235,410702.000,432,3,MX,1,100,-103
1752701134.153235,410742.000,450,2,MX,1,100,-103
1752701134.193236,410782.000,450,2,MX,1,100,-103
1752701134.233236,410822.000,466,3,MX,1,100,-103
1752701134.273236,410862.000,466,3,MX,1,100,-103
1752701134.313236,410902.000,466,3,MX,1,100,-104
1752701134.353236,410942.000,483,2,MX,1,100,-103
1752701134.393236,410982.000,483,2,MX,1,100,-103
1752701134.433236,411022.000,497,3,MX,1,100,-103
1752701134.473236,411062.000,497,3,MX,1,100,-103
1752701134.513236,411102.000,497,3,MX,1,100,-104
1752701134.553236,411142.000,519,2,MX,1,100,-102
1752701134.593236,411182.000,519,2,MX,1,100,-102
1752701134.633236,411222.000,535,3,MX,1,100,-103
1752701134.673237,411262.000,535,3,MX,1,100,-103
1752701134.713237,411302.000,535,3,MX,1,100,-102
1752701134.748903,411337.667,552,3,MX,1,100,-103
1752701134.784570,411373.333,552,3,MX,1,100,-104
1752701134.820237,411409.000,552,3,MX,1,100,-103
1752701134.860237,411449.000,568,2,MX,1,100,-102
1752701134.900237,411489.000,568,2,MX,1,100,-103
1752701134.940237,411529.000,586,3,MX,1,100,-102
1752701134.980237,411569.000,586,3,MX,1,100,-103
1752701135.020237,411609.000,586,3,MX,1,100,-103
1752701135.060237,411649.000,602,3,MX,1,100,-102
1752701135.100237,411689.000,602,3,MX,1,100,-103
1752701135.140237,411729.000,602,3,MX,1,100,-103
1752701135.180238,411769.000,622,2,MX,1,100,-102
1752701135.220238,411809.000,622,2,MX,1,100,-103
1752701135.260238,411849.000,640,3,MX,1,100,-103
1752701135.300238,411889.000,640,3,MX,1,100,-103
1752701135.340238,411929.000,640,3,MX,1,100,-102
1752701135.380238,411969.000,655,2,MX,1,100,-102
1752701135.420238,412009.000,655,2,MX,1,100,-103
1752701135.460238,412049.000,674,3,MX,1,100,-103
1752701135.500238,412089.000,674,3,MX,1,100,-103
1752701135.540238,412129.000,674,3,MX,1,100,-103
1752701135.580238,412169.000,691,2,MX,1,100,-103
1752701135.620238,412209.000,691,2,MX,1,100,-102
1752701135.660239,412249.000,707,3,MX,1,100,-102
1752701135.700239,412289.000,707,3,MX,1,100,-104
1752701135.740239,412329.000,707,3,MX,1,100,-102
1752701135.780239,412369.000,724,2,MX,1,100,-103
1752701135.820239,412409.000,724,2,MX,1,100,-103
1752701135.860239,412449.000,743,3,MX,1,100,-102
1752701135.900239,412489.000,743,3,MX,1,100,-104
1752701135.940239,412529.000,743,3,MX,1,100,-103
1752701135.980239,412569.000,760,2,MX,1,100,-103
1752701136.020239,412609.000,760,2,MX,1,100,-103
1752701136.060239,412649.000,778,3,MX,1,100,-103
1752701136.100239,412689.000,778,3,MX,1,100,-103
1752701136.140240,412729.000,778,3,MX,1,100,-102
1752701136.180240,412769.000,794,2,MX,1,100,-103
1752701136.220240,412809.000,794,2,MX,1,100,-102
1752701136.260240,412849.000,812,3,MX,1,100,-103
1752701136.300240,412889.000,812,3,MX,1,100,-102
1752701136.340240,412929.000,812,3,MX,1,100,-102
1752701136.380240,412969.000,831,3,MX,1,100,-102
1752701136.420240,413009.000,831,3,MX,1,100,-102
1752701136.460240,413049.000,831,3,MX,1,100,-102
1752701136.500240,413089.000,848,2,MX,1,100,-103
1752701136.540240,413129.000,848,2,MX,1,100,-103
1752701136.580240,413169.000,863,3,MX,1,100,-103
1752701136.620241,413209.000,863,3,MX,1,100,-102
1752701136.660241,413249.000,863,3,MX,1,100,-103
1752701136.700241,413289.000,879,2,MX,1,100,-104
1752701136.740241,413329.000,879,2,MX,1,100,-103
1752701136.780241,413369.000,896,3,MX,1,100,-102
1752701136.820241,413409.000,896,3,MX,1,100,-105
1752701136.860241,413449.000,896,3,MX,1,100,-104
1752701136.900241,413489.000,915,2,MX,1,100,-103
1752701136.940241,413529.000,915,2,MX,1,100,-103
1752701136.979908,413568.667,931,3,MX,1,100,-102
1752701137.019575,413608.333,931,3,MX,1,100,-103
1752701137.059241,413648.000,931,3,MX,1,100,-103
1752701137.099242,413688.000,950,2,MX,1,100,-102
1752701137.139242,413728.000,950,2,MX,1,100,-103
1752701137.179242,413768.000,968,3,MX,1,100,-103
1752701137.219242,413808.000,968,3,MX,1,100,-103
1752701137.259242,413848.000,968,3,MX,1,100,-103
1752701137.299242,413888.000,984,2,MX,1,100,-102
1752701137.339242,413928.000,984,2,MX,1,100,-102
1752701137.379242,413968.000,1001,3,MX,1,100,-103
1752701137.419242,414008.000,1001,3,MX,1,100,-103
1752701137.459242,414048.000,1001,3,MX,1,100,-103
1752701137.499242,414088.000,1018,2,MX,1,100,-103
1752701137.539242,414128.000,1018,2,MX,1,100,-102
1752701137.579242,414168.000,1035,3,MX,1,100,-102
1752701137.619243,414208.000,1035,3,MX,1,100,-104
1752701137.659243,414248.000,1035,3,MX,1,100,-102
1752701137.699243,414288.000,1055,3,MX,1,100,-102
1752701137.739243,414328.000,1055,3,MX,1,100,-102
1752701137.779243,414368.000,1055,3,MX,1,100,-102
1752701137.819243,414408.000,1073,2,MX,1,100,-102
1752701137.859243,414448.000,1073,2,MX,1,100,-104
1752701137.899243,414488.000,1087,3,MX,1,100,-103
1752701137.939243,414528.000,1087,3,MX,1,100,-103
1752701137.979243,414568.000,1087,3,MX,1,100,-102
1752701138.019243,414608.000,1104,2,MX,1,100,-103
1752701138.059243,414648.000,1104,2,MX,1,100,-103
