LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,BI
1755299139.907663,1018966,30804,1,BI,1,100,920
1755299140.867674,1019926,30954,1,BI,1,100,960
1755299141.746684,1020805,31102,1,BI,1,100,880
1755299142.600694,1021659,31235,1,BI,1,100,840
1755299143.480703,1022539,31387,1,BI,1,100,880
1755299144.360713,1023419,31535,1,BI,1,100,880
1755299145.239723,1024298,31671,1,BI,1,100,880
1755299146.173734,1025232,31821,1,BI,1,100,920
1755299147.053744,1026112,31969,1,BI,1,100,880
1755299147.893753,1026952,32104,1,BI,1,100,840
1755299148.692762,1027751,32236,1,BI,1,100,800
1755299149.532772,1028591,32369,1,BI,1,100,840
1755299150.466782,1029525,32525,1,BI,1,100,920
1755299151.345792,1030404,32674,1,BI,1,100,880
1755299152.265802,1031324,32824,1,BI,1,100,920
1755299153.065812,1032124,32958,1,BI,1,100,800
1755299153.905821,1032964,33091,1,BI,1,100,840
1755299154.718830,1033777,33223,1,BI,1,100,800
1755299155.558840,1034617,33361,1,BI,1,100,840
1755299156.438850,1035497,33494,1,BI,1,100,880
1755299157.478861,1036537,33676,1,BI,1,100,1040
1755299158.398872,1037457,33826,1,BI,1,100,920
1755299159.211881,1038270,33959,1,BI,1,100,800
1755299160.051890,1039110,34091,1,BI,1,100,840
1755299161.011901,1040070,34246,1,BI,1,100,960
1755299161.931911,1040990,34395,1,BI,1,100,920
1755299162.811921,1041870,34547,1,BI,1,100,880
1755299163.704931,1042763,34695,1,BI,1,100,880
1755299164.624942,1043683,34845,1,BI,1,100,920
1755299165.544952,1044603,34983,1,BI,1,100,920
1755299166.384962,1045443,35131,1,BI,1,100,840
1755299167.304972,1046363,35281,1,BI,1,100,920
1755299168.237983,1047296,35431,1,BI,1,100,920
1755299169.157993,1048216,35580,1,BI,1,100,920
1755299169.998002,1049056,35712,1,BI,1,100,840
1755299170.878012,1049936,35851,1,BI,1,100,880
1755299171.758022,1050816,35999,1,BI,1,100,880
1755299172.691033,1051749,36149,1,BI,1,100,920
1755299173.531042,1052589,36298,1,BI,1,100,840
1755299174.451053,1053509,36448,1,BI,1,100,920
1755299175.411063,1054469,36596,1,BI,1,100,960
1755299176.331074,1055389,36751,1,BI,1,100,920
1755299177.184083,1056242,36884,1,BI,1,100,840
1755299178.064093,1057122,37034,1,BI,1,100,880
1755299178.944103,1058002,37167,1,BI,1,100,880
1755299179.824113,1058882,37317,1,BI,1,100,880
1755299180.664123,1059722,37454,1,BI,1,100,840
1755299181.597133,1060655,37604,1,BI,1,100,920
1755299182.597144,1061655,37768,1,BI,1,100,1000
1755299183.477154,1062535,37920,1,BI,1,100,880
1755299184.317164,1063375,38052,1,BI,1,100,840
1755299185.210174,1064268,38201,1,BI,1,100,880
1755299186.130184,1065188,38338,1,BI,1,100,920
1755299187.090195,1066148,38505,1,BI,1,100,960
1755299188.089206,1067147,38673,1,BI,1,100,1000
1755299189.049217,1068107,38821,1,BI,1,100,960
1755299189.943227,1069001,38969,1,BI,1,100,880
1755299190.743236,1069801,39101,1,BI,1,100,800
1755299191.582246,1070640,39241,1,BI,1,100,840
1755299192.502256,1071560,39391,1,BI,1,100,920
1755299193.542268,1072600,39557,1,BI,1,100,1040
1755299194.596280,1073654,39723,1,BI,1,100,1040
1755299195.395289,1074453,39855,1,BI,1,100,800
1755299196.235298,1075293,39994,1,BI,1,100,840
1755299197.155309,1076213,40142,1,BI,1,100,920
1755299197.995318,1077053,40276,1,BI,1,100,840
1755299198.968329,1078026,40442,1,BI,1,100,960
1755299199.968340,1079026,40608,1,BI,1,100,1000
1755299200.928351,1079986,40757,1,BI,1,100,960
1755299201.808361,1080866,40893,1,BI,1,100,880
1755299202.701371,1081759,41042,1,BI,1,100,880
1755299203.621382,1082679,41194,1,BI,1,100,920
1755299204.501391,1083559,41341,1,BI,1,100,880
1755299205.461402,1084519,41490,1,BI,1,100,960
1755299206.501414,1085559,41660,1,BI,1,100,1040
1755299207.474425,1086532,41826,1,BI,1,100,960
1755299208.314434,1087372,41960,1,BI,1,100,840
1755299209.154444,1088212,42093,1,BI,1,100,840
1755299210.074454,1089132,42241,1,BI,1,100,920
1755299211.127466,1090185,42423,1,BI,1,100,1040
1755299212.087477,1091145,42581,1,BI,1,100,960
1755299212.927486,1091985,42715,1,BI,1,100,840
1755299213.807496,1092865,42864,1,BI,1,100,880
1755299214.767507,1093825,43011,1,BI,1,100,960
1755299215.660517,1094718,43161,1,BI,1,100,880
1755299216.540527,1095598,43299,1,BI,1,100,880
1755299217.420537,1096478,43449,1,BI,1,100,880
1755299218.300547,1097358,43583,1,BI,1,100,880
1755299219.100556,1098158,43669,1,BI,1,100,800
1755299219.993566,1099051,43802,1,BI,1,100,880
1755299220.873576,1099931,43951,1,BI,1,100,880
1755299221.793586,1100851,44090,1,BI,1,100,920
1755299222.673596,1101731,44240,1,BI,1,100,880
1755299223.593607,1102651,44390,1,BI,1,100,920
1755299224.446616,1103504,44539,1,BI,1,100,840
1755299225.326626,1104384,44671,1,BI,1,100,880
1755299226.206636,1105264,44820,1,BI,1,100,880
1755299227.126647,1106184,44959,1,BI,1,100,920
1755299228.059657,1107117,45125,1,BI,1,100,920
1755299228.979667,1108037,45275,1,BI,1,100,920
1755299229.779676,1108837,45408,1,BI,1,100,800
1755299230.619686,1109677,45540,1,BI,1,100,840
1755299231.459695,1110517,45673,1,BI,1,100,840
1755299232.392706,1111450,45828,1,BI,1,100,920
1755299233.272716,1112330,45980,1,BI,1,100,880
1755299234.192726,1113250,46127,1,BI,1,100,920
1755299235.031736,1114089,46260,1,BI,1,100,840
1755299235.912746,1114970,46409,1,BI,1,100,880
1755299236.765755,1115823,46541,1,BI,1,100,840
1755299237.804767,1116862,46715,1,BI,1,100,1040
1755299238.724777,1117782,46863,1,BI,1,100,920
1755299239.564787,1118622,46996,1,BI,1,100,840
1755299240.364796,1119422,47128,1,BI,1,100,800
1755299241.258806,1120316,47278,1,BI,1,100,880
1755299242.217817,1121275,47432,1,BI,1,100,960
1755299242.977825,1122035,47552,1,BI,1,100,760
1755299243.857835,1122915,47701,1,BI,1,100,880
1755299244.697845,1123755,47833,1,BI,1,100,840
1755299245.510854,1124568,47966,1,BI,1,100,800
1755299246.150861,1125208,48082,1,BI,1,100,640
1755299246.950870,1126008,48214,1,BI,1,100,800
1755299247.790880,1126848,48338,1,BI,1,100,840
1755299248.630889,1127688,48488,1,BI,1,100,840
1755299249.524899,1128582,48621,1,BI,1,100,880
1755299250.363909,1129421,48769,1,BI,1,100,840
1755299251.283919,1130341,48919,1,BI,1,100,920
1755299252.123928,1131181,49052,1,BI,1,100,840
1755299252.963938,1132021,49191,1,BI,1,100,840
1755299253.856948,1132914,49340,1,BI,1,100,880
1755299254.776958,1133834,49490,1,BI,1,100,920
1755299255.616968,1134674,49622,1,BI,1,100,840
1755299256.496978,1135554,49771,1,BI,1,100,880
1755299257.336987,1136394,49903,1,BI,1,100,840
1755299258.229997,1137287,50043,1,BI,1,100,880
1755299259.190008,1138247,50209,1,BI,1,100,960
1755299260.070018,1139127,50341,1,BI,1,100,880
1755299260.910027,1139967,50474,1,BI,1,100,840
1755299261.830038,1140887,50640,1,BI,1,100,920
1755299262.763048,1141820,50777,1,BI,1,100,920
1755299263.683059,1142740,50929,1,BI,1,100,920
1755299264.523068,1143580,51078,1,BI,1,100,840
1755299265.363078,1144420,51210,1,BI,1,100,840
1755299266.203087,1145260,51343,1,BI,1,100,840
1755299267.096097,1146153,51492,1,BI,1,100,880
1755299267.936107,1146993,51629,1,BI,1,100,840
1755299268.856117,1147913,51778,1,BI,1,100,920
1755299269.736127,1148793,51928,1,BI,1,100,880
1755299270.616137,1149673,52060,1,BI,1,100,880
1755299271.469147,1150526,52209,1,BI,1,100,840
1755299272.349156,1151406,52341,1,BI,1,100,880
1755299273.229166,1152286,52500,1,BI,1,100,880
1755299274.149177,1153206,52649,1,BI,1,100,920
1755299274.868185,1153925,52765,1,BI,1,100,720
1755299275.682194,1154739,52899,1,BI,1,100,800
1755299276.522204,1155579,53032,1,BI,1,100,840
1755299277.362213,1156419,53164,1,BI,1,100,840
1755299278.282223,1157339,53320,1,BI,1,100,920
1755299279.201234,1158258,53470,1,BI,1,100,920
1755299279.935242,1158992,53585,1,BI,1,100,720
1755299280.735251,1159792,53717,1,BI,1,100,800
1755299281.494260,1160551,53836,1,BI,1,100,760
1755299282.374270,1161431,53982,1,BI,1,100,880
1755299283.374281,1162431,54155,1,BI,1,100,1000
1755299284.348292,1163405,54305,1,BI,1,100,960
1755299285.107300,1164164,54438,1,BI,1,100,760
1755299285.907309,1164964,54570,1,BI,1,100,800
1755299286.747319,1165804,54703,1,BI,1,100,840
1755299287.587328,1166644,54837,1,BI,1,100,840
1755299288.440338,1167497,54976,1,BI,1,100,840
1755299289.360348,1168417,55125,1,BI,1,100,920
1755299290.200358,1169257,55258,1,BI,1,100,840
1755299291.000367,1170057,55390,1,BI,1,100,800
1755299291.760375,1170817,55523,1,BI,1,100,760
1755299292.533384,1171590,55639,1,BI,1,100,760
1755299293.413394,1172470,55795,1,BI,1,100,880
1755299294.293404,1173350,55927,1,BI,1,100,880
1755299295.133413,1174190,56077,1,BI,1,100,840
1755299295.893422,1174950,56192,1,BI,1,100,760
1755299296.746432,1175803,56324,1,BI,1,100,840
1755299297.586441,1176643,56474,1,BI,1,100,840
1755299298.506451,1177563,56613,1,BI,1,100,920
1755299299.306460,1178363,56746,1,BI,1,100,800
1755299300.146470,1179203,56895,1,BI,1,100,840
1755299300.919479,1179976,57011,1,BI,1,100,760
1755299301.679487,1180736,57145,1,BI,1,100,760
1755299302.439496,1181496,57260,1,BI,1,100,760
1755299303.279505,1182336,57395,1,BI,1,100,840
1755299304.159515,1183216,57550,1,BI,1,100,880
1755299304.959524,1184016,57667,1,BI,1,100,800
1755299305.812534,1184869,57815,1,BI,1,100,840
1755299307.372551,1186429,58062,1,BI,1,100,1560
1755299308.132560,1187189,58197,1,BI,1,100,760
1755299308.932569,1187989,58320,1,BI,1,100,800
1755299309.745578,1188802,58452,1,BI,1,100,800
1755299310.665589,1189722,58601,1,BI,1,100,920
1755299311.625599,1190682,58765,1,BI,1,100,960
1755299312.585610,1191642,58915,1,BI,1,100,960
1755299313.385619,1192442,59049,1,BI,1,100,800
1755299314.238629,1193295,59189,1,BI,1,100,840
1755299315.198640,1194255,59336,1,BI,1,100,960
1755299316.198651,1195255,59502,1,BI,1,100,1000
