LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,BI
1752174593.069255,204847,31472,1,BI,1,100,600
1752174593.829255,205607,31591,1,BI,1,100,760
1752174594.269255,206047,31676,1,BI,1,100,440
1752174595.522255,207300,31881,1,BI,1,100,1240
1752174596.002255,207780,31967,1,BI,1,100,480
1752174596.762255,208540,32084,1,BI,1,100,760
1752174597.322255,209100,32187,1,BI,1,100,560
1752174597.922255,209700,32290,1,BI,1,100,600
1752174598.562255,210340,32393,1,BI,1,100,640
1752174599.122255,210900,32479,1,BI,1,100,560
1752174599.695254,211473,32580,1,BI,1,100,560
1752174600.415254,212193,32704,1,BI,1,100,720
1752174601.015254,212793,32805,1,BI,1,100,600
1752174601.575254,213353,32908,1,BI,1,100,560
1752174602.254254,214032,33010,1,BI,1,100,680
1752174603.014254,214792,33145,1,BI,1,100,760
1752174603.494254,215272,33228,1,BI,1,100,480
1752174604.068254,215846,33313,1,BI,1,100,560
1752174604.708254,216486,33432,1,BI,1,100,640
1752174605.428254,217206,33544,1,BI,1,100,720
1752174606.027254,217805,33644,1,BI,1,100,600
1752174606.587254,218365,33731,1,BI,1,100,560
1752174607.267254,219045,33847,1,BI,1,100,680
1752174607.907254,219685,33951,1,BI,1,100,640
1752174608.481254,220259,34052,1,BI,1,100,560
1752174609.120254,220898,34155,1,BI,1,100,640
1752174609.720254,221498,34257,1,BI,1,100,600
1752174610.440254,222218,34385,1,BI,1,100,720
1752174610.920254,222698,34452,1,BI,1,100,480
1752174611.640253,223418,34571,1,BI,1,100,720
1752174612.280253,224058,34691,1,BI,1,100,640
1752174612.920253,224698,34792,1,BI,1,100,640
1752174613.653253,225431,34911,1,BI,1,100,720
1752174614.173253,225951,34996,1,BI,1,100,520
1752174614.813253,226591,35113,1,BI,1,100,640
1752174615.493253,227271,35218,1,BI,1,100,680
1752174615.933253,227711,35290,1,BI,1,100,440
1752174616.653253,228431,35408,1,BI,1,100,720
1752174617.293253,229071,35529,1,BI,1,100,640
1752174617.826253,229604,35614,1,BI,1,100,520
1752174618.466253,230244,35717,1,BI,1,100,640
1752174619.106253,230884,35835,1,BI,1,100,640
1752174619.746253,231524,35937,1,BI,1,100,640
1752174620.466253,232244,36059,1,BI,1,100,720
1752174621.026253,232804,36150,1,BI,1,100,560
1752174621.666253,233444,36252,1,BI,1,100,640
1752174622.359253,234137,36372,1,BI,1,100,680
1752174622.919252,234697,36475,1,BI,1,100,560
1752174623.559252,235337,36577,1,BI,1,100,640
1752174624.159252,235937,36681,1,BI,1,100,600
1752174624.879252,236657,36800,1,BI,1,100,720
1752174625.399252,237177,36886,1,BI,1,100,520
1752174626.199252,237977,37028,1,BI,1,100,800
1752174626.639252,238417,37097,1,BI,1,100,440
1752174627.372252,239150,37214,1,BI,1,100,720
1752174627.972252,239750,37317,1,BI,1,100,600
1752174628.532252,240310,37416,1,BI,1,100,560
1752174629.132252,240910,37519,1,BI,1,100,600
1752174629.732252,241510,37607,1,BI,1,100,600
1752174630.372252,242150,37726,1,BI,1,100,640
1752174630.972252,242750,37820,1,BI,1,100,600
1752174631.585252,243363,37923,1,BI,1,100,600
1752174632.225252,244003,38040,1,BI,1,100,640
1752174632.785252,244563,38127,1,BI,1,100,560
1752174633.345252,245123,38227,1,BI,1,100,560
1752174634.025252,245803,38330,1,BI,1,100,680
1752174634.585251,246363,38431,1,BI,1,100,560
1752174635.225251,247003,38534,1,BI,1,100,640
1752174635.864251,247642,38636,1,BI,1,100,640
1752174636.478251,248256,38741,1,BI,1,100,600
1752174637.118251,248896,38843,1,BI,1,100,640
1752174637.678251,249456,38946,1,BI,1,100,560
1752174638.358251,250136,39063,1,BI,1,100,680
1752174638.958251,250736,39166,1,BI,1,100,600
1752174639.597251,251375,39271,1,BI,1,100,640
1752174640.197251,251975,39375,1,BI,1,100,600
1752174640.931251,252709,39498,1,BI,1,100,720
1752174641.411251,253189,39571,1,BI,1,100,480
1752174642.011251,253789,39672,1,BI,1,100,600
1752174642.770251,254548,39807,1,BI,1,100,760
1752174643.050251,254828,39842,1,BI,1,100,280
1752174643.730251,255508,39961,1,BI,1,100,680
1752174644.290251,256068,40062,1,BI,1,100,560
1752174644.890251,256668,40165,1,BI,1,100,600
1752174645.543251,257321,40270,1,BI,1,100,640
1752174646.103251,257881,40371,1,BI,1,100,560
1752174646.743250,258521,40464,1,BI,1,100,640
1752174647.343250,259121,40567,1,BI,1,100,600
1752174647.903250,259681,40670,1,BI,1,100,560
1752174648.503250,260281,40773,1,BI,1,100,600
1752174649.103250,260881,40874,1,BI,1,100,600
1752174649.756250,261534,40976,1,BI,1,100,640
1752174650.436250,262214,41094,1,BI,1,100,680
1752174650.636250,262414,41129,1,BI,1,100,200
1752174651.036250,262814,41196,1,BI,1,100,400
1752174651.596250,263374,41286,1,BI,1,100,560
1752174652.356250,264134,41403,1,BI,1,100,760
1752174652.916250,264694,41504,1,BI,1,100,560
1752174653.556250,265334,41603,1,BI,1,100,640
1752174654.156250,265934,41706,1,BI,1,100,600
1752174654.809250,266587,41809,1,BI,1,100,640
