LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,BI
1755195927.227984,1320083,16721,1,BI,1,100,3760
1755195928.107990,1320963,16870,1,BI,1,100,880
1755195929.187998,1322043,17043,1,BI,1,100,1080
1755195929.881003,1322736,17158,1,BI,1,100,680
1755195930.761009,1323616,17308,1,BI,1,100,880
1755195931.801016,1324656,17472,1,BI,1,100,1040
1755195932.681022,1325536,17621,1,BI,1,100,880
1755195933.721030,1326576,17792,1,BI,1,100,1040
1755195934.814038,1327669,17975,1,BI,1,100,1080
1755195935.654044,1328509,18108,1,BI,1,100,840
1755195936.454049,1329309,18240,1,BI,1,100,800
1755195937.254055,1330109,18375,1,BI,1,100,800
1755195942.907095,1335762,19297,1,BI,1,100,5640
1755195943.747101,1336602,19434,1,BI,1,100,840
1755195944.720108,1337575,19585,1,BI,1,100,960
1755195945.640115,1338495,19735,1,BI,1,100,920
1755195946.600121,1339455,19901,1,BI,1,100,960
1755195947.520128,1340375,20048,1,BI,1,100,920
1755195948.413134,1341268,20197,1,BI,1,100,880
1755195949.333141,1342188,20353,1,BI,1,100,920
1755195950.333148,1343188,20519,1,BI,1,100,1000
1755195951.493156,1344348,20700,1,BI,1,100,1160
1755195952.333162,1345188,20833,1,BI,1,100,840
1755195953.186168,1346041,20982,1,BI,1,100,840
1755195954.066175,1346921,21121,1,BI,1,100,880
1755195954.946181,1347801,21271,1,BI,1,100,880
1755195956.066189,1348921,21451,1,BI,1,100,1120
1755195957.145196,1350000,21634,1,BI,1,100,1080
1755195958.119203,1350974,21783,1,BI,1,100,960
1755195958.998210,1351853,21934,1,BI,1,100,880
1755195959.878216,1352733,22087,1,BI,1,100,880
1755195960.758222,1353613,22219,1,BI,1,100,880
1755195961.758229,1354613,22385,1,BI,1,100,1000
1755195962.772236,1355627,22551,1,BI,1,100,1000
1755195963.612242,1356467,22700,1,BI,1,100,840
1755195964.611249,1357466,22855,1,BI,1,100,1000
1755195965.531256,1358386,23021,1,BI,1,100,920
1755195966.451263,1359306,23170,1,BI,1,100,920
1755195967.465270,1360320,23334,1,BI,1,100,1000
1755195968.504277,1361359,23500,1,BI,1,100,1040
1755195969.504284,1362359,23674,1,BI,1,100,1000
1755195970.464291,1363319,23820,1,BI,1,100,960
1755195971.584299,1364439,24004,1,BI,1,100,1120
1755195972.357305,1365212,24136,1,BI,1,100,760
1755195973.237311,1366092,24268,1,BI,1,100,880
1755195974.077317,1366932,24419,1,BI,1,100,840
1755195974.837322,1367692,24540,1,BI,1,100,760
1755195976.437334,1369292,24803,1,BI,1,100,1600
1755195977.410340,1370265,24969,1,BI,1,100,960
1755195980.570363,1373425,25484,1,BI,1,100,3160
1755195981.303368,1374158,25601,1,BI,1,100,720
1755195982.183374,1375038,25750,1,BI,1,100,880
1755195983.263382,1376118,25914,1,BI,1,100,1080
1755195984.143388,1376998,26065,1,BI,1,100,880
1755195984.823393,1377678,26186,1,BI,1,100,680
1755195985.916401,1378771,26352,1,BI,1,100,1080
1755195986.876408,1379731,26518,1,BI,1,100,960
1755195987.836415,1380691,26667,1,BI,1,100,960
1755195988.756421,1381611,26814,1,BI,1,100,920
1755195989.635427,1382490,26966,1,BI,1,100,880
1755195990.435433,1383290,27103,1,BI,1,100,800
1755195991.329439,1384184,27252,1,BI,1,100,880
1755195992.089445,1384944,27370,1,BI,1,100,760
1755195995.302468,1388157,27901,1,BI,1,100,3200
1755195997.141481,1389996,28197,1,BI,1,100,1840
1755195997.981487,1390836,28330,1,BI,1,100,840
1755195998.741492,1391596,28462,1,BI,1,100,760
1755195999.501498,1392356,28579,1,BI,1,100,760
1755196000.234503,1393089,28717,1,BI,1,100,720
1755196003.074523,1395929,29175,1,BI,1,100,2840
1755196004.394532,1397249,29392,1,BI,1,100,1320
1755196005.327539,1398182,29546,1,BI,1,100,920
1755196006.007544,1398862,29663,1,BI,1,100,680
1755196006.967551,1399822,29811,1,BI,1,100,960
1755196009.660570,1402515,30257,1,BI,1,100,2680
1755196012.060587,1404915,30638,1,BI,1,100,2400
1755196012.860592,1405715,30771,1,BI,1,100,800
1755196013.380596,1406235,30855,1,BI,1,100,520
1755196017.753627,1410608,31566,1,BI,1,100,4360
1755196018.486632,1411341,31699,1,BI,1,100,720
1755196019.246638,1412101,31817,1,BI,1,100,760
1755196021.926657,1414781,32249,1,BI,1,100,2680
1755196022.885664,1415740,32415,1,BI,1,100,960
1755196023.699670,1416554,32547,1,BI,1,100,800
1755196024.379674,1417234,32664,1,BI,1,100,680
1755196025.018679,1417873,32765,1,BI,1,100,640
1755196027.792699,1420647,33194,1,BI,1,100,2760
1755196028.832706,1421687,33379,1,BI,1,100,1040
1755196029.671712,1422526,33511,1,BI,1,100,840
1755196030.511718,1423366,33643,1,BI,1,100,840
1755196031.231723,1424086,33767,1,BI,1,100,720
1755196031.991729,1424846,33884,1,BI,1,100,760
1755196032.685733,1425540,34000,1,BI,1,100,680
1755196035.484753,1428339,34460,1,BI,1,100,2800
1755196036.364760,1429219,34599,1,BI,1,100,880
1755196037.297766,1430152,34748,1,BI,1,100,920
1755196038.057772,1430912,34880,1,BI,1,100,760
1755196038.737776,1431592,34996,1,BI,1,100,680
1755196041.630797,1434485,35464,1,BI,1,100,2880
1755196043.430810,1436285,35743,1,BI,1,100,1800
1755196044.110815,1436965,35861,1,BI,1,100,680
1755196044.790819,1437645,35976,1,BI,1,100,680
1755196045.470824,1438325,36077,1,BI,1,100,680
1755196047.083836,1439938,36329,1,BI,1,100,1600
1755196048.083843,1440938,36495,1,BI,1,100,1000
1755196048.963849,1441818,36644,1,BI,1,100,880
1755196049.963856,1442818,36810,1,BI,1,100,1000
1755196050.896863,1443751,36960,1,BI,1,100,920
1755196051.776869,1444631,37097,1,BI,1,100,880
1755196052.416874,1445271,37198,1,BI,1,100,640
1755196053.096879,1445951,37313,1,BI,1,100,680
1755196053.976885,1446831,37465,1,BI,1,100,880
1755196055.029892,1447884,37631,1,BI,1,100,1040
1755196055.909899,1448764,37780,1,BI,1,100,880
1755196056.949906,1449804,37949,1,BI,1,100,1040
1755196058.069914,1450924,38132,1,BI,1,100,1120
1755196058.869920,1451724,38267,1,BI,1,100,800
1755196059.722926,1452577,38399,1,BI,1,100,840
1755196060.562932,1453417,38532,1,BI,1,100,840
1755196061.482938,1454337,38680,1,BI,1,100,920
1755196062.362944,1455217,38835,1,BI,1,100,880
1755196063.241951,1456096,38968,1,BI,1,100,880
1755196064.095957,1456950,39118,1,BI,1,100,840
1755196064.935963,1457790,39251,1,BI,1,100,840
1755196066.854976,1459709,39552,1,BI,1,100,1920
1755196067.854983,1460709,39718,1,BI,1,100,1000
1755196068.748990,1461603,39868,1,BI,1,100,880
1755196069.427995,1462282,39985,1,BI,1,100,680
1755196070.068999,1462923,40086,1,BI,1,100,640
1755196072.188014,1465042,40419,1,BI,1,100,2120
1755196073.201021,1466055,40585,1,BI,1,100,1000
1755196074.001027,1466855,40720,1,BI,1,100,800
1755196074.841033,1467695,40870,1,BI,1,100,840
1755196075.561038,1468415,40985,1,BI,1,100,720
1755196076.441045,1469295,41117,1,BI,1,100,880
1755196077.241050,1470095,41257,1,BI,1,100,800
1755196078.334058,1471188,41438,1,BI,1,100,1080
1755196079.574067,1472428,41638,1,BI,1,100,1240
1755196080.574074,1473428,41804,1,BI,1,100,1000
1755196081.334079,1474188,41919,1,BI,1,100,760
1755196082.267086,1475121,42074,1,BI,1,100,920
1755196083.187092,1476041,42222,1,BI,1,100,920
1755196084.107099,1476961,42374,1,BI,1,100,920
1755196085.267107,1478121,42572,1,BI,1,100,1160
1755196086.467116,1479321,42752,1,BI,1,100,1200
1755196087.480123,1480334,42923,1,BI,1,100,1000
1755196088.280129,1481134,43057,1,BI,1,100,800
1755196089.040134,1481894,43176,1,BI,1,100,760
1755196089.680139,1482534,43275,1,BI,1,100,640
1755196090.760146,1483614,43457,1,BI,1,100,1080
1755196092.933162,1485787,43808,1,BI,1,100,2160
1755196093.733167,1486587,43940,1,BI,1,100,800
1755196094.613174,1487467,44091,1,BI,1,100,880
1755196095.533180,1488387,44241,1,BI,1,100,920
