LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,BI
1752622326.827525,138774,20599,1,BI,1,100,600
1752622327.587531,139534,20736,1,BI,1,100,760
1752622328.240536,140187,20836,1,BI,1,100,640
1752622328.800541,140747,20935,1,BI,1,100,560
1752622329.360545,141307,21021,1,BI,1,100,560
1752622330.080551,142027,21141,1,BI,1,100,720
1752622330.680555,142627,21244,1,BI,1,100,600
1752622331.280560,143227,21349,1,BI,1,100,600
1752622331.920565,143867,21456,1,BI,1,100,640
1752622332.560570,144507,21557,1,BI,1,100,640
1752622333.213575,145160,21674,1,BI,1,100,640
1752622333.853580,145800,21777,1,BI,1,100,640
1752622334.493585,146440,21878,1,BI,1,100,640
1752622335.133590,147080,22002,1,BI,1,100,640
1752622335.813596,147760,22107,1,BI,1,100,680
1752622336.453601,148400,22226,1,BI,1,100,640
1752622337.013605,148960,22318,1,BI,1,100,560
1752622337.586609,149533,22419,1,BI,1,100,560
1752622338.186614,150133,22521,1,BI,1,100,600
1752622338.786619,150733,22622,1,BI,1,100,600
1752622339.386623,151333,22727,1,BI,1,100,600
1752622340.146629,152093,22846,1,BI,1,100,760
1752622340.826635,152773,22966,1,BI,1,100,680
1752622341.545640,153492,23085,1,BI,1,100,720
1752622342.359647,154306,23227,1,BI,1,100,800
1752622343.079652,155026,23345,1,BI,1,100,720
1752622343.879659,155826,23483,1,BI,1,100,800
1752622344.598664,156545,23603,1,BI,1,100,720
1752622345.318670,157265,23721,1,BI,1,100,720
1752622345.998675,157945,23840,1,BI,1,100,680
1752622346.718681,158665,23964,1,BI,1,100,720
1752622347.372686,159319,24068,1,BI,1,100,640
1752622347.971691,159918,24173,1,BI,1,100,600
1752622348.532695,160479,24273,1,BI,1,100,560
1752622349.171700,161118,24374,1,BI,1,100,640
1752622349.811705,161758,24475,1,BI,1,100,640
1752622350.411710,162358,24580,1,BI,1,100,600
1752622351.091715,163038,24699,1,BI,1,100,680
1752622351.651719,163598,24784,1,BI,1,100,560
1752622352.264724,164211,24886,1,BI,1,100,600
1752622352.904729,164851,25008,1,BI,1,100,640
1752622353.544734,165491,25111,1,BI,1,100,640
