LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,HR
1755195927.227984,1320083,16722,1,HR,1,100,56.97
1755195928.107990,1320963,16871,1,HR,1,100,59.46
1755195929.187998,1322043,17044,1,HR,1,100,58.60
1755195929.881003,1322736,17159,1,HR,1,100,65.18
1755195930.761009,1323616,17309,1,HR,1,100,65.85
1755195931.801016,1324656,17473,1,HR,1,100,64.04
1755195932.681022,1325536,17622,1,HR,1,100,64.96
1755195933.721030,1326576,17793,1,HR,1,100,63.34
1755195934.814038,1327669,17976,1,HR,1,100,61.61
1755195935.654044,1328509,18109,1,HR,1,100,63.79
1755195936.454049,1329309,18241,1,HR,1,100,66.28
1755195937.254055,1330109,18376,1,HR,1,100,68.22
1755195942.907095,1335762,19298,1,HR,1,100,55.42
1755195943.747101,1336602,19435,1,HR,1,100,58.98
1755195944.720108,1337575,19586,1,HR,1,100,59.76
1755195945.640115,1338495,19736,1,HR,1,100,60.98
1755195946.600121,1339455,19902,1,HR,1,100,61.31
1755195947.520128,1340375,20049,1,HR,1,100,62.18
1755195948.413134,1341268,20198,1,HR,1,100,63.51
1755195949.333141,1342188,20354,1,HR,1,100,63.89
1755195950.333148,1343188,20520,1,HR,1,100,63.03
1755195951.493156,1344348,20701,1,HR,1,100,60.52
1755195952.333162,1345188,20834,1,HR,1,100,62.94
1755195953.186168,1346041,20983,1,HR,1,100,64.83
1755195954.066175,1346921,21122,1,HR,1,100,65.57
1755195954.946181,1347801,21272,1,HR,1,100,66.15
1755195956.066189,1348921,21452,1,HR,1,100,63.36
1755195957.145196,1350000,21635,1,HR,1,100,61.62
1755195958.119203,1350974,21784,1,HR,1,100,61.82
1755195958.998210,1351853,21935,1,HR,1,100,63.23
1755195959.878216,1352733,22088,1,HR,1,100,64.33
1755195960.758222,1353613,22220,1,HR,1,100,65.19
1755195961.758229,1354613,22386,1,HR,1,100,64.03
1755195962.772236,1355627,22552,1,HR,1,100,63.14
1755195963.612242,1356467,22701,1,HR,1,100,64.98
1755195964.611249,1357466,22856,1,HR,1,100,63.87
1755195965.531256,1358386,23022,1,HR,1,100,64.17
1755195966.451263,1359306,23171,1,HR,1,100,64.40
1755195967.465270,1360320,23335,1,HR,1,100,63.43
1755195968.504277,1361359,23501,1,HR,1,100,62.15
1755195969.504284,1362359,23675,1,HR,1,100,61.67
1755195970.464291,1363319,23821,1,HR,1,100,61.86
1755195971.584299,1364439,24005,1,HR,1,100,60.02
1755195972.357305,1365212,24137,1,HR,1,100,64.22
1755195973.237311,1366092,24269,1,HR,1,100,65.10
1755195974.077317,1366932,24420,1,HR,1,100,66.51
1755195974.837322,1367692,24541,1,HR,1,100,69.27
1755195976.437334,1369292,24804,1,HR,1,100,62.21
1755195977.410340,1370265,24970,1,HR,1,100,62.28
1755195980.570363,1373425,25485,1,HR,1,100,52.66
1755195981.303368,1374158,25602,1,HR,1,100,59.47
1755195982.183374,1375038,25751,1,HR,1,100,61.41
1755195983.263382,1376118,25915,1,HR,1,100,60.11
1755195984.143388,1376998,26066,1,HR,1,100,61.90
1755195984.823393,1377678,26187,1,HR,1,100,67.75
1755195985.916401,1378771,26353,1,HR,1,100,65.04
1755195986.876408,1379731,26519,1,HR,1,100,64.48
1755195987.836415,1380691,26668,1,HR,1,100,64.04
1755195988.756421,1381611,26815,1,HR,1,100,64.30
1755195989.635427,1382490,26967,1,HR,1,100,65.16
1755195990.435433,1383290,27104,1,HR,1,100,67.35
1755195991.329439,1384184,27253,1,HR,1,100,67.53
1755195992.089445,1384944,27371,1,HR,1,100,70.07
1755195995.302468,1388157,27902,1,HR,1,100,58.67
1755195997.141481,1389996,28198,1,HR,1,100,52.87
1755195997.981487,1390836,28331,1,HR,1,100,57.00
1755195998.741492,1391596,28463,1,HR,1,100,61.88
1755195999.501498,1392356,28580,1,HR,1,100,65.67
1755196000.234503,1393089,28718,1,HR,1,100,69.60
1755196003.074523,1395929,29176,1,HR,1,100,58.82
1755196004.394532,1397249,29393,1,HR,1,100,55.85
1755196005.327539,1398182,29547,1,HR,1,100,57.93
1755196006.007544,1398862,29664,1,HR,1,100,64.67
1755196006.967551,1399822,29812,1,HR,1,100,64.19
1755196009.660570,1402515,30258,1,HR,1,100,54.90
1755196012.060587,1404915,30639,1,HR,1,100,48.25
1755196012.860592,1405715,30772,1,HR,1,100,54.20
1755196013.380596,1406235,30856,1,HR,1,100,67.79
1755196017.753627,1410608,31567,1,HR,1,100,55.79
1755196018.486632,1411341,31700,1,HR,1,100,61.91
1755196019.246638,1412101,31818,1,HR,1,100,65.70
1755196021.926657,1414781,32250,1,HR,1,100,56.07
1755196022.885664,1415740,32416,1,HR,1,100,57.50
1755196023.699670,1416554,32548,1,HR,1,100,61.39
1755196024.379674,1417234,32665,1,HR,1,100,67.35
1755196025.018679,1417873,32766,1,HR,1,100,73.22
1755196027.792699,1420647,33195,1,HR,1,100,61.78
1755196028.832706,1421687,33380,1,HR,1,100,60.87
1755196029.671712,1422526,33512,1,HR,1,100,63.22
1755196030.511718,1423366,33644,1,HR,1,100,65.04
1755196031.231723,1424086,33768,1,HR,1,100,69.11
1755196031.991729,1424846,33885,1,HR,1,100,71.29
1755196032.685733,1425540,34001,1,HR,1,100,75.06
1755196035.484753,1428339,34461,1,HR,1,100,63.14
1755196036.364760,1429219,34600,1,HR,1,100,64.26
1755196037.297766,1430152,34749,1,HR,1,100,64.47
1755196038.057772,1430912,34881,1,HR,1,100,67.69
1755196038.737776,1431592,34997,1,HR,1,100,72.26
1755196041.630797,1434485,35465,1,HR,1,100,60.83
1755196043.430810,1436285,35744,1,HR,1,100,54.72
1755196044.110815,1436965,35862,1,HR,1,100,62.17
1755196044.790819,1437645,35977,1,HR,1,100,67.96
1755196045.470824,1438325,36078,1,HR,1,100,72.47
1755196047.083836,1439938,36330,1,HR,1,100,64.70
1755196048.083843,1440938,36496,1,HR,1,100,63.65
1755196048.963849,1441818,36645,1,HR,1,100,64.66
1755196049.963856,1442818,36811,1,HR,1,100,63.62
1755196050.896863,1443751,36961,1,HR,1,100,63.98
1755196051.776869,1444631,37098,1,HR,1,100,64.91
1755196052.416874,1445271,37199,1,HR,1,100,71.32
1755196053.096879,1445951,37314,1,HR,1,100,75.08
1755196053.976885,1446831,37466,1,HR,1,100,73.55
1755196055.029892,1447884,37632,1,HR,1,100,70.02
1755196055.909899,1448764,37781,1,HR,1,100,69.61
1755196056.949906,1449804,37950,1,HR,1,100,66.96
1755196058.069914,1450924,38133,1,HR,1,100,63.99
1755196058.869920,1451724,38268,1,HR,1,100,66.44
1755196059.722926,1452577,38400,1,HR,1,100,67.55
1755196060.562932,1453417,38533,1,HR,1,100,68.41
1755196061.482938,1454337,38681,1,HR,1,100,67.70
1755196062.362944,1455217,38836,1,HR,1,100,67.81
1755196063.241951,1456096,38969,1,HR,1,100,67.89
1755196064.095957,1456950,39119,1,HR,1,100,68.68
1755196064.935963,1457790,39252,1,HR,1,100,69.29
1755196066.854976,1459709,39553,1,HR,1,100,60.83
1755196067.854983,1460709,39719,1,HR,1,100,60.65
1755196068.748990,1461603,39869,1,HR,1,100,62.32
1755196069.427995,1462282,39986,1,HR,1,100,68.08
1755196070.068999,1462923,40087,1,HR,1,100,73.79
1755196072.188014,1465042,40420,1,HR,1,100,63.68
1755196073.201021,1466055,40586,1,HR,1,100,62.86
1755196074.001027,1466855,40721,1,HR,1,100,65.56
1755196074.841033,1467695,40871,1,HR,1,100,66.86
1755196075.561038,1468415,40986,1,HR,1,100,70.52
1755196076.441045,1469295,41118,1,HR,1,100,70.00
1755196077.241050,1470095,41258,1,HR,1,100,71.11
1755196078.334058,1471188,41439,1,HR,1,100,67.66
1755196079.574067,1472428,41639,1,HR,1,100,63.37
1755196080.574074,1473428,41805,1,HR,1,100,62.62
1755196081.334079,1474188,41920,1,HR,1,100,66.25
1755196082.267086,1475121,42075,1,HR,1,100,66.02
1755196083.187092,1476041,42223,1,HR,1,100,65.84
1755196084.107099,1476961,42375,1,HR,1,100,65.70
1755196085.267107,1478121,42573,1,HR,1,100,62.60
1755196086.467116,1479321,42753,1,HR,1,100,59.80
1755196087.480123,1480334,42924,1,HR,1,100,59.84
1755196088.280129,1481134,43058,1,HR,1,100,63.21
1755196089.040134,1481894,43177,1,HR,1,100,66.71
1755196089.680139,1482534,43276,1,HR,1,100,72.72
1755196090.760146,1483614,43458,1,HR,1,100,68.90
1755196092.933162,1485787,43809,1,HR,1,100,59.76
1755196093.733167,1486587,43941,1,HR,1,100,63.15
1755196094.613174,1487467,44092,1,HR,1,100,64.27
1755196095.533180,1488387,44242,1,HR,1,100,64.48
1755196096.706189,1489560,44422,1,HR,1,100,61.64
1755196097.586195,1490440,44562,1,HR,1,100,63.10
1755196098.426201,1491280,44711,1,HR,1,100,64.95
1755196099.226206,1492080,44846,1,HR,1,100,67.18
1755196100.345214,1493199,45026,1,HR,1,100,64.16
1755196101.479223,1494333,45207,1,HR,1,100,61.81
1755196102.278228,1495132,45342,1,HR,1,100,64.74
1755196103.078234,1495932,45462,1,HR,1,100,67.02
1755196103.918240,1496772,45597,1,HR,1,100,68.00
1755196104.678245,1497532,45729,1,HR,1,100,70.43
1755196105.452251,1498306,45861,1,HR,1,100,72.32
1755196106.811260,1499665,46076,1,HR,1,100,66.06
1755196107.531266,1500385,46194,1,HR,1,100,69.90
1755196108.451272,1501305,46347,1,HR,1,100,68.86
1755196109.251278,1502105,46482,1,HR,1,100,70.22
1755196110.065284,1502919,46614,1,HR,1,100,71.28
1755196110.824289,1503678,46729,1,HR,1,100,72.99
1755196111.504294,1504358,46848,1,HR,1,100,76.38
1755196112.384300,1505238,46980,1,HR,1,100,74.55
1755196113.304307,1506158,47134,1,HR,1,100,72.48
1755196114.344314,1507198,47301,1,HR,1,100,69.19
1755196115.317321,1508171,47466,1,HR,1,100,67.71
1755196116.157327,1509011,47598,1,HR,1,100,68.53
1755196116.917332,1509771,47731,1,HR,1,100,70.85
1755196117.557337,1510411,47832,1,HR,1,100,75.94
1755196118.357343,1511211,47955,1,HR,1,100,75.73
1755196119.610351,1512464,48169,1,HR,1,100,69.65
1755196121.610366,1514464,48483,1,HR,1,100,60.84
1755196122.330371,1515184,48615,1,HR,1,100,65.84
1755196123.250377,1516104,48753,1,HR,1,100,65.70
1755196124.143384,1516997,48903,1,HR,1,100,66.25
1755196125.063390,1517917,49053,1,HR,1,100,66.02
1755196126.263399,1519117,49251,1,HR,1,100,62.46
1755196127.223406,1520077,49400,1,HR,1,100,62.47
1755196127.943411,1520797,49516,1,HR,1,100,67.11
1755196128.996418,1521850,49689,1,HR,1,100,65.01
1755196129.796424,1522650,49821,1,HR,1,100,67.23
1755196130.716430,1523570,49970,1,HR,1,100,66.79
1755196131.755438,1524609,50153,1,HR,1,100,64.76
1755196132.649444,1525503,50286,1,HR,1,100,65.52
1755196133.289449,1526143,50390,1,HR,1,100,71.80
1755196134.089454,1526943,50525,1,HR,1,100,72.51
1755196135.049461,1527903,50689,1,HR,1,100,70.28
1755196136.008468,1528862,50838,1,HR,1,100,68.55
1755196136.808474,1529662,50970,1,HR,1,100,69.99
1755196137.662480,1530516,51104,1,HR,1,100,70.31
1755196138.462485,1531316,51242,1,HR,1,100,71.35
1755196139.342492,1532196,51377,1,HR,1,100,70.65
1755196140.301499,1533155,51543,1,HR,1,100,68.84
1755196141.261505,1534115,51692,1,HR,1,100,67.43
1755196141.955510,1534809,51808,1,HR,1,100,72.05
1755196142.635515,1535489,51924,1,HR,1,100,75.65
1755196143.434521,1536288,52061,1,HR,1,100,75.50
1755196144.634529,1537488,52246,1,HR,1,100,69.84
1755196145.714537,1538568,52427,1,HR,1,100,66.66
1755196146.567543,1539421,52560,1,HR,1,100,67.72
1755196147.207548,1540061,52660,1,HR,1,100,73.51
1755196147.847552,1540701,52776,1,HR,1,100,78.00
1755196149.967567,1542821,53113,1,HR,1,100,66.96
1755196150.861574,1543715,53263,1,HR,1,100,67.23
1755196151.660579,1544514,53395,1,HR,1,100,68.96
1755196152.540586,1545394,53544,1,HR,1,100,68.79
1755196153.420592,1546274,53676,1,HR,1,100,68.65
1755196154.100597,1546954,53784,1,HR,1,100,73.00
1755196155.100604,1547954,53948,1,HR,1,100,70.11
1755196155.833609,1548687,54081,1,HR,1,100,73.05
1755196156.633615,1549487,54199,1,HR,1,100,73.48
1755196157.513621,1550367,54346,1,HR,1,100,72.31
1755196158.513628,1551367,54512,1,HR,1,100,69.57
1755196159.353634,1552207,54651,1,HR,1,100,69.98
1755196160.166640,1553020,54785,1,HR,1,100,71.10
1755196160.926645,1553780,54901,1,HR,1,100,72.84
1755196161.686651,1554540,55033,1,HR,1,100,74.20
1755196162.406656,1555260,55148,1,HR,1,100,76.23
1755196163.126661,1555980,55266,1,HR,1,100,77.81
1755196164.206668,1557060,55440,1,HR,1,100,72.86
