LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,HR
1755113197.671654,77440,10716,1,HR,1,100,67.86
1755113198.471672,78240,10833,1,HR,1,100,69.45
1755113200.071708,79840,11102,1,HR,1,100,62.35
1755113201.191734,80960,11288,1,HR,1,100,60.40
1755113202.124755,81893,11442,1,HR,1,100,61.47
1755113203.204780,82973,11611,1,HR,1,100,60.16
1755113204.364806,84133,11791,1,HR,1,100,58.28
1755113205.004820,84773,11909,1,HR,1,100,66.16
1755113205.844840,85613,12044,1,HR,1,100,67.33
1755113206.777861,86546,12194,1,HR,1,100,66.86
1755113207.417875,87186,12326,1,HR,1,100,72.84
1755113208.297895,88066,12460,1,HR,1,100,71.80
1755113209.177915,88946,12610,1,HR,1,100,71.00
1755113209.937933,89706,12729,1,HR,1,100,72.77
1755113210.697950,90466,12865,1,HR,1,100,74.14
1755113211.670972,91439,13014,1,HR,1,100,71.55
1755113212.590993,92359,13175,1,HR,1,100,70.14
1755113213.311009,93079,13309,1,HR,1,100,73.08
1755113214.311032,94079,13460,1,HR,1,100,70.17
1755113215.190052,94958,13613,1,HR,1,100,69.73
1755113216.484081,96252,13830,1,HR,1,100,64.65
1755113217.324100,97092,13969,1,HR,1,100,66.16
1755113217.964115,97732,14076,1,HR,1,100,72.29
1755113218.763133,98531,14212,1,HR,1,100,72.89
1755113219.563151,99331,14345,1,HR,1,100,73.36
1755113220.937182,100705,14582,1,HR,1,100,66.86
1755113221.856203,101624,14740,1,HR,1,100,66.50
1755113222.616220,102384,14864,1,HR,1,100,69.26
1755113223.336237,103104,14984,1,HR,1,100,72.39
1755113223.976251,103744,15103,1,HR,1,100,77.14
1755113224.976274,104744,15255,1,HR,1,100,73.33
1755113225.829293,105597,15402,1,HR,1,100,72.91
1755113226.589311,106357,15522,1,HR,1,100,74.25
1755113227.469331,107237,15677,1,HR,1,100,72.90
1755113228.349351,108117,15830,1,HR,1,100,71.85
1755113229.189370,108957,15964,1,HR,1,100,71.76
1755113229.949387,109717,16079,1,HR,1,100,73.36
1755113231.682426,111450,16377,1,HR,1,100,64.81
1755113232.202438,111970,16464,1,HR,1,100,76.05
1755113232.802452,112570,16570,1,HR,1,100,81.37
1755113233.282463,113050,16639,1,HR,1,100,91.07
1755113236.095527,115863,17103,1,HR,1,100,75.59
1755113237.055548,116823,17256,1,HR,1,100,72.68
1755113237.615561,117383,17359,1,HR,1,100,80.34
1755113238.495581,118263,17516,1,HR,1,100,77.64
1755113239.375601,119143,17652,1,HR,1,100,75.54
1755113240.148619,119916,17789,1,HR,1,100,76.29
1755113241.108640,120876,17939,1,HR,1,100,73.23
1755113241.828657,121596,18076,1,HR,1,100,75.47
1755113242.508672,122276,18177,1,HR,1,100,78.31
1755113245.161733,124929,18616,1,HR,1,100,65.96
1755113245.921750,125689,18751,1,HR,1,100,68.84
1755113246.681767,126449,18871,1,HR,1,100,71.09
1755113247.561787,127329,19024,1,HR,1,100,70.44
1755113248.400806,128168,19162,1,HR,1,100,70.66
1755113249.361828,129129,19313,1,HR,1,100,68.85
1755113250.174846,129942,19446,1,HR,1,100,70.22
1755113250.974865,130742,19578,1,HR,1,100,71.28
1755113251.853885,131621,19730,1,HR,1,100,70.59
1755113252.573901,132341,19849,1,HR,1,100,73.42
1755113253.213915,132981,19950,1,HR,1,100,77.94
1755113255.227961,134995,20287,1,HR,1,100,67.29
1755113256.106981,135874,20439,1,HR,1,100,67.49
1755113256.906999,136674,20571,1,HR,1,100,69.16
1755113257.707017,137474,20688,1,HR,1,100,70.45
1755113258.547037,138314,20843,1,HR,1,100,70.67
1755113259.320054,139087,20958,1,HR,1,100,72.51
1755113260.280076,140047,21126,1,HR,1,100,70.29
1755113260.680085,140447,21193,1,HR,1,100,88.00
1755113261.600106,141367,21345,1,HR,1,100,82.94
1755113262.360123,142127,21462,1,HR,1,100,82.05
1755113263.000138,142767,21579,1,HR,1,100,84.65
1755113263.320145,143087,21632,1,HR,1,100,107.51
1755113263.853157,143620,21722,1,HR,1,100,109.26
1755113264.613174,144380,21839,1,HR,1,100,102.52
1755113265.493194,145260,21993,1,HR,1,100,94.89
1755113266.173210,145940,22112,1,HR,1,100,93.41
1755113266.973228,146740,22244,1,HR,1,100,89.32
1755113268.053252,147820,22412,1,HR,1,100,81.82
1755113268.666266,148433,22516,1,HR,1,100,85.86
1755113269.146277,148913,22601,1,HR,1,100,94.56
1755113270.266303,150033,22785,1,HR,1,100,85.45
1755113271.146323,150913,22933,1,HR,1,100,81.61
1755113271.986342,151753,23067,1,HR,1,100,79.35
1755113272.706358,152473,23190,1,HR,1,100,80.23
1755113273.519377,153286,23325,1,HR,1,100,79.07
1755113274.239393,154006,23452,1,HR,1,100,80.02
1755113275.079412,154846,23601,1,HR,1,100,78.11
1755113275.639425,155406,23685,1,HR,1,100,84.56
1755113276.399442,156166,23821,1,HR,1,100,83.31
1755113276.999456,156766,23923,1,HR,1,100,87.02
1755113277.812474,157579,24063,1,HR,1,100,84.35
1755113278.492490,158259,24164,1,HR,1,100,85.21
1755113279.132504,158899,24286,1,HR,1,100,87.11
1755113279.932522,159699,24406,1,HR,1,100,84.42
1755113280.692539,160459,24538,1,HR,1,100,83.20
1755113281.371555,161138,24653,1,HR,1,100,84.32
1755113281.971569,161738,24754,1,HR,1,100,87.81
1755113282.625583,162392,24855,1,HR,1,100,89.13
1755113283.265598,163032,24956,1,HR,1,100,90.15
1755113284.385623,164152,25146,1,HR,1,100,82.02
1755113285.024638,164791,25263,1,HR,1,100,84.63
1755113285.824656,165591,25396,1,HR,1,100,82.49
1755113287.024683,166791,25583,1,HR,1,100,75.27
1755113287.638697,167405,25688,1,HR,1,100,80.77
1755113288.557718,168324,25854,1,HR,1,100,77.31
1755113289.237734,169004,25962,1,HR,1,100,79.74
1755113290.117754,169884,26115,1,HR,1,100,77.17
1755113290.917772,170684,26251,1,HR,1,100,76.69
1755113291.677789,171444,26367,1,HR,1,100,77.19
1755113292.530808,172297,26518,1,HR,1,100,75.91
1755113293.770837,173537,26716,1,HR,1,100,69.79
1755113294.450852,174217,26837,1,HR,1,100,73.89
1755113295.210869,174977,26954,1,HR,1,100,75.02
1755113295.970886,175737,27086,1,HR,1,100,75.89
1755113296.823906,176590,27221,1,HR,1,100,74.90
1755113297.663925,177430,27355,1,HR,1,100,74.13
1755113298.543945,178310,27505,1,HR,1,100,72.81
1755113299.463966,179230,27659,1,HR,1,100,71.12
1755113300.463989,180230,27823,1,HR,1,100,68.65
1755113301.437011,181203,27974,1,HR,1,100,67.28
1755113301.957022,181723,28075,1,HR,1,100,77.97
1755113302.277030,182043,28129,1,HR,1,100,102.31
1755113302.917044,182683,28229,1,HR,1,100,100.41
1755113303.877066,183643,28400,1,HR,1,100,91.98
1755113304.877089,184643,28555,1,HR,1,100,84.88
1755113305.770109,185536,28703,1,HR,1,100,81.17
1755113306.490125,186256,28820,1,HR,1,100,81.65
1755113307.370145,187136,28970,1,HR,1,100,78.66
1755113308.370168,188136,29136,1,HR,1,100,74.51
1755113309.010183,188776,29235,1,HR,1,100,78.79
1755113310.050206,189816,29407,1,HR,1,100,74.10
1755113310.823224,190589,29525,1,HR,1,100,75.18
1755113311.743245,191509,29672,1,HR,1,100,72.96
1755113312.583264,192349,29823,1,HR,1,100,72.62
1755113313.383282,193149,29955,1,HR,1,100,73.15
1755113314.303303,194069,30105,1,HR,1,100,71.39
1755113315.276325,195042,30259,1,HR,1,100,69.41
1755113315.996341,195762,30375,1,HR,1,100,72.51
1755113316.876361,196642,30524,1,HR,1,100,71.54
1755113317.875384,197641,30694,1,HR,1,100,68.98
1755113318.515398,198281,30793,1,HR,1,100,74.48
1755113319.555422,199321,30959,1,HR,1,100,70.75
1755113320.409442,200175,31115,1,HR,1,100,70.90
1755113321.169459,200935,31231,1,HR,1,100,72.69
1755113322.008478,201774,31380,1,HR,1,100,72.41
1755113322.768495,202534,31497,1,HR,1,100,73.86
1755113323.528512,203294,31631,1,HR,1,100,74.99
1755113324.342531,204108,31764,1,HR,1,100,74.99
1755113325.141549,204907,31885,1,HR,1,100,75.00
1755113325.981568,205747,32034,1,HR,1,100,74.20
1755113326.861588,206627,32167,1,HR,1,100,72.86
1755113327.741608,207507,32318,1,HR,1,100,71.82
1755113328.341622,208107,32417,1,HR,1,100,78.09
1755113329.434646,209200,32600,1,HR,1,100,73.08
1755113330.154663,209920,32702,1,HR,1,100,75.36
1755113331.074684,210840,32851,1,HR,1,100,73.10
1755113331.674697,211440,32950,1,HR,1,100,79.08
1755113332.474716,212240,33085,1,HR,1,100,78.17
1755113333.194732,212960,33203,1,HR,1,100,79.32
1755113334.207755,213973,33367,1,HR,1,100,75.03
1755113334.807769,214573,33468,1,HR,1,100,80.58
1755113336.327803,216093,33706,1,HR,1,100,71.44
1755113337.327826,217093,33876,1,HR,1,100,68.90
1755113337.847838,217613,33962,1,HR,1,100,79.23
1755113338.660856,218426,34096,1,HR,1,100,78.29
1755113339.740881,219506,34281,1,HR,1,100,73.24
1755113340.340894,220106,34387,1,HR,1,100,79.19
1755113341.860929,221626,34639,1,HR,1,100,70.36
1755113342.833951,222599,34797,1,HR,1,100,68.61
1755113343.673970,223439,34931,1,HR,1,100,69.24
1755113344.473988,224239,35067,1,HR,1,100,70.52
1755113345.554013,225319,35257,1,HR,1,100,67.19
1755113346.194027,225959,35358,1,HR,1,100,73.10
1755113346.754040,226519,35442,1,HR,1,100,80.66
1755113347.154049,226919,35512,1,HR,1,100,96.07
1755113347.887066,227652,35644,1,HR,1,100,93.24
1755113348.607082,228372,35761,1,HR,1,100,91.04
1755113349.327098,229092,35877,1,HR,1,100,89.33
1755113350.247119,230012,36026,1,HR,1,100,83.97
1755113351.007136,230772,36147,1,HR,1,100,82.85
1755113351.846155,231611,36280,1,HR,1,100,80.31
1755113352.780177,232545,36430,1,HR,1,100,76.96
