LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,HR
1755628823.928241,2543156,18240,1,HR,1,100,54.96
1755628825.048255,2544276,18424,1,HR,1,100,54.65
1755628826.061267,2545289,18590,1,HR,1,100,55.84
1755628827.221281,2546449,18788,1,HR,1,100,54.93
1755628828.141292,2547369,18928,1,HR,1,100,57.21
1755628829.141305,2548369,19098,1,HR,1,100,57.83
1755628830.181317,2549409,19283,1,HR,1,100,57.80
1755628831.274331,2550502,19455,1,HR,1,100,57.30
1755628832.274343,2551502,19621,1,HR,1,100,57.90
1755628833.234354,2552462,19794,1,HR,1,100,58.92
1755628834.234367,2553462,19961,1,HR,1,100,59.16
1755628835.327380,2554555,20130,1,HR,1,100,58.36
1755628836.287392,2555515,20298,1,HR,1,100,59.28
1755628837.407405,2556635,20483,1,HR,1,100,58.01
1755628838.486418,2557714,20654,1,HR,1,100,57.47
1755628839.486430,2558714,20818,1,HR,1,100,58.03
1755628840.460442,2559688,20984,1,HR,1,100,59.02
1755628841.499455,2560727,21150,1,HR,1,100,58.73
1755628842.499467,2561727,21318,1,HR,1,100,59.01
1755628843.419478,2562647,21475,1,HR,1,100,60.39
1755628844.513492,2563741,21658,1,HR,1,100,59.32
1755628845.593505,2564821,21823,1,HR,1,100,58.48
1755628846.552516,2565780,21989,1,HR,1,100,59.37
1755628847.512528,2566740,22141,1,HR,1,100,60.07
1755628848.592541,2567820,22326,1,HR,1,100,59.07
1755628849.605553,2568833,22492,1,HR,1,100,59.27
1755628850.565565,2569793,22642,1,HR,1,100,59.99
1755628851.565577,2570793,22810,1,HR,1,100,59.99
1755628852.645590,2571873,22996,1,HR,1,100,59.01
1755628853.618602,2572846,23153,1,HR,1,100,59.78
1755628854.738616,2573966,23341,1,HR,1,100,58.40
1755628855.818629,2575046,23527,1,HR,1,100,57.77
1755628856.618639,2575846,23663,1,HR,1,100,61.60
1755628857.658651,2576886,23835,1,HR,1,100,60.73
1755628858.671664,2577899,24006,1,HR,1,100,60.57
1755628859.551674,2578779,24157,1,HR,1,100,62.26
1755628860.511686,2579739,24309,1,HR,1,100,62.31
1755628861.551699,2580779,24491,1,HR,1,100,61.29
1755628862.524711,2581752,24647,1,HR,1,100,61.56
1755628863.364721,2582592,24783,1,HR,1,100,63.75
1755628864.444734,2583672,24973,1,HR,1,100,61.93
1755628865.524747,2584752,25143,1,HR,1,100,60.51
1755628866.404758,2585632,25294,1,HR,1,100,62.22
1755628867.337769,2586565,25445,1,HR,1,100,62.88
1755628868.417782,2587645,25633,1,HR,1,100,61.26
1755628869.377794,2588605,25768,1,HR,1,100,61.53
1755628870.217804,2589445,25924,1,HR,1,100,63.73
1755628871.257817,2590485,26092,1,HR,1,100,62.39
1755628872.310830,2591538,26259,1,HR,1,100,61.35
1755628873.110839,2592338,26397,1,HR,1,100,64.38
1755628874.150852,2593378,26570,1,HR,1,100,62.89
1755628875.230865,2594458,26756,1,HR,1,100,61.26
1755628876.163877,2595391,26906,1,HR,1,100,62.14
1755628877.163889,2596391,27074,1,HR,1,100,61.67
1755628878.243902,2597471,27256,1,HR,1,100,60.31
1755628879.282914,2598510,27427,1,HR,1,100,59.73
1755628880.202926,2599430,27577,1,HR,1,100,60.95
1755628881.256938,2600484,27741,1,HR,1,100,60.22
1755628882.336952,2601564,27923,1,HR,1,100,59.19
1755628883.215962,2602443,28075,1,HR,1,100,61.19
1755628884.375976,2603603,28260,1,HR,1,100,59.08
1755628885.468990,2604696,28442,1,HR,1,100,58.30
1755628886.509002,2605736,28608,1,HR,1,100,58.16
1755628887.429014,2606656,28758,1,HR,1,100,59.73
1755628888.509027,2607736,28942,1,HR,1,100,58.80
1755628889.602040,2608829,29131,1,HR,1,100,58.08
1755628890.442050,2609669,29270,1,HR,1,100,61.05
1755628891.602064,2610829,29453,1,HR,1,100,58.98
1755628892.722078,2611949,29659,1,HR,1,100,57.77
1755628893.895092,2613122,29847,1,HR,1,100,56.43
1755628894.775103,2614002,30002,1,HR,1,100,59.04
1755628895.815116,2615042,30172,1,HR,1,100,58.74
1755628896.935129,2616162,30354,1,HR,1,100,57.59
1755628897.815140,2617042,30510,1,HR,1,100,59.95
1755628898.748151,2617975,30663,1,HR,1,100,61.12
1755628899.828164,2619055,30852,1,HR,1,100,59.88
1755628900.908177,2620135,31019,1,HR,1,100,58.92
1755628901.868189,2621095,31189,1,HR,1,100,59.72
1755628902.921202,2622148,31359,1,HR,1,100,59.27
1755628904.041216,2623268,31545,1,HR,1,100,58.00
1755628905.121229,2624348,31738,1,HR,1,100,57.46
1755628906.121241,2625348,31910,1,HR,1,100,58.02
1755628907.214254,2626441,32078,1,HR,1,100,57.47
1755628908.374268,2627601,32283,1,HR,1,100,56.20
1755628909.334280,2628561,32436,1,HR,1,100,57.60
1755628910.414293,2629641,32629,1,HR,1,100,57.14
1755628911.414305,2630641,32797,1,HR,1,100,57.78
1755628912.467318,2631694,32969,1,HR,1,100,57.76
1755628913.427330,2632654,33119,1,HR,1,100,58.81
1755628914.467342,2633694,33305,1,HR,1,100,58.56
1755628915.586356,2634813,33481,1,HR,1,100,57.45
1755628916.560368,2635787,33633,1,HR,1,100,58.58
1755628917.600381,2636827,33821,1,HR,1,100,58.38
1755628918.679394,2637906,33989,1,HR,1,100,57.75
1755628919.679406,2638906,34157,1,HR,1,100,58.25
1755628920.693418,2639920,34332,1,HR,1,100,58.64
1755628921.773431,2641000,34505,1,HR,1,100,57.95
