LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,B%
1752780951.383171,941807.000,22455,1,B%,1,100,35
1752780956.382198,946806.000,23274,1,B%,1,100,35
1752780961.382225,951806.000,24101,1,B%,1,100,35
1752780966.381253,956805.000,24920,1,B%,1,100,35
1752780971.381280,961805.000,25760,1,B%,1,100,35
1752780976.380307,966804.000,26581,1,B%,1,100,35
1752780981.380335,971804.000,27405,1,B%,1,100,35
1752780986.379362,976803.000,28227,1,B%,1,100,35
1752780991.379389,981803.000,29065,1,B%,1,100,35
1752780996.378417,986802.000,29887,1,B%,1,100,35
1752781001.378444,991802.000,30712,1,B%,1,100,35
1752781006.377471,996801.000,31535,1,B%,1,100,36
1752781011.377499,1001801.000,32359,1,B%,1,100,35
1752781016.376526,1006800.000,33181,1,B%,1,100,36
1752781021.376554,1011800.000,34004,1,B%,1,100,36
1752781026.375581,1016799.000,34809,1,B%,1,100,35
1752781031.375608,1021799.000,35631,1,B%,1,100,36
1752781036.374636,1026798.000,36457,1,B%,1,100,35
1752781041.374663,1031798.000,37271,1,B%,1,100,35
1752781046.373690,1036797.000,38094,1,B%,1,100,35
1752781051.373718,1041797.000,38916,1,B%,1,100,35
1752781056.372745,1046796.000,39737,1,B%,1,100,35
1752781061.372772,1051796.000,40559,1,B%,1,100,36
1752781066.371800,1056795.000,41364,1,B%,1,100,35
1752781071.371827,1061795.000,42126,1,B%,1,100,36
1752781076.370854,1066794.000,42948,1,B%,1,100,35
1752781081.370882,1071794.000,43771,1,B%,1,100,36
1752781086.369909,1076793.000,44593,1,B%,1,100,36
1752781091.369937,1081793.000,45401,1,B%,1,100,35
1752781096.368964,1086792.000,46224,1,B%,1,100,36
1752781101.368991,1091792.000,47046,1,B%,1,100,36
1752781106.368019,1096791.000,47865,1,B%,1,100,35
1752781111.368046,1101791.000,48670,1,B%,1,100,35
1752781116.367073,1106790.000,49492,1,B%,1,100,36
1752781121.367101,1111790.000,50316,1,B%,1,100,36
1752781126.366128,1116789.000,51136,1,B%,1,100,36
1752781131.366155,1121789.000,51941,1,B%,1,100,36
1752781136.365183,1126788.000,52766,1,B%,1,100,36
1752781141.365210,1131788.000,53589,1,B%,1,100,36
1752781146.364237,1136787.000,54394,1,B%,1,100,36
1752781151.364265,1141787.000,55216,1,B%,1,100,36
1752781156.363292,1146786.000,56040,1,B%,1,100,36
1752781161.363319,1151786.000,56862,1,B%,1,100,36
1752781166.362347,1156785.000,57682,1,B%,1,100,36
1752781171.362374,1161785.000,58507,1,B%,1,100,36
1752781176.361402,1166784.000,59312,1,B%,1,100,36
1752781181.361429,1171784.000,60135,1,B%,1,100,36
