LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,BV
1752781031.375608,1021799.000,35630,1,BV,1,100,3.64
1752781036.374636,1026798.000,36456,1,BV,1,100,3.63
1752781041.374663,1031798.000,37270,1,BV,1,100,3.63
1752781046.373690,1036797.000,38093,1,BV,1,100,3.63
1752781051.373718,1041797.000,38915,1,BV,1,100,3.63
1752781056.372745,1046796.000,39736,1,BV,1,100,3.63
1752781061.372772,1051796.000,40558,1,BV,1,100,3.64
1752781066.371800,1056795.000,41363,1,BV,1,100,3.63
1752781071.371827,1061795.000,42125,1,BV,1,100,3.64
1752781076.370854,1066794.000,42947,1,BV,1,100,3.63
1752781081.370882,1071794.000,43770,1,BV,1,100,3.64
1752781086.369909,1076793.000,44592,1,BV,1,100,3.64
1752781091.369937,1081793.000,45400,1,BV,1,100,3.63
1752781096.368964,1086792.000,46223,1,BV,1,100,3.64
1752781101.368991,1091792.000,47045,1,BV,1,100,3.64
1752781106.368019,1096791.000,47864,1,BV,1,100,3.63
1752781111.368046,1101791.000,48669,1,BV,1,100,3.63
1752781116.367073,1106790.000,49491,1,BV,1,100,3.64
1752781121.367101,1111790.000,50315,1,BV,1,100,3.64
1752781126.366128,1116789.000,51135,1,BV,1,100,3.64
1752781131.366155,1121789.000,51940,1,BV,1,100,3.64
1752781136.365183,1126788.000,52765,1,BV,1,100,3.64
1752781141.365210,1131788.000,53588,1,BV,1,100,3.64
1752781146.364237,1136787.000,54393,1,BV,1,100,3.64
1752781151.364265,1141787.000,55215,1,BV,1,100,3.64
1752781156.363292,1146786.000,56039,1,BV,1,100,3.64
1752781161.363319,1151786.000,56861,1,BV,1,100,3.64
1752781166.362347,1156785.000,57681,1,BV,1,100,3.64
1752781171.362374,1161785.000,58506,1,BV,1,100,3.64
1752781176.361402,1166784.000,59311,1,BV,1,100,3.64
1752781181.361429,1171784.000,60134,1,BV,1,100,3.64
1752781186.360456,1176783.000,60955,1,BV,1,100,3.64
1752781191.360484,1181783.000,61777,1,BV,1,100,3.64
1752781196.359511,1186782.000,62582,1,BV,1,100,3.64
1752781201.359538,1191782.000,63406,1,BV,1,100,3.64
1752781206.358566,1196781.000,64227,1,BV,1,100,3.64
1752781211.358593,1201781.000,65031,1,BV,1,100,3.64
1752781216.357620,1206780.000,336,1,BV,1,100,3.64
1752781221.357648,1211780.000,1158,1,BV,1,100,3.64
1752781226.356675,1216779.000,1978,1,BV,1,100,3.64
1752781231.356702,1221779.000,2798,1,BV,1,100,3.64
