LF-FpZ,OTE_L-FpZ,RF-FpZ,OTE_R-FpZ,Time
-4.577776421399578e-06,0.002095706045716727,1.281777397991882e-05,0.00017853328043458355,224.208
-9.155552842799156e-06,-0.0016470839564195685,1.6479995117038484e-05,-0.00023163548692281866,224.216
-6.40888698995941e-06,0.001453901791436506,1.0071108127079073e-05,0.0004687643055513168,224.224
-8.239997558519242e-06,-0.0005475020599993896,1.5564439832758568e-05,-0.0006418042542802208,224.232
-9.155552842799156e-06,0.0009860530411694693,4.577776421399578e-06,0.000813928647724845,224.24
-1.281777397991882e-05,0.00018951994384594254,1.1902218695638903e-05,-0.0008166753135776848,224.248
-7.324442274239325e-06,0.002271492660298471,1.1902218695638903e-05,-0.00013824884792626728,224.256
-6.40888698995941e-06,0.000879848628192999,1.3733329264198735e-05,-0.0009494308297982725,224.264
-1.1902218695638903e-05,-0.0006839197973570971,1.8311105685598313e-06,0.001204870754112369,224.272
-4.577776421399578e-06,0.0015280617694631794,1.3733329264198735e-05,-0.0010034485915707875,224.28
0.0,-0.001423688467055269,1.3733329264198735e-05,0.0012735374004333628,224.288
-7.324442274239325e-06,0.0014896084475234227,0.0,-0.0009475997192297128,224.296
-1.281777397991882e-05,-0.0020041505172887354,-9.155552842799157e-07,0.0012222663045136876,224.304
-1.1902218695638903e-05,0.00238685262611774,6.40888698995941e-06,-0.0011407818842127748,224.312
-9.155552842799156e-06,-0.002406079287087618,7.324442274239325e-06,0.001129795220801416,224.32
-1.0071108127079073e-05,0.0025965147862178407,3.6622211371196626e-06,-0.0010135196996978668,224.328
-4.577776421399578e-06,-0.002855616931669057,9.155552842799157e-07,0.0009521774956511124,224.336
-9.155552842799157e-07,0.002800683614612262,0.0,-0.0008084353160191656,224.344
7.324442274239325e-06,-0.0027539902951139866,-4.577776421399578e-06,0.0007855464339121676,224.352
1.0071108127079073e-05,0.0027842036194952236,-1.3733329264198735e-05,-0.00046967986083559673,224.36
9.155552842799157e-07,-0.0027329325235755484,-1.1902218695638903e-05,0.0006125064851832636,224.368
9.155552842799156e-06,0.0027631458479567854,-1.281777397991882e-05,-0.00031861323892941063,224.376
6.40888698995941e-06,-0.002233954893642994,-8.239997558519242e-06,0.0003598132267220069,224.384
-1.8311105685598313e-06,0.0025251014740440077,-1.464888454847865e-05,0.00018311105685598315,224.392
-5.493331705679495e-06,-0.0018073061311685537,-4.577776421399578e-06,0.00011352885525070956,224.4
0.0,0.0018878749961851863,-2.0142216254158147e-05,0.0005612353892635883,224.408
-2.7466658528397473e-06,-0.00195471053193762,-9.155552842799157e-07,0.0009540086062196721,224.416
0.0,0.0014410840174565874,-5.493331705679495e-06,0.0007745597705008086,224.424
-4.577776421399578e-06,-0.000466933194982757,-9.155552842799156e-06,-0.0004550309762871181,224.432
-7.324442274239325e-06,0.0005612353892635883,-1.464888454847865e-05,0.001019013031403546,224.44
-6.40888698995941e-06,-7.415997802667316e-05,-6.40888698995941e-06,-0.000585955381939146,224.448
-5.493331705679495e-06,0.00011444441053498947,-9.155552842799156e-06,0.0009558397167882321,224.456
-2.7466658528397473e-06,0.0009952085940122682,-1.1902218695638903e-05,-0.0009155552842799158,224.464
0.0,-0.0006518753624073,-5.493331705679495e-06,0.0012744529557176425,224.472
3.6622211371196626e-06,0.0013705862605670337,-2.7466658528397473e-06,-0.0010034485915707875,224.48
9.155552842799157e-07,0.0001821955015717032,-8.239997558519242e-06,0.0008331553086947232,224.488
-5.493331705679495e-06,0.002271492660298471,-1.098666341135899e-05,-0.0012533951841792045,224.496
-9.155552842799156e-06,-0.0015710928678243352,-3.6622211371196626e-06,0.0011609241004669332,224.504
9.155552842799157e-07,0.0026569414349803156,-1.281777397991882e-05,-0.0010995818964201786,224.512
-4.577776421399578e-06,-0.0007983642078920864,-7.324442274239325e-06,0.0009091463972899562,224.52
-1.8311105685598313e-06,0.002642292550431837,-1.098666341135899e-05,-0.0008835108493301187,224.528
-9.155552842799157e-07,-0.0023529770805993835,-4.577776421399578e-06,0.00086886196478164,224.536
0.0,0.0031751457258827475,-1.1902218695638903e-05,-0.0008780175176244391,224.544
-7.324442274239325e-06,-0.0025598925748466445,-2.7466658528397473e-06,0.000695822016052736,224.552
-2.7466658528397473e-06,0.002617572557756279,-8.239997558519242e-06,-0.0005218665120395519,224.56
-4.577776421399578e-06,-0.002737510299996948,5.493331705679495e-06,0.0004577776421399579,224.568
-4.577776421399578e-06,0.0026184881130405587,0.0,-0.00031586657307657094,224.576
0.0,-0.0020004882961516157,1.0071108127079073e-05,-4.760887478255561e-05,224.584
0.0,0.0022687459944456313,-2.7466658528397473e-06,-5.493331705679495e-06,224.592
2.7466658528397473e-06,-0.002041688283944212,8.239997558519242e-06,-0.00017853328043458355,224.6
9.155552842799157e-07,0.0016159550767540513,9.155552842799156e-06,0.00036988433484908597,224.608
1.0071108127079073e-05,-0.0014007995849482711,0.0,-0.0004083376567888424,224.616
3.6622211371196626e-06,0.0016653950621051666,-4.577776421399578e-06,0.0003872798852504043,224.624
1.8311105685598312e-05,-0.0006820886867885371,1.1902218695638903e-05,-0.0006839197973570971,224.632
3.6622211371196626e-06,0.00026551103244117557,0.0,0.0008514664143803217,224.64
1.6479995117038484e-05,-0.00017578661458174383,-3.6622211371196626e-06,-0.0008990752891628772,224.648
1.3733329264198735e-05,-0.0007654042176580095,0.0,0.0010940885647144993,224.656
1.73955504013184e-05,-0.001974852748191778,0.0,0.0,224.664
1.3733329264198735e-05,-0.0012662129581591233,-5.493331705679495e-06,0.0011819818720053713,224.672
1.464888454847865e-05,0.0010592974639118623,-6.40888698995941e-06,-0.0011728263191625719,224.68
3.6622211371196626e-06,-0.0018393505661183508,-9.155552842799156e-06,0.001183812982573931,224.688
1.8311105685598312e-05,0.0013092440565202793,-9.155552842799156e-06,-0.001118808557390057,224.696
1.5564439832758568e-05,-0.0017102572710348824,-1.1902218695638903e-05,0.0008935819574571977,224.704
8.239997558519242e-06,0.0021890926847132784,-9.155552842799156e-06,-0.001216772972808008,224.712
1.464888454847865e-05,-0.002634968108157597,-1.8311105685598312e-05,0.0010364085818048644,224.72
1.73955504013184e-05,0.002545243690298166,-1.3733329264198735e-05,-0.0011114841151158177,224.728
1.0071108127079073e-05,-0.0009695730460524307,-1.3733329264198735e-05,0.00020966216010010068,224.736
7.324442274239325e-06,0.002910550248725852,-1.098666341135899e-05,-0.0010739463484603412,224.744
1.281777397991882e-05,-0.002905972472304452,-1.098666341135899e-05,0.0005346842860194707,224.752
1.73955504013184e-05,0.0024829859309671316,-1.098666341135899e-05,-0.0007077242347483749,224.76
7.324442274239325e-06,-0.002855616931669057,-1.098666341135899e-05,0.00023255104220709858,224.768
1.8311105685598313e-06,0.0019153416547135836,-7.324442274239325e-06,-0.00032776879177220984,224.776
3.6622211371196626e-06,-0.002487563707388531,3.6622211371196626e-06,-0.00015381328775902585,224.784
-4.577776421399578e-06,0.001965697195348979,-1.098666341135899e-05,-0.0001995910519730216,224.792
-3.6622211371196626e-06,-0.0022330393383587143,9.155552842799156e-06,-0.00041291543321024196,224.8
1.8311105685598313e-06,0.0013925595873897519,4.577776421399578e-06,4.8524430066835536e-05,224.808
1.8311105685598313e-06,-0.001792657246620075,6.40888698995941e-06,-0.0006802575762199774,224.816
-3.6622211371196626e-06,0.0006701864680928982,-1.0071108127079073e-05,0.0002618488113040559,224.824
5.493331705679495e-06,-0.0008862575151829584,1.8311105685598312e-05,-0.0009988708151493879,224.832
-2.7466658528397473e-06,-0.0001583910641804254,4.577776421399578e-06,0.0005365153965880306,224.84
3.6622211371196626e-06,-0.00016754661702322456,2.7466658528397473e-06,-0.0011938840907010102,224.848
-5.493331705679495e-06,-0.0008807641834772789,5.493331705679495e-06,0.0007910397656178471,224.856
0.0,0.00025818659016693625,7.324442274239325e-06,-0.0012973418378246406,224.864
-4.577776421399578e-06,-0.001453901791436506,9.155552842799157e-07,0.0009585863826410717,224.872
0.0,0.0007983642078920864,5.493331705679495e-06,-0.0013183996093630787,224.88
-1.8311105685598313e-06,-0.0020444349497970517,1.098666341135899e-05,0.0009988708151493879,224.888
2.7466658528397473e-06,0.0015701773125400553,8.239997558519242e-06,-0.001336710715048677,224.896
2.7466658528397473e-06,-0.002907803582873012,9.155552842799156e-06,0.0010391552476577044,224.904
0.0,0.0021359904782250433,5.493331705679495e-06,-0.0012286751915036467,224.912
0.0,-0.001562852870265816,6.40888698995941e-06,0.0007040620136112552,224.92
3.6622211371196626e-06,0.002434461500900296,1.6479995117038484e-05,-0.0011535996581926939,224.928
0.0,-0.002970976897488326,1.0071108127079073e-05,0.0007132175664540543,224.936
1.098666341135899e-05,0.0017569505905331581,2.0142216254158147e-05,-0.0007736442152165287,224.944
3.6622211371196626e-06,-0.0027658925138096253,1.098666341135899e-05,0.0006006042664876247,224.952
0.0,0.002439039277321695,6.40888698995941e-06,-0.0006711020233771783,224.96
3.6622211371196626e-06,-0.0024958037049470504,4.577776421399578e-06,0.00013367107150486768,224.968
0.0,0.0026441236610003963,1.281777397991882e-05,-0.00044129764702291935,224.976
-5.493331705679495e-06,0.0008166753135776848,4.577776421399578e-06,0.0001107821893978698,224.984
1.8311105685598313e-06,0.0022925504318369086,1.281777397991882e-05,-0.0007654042176580095,224.992
1.0071108127079073e-05,-0.0017450483718375195,1.6479995117038484e-05,-0.0004147465437788018,225.0
0.0,0.0018265327921384317,1.281777397991882e-05,0.00013092440565202795,225.008
4.577776421399578e-06,-0.001029084139530625,8.239997558519242e-06,-0.0006775109103671376,225.016
5.493331705679495e-06,0.0016855372783593247,8.239997558519242e-06,-0.0007132175664540543,225.024
3.6622211371196626e-06,-0.00036713766899624617,1.281777397991882e-05,-0.0007690664387951291,225.032
9.155552842799157e-07,0.0004275643177587206,1.3733329264198735e-05,0.0007608264412366099,225.04
4.577776421399578e-06,0.0002380443739127781,1.6479995117038484e-05,-0.0010721152378917814,225.048
1.8311105685598313e-06,-0.00033417767876216926,1.1902218695638903e-05,0.0009933774834437086,225.056
-2.7466658528397473e-06,0.0002591021454512161,1.281777397991882e-05,-0.0009146397289956357,225.064
-9.155552842799157e-07,-0.0010071108127079071,4.577776421399578e-06,0.0012195196386608476,225.072
-1.8311105685598313e-06,0.0015225684377574997,1.281777397991882e-05,-0.0012140263069551683,225.08
-3.6622211371196626e-06,-0.0016855372783593247,0.0,0.0011920529801324503,225.088
0.0,0.002007812738425855,1.1902218695638903e-05,-0.0011307107760856958,225.096
1.8311105685598313e-06,-0.0024646748252815332,9.155552842799156e-06,0.0013834040345469527,225.104
2.7466658528397473e-06,0.0024912259285256506,1.1902218695638903e-05,-0.0010071108127079071,225.112
9.155552842799157e-07,-0.002435377056184576,0.0,0.0011581774346140934,225.12
-4.577776421399578e-06,0.002653279213843196,7.324442274239325e-06,-0.0009411908322397533,225.128
2.7466658528397473e-06,-0.002739341410565508,6.40888698995941e-06,0.0010638752403332621,225.136
5.493331705679495e-06,0.002684408093508713,4.577776421399578e-06,-0.000585955381939146,225.144
-9.155552842799156e-06,-0.0026221503341776788,0.0,0.0007553331095309305,225.152
0.0,0.0027292703024384287,5.493331705679495e-06,-0.0004083376567888424,225.16
-2.7466658528397473e-06,-0.0020471816156498912,2.7466658528397473e-06,0.0007415997802667317,225.168
-8.239997558519242e-06,0.0021634571367534407,-7.324442274239325e-06,2.6551103244117554e-05,225.176
-2.7466658528397473e-06,-0.0023282570879238256,-1.8311105685598313e-06,0.0001876888332773827,225.184
-9.155552842799157e-07,0.0020224616229743337,1.8311105685598313e-06,0.00019135105441450237,225.192
-7.324442274239325e-06,-0.0017770928067873163,4.577776421399578e-06,-0.0002215643787957396,225.2
-7.324442274239325e-06,0.0013321329386272772,-3.6622211371196626e-06,0.00033417767876216926,225.208
-4.577776421399578e-06,-0.0017404705954161197,3.6622211371196626e-06,-0.00031311990722373114,225.216
-1.73955504013184e-05,0.0007644886623737297,2.7466658528397473e-06,0.0006170842616046631,225.224
-3.6622211371196626e-06,-0.0004925687429425947,9.155552842799157e-07,-0.0008551286355174412,225.232
-1.098666341135899e-05,0.00018311105685598315,4.577776421399578e-06,0.0007599108859523301,225.24
-2.7466658528397473e-06,0.00026551103244117557,8.239997558519242e-06,-0.001149021881771294,225.248
