LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,BV
1752787960.922913,261885.000,40997,1,BV,1,100,3.82
1752787965.921955,266884.000,41838,1,BV,1,100,3.82
1752787970.921996,271884.000,42683,1,BV,1,100,3.82
1752787975.921037,276883.000,43522,1,BV,1,100,3.82
1752787980.921078,281883.000,44371,1,BV,1,100,3.82
1752787985.920119,286882.000,45202,1,BV,1,100,3.82
1752787990.920161,291882.000,46046,1,BV,1,100,3.82
1752787995.919202,296881.000,46894,1,BV,1,100,3.82
1752788000.919243,301881.000,47740,1,BV,1,100,3.82
1752788005.918284,306880.000,48593,1,BV,1,100,3.82
1752788010.918325,311880.000,49418,1,BV,1,100,3.82
1752788015.917367,316879.000,50262,1,BV,1,100,3.83
1752788020.917408,321879.000,51108,1,BV,1,100,3.82
1752788025.916449,326878.000,51946,1,BV,1,100,3.82
1752788030.916490,331878.000,52793,1,BV,1,100,3.82
1752788035.915532,336877.000,53616,1,BV,1,100,3.83
1752788040.915573,341877.000,54461,1,BV,1,100,3.83
1752788045.914614,346876.000,55300,1,BV,1,100,3.82
1752788050.914655,351876.000,56138,1,BV,1,100,3.83
1752788055.913696,356875.000,56961,1,BV,1,100,3.83
1752788060.913738,361875.000,57797,1,BV,1,100,3.83
1752788065.912779,366874.000,58635,1,BV,1,100,3.83
1752788070.912820,371874.000,59205,1,BV,1,100,3.83
1752788075.911861,376873.000,60036,1,BV,1,100,3.83
1752788080.911902,381873.000,60863,1,BV,1,100,3.83
1752788085.910944,386872.000,61674,1,BV,1,100,3.83
1752788090.910985,391872.000,62501,1,BV,1,100,3.83
1752788095.910026,396871.000,63328,1,BV,1,100,3.83
1752788100.910067,401871.000,64153,1,BV,1,100,3.83
1752788105.909109,406870.000,64966,1,BV,1,100,3.83
1752788110.909150,411870.000,259,1,BV,1,100,3.83
1752788115.908191,416869.000,1085,1,BV,1,100,3.83
1752788120.908232,421869.000,1931,1,BV,1,100,3.83
1752788125.907273,426868.000,2756,1,BV,1,100,3.83
1752788130.907315,431868.000,3578,1,BV,1,100,3.83
1752788135.906356,436867.000,4403,1,BV,1,100,3.83
1752788140.906397,441867.000,5226,1,BV,1,100,3.84
1752788145.905438,446866.000,6066,1,BV,1,100,3.84
1752788150.905479,451866.000,6895,1,BV,1,100,3.84
1752788155.904521,456865.000,7700,1,BV,1,100,3.84
1752788160.904562,461865.000,8546,1,BV,1,100,3.84
1752788165.903603,466864.000,9369,1,BV,1,100,3.84
1752788170.903644,471864.000,10192,1,BV,1,100,3.84
1752788175.902686,476863.000,11053,1,BV,1,100,3.84
1752788180.902727,481863.000,11905,1,BV,1,100,3.84
1752788185.901768,486862.000,12744,1,BV,1,100,3.84
1752788190.901809,491862.000,13578,1,BV,1,100,3.84
1752788195.900850,496861.000,14420,1,BV,1,100,3.84
1752788200.900892,501861.000,15246,1,BV,1,100,3.84
1752788205.899933,506860.000,16069,1,BV,1,100,3.84
1752788210.899974,511860.000,16890,1,BV,1,100,3.85
1752788215.899015,516859.000,17732,1,BV,1,100,3.84
1752788220.899056,521859.000,18543,1,BV,1,100,3.84
1752788225.898098,526858.000,19368,1,BV,1,100,3.84
1752788230.898139,531858.000,20208,1,BV,1,100,3.85
1752788235.897180,536857.000,21033,1,BV,1,100,3.85
1752788240.897221,541857.000,21855,1,BV,1,100,3.84
1752788245.896263,546856.000,22681,1,BV,1,100,3.85
1752788250.896304,551856.000,23521,1,BV,1,100,3.85
1752788255.895345,556855.000,24321,1,BV,1,100,3.85
1752788260.895386,561855.000,25146,1,BV,1,100,3.85
1752788265.894427,566854.000,25971,1,BV,1,100,3.85
1752788270.894469,571854.000,26811,1,BV,1,100,3.85
1752788275.893510,576853.000,27634,1,BV,1,100,3.85
1752788280.893551,581853.000,28460,1,BV,1,100,3.85
1752788285.892592,586852.000,29280,1,BV,1,100,3.85
