LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,RD
1752788022.118418,323080.000,51298,2,RD,1,100,TU
1752788024.679439,325641.000,52155,2,RD,1,100,TL
1752788027.240460,328202.000,52155,2,RD,1,100,TU
1752788029.805981,330767.500,53017,2,RD,1,100,TL
1752788032.371502,333333.000,53017,2,RD,1,100,TU
1752788034.935023,335896.500,53876,2,RD,1,100,TL
1752788037.498545,338460.000,53876,2,RD,1,100,TU
1752788040.059566,341021.000,54733,2,RD,1,100,TL
1752788042.620587,343582.000,54733,2,RD,1,100,TU
1752788045.181608,346143.000,55591,2,RD,1,100,TL
1752788047.742629,348704.000,55591,2,RD,1,100,TU
1752788050.307150,351268.500,56452,2,RD,1,100,TL
1752788052.871671,353833.000,56452,2,RD,1,100,TU
1752788055.432192,356393.500,57304,2,RD,1,100,TL
1752788057.992714,358954.000,57304,2,RD,1,100,TU
1752788060.558735,361520.000,58158,2,RD,1,100,TL
1752788063.124756,364086.000,58158,2,RD,1,100,TU
1752788065.678277,366639.500,58948,2,RD,1,100,TL
1752788068.231798,369193.000,58948,2,RD,1,100,TU
1752788070.789819,371751.000,59592,2,RD,1,100,TL
1752788073.347840,374309.000,59592,2,RD,1,100,TU
1752788075.908361,376869.500,60441,2,RD,1,100,TL
1752788078.468882,379430.000,60441,2,RD,1,100,TU
1752788081.024403,381985.500,61282,2,RD,1,100,TL
1752788083.579924,384541.000,61282,2,RD,1,100,TU
1752788086.147446,387108.500,62130,2,RD,1,100,TL
1752788088.714967,389676.000,62130,2,RD,1,100,TU
1752788091.280488,392241.500,62973,2,RD,1,100,TL
1752788093.846009,394807.000,62973,2,RD,1,100,TU
1752788096.405530,397366.500,63816,2,RD,1,100,TL
1752788098.965051,399926.000,63816,2,RD,1,100,TU
1752788101.526572,402487.500,64661,2,RD,1,100,TL
1752788104.088094,405049.000,64661,2,RD,1,100,TU
1752788106.646615,407607.500,65508,2,RD,1,100,TL
1752788109.205136,410166.000,65508,2,RD,1,100,TU
1752788111.769657,412730.500,816,2,RD,1,100,TL
1752788114.334178,415295.000,816,2,RD,1,100,TU
1752788116.887699,417848.500,1660,2,RD,1,100,TL
1752788119.441220,420402.000,1660,2,RD,1,100,TU
1752788121.997241,422958.000,2503,2,RD,1,100,TL
1752788124.553262,425514.000,2503,2,RD,1,100,TU
1752788127.123783,428084.500,3359,2,RD,1,100,TL
1752788129.694305,430655.000,3359,2,RD,1,100,TU
1752788132.248826,433209.500,4200,2,RD,1,100,TL
1752788134.803347,435764.000,4200,2,RD,1,100,TU
1752788137.367868,438328.500,5057,2,RD,1,100,TL
1752788139.932389,440893.000,5057,2,RD,1,100,TU
1752788142.486410,443447.000,5898,2,RD,1,100,TL
1752788145.040431,446001.000,5898,2,RD,1,100,TU
1752788147.613952,448574.500,6757,2,RD,1,100,TL
1752788150.187474,451148.000,6757,2,RD,1,100,TU
1752788152.740995,453701.500,7598,2,RD,1,100,TL
1752788155.294516,456255.000,7598,2,RD,1,100,TU
1752788157.857537,458818.000,8442,2,RD,1,100,TL
1752788160.420558,461381.000,8442,2,RD,1,100,TU
1752788162.970079,463930.500,9282,2,RD,1,100,TL
1752788165.519600,466480.000,9282,2,RD,1,100,TU
1752788168.096121,469056.500,10142,2,RD,1,100,TL
1752788170.672642,471633.000,10142,2,RD,1,100,TU
1752788173.226663,474187.000,10997,2,RD,1,100,TL
1752788175.780685,476741.000,10997,2,RD,1,100,TU
1752788178.346706,479307.000,11884,2,RD,1,100,TL
1752788180.912727,481873.000,11884,2,RD,1,100,TU
1752788183.465748,484426.000,12749,2,RD,1,100,TL
1752788186.018769,486979.000,12749,2,RD,1,100,TU
1752788188.587790,489548.000,13616,2,RD,1,100,TL
1752788191.156811,492117.000,13616,2,RD,1,100,TU
1752788193.714332,494674.500,14459,2,RD,1,100,TL
1752788196.271853,497232.000,14459,2,RD,1,100,TU
1752788198.841375,499801.500,15317,2,RD,1,100,TL
1752788201.410896,502371.000,15317,2,RD,1,100,TU
1752788203.964917,504925.000,16157,2,RD,1,100,TL
1752788206.518938,507479.000,16157,2,RD,1,100,TU
1752788209.088459,510048.500,17015,2,RD,1,100,TL
1752788211.657980,512618.000,17015,2,RD,1,100,TU
1752788214.212001,515172.000,17856,2,RD,1,100,TL
1752788216.766022,517726.000,17856,2,RD,1,100,TU
1752788219.331544,520291.500,18697,2,RD,1,100,TL
