LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,B%
1752788560.867859,861825.000,8988,1,B%,1,100,73
1752788565.866900,866824.000,9811,1,B%,1,100,73
1752788570.866941,871824.000,10653,1,B%,1,100,73
1752788575.865983,876823.000,11476,1,B%,1,100,73
1752788580.866024,881823.000,12297,1,B%,1,100,73
1752788585.865065,886822.000,13138,1,B%,1,100,73
1752788590.865106,891822.000,13962,1,B%,1,100,74
1752788595.864148,896821.000,14784,1,B%,1,100,74
1752788600.864189,901821.000,15609,1,B%,1,100,74
1752788605.863230,906820.000,16427,1,B%,1,100,74
1752788610.863271,911820.000,17267,1,B%,1,100,74
1752788615.862312,916819.000,18090,1,B%,1,100,74
1752788620.862354,921819.000,18897,1,B%,1,100,74
1752788625.861395,926818.000,19742,1,B%,1,100,75
1752788630.861436,931818.000,20568,1,B%,1,100,74
1752788635.860477,936817.000,21392,1,B%,1,100,74
1752788640.860518,941817.000,22217,1,B%,1,100,75
1752788645.859560,946816.000,23040,1,B%,1,100,75
1752788650.859601,951816.000,23865,1,B%,1,100,75
1752788655.858642,956815.000,24707,1,B%,1,100,75
1752788660.858683,961815.000,25561,1,B%,1,100,76
1752788665.857725,966814.000,26394,1,B%,1,100,75
1752788670.857766,971814.000,27222,1,B%,1,100,75
1752788675.856807,976813.000,28042,1,B%,1,100,75
1752788680.856848,981813.000,28869,1,B%,1,100,76
1752788685.855889,986812.000,29691,1,B%,1,100,75
1752788690.855931,991812.000,30531,1,B%,1,100,76
1752788695.854972,996811.000,31355,1,B%,1,100,75
1752788700.855013,1001811.000,32180,1,B%,1,100,75
1752788705.854054,1006810.000,33009,1,B%,1,100,76
