LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,GZ
1752787785.293466,86257.000,11736,3,GZ,1,100,0.336
1752787785.333466,86297.000,11736,3,GZ,1,100,0.000
1752787785.373466,86337.000,11752,3,GZ,1,100,-0.397
1752787785.413467,86377.000,11752,3,GZ,1,100,-0.549
1752787785.453467,86417.000,11752,3,GZ,1,100,0.610
1752787785.493467,86457.000,11771,2,GZ,1,100,0.885
1752787785.533468,86497.000,11771,2,GZ,1,100,0.092
1752787785.573468,86537.000,11788,3,GZ,1,100,-0.244
1752787785.613468,86577.000,11788,3,GZ,1,100,0.000
1752787785.653468,86617.000,11788,3,GZ,1,100,0.549
1752787785.693469,86657.000,11805,2,GZ,1,100,0.916
1752787785.733469,86697.000,11805,2,GZ,1,100,0.214
1752787785.773469,86737.000,11821,3,GZ,1,100,0.519
1752787785.813470,86777.000,11821,3,GZ,1,100,1.251
1752787785.853470,86817.000,11821,3,GZ,1,100,1.343
1752787785.893470,86857.000,11840,2,GZ,1,100,0.458
1752787785.933471,86897.000,11840,2,GZ,1,100,0.397
1752787785.973471,86937.000,11859,3,GZ,1,100,0.549
1752787786.013471,86977.000,11859,3,GZ,1,100,0.397
1752787786.053472,87017.000,11859,3,GZ,1,100,0.214
1752787786.093472,87057.000,11874,2,GZ,1,100,0.122
1752787786.133472,87097.000,11874,2,GZ,1,100,0.305
1752787786.173473,87137.000,11890,3,GZ,1,100,0.122
1752787786.213473,87177.000,11890,3,GZ,1,100,0.061
1752787786.253473,87217.000,11890,3,GZ,1,100,0.031
1752787786.293474,87257.000,11913,2,GZ,1,100,0.458
1752787786.333474,87297.000,11913,2,GZ,1,100,0.488
1752787786.373474,87337.000,11931,3,GZ,1,100,-0.305
1752787786.413475,87377.000,11931,3,GZ,1,100,-0.092
1752787786.453475,87417.000,11931,3,GZ,1,100,0.153
1752787786.493475,87457.000,11948,2,GZ,1,100,0.000
1752787786.533476,87497.000,11948,2,GZ,1,100,-0.183
1752787786.573476,87537.000,11967,3,GZ,1,100,0.183
1752787786.613476,87577.000,11967,3,GZ,1,100,0.702
1752787786.653477,87617.000,11967,3,GZ,1,100,0.427
1752787786.693477,87657.000,11984,2,GZ,1,100,0.092
1752787786.733477,87697.000,11984,2,GZ,1,100,0.000
1752787786.773478,87737.000,12000,3,GZ,1,100,-0.183
1752787786.813478,87777.000,12000,3,GZ,1,100,0.336
1752787786.853478,87817.000,12000,3,GZ,1,100,0.763
1752787786.893479,87857.000,12016,2,GZ,1,100,0.916
1752787786.933479,87897.000,12016,2,GZ,1,100,0.824
1752787786.973479,87937.000,12032,3,GZ,1,100,0.610
1752787787.013480,87977.000,12032,3,GZ,1,100,-0.092
1752787787.053480,88017.000,12032,3,GZ,1,100,-0.549
1752787787.093480,88057.000,12049,3,GZ,1,100,-0.458
1752787787.133481,88097.000,12049,3,GZ,1,100,-0.885
1752787787.173481,88137.000,12049,3,GZ,1,100,-1.129
1752787787.213481,88177.000,12069,2,GZ,1,100,-1.007
1752787787.253482,88217.000,12069,2,GZ,1,100,-0.153
1752787787.293482,88257.000,12087,3,GZ,1,100,-0.275
1752787787.333482,88297.000,12087,3,GZ,1,100,-0.916
1752787787.373483,88337.000,12087,3,GZ,1,100,-0.305
1752787787.413483,88377.000,12101,2,GZ,1,100,1.160
1752787787.453483,88417.000,12101,2,GZ,1,100,2.319
1752787787.493484,88457.000,12118,3,GZ,1,100,2.991
1752787787.533484,88497.000,12118,3,GZ,1,100,1.831
1752787787.573484,88537.000,12118,3,GZ,1,100,0.214
1752787787.608818,88572.333,12135,3,GZ,1,100,-0.092
1752787787.644152,88607.667,12135,3,GZ,1,100,-0.244
1752787787.679485,88643.000,12135,3,GZ,1,100,-0.671
1752787787.719486,88683.000,12154,2,GZ,1,100,-0.549
1752787787.759486,88723.000,12154,2,GZ,1,100,1.129
1752787787.799486,88763.000,12170,3,GZ,1,100,0.671
1752787787.839487,88803.000,12170,3,GZ,1,100,-0.214
1752787787.879487,88843.000,12170,3,GZ,1,100,-0.458
1752787787.919487,88883.000,12188,2,GZ,1,100,0.580
1752787787.959487,88923.000,12188,2,GZ,1,100,1.831
1752787787.999488,88963.000,12204,3,GZ,1,100,1.831
1752787788.039488,89003.000,12204,3,GZ,1,100,0.641
1752787788.079488,89043.000,12204,3,GZ,1,100,0.122
1752787788.119489,89083.000,12221,2,GZ,1,100,0.488
1752787788.159489,89123.000,12221,2,GZ,1,100,0.977
1752787788.199489,89163.000,12235,3,GZ,1,100,0.031
1752787788.239490,89203.000,12235,3,GZ,1,100,0.336
1752787788.279490,89243.000,12235,3,GZ,1,100,0.336
1752787788.319490,89283.000,12253,2,GZ,1,100,0.549
1752787788.359491,89323.000,12253,2,GZ,1,100,1.251
1752787788.399491,89363.000,12269,3,GZ,1,100,1.648
1752787788.439491,89403.000,12269,3,GZ,1,100,1.587
1752787788.479492,89443.000,12269,3,GZ,1,100,1.129
1752787788.519492,89483.000,12290,2,GZ,1,100,0.732
1752787788.559492,89523.000,12290,2,GZ,1,100,-0.031
1752787788.599493,89563.000,12305,3,GZ,1,100,-0.854
1752787788.639493,89603.000,12305,3,GZ,1,100,-1.831
