LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,PR
1752174605.388254,217166.000,33529,5,PR,1,100,68427
1752174605.428254,217206.000,33547,3,PR,1,100,68425
1752174605.468254,217246.000,33547,3,PR,1,100,68418
1752174605.508254,217286.000,33547,3,PR,1,100,68429
1752174605.548254,217326.000,33564,2,PR,1,100,68430
1752174605.588254,217366.000,33564,2,PR,1,100,68411
1752174605.627921,217405.667,33579,3,PR,1,100,68420
1752174605.667587,217445.333,33579,3,PR,1,100,68424
1752174605.707254,217485.000,33579,3,PR,1,100,68399
1752174605.747254,217525.000,33596,2,PR,1,100,68394
1752174605.787254,217565.000,33596,2,PR,1,100,68389
1752174605.827254,217605.000,33614,3,PR,1,100,68397
1752174605.867254,217645.000,33614,3,PR,1,100,68405
1752174605.907254,217685.000,33614,3,PR,1,100,68394
1752174605.947254,217725.000,33631,2,PR,1,100,68407
1752174605.987254,217765.000,33631,2,PR,1,100,68406
1752174606.027254,217805.000,33648,3,PR,1,100,68398
1752174606.067254,217845.000,33648,3,PR,1,100,68407
1752174606.107254,217885.000,33648,3,PR,1,100,68415
1752174606.147254,217925.000,33665,2,PR,1,100,68420
1752174606.187254,217965.000,33665,2,PR,1,100,68425
1752174606.227254,218005.000,33681,3,PR,1,100,68416
1752174606.267254,218045.000,33681,3,PR,1,100,68408
1752174606.307254,218085.000,33681,3,PR,1,100,68409
1752174606.347254,218125.000,33699,2,PR,1,100,68405
1752174606.387254,218165.000,33699,2,PR,1,100,68401
1752174606.427254,218205.000,33715,3,PR,1,100,68389
1752174606.467254,218245.000,33715,3,PR,1,100,68395
1752174606.507254,218285.000,33715,3,PR,1,100,68414
1752174606.547254,218325.000,33734,2,PR,1,100,68419
1752174606.587254,218365.000,33734,2,PR,1,100,68402
1752174606.627254,218405.000,33751,3,PR,1,100,68409
1752174606.667254,218445.000,33751,3,PR,1,100,68414
1752174606.707254,218485.000,33751,3,PR,1,100,68414
1752174606.747254,218525.000,33768,3,PR,1,100,68412
1752174606.787254,218565.000,33768,3,PR,1,100,68412
1752174606.827254,218605.000,33768,3,PR,1,100,68416
1752174606.867254,218645.000,33782,2,PR,1,100,68404
1752174606.907254,218685.000,33782,2,PR,1,100,68394
1752174606.947254,218725.000,33799,3,PR,1,100,68407
1752174606.987254,218765.000,33799,3,PR,1,100,68398
1752174607.027254,218805.000,33799,3,PR,1,100,68389
1752174607.067254,218845.000,33816,2,PR,1,100,68406
1752174607.107254,218885.000,33816,2,PR,1,100,68419
1752174607.147254,218925.000,33833,3,PR,1,100,68400
1752174607.187254,218965.000,33833,3,PR,1,100,68396
1752174607.227254,219005.000,33833,3,PR,1,100,68405
1752174607.267254,219045.000,33852,2,PR,1,100,68413
1752174607.307254,219085.000,33852,2,PR,1,100,68399
1752174607.347254,219125.000,33869,3,PR,1,100,68399
1752174607.387254,219165.000,33869,3,PR,1,100,68426
1752174607.427254,219205.000,33869,3,PR,1,100,68419
1752174607.467254,219245.000,33885,2,PR,1,100,68408
1752174607.507254,219285.000,33885,2,PR,1,100,68417
1752174607.547254,219325.000,33902,3,PR,1,100,68406
1752174607.587254,219365.000,33902,3,PR,1,100,68402
1752174607.627254,219405.000,33902,3,PR,1,100,68411
1752174607.667254,219445.000,33921,2,PR,1,100,68411
1752174607.707254,219485.000,33921,2,PR,1,100,68385
1752174607.747254,219525.000,33936,3,PR,1,100,68394
1752174607.787254,219565.000,33936,3,PR,1,100,68410
1752174607.827254,219605.000,33936,3,PR,1,100,68416
1752174607.867254,219645.000,33954,3,PR,1,100,68399
1752174607.907254,219685.000,33954,3,PR,1,100,68404
1752174607.947254,219725.000,33954,3,PR,1,100,68432
1752174607.987254,219765.000,33972,2,PR,1,100,68416
1752174608.027254,219805.000,33972,2,PR,1,100,68428
1752174608.067254,219845.000,33988,3,PR,1,100,68413
1752174608.107254,219885.000,33988,3,PR,1,100,68415
1752174608.147254,219925.000,33988,3,PR,1,100,68419
1752174608.187254,219965.000,34003,2,PR,1,100,68401
1752174608.227254,220005.000,34003,2,PR,1,100,68413
1752174608.267254,220045.000,34019,3,PR,1,100,68409
1752174608.307254,220085.000,34019,3,PR,1,100,68411
1752174608.347254,220125.000,34019,3,PR,1,100,68396
1752174608.387254,220165.000,34037,2,PR,1,100,68414
1752174608.427254,220205.000,34037,2,PR,1,100,68423
1752174608.474254,220252.000,34057,2,PR,1,100,68416
1752174608.521254,220299.000,34057,2,PR,1,100,68433
1752174608.561254,220339.000,34072,3,PR,1,100,68417
1752174608.601254,220379.000,34072,3,PR,1,100,68413
1752174608.641254,220419.000,34072,3,PR,1,100,68392
1752174608.680920,220458.667,34089,3,PR,1,100,68404
1752174608.720587,220498.333,34089,3,PR,1,100,68421
1752174608.760254,220538.000,34089,3,PR,1,100,68389
1752174608.800754,220578.500,34106,2,PR,1,100,68410
1752174608.841254,220619.000,34106,2,PR,1,100,68405
1752174608.880920,220658.667,34124,3,PR,1,100,68391
1752174608.920587,220698.333,34124,3,PR,1,100,68383
1752174608.960254,220738.000,34124,3,PR,1,100,68397
1752174609.000754,220778.500,34140,2,PR,1,100,68407
