LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,SA
1752174647.235250,259013,40583,1,SA,1,100,0.001002
1752174647.569250,259347,40652,1,SA,1,100,0.001205
1752174648.035250,259813,40706,1,SA,1,100,0.000740
1752174648.235250,260013,40791,1,SA,1,100,0.003587
1752174649.369250,261147,40957,1,SA,1,100,0.005246
1752174651.702250,263480,41370,1,SA,1,100,0.005357
1752174653.302250,265080,41671,1,SA,1,100,0.002215
1752174654.035250,265813,41725,1,SA,1,100,0.001222
1752174654.435250,266213,41811,1,SA,1,100,0.001299
1752174654.835250,266613,41844,1,SA,1,100,0.000289
1752174655.035250,266813,41897,1,SA,1,100,0.001380
1752174655.635250,267413,41983,1,SA,1,100,0.000512
1752174656.235250,268013,42124,1,SA,1,100,0.001621
1752174656.968250,268746,42242,1,SA,1,100,0.001933
1752174657.568250,269346,42292,1,SA,1,100,0.000523
1752174657.768250,269546,42361,1,SA,1,100,0.000900
1752174658.235249,270013,42429,1,SA,1,100,0.001130
1752174658.568249,270346,42466,1,SA,1,100,0.000227
1752174658.901249,270679,42553,1,SA,1,100,0.000682
1752174659.368249,271146,42652,1,SA,1,100,0.002137
1752174660.101249,271879,42758,1,SA,1,100,0.001384
1752174660.568249,272346,42844,1,SA,1,100,0.001622
1752174660.968249,272746,42878,1,SA,1,100,0.000620
1752174661.234249,273012,42947,1,SA,1,100,0.001246
1752174661.700249,273478,43057,1,SA,1,100,0.002746
1752174662.500249,274278,43160,1,SA,1,100,0.006536
1752174663.834249,275612,43361,1,SA,1,100,0.000402
1752174664.368249,276146,43463,1,SA,1,100,0.000727
1752174664.834249,276612,43549,1,SA,1,100,0.000975
1752174665.433249,277211,43670,1,SA,1,100,0.001799
1752174666.033249,277811,43752,1,SA,1,100,0.001152
1752174666.767249,278545,43860,1,SA,1,100,0.001327
1752174667.233249,279011,43963,1,SA,1,100,0.001751
1752174667.833249,279611,44080,1,SA,1,100,0.002353
1752174668.500249,280278,44183,1,SA,1,100,0.001691
1752174668.966249,280744,44234,1,SA,1,100,0.001361
1752174669.300249,281078,44272,1,SA,1,100,0.001283
1752174669.500249,281278,44321,1,SA,1,100,0.001199
1752174670.566248,282344,44525,1,SA,1,100,0.001471
1752174671.300248,283078,44612,1,SA,1,100,0.000957
1752174671.967248,283745,44720,1,SA,1,100,0.000351
1752174672.500248,284278,44820,1,SA,1,100,0.000705
1752174673.100248,284878,44923,1,SA,1,100,0.001333
1752174673.433248,285211,44993,1,SA,1,100,0.005197
1752174673.833248,285611,45062,1,SA,1,100,0.004942
1752174675.566248,287344,45331,1,SA,1,100,0.000184
1752174679.565248,291343,45975,1,SA,1,100,0.000379
1752174680.099248,291877,46060,1,SA,1,100,0.000095
1752174684.898247,296676,46887,1,SA,1,100,0.002302
1752174686.699247,298477,47172,1,SA,1,100,0.000103
1752174699.897246,311675,49329,1,SA,1,100,0.001961
1752174711.429245,323207,51226,1,SA,1,100,0.011914
1752174713.562245,325340,51566,1,SA,1,100,0.002077
1752174713.762245,325540,51600,1,SA,1,100,0.002217
1752174713.962245,325740,51636,1,SA,1,100,0.003134
1752174714.229245,326007,51671,1,SA,1,100,0.002622
1752174738.560243,350338,55673,1,SA,1,100,0.004687
1752174810.086237,421864,1367,1,SA,1,100,0.003969
1752174810.352236,422130,1420,1,SA,1,100,0.011683
1752175184.315205,796093,62688,1,SA,1,100,0.067765
