LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,BV
1752174764.990240,376768.000,59931,1,BV,1,100,3.66
1752174769.989240,381767.000,60758,1,BV,1,100,3.66
1752174774.989239,386767.000,61581,1,BV,1,100,3.66
1752174779.988239,391766.000,62405,1,BV,1,100,3.66
1752174784.988239,396766.000,63210,1,BV,1,100,3.66
1752174789.987238,401765.000,64033,1,BV,1,100,3.66
1752174794.987238,406765.000,64858,1,BV,1,100,3.66
1752174799.986237,411764.000,144,1,BV,1,100,3.66
1752174804.986237,416764.000,523,1,BV,1,100,3.66
1752174809.985237,421763.000,1343,1,BV,1,100,3.66
1752174814.985236,426763.000,2154,1,BV,1,100,3.66
1752174819.984236,431762.000,2979,1,BV,1,100,3.66
1752174824.984235,436762.000,3819,1,BV,1,100,3.66
1752174829.983235,441761.000,4421,1,BV,1,100,3.66
1752174834.983234,446761.000,5245,1,BV,1,100,3.66
1752174839.982234,451760.000,6068,1,BV,1,100,3.66
1752174844.982234,456760.000,6910,1,BV,1,100,3.66
1752174849.981233,461759.000,7736,1,BV,1,100,3.66
1752174854.981233,466759.000,8559,1,BV,1,100,3.66
1752174859.980232,471758.000,9382,1,BV,1,100,3.66
1752174864.980232,476758.000,10207,1,BV,1,100,3.66
1752174869.979231,481757.000,11047,1,BV,1,100,3.66
1752174874.979231,486757.000,11869,1,BV,1,100,3.66
1752174879.978231,491756.000,12689,1,BV,1,100,3.66
1752174884.978230,496756.000,13529,1,BV,1,100,3.66
1752174889.977230,501755.000,14353,1,BV,1,100,3.66
1752174894.977229,506755.000,15175,1,BV,1,100,3.66
1752174899.976229,511754.000,16000,1,BV,1,100,3.67
1752174904.976228,516754.000,16822,1,BV,1,100,3.66
1752174909.975228,521753.000,17662,1,BV,1,100,3.66
1752174914.975228,526753.000,18484,1,BV,1,100,3.66
1752174919.974227,531752.000,19309,1,BV,1,100,3.66
1752174924.974227,536752.000,20112,1,BV,1,100,3.66
1752174929.973226,541751.000,20956,1,BV,1,100,3.67
1752174934.973226,546751.000,21779,1,BV,1,100,3.66
1752174939.972225,551750.000,22605,1,BV,1,100,3.67
1752174944.972225,556750.000,23428,1,BV,1,100,3.66
1752174949.971225,561749.000,24251,1,BV,1,100,3.67
1752174954.971224,566749.000,25076,1,BV,1,100,3.67
1752174959.970224,571748.000,25916,1,BV,1,100,3.67
1752174964.970223,576748.000,26740,1,BV,1,100,3.67
1752174969.969223,581747.000,27565,1,BV,1,100,3.66
1752174974.969222,586747.000,28387,1,BV,1,100,3.67
1752174979.968222,591746.000,29214,1,BV,1,100,3.67
1752174984.968222,596746.000,30036,1,BV,1,100,3.67
1752174989.967221,601745.000,30860,1,BV,1,100,3.67
1752174994.967221,606745.000,31683,1,BV,1,100,3.67
1752174999.966220,611744.000,32502,1,BV,1,100,3.67
1752175004.966220,616744.000,33328,1,BV,1,100,3.67
1752175009.965219,621743.000,34131,1,BV,1,100,3.67
1752175014.965219,626743.000,34954,1,BV,1,100,3.67
1752175019.964219,631742.000,35771,1,BV,1,100,3.66
1752175024.964218,636742.000,36594,1,BV,1,100,3.67
1752175029.963218,641741.000,37419,1,BV,1,100,3.67
1752175034.963217,646741.000,38244,1,BV,1,100,3.67
1752175039.962217,651740.000,39067,1,BV,1,100,3.67
1752175044.962216,656740.000,39889,1,BV,1,100,3.67
1752175049.961216,661739.000,40631,1,BV,1,100,3.67
1752175054.961216,666739.000,41458,1,BV,1,100,3.67
1752175059.960215,671738.000,42281,1,BV,1,100,3.67
1752175064.960215,676738.000,43102,1,BV,1,100,3.67
1752175069.959214,681737.000,43927,1,BV,1,100,3.67
1752175074.959214,686737.000,44751,1,BV,1,100,3.67
1752175079.958213,691736.000,45573,1,BV,1,100,3.67
1752175084.958213,696736.000,46382,1,BV,1,100,3.67
1752175089.957213,701735.000,47203,1,BV,1,100,3.67
1752175094.957212,706735.000,48028,1,BV,1,100,3.67
1752175099.956212,711734.000,48852,1,BV,1,100,3.67
1752175104.956211,716734.000,49673,1,BV,1,100,3.67
1752175109.955211,721733.000,50478,1,BV,1,100,3.67
1752175114.955210,726733.000,51304,1,BV,1,100,3.67
1752175119.954210,731732.000,52130,1,BV,1,100,3.67
1752175124.954210,736732.000,52952,1,BV,1,100,3.67
1752175129.953209,741731.000,53775,1,BV,1,100,3.67
1752175134.953209,746731.000,54598,1,BV,1,100,3.67
1752175139.952208,751730.000,55402,1,BV,1,100,3.67
1752175144.952208,756730.000,56227,1,BV,1,100,3.67
1752175149.951207,761729.000,57052,1,BV,1,100,3.67
1752175154.951207,766729.000,57875,1,BV,1,100,3.67
1752175159.950207,771728.000,58699,1,BV,1,100,3.67
1752175164.950206,776728.000,59506,1,BV,1,100,3.67
1752175169.949206,781727.000,60330,1,BV,1,100,3.67
1752175174.949205,786727.000,61154,1,BV,1,100,3.67
1752175179.948205,791726.000,61963,1,BV,1,100,3.67
1752175184.948204,796726.000,62790,1,BV,1,100,3.68
