LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,B%
1752174839.982234,451760.000,6069,1,B%,1,100,40
1752174844.982234,456760.000,6911,1,B%,1,100,40
1752174849.981233,461759.000,7737,1,B%,1,100,40
1752174854.981233,466759.000,8560,1,B%,1,100,40
1752174859.980232,471758.000,9383,1,B%,1,100,40
1752174864.980232,476758.000,10208,1,B%,1,100,40
1752174869.979231,481757.000,11048,1,B%,1,100,40
1752174874.979231,486757.000,11870,1,B%,1,100,40
1752174879.978231,491756.000,12690,1,B%,1,100,40
1752174884.978230,496756.000,13530,1,B%,1,100,40
1752174889.977230,501755.000,14354,1,B%,1,100,40
1752174894.977229,506755.000,15176,1,B%,1,100,40
1752174899.976229,511754.000,16001,1,B%,1,100,41
1752174904.976228,516754.000,16823,1,B%,1,100,40
1752174909.975228,521753.000,17663,1,B%,1,100,40
1752174914.975228,526753.000,18485,1,B%,1,100,40
1752174919.974227,531752.000,19310,1,B%,1,100,40
1752174924.974227,536752.000,20113,1,B%,1,100,40
1752174929.973226,541751.000,20957,1,B%,1,100,40
1752174934.973226,546751.000,21780,1,B%,1,100,40
1752174939.972225,551750.000,22606,1,B%,1,100,40
1752174944.972225,556750.000,23429,1,B%,1,100,40
1752174949.971225,561749.000,24252,1,B%,1,100,40
1752174954.971224,566749.000,25077,1,B%,1,100,40
1752174959.970224,571748.000,25917,1,B%,1,100,40
1752174964.970223,576748.000,26741,1,B%,1,100,40
1752174969.969223,581747.000,27566,1,B%,1,100,40
1752174974.969222,586747.000,28388,1,B%,1,100,40
1752174979.968222,591746.000,29215,1,B%,1,100,40
1752174984.968222,596746.000,30037,1,B%,1,100,41
1752174989.967221,601745.000,30861,1,B%,1,100,41
1752174994.967221,606745.000,31684,1,B%,1,100,41
1752174999.966220,611744.000,32503,1,B%,1,100,40
1752175004.966220,616744.000,33329,1,B%,1,100,41
1752175009.965219,621743.000,34132,1,B%,1,100,41
1752175014.965219,626743.000,34955,1,B%,1,100,41
1752175019.964219,631742.000,35772,1,B%,1,100,40
1752175024.964218,636742.000,36595,1,B%,1,100,41
1752175029.963218,641741.000,37420,1,B%,1,100,41
1752175034.963217,646741.000,38245,1,B%,1,100,41
1752175039.962217,651740.000,39068,1,B%,1,100,40
1752175044.962216,656740.000,39890,1,B%,1,100,40
1752175049.961216,661739.000,40632,1,B%,1,100,40
1752175054.961216,666739.000,41459,1,B%,1,100,41
1752175059.960215,671738.000,42282,1,B%,1,100,41
1752175064.960215,676738.000,43103,1,B%,1,100,40
1752175069.959214,681737.000,43928,1,B%,1,100,41
1752175074.959214,686737.000,44752,1,B%,1,100,40
1752175079.958213,691736.000,45574,1,B%,1,100,41
1752175084.958213,696736.000,46383,1,B%,1,100,41
1752175089.957213,701735.000,47204,1,B%,1,100,41
1752175094.957212,706735.000,48029,1,B%,1,100,41
1752175099.956212,711734.000,48853,1,B%,1,100,40
1752175104.956211,716734.000,49674,1,B%,1,100,41
1752175109.955211,721733.000,50479,1,B%,1,100,41
1752175114.955210,726733.000,51305,1,B%,1,100,41
1752175119.954210,731732.000,52131,1,B%,1,100,41
1752175124.954210,736732.000,52953,1,B%,1,100,41
1752175129.953209,741731.000,53776,1,B%,1,100,41
1752175134.953209,746731.000,54599,1,B%,1,100,41
1752175139.952208,751730.000,55403,1,B%,1,100,42
1752175144.952208,756730.000,56228,1,B%,1,100,41
1752175149.951207,761729.000,57053,1,B%,1,100,41
1752175154.951207,766729.000,57876,1,B%,1,100,42
1752175159.950207,771728.000,58700,1,B%,1,100,41
1752175164.950206,776728.000,59507,1,B%,1,100,41
1752175169.949206,781727.000,60331,1,B%,1,100,42
1752175174.949205,786727.000,61155,1,B%,1,100,42
1752175179.948205,791726.000,61964,1,B%,1,100,42
1752175184.948204,796726.000,62791,1,B%,1,100,42
