LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,GY
1752174691.258247,303036.000,47894,2,GY,1,100,0.610
1752174691.298247,303076.000,47912,3,GY,1,100,0.702
1752174691.338247,303116.000,47912,3,GY,1,100,0.427
1752174691.378247,303156.000,47912,3,GY,1,100,0.641
1752174691.418247,303196.000,47927,2,GY,1,100,0.793
1752174691.458247,303236.000,47927,2,GY,1,100,0.458
1752174691.498247,303276.000,47943,3,GY,1,100,0.977
1752174691.538247,303316.000,47943,3,GY,1,100,0.977
1752174691.578247,303356.000,47943,3,GY,1,100,0.549
1752174691.618247,303396.000,47959,3,GY,1,100,0.519
1752174691.658247,303436.000,47959,3,GY,1,100,0.641
1752174691.698247,303476.000,47959,3,GY,1,100,1.068
1752174691.738247,303516.000,47977,2,GY,1,100,1.465
1752174691.778247,303556.000,47977,2,GY,1,100,1.923
1752174691.818247,303596.000,47995,3,GY,1,100,1.984
1752174691.858247,303636.000,47995,3,GY,1,100,1.282
1752174691.898247,303676.000,47995,3,GY,1,100,1.221
1752174691.938247,303716.000,48010,2,GY,1,100,0.702
1752174691.978247,303756.000,48010,2,GY,1,100,0.458
1752174692.018247,303796.000,48027,3,GY,1,100,0.641
1752174692.058247,303836.000,48027,3,GY,1,100,0.366
1752174692.098247,303876.000,48027,3,GY,1,100,0.641
1752174692.138247,303916.000,48044,2,GY,1,100,0.641
1752174692.178247,303956.000,48044,2,GY,1,100,1.129
1752174692.218247,303996.000,48060,3,GY,1,100,1.190
1752174692.258247,304036.000,48060,3,GY,1,100,0.122
1752174692.298247,304076.000,48060,3,GY,1,100,0.275
1752174692.338247,304116.000,48083,4,GY,1,100,0.366
1752174692.378247,304156.000,48083,4,GY,1,100,0.763
1752174692.418247,304196.000,48083,4,GY,1,100,0.916
1752174692.458247,304236.000,48083,4,GY,1,100,0.305
1752174692.498247,304276.000,48099,2,GY,1,100,0.671
1752174692.538247,304316.000,48099,2,GY,1,100,0.671
1752174692.578247,304356.000,48116,3,GY,1,100,0.183
1752174692.618247,304396.000,48116,3,GY,1,100,0.366
1752174692.658247,304436.000,48116,3,GY,1,100,0.183
1752174692.698247,304476.000,48133,2,GY,1,100,0.244
1752174692.738247,304516.000,48133,2,GY,1,100,0.305
1752174692.778247,304556.000,48150,3,GY,1,100,-0.458
1752174692.818247,304596.000,48150,3,GY,1,100,-0.061
1752174692.858247,304636.000,48150,3,GY,1,100,0.122
1752174692.898247,304676.000,48166,2,GY,1,100,-0.336
1752174692.938247,304716.000,48166,2,GY,1,100,0.244
1752174692.978247,304756.000,48182,3,GY,1,100,0.153
1752174693.018247,304796.000,48182,3,GY,1,100,0.366
1752174693.058247,304836.000,48182,3,GY,1,100,1.160
1752174693.098246,304876.000,48198,3,GY,1,100,0.397
1752174693.138246,304916.000,48198,3,GY,1,100,-0.427
1752174693.178246,304956.000,48198,3,GY,1,100,0.061
1752174693.211746,304989.500,48217,2,GY,1,100,0.610
1752174693.245246,305023.000,48217,2,GY,1,100,0.488
1752174693.285246,305063.000,48234,3,GY,1,100,0.275
1752174693.325246,305103.000,48234,3,GY,1,100,0.885
1752174693.365246,305143.000,48234,3,GY,1,100,1.068
1752174693.405246,305183.000,48249,2,GY,1,100,0.061
1752174693.445246,305223.000,48249,2,GY,1,100,-0.580
1752174693.485246,305263.000,48265,3,GY,1,100,0.305
1752174693.525246,305303.000,48265,3,GY,1,100,0.122
1752174693.565246,305343.000,48265,3,GY,1,100,0.061
1752174693.605246,305383.000,48282,2,GY,1,100,0.488
1752174693.645246,305423.000,48282,2,GY,1,100,0.854
1752174693.685246,305463.000,48299,3,GY,1,100,1.129
1752174693.725246,305503.000,48299,3,GY,1,100,1.190
1752174693.765246,305543.000,48299,3,GY,1,100,-0.214
1752174693.805246,305583.000,48316,2,GY,1,100,-1.770
1752174693.845246,305623.000,48316,2,GY,1,100,-0.153
1752174693.885246,305663.000,48332,3,GY,1,100,0.153
1752174693.925246,305703.000,48332,3,GY,1,100,-1.617
1752174693.965246,305743.000,48332,3,GY,1,100,-3.326
1752174694.005246,305783.000,48350,3,GY,1,100,-4.303
1752174694.045246,305823.000,48350,3,GY,1,100,-3.174
1752174694.085246,305863.000,48350,3,GY,1,100,-1.648
1752174694.125246,305903.000,48366,2,GY,1,100,-2.136
1752174694.165246,305943.000,48366,2,GY,1,100,-3.571
1752174694.205246,305983.000,48382,3,GY,1,100,-2.747
1752174694.245246,306023.000,48382,3,GY,1,100,1.434
1752174694.285246,306063.000,48382,3,GY,1,100,3.754
1752174694.325246,306103.000,48398,2,GY,1,100,2.380
1752174694.365246,306143.000,48398,2,GY,1,100,1.312
1752174694.405246,306183.000,48415,3,GY,1,100,2.197
1752174694.445246,306223.000,48415,3,GY,1,100,3.357
1752174694.485246,306263.000,48415,3,GY,1,100,4.211
1752174694.525246,306303.000,48433,2,GY,1,100,4.730
1752174694.565246,306343.000,48433,2,GY,1,100,4.150
1752174694.605246,306383.000,48449,3,GY,1,100,3.021
1752174694.645246,306423.000,48449,3,GY,1,100,2.258
1752174694.685246,306463.000,48449,3,GY,1,100,1.587
1752174694.725246,306503.000,48465,2,GY,1,100,0.946
1752174694.765246,306543.000,48465,2,GY,1,100,1.526
1752174694.805246,306583.000,48482,3,GY,1,100,2.045
1752174694.845246,306623.000,48482,3,GY,1,100,1.465
1752174694.885246,306663.000,48482,3,GY,1,100,0.946
1752174694.925246,306703.000,48498,2,GY,1,100,0.854
1752174694.965246,306743.000,48498,2,GY,1,100,0.732
1752174695.005246,306783.000,48518,3,GY,1,100,0.366
1752174695.045246,306823.000,48518,3,GY,1,100,0.061
1752174695.085246,306863.000,48518,3,GY,1,100,0.366
1752174695.125246,306903.000,48534,2,GY,1,100,0.671
1752174695.165246,306943.000,48534,2,GY,1,100,0.916
1752174695.205246,306983.000,48551,3,GY,1,100,0.244
1752174695.245246,307023.000,48551,3,GY,1,100,0.092
1752174695.285246,307063.000,48551,3,GY,1,100,0.793
1752174695.325246,307103.000,48568,3,GY,1,100,0.244
1752174695.365246,307143.000,48568,3,GY,1,100,-1.007
1752174695.405246,307183.000,48568,3,GY,1,100,-1.465
1752174695.445246,307223.000,48585,2,GY,1,100,-0.793
1752174695.485246,307263.000,48585,2,GY,1,100,1.923
1752174695.525246,307303.000,48599,3,GY,1,100,3.967
1752174695.565246,307343.000,48599,3,GY,1,100,4.517
1752174695.605246,307383.000,48599,3,GY,1,100,3.967
1752174695.645246,307423.000,48617,2,GY,1,100,1.312
1752174695.685246,307463.000,48617,2,GY,1,100,-1.190
1752174695.725246,307503.000,48635,3,GY,1,100,-1.831
1752174695.765246,307543.000,48635,3,GY,1,100,-1.068
1752174695.805246,307583.000,48635,3,GY,1,100,-0.153
1752174695.845246,307623.000,48652,2,GY,1,100,-0.122
1752174695.885246,307663.000,48652,2,GY,1,100,-0.519
1752174695.925246,307703.000,48666,3,GY,1,100,-0.854
1752174695.965246,307743.000,48666,3,GY,1,100,-0.519
1752174696.005246,307783.000,48666,3,GY,1,100,-0.061
1752174696.045246,307823.000,48684,2,GY,1,100,0.397
1752174696.085246,307863.000,48684,2,GY,1,100,1.312
1752174696.125246,307903.000,48700,3,GY,1,100,1.129
1752174696.165246,307943.000,48700,3,GY,1,100,0.427
1752174696.205246,307983.000,48700,3,GY,1,100,0.366
1752174696.245246,308023.000,48717,2,GY,1,100,0.763
1752174696.285246,308063.000,48717,2,GY,1,100,0.549
1752174696.325246,308103.000,48732,3,GY,1,100,0.183
1752174696.365246,308143.000,48732,3,GY,1,100,-0.366
1752174696.405246,308183.000,48732,3,GY,1,100,-0.549
1752174696.445246,308223.000,48751,2,GY,1,100,0.000
1752174696.485246,308263.000,48751,2,GY,1,100,0.092
1752174696.525246,308303.000,48767,3,GY,1,100,-0.061
1752174696.565246,308343.000,48767,3,GY,1,100,0.458
1752174696.605246,308383.000,48767,3,GY,1,100,0.519
1752174696.645246,308423.000,48785,3,GY,1,100,0.336
1752174696.685246,308463.000,48785,3,GY,1,100,0.854
1752174696.725246,308503.000,48785,3,GY,1,100,0.336
1752174696.765246,308543.000,48800,2,GY,1,100,-0.244
1752174696.805246,308583.000,48800,2,GY,1,100,-0.214
1752174696.845246,308623.000,48816,3,GY,1,100,-0.031
1752174696.885246,308663.000,48816,3,GY,1,100,0.305
1752174696.925246,308703.000,48816,3,GY,1,100,0.153
1752174696.965246,308743.000,48832,2,GY,1,100,0.092
1752174697.005246,308783.000,48832,2,GY,1,100,0.854
1752174697.045246,308823.000,48852,3,GY,1,100,0.946
1752174697.085246,308863.000,48852,3,GY,1,100,0.549
1752174697.125246,308903.000,48852,3,GY,1,100,0.214
1752174697.160579,308938.333,48868,3,GY,1,100,0.397
1752174697.195913,308973.667,48868,3,GY,1,100,0.732
1752174697.231246,309009.000,48868,3,GY,1,100,0.092
1752174697.271246,309049.000,48883,2,GY,1,100,-0.458
1752174697.311246,309089.000,48883,2,GY,1,100,0.458
1752174697.351246,309129.000,48900,3,GY,1,100,0.916
1752174697.391246,309169.000,48900,3,GY,1,100,0.336
1752174697.431246,309209.000,48900,3,GY,1,100,0.214
1752174697.471246,309249.000,48922,3,GY,1,100,0.610
1752174697.511246,309289.000,48922,3,GY,1,100,0.610
1752174697.551246,309329.000,48922,3,GY,1,100,0.702
1752174697.591246,309369.000,48938,3,GY,1,100,0.793
1752174697.631246,309409.000,48938,3,GY,1,100,0.763
1752174697.671246,309449.000,48938,3,GY,1,100,0.580
1752174697.711246,309489.000,48958,2,GY,1,100,-0.122
1752174697.751246,309529.000,48958,2,GY,1,100,0.000
1752174697.791246,309569.000,48972,3,GY,1,100,1.129
1752174697.831246,309609.000,48972,3,GY,1,100,1.190
1752174697.871246,309649.000,48972,3,GY,1,100,0.397
1752174697.911246,309689.000,48989,2,GY,1,100,0.305
1752174697.951246,309729.000,48989,2,GY,1,100,1.007
1752174697.991246,309769.000,49006,3,GY,1,100,0.610
1752174698.031246,309809.000,49006,3,GY,1,100,0.031
1752174698.071246,309849.000,49006,3,GY,1,100,-0.061
1752174698.111246,309889.000,49023,2,GY,1,100,0.214
1752174698.151246,309929.000,49023,2,GY,1,100,0.427
1752174698.191246,309969.000,49037,3,GY,1,100,0.366
1752174698.231246,310009.000,49037,3,GY,1,100,0.366
1752174698.271246,310049.000,49037,3,GY,1,100,0.519
1752174698.311246,310089.000,49057,3,GY,1,100,0.153
1752174698.351246,310129.000,49057,3,GY,1,100,0.031
1752174698.391246,310169.000,49057,3,GY,1,100,-0.092
1752174698.431246,310209.000,49073,2,GY,1,100,0.122
1752174698.471246,310249.000,49073,2,GY,1,100,0.519
1752174698.511246,310289.000,49090,3,GY,1,100,0.458
1752174698.551246,310329.000,49090,3,GY,1,100,-0.061
1752174698.591246,310369.000,49090,3,GY,1,100,0.488
1752174698.631246,310409.000,49105,2,GY,1,100,0.793
1752174698.671246,310449.000,49105,2,GY,1,100,0.641
1752174698.711246,310489.000,49122,3,GY,1,100,0.580
1752174698.751246,310529.000,49122,3,GY,1,100,-0.793
1752174698.791246,310569.000,49122,3,GY,1,100,-0.916
1752174698.831246,310609.000,49138,2,GY,1,100,-0.183
1752174698.871246,310649.000,49138,2,GY,1,100,0.000
1752174698.911246,310689.000,49155,3,GY,1,100,1.526
1752174698.951246,310729.000,49155,3,GY,1,100,1.984
1752174698.991246,310769.000,49155,3,GY,1,100,0.610
1752174699.031246,310809.000,49174,2,GY,1,100,0.519
1752174699.071246,310849.000,49174,2,GY,1,100,-0.092
1752174699.111246,310889.000,49189,3,GY,1,100,-0.885
1752174699.151246,310929.000,49189,3,GY,1,100,-0.458
1752174699.191246,310969.000,49189,3,GY,1,100,0.732
1752174699.231246,311009.000,49205,2,GY,1,100,1.953
1752174699.271246,311049.000,49205,2,GY,1,100,1.251
1752174699.311246,311089.000,49223,3,GY,1,100,0.916
1752174699.351246,311129.000,49223,3,GY,1,100,0.397
1752174699.391246,311169.000,49223,3,GY,1,100,-0.641
1752174699.431246,311209.000,49239,2,GY,1,100,-0.732
1752174699.471246,311249.000,49239,2,GY,1,100,0.580
1752174699.511246,311289.000,49254,3,GY,1,100,1.495
1752174699.551246,311329.000,49254,3,GY,1,100,1.587
1752174699.591246,311369.000,49254,3,GY,1,100,0.458
1752174699.631246,311409.000,49273,3,GY,1,100,-1.984
1752174699.671246,311449.000,49273,3,GY,1,100,1.984
1752174699.711246,311489.000,49273,3,GY,1,100,9.918
1752174699.751246,311529.000,49290,2,GY,1,100,11.383
1752174699.791246,311569.000,49290,2,GY,1,100,11.230
1752174699.831246,311609.000,49306,3,GY,1,100,8.514
1752174699.871246,311649.000,49306,3,GY,1,100,5.249
1752174699.911246,311689.000,49306,3,GY,1,100,2.899
1752174699.951246,311729.000,49321,2,GY,1,100,1.984
1752174699.991246,311769.000,49321,2,GY,1,100,3.113
1752174700.031246,311809.000,49342,3,GY,1,100,3.937
1752174700.071246,311849.000,49342,3,GY,1,100,2.167
1752174700.111246,311889.000,49342,3,GY,1,100,2.075
1752174700.151246,311929.000,49359,2,GY,1,100,2.319
1752174700.191246,311969.000,49359,2,GY,1,100,1.282
1752174700.231246,312009.000,49375,3,GY,1,100,1.007
1752174700.271246,312049.000,49375,3,GY,1,100,-0.763
1752174700.311246,312089.000,49375,3,GY,1,100,-4.761
1752174700.351246,312129.000,49393,2,GY,1,100,-8.270
1752174700.391246,312169.000,49393,2,GY,1,100,-10.437
1752174700.431246,312209.000,49409,3,GY,1,100,-8.423
1752174700.471246,312249.000,49409,3,GY,1,100,-4.395
1752174700.511246,312289.000,49409,3,GY,1,100,-0.488
1752174700.551246,312329.000,49426,2,GY,1,100,3.510
1752174700.591246,312369.000,49426,2,GY,1,100,5.005
1752174700.631246,312409.000,49443,3,GY,1,100,5.219
1752174700.671246,312449.000,49443,3,GY,1,100,3.784
1752174700.711246,312489.000,49443,3,GY,1,100,2.655
1752174700.751246,312529.000,49459,2,GY,1,100,2.655
1752174700.791246,312569.000,49459,2,GY,1,100,0.946
1752174700.831246,312609.000,49476,3,GY,1,100,-1.740
1752174700.871246,312649.000,49476,3,GY,1,100,-2.960
1752174700.911246,312689.000,49476,3,GY,1,100,-2.319
1752174700.946912,312724.667,49493,3,GY,1,100,0.305
1752174700.982579,312760.333,49493,3,GY,1,100,2.441
1752174701.018246,312796.000,49493,3,GY,1,100,2.106
1752174701.058246,312836.000,49510,2,GY,1,100,-0.916
1752174701.098246,312876.000,49510,2,GY,1,100,-5.615
1752174701.138246,312916.000,49527,3,GY,1,100,-7.599
1752174701.178246,312956.000,49527,3,GY,1,100,-6.470
1752174701.218246,312996.000,49527,3,GY,1,100,-4.730
1752174701.258246,313036.000,49541,2,GY,1,100,-3.021
1752174701.298246,313076.000,49541,2,GY,1,100,-1.831
1752174701.338246,313116.000,49559,3,GY,1,100,-1.068
1752174701.378246,313156.000,49559,3,GY,1,100,-0.641
1752174701.418246,313196.000,49559,3,GY,1,100,-0.458
1752174701.458246,313236.000,49575,2,GY,1,100,-1.801
1752174701.498246,313276.000,49575,2,GY,1,100,-2.960
1752174701.538246,313316.000,49594,3,GY,1,100,-2.411
1752174701.578246,313356.000,49594,3,GY,1,100,-0.458
1752174701.618246,313396.000,49594,3,GY,1,100,1.556
1752174701.658246,313436.000,49609,3,GY,1,100,1.434
1752174701.698246,313476.000,49609,3,GY,1,100,0.214
1752174701.738246,313516.000,49609,3,GY,1,100,-0.519
1752174701.778246,313556.000,49626,2,GY,1,100,-1.129
1752174701.818246,313596.000,49626,2,GY,1,100,-1.648
1752174701.858246,313636.000,49642,3,GY,1,100,-1.282
1752174701.898246,313676.000,49642,3,GY,1,100,-0.366
1752174701.938246,313716.000,49642,3,GY,1,100,1.984
1752174701.978246,313756.000,49660,2,GY,1,100,3.540
1752174702.018246,313796.000,49660,2,GY,1,100,2.136
1752174702.058246,313836.000,49676,3,GY,1,100,1.251
1752174702.098246,313876.000,49676,3,GY,1,100,0.671
1752174702.138246,313916.000,49676,3,GY,1,100,0.153
1752174702.178246,313956.000,49693,2,GY,1,100,1.007
1752174702.218246,313996.000,49693,2,GY,1,100,1.099
1752174702.258246,314036.000,49709,3,GY,1,100,0.397
1752174702.298246,314076.000,49709,3,GY,1,100,0.519
1752174702.338246,314116.000,49709,3,GY,1,100,0.458
1752174702.378246,314156.000,49727,2,GY,1,100,0.305
1752174702.418246,314196.000,49727,2,GY,1,100,0.061
1752174702.458246,314236.000,49741,3,GY,1,100,-0.031
1752174702.498246,314276.000,49741,3,GY,1,100,-0.092
1752174702.538246,314316.000,49741,3,GY,1,100,0.061
1752174702.578246,314356.000,49764,4,GY,1,100,-0.122
1752174702.618246,314396.000,49764,4,GY,1,100,0.824
1752174702.658246,314436.000,49764,4,GY,1,100,1.526
1752174702.698246,314476.000,49764,4,GY,1,100,1.068
1752174702.738246,314516.000,49778,2,GY,1,100,1.007
1752174702.778246,314556.000,49778,2,GY,1,100,1.007
1752174702.818246,314596.000,49797,3,GY,1,100,0.031
1752174702.858246,314636.000,49797,3,GY,1,100,0.458
1752174702.898246,314676.000,49797,3,GY,1,100,0.763
1752174702.938246,314716.000,49813,2,GY,1,100,0.183
1752174702.978246,314756.000,49813,2,GY,1,100,0.336
1752174703.018246,314796.000,49831,3,GY,1,100,0.824
1752174703.058246,314836.000,49831,3,GY,1,100,0.671
1752174703.098246,314876.000,49831,3,GY,1,100,0.610
1752174703.138246,314916.000,49845,2,GY,1,100,0.671
1752174703.178246,314956.000,49845,2,GY,1,100,0.916
1752174703.218246,314996.000,49862,3,GY,1,100,0.824
1752174703.258246,315036.000,49862,3,GY,1,100,0.488
1752174703.298246,315076.000,49862,3,GY,1,100,0.122
1752174703.338246,315116.000,49879,3,GY,1,100,0.183
1752174703.378246,315156.000,49879,3,GY,1,100,-0.061
1752174703.418246,315196.000,49879,3,GY,1,100,0.031
1752174703.458246,315236.000,49898,2,GY,1,100,0.214
1752174703.498246,315276.000,49898,2,GY,1,100,0.092
1752174703.538246,315316.000,49912,2,GY,1,100,0.458
1752174703.578246,315356.000,49912,2,GY,1,100,0.580
1752174703.618246,315396.000,49930,3,GY,1,100,-0.336
1752174703.658246,315436.000,49930,3,GY,1,100,0.122
1752174703.698246,315476.000,49930,3,GY,1,100,0.397
1752174703.738246,315516.000,49946,3,GY,1,100,-1.648
1752174703.778246,315556.000,49946,3,GY,1,100,-1.373
1752174703.818246,315596.000,49946,3,GY,1,100,0.427
1752174703.858246,315636.000,49963,2,GY,1,100,1.038
1752174703.898246,315676.000,49963,2,GY,1,100,1.038
1752174703.938246,315716.000,49978,3,GY,1,100,0.641
1752174703.978246,315756.000,49978,3,GY,1,100,0.122
1752174704.018246,315796.000,49978,3,GY,1,100,-1.007
1752174704.058246,315836.000,49997,2,GY,1,100,-0.519
1752174704.098246,315876.000,49997,2,GY,1,100,0.946
1752174704.138246,315916.000,50013,3,GY,1,100,1.587
1752174704.178246,315956.000,50013,3,GY,1,100,2.380
1752174704.218246,315996.000,50013,3,GY,1,100,1.587
1752174704.258246,316036.000,50030,2,GY,1,100,-0.183
1752174704.298246,316076.000,50030,2,GY,1,100,-0.244
1752174704.337912,316115.667,50047,3,GY,1,100,0.336
1752174704.377579,316155.333,50047,3,GY,1,100,0.214
1752174704.417246,316195.000,50047,3,GY,1,100,0.854
1752174704.457246,316235.000,50062,2,GY,1,100,0.977
1752174704.497246,316275.000,50062,2,GY,1,100,0.793
1752174704.537246,316315.000,50078,3,GY,1,100,0.366
1752174704.577246,316355.000,50078,3,GY,1,100,0.031
1752174704.617246,316395.000,50078,3,GY,1,100,0.061
1752174704.657246,316435.000,50098,3,GY,1,100,0.061
1752174704.697246,316475.000,50098,3,GY,1,100,0.427
1752174704.737246,316515.000,50098,3,GY,1,100,0.366
1752174704.777245,316555.000,50114,2,GY,1,100,-0.092
1752174704.817245,316595.000,50114,2,GY,1,100,0.488
1752174704.857245,316635.000,50129,3,GY,1,100,0.519
1752174704.897245,316675.000,50129,3,GY,1,100,-0.153
1752174704.937245,316715.000,50129,3,GY,1,100,0.000
1752174704.977245,316755.000,50146,2,GY,1,100,0.732
1752174705.017245,316795.000,50146,2,GY,1,100,0.488
1752174705.052912,316830.667,50165,3,GY,1,100,0.366
1752174705.088579,316866.333,50165,3,GY,1,100,-0.214
1752174705.124245,316902.000,50165,3,GY,1,100,0.031
1752174705.164245,316942.000,50181,3,GY,1,100,0.580
1752174705.204245,316982.000,50181,3,GY,1,100,0.305
1752174705.244245,317022.000,50181,3,GY,1,100,0.244
1752174705.284245,317062.000,50196,2,GY,1,100,0.671
1752174705.324245,317102.000,50196,2,GY,1,100,0.580
1752174705.364245,317142.000,50215,3,GY,1,100,0.549
1752174705.404245,317182.000,50215,3,GY,1,100,0.977
1752174705.444245,317222.000,50215,3,GY,1,100,1.099
1752174705.484245,317262.000,50232,2,GY,1,100,1.038
1752174705.524245,317302.000,50232,2,GY,1,100,0.671
1752174705.563912,317341.667,50248,3,GY,1,100,0.031
1752174705.603579,317381.333,50248,3,GY,1,100,0.549
1752174705.643245,317421.000,50248,3,GY,1,100,1.434
1752174705.683745,317461.500,50264,2,GY,1,100,0.580
1752174705.724245,317502.000,50264,2,GY,1,100,0.000
1752174705.763912,317541.667,50280,3,GY,1,100,0.122
1752174705.803579,317581.333,50280,3,GY,1,100,0.427
1752174705.843245,317621.000,50280,3,GY,1,100,1.007
1752174705.883745,317661.500,50297,2,GY,1,100,0.824
1752174705.924245,317702.000,50297,2,GY,1,100,0.458
1752174705.963912,317741.667,50316,3,GY,1,100,0.488
1752174706.003579,317781.333,50316,3,GY,1,100,-0.153
1752174706.043245,317821.000,50316,3,GY,1,100,-0.916
1752174706.083245,317861.000,50332,2,GY,1,100,-0.305
1752174706.123245,317901.000,50332,2,GY,1,100,0.610
1752174706.163245,317941.000,50347,3,GY,1,100,0.793
1752174706.203245,317981.000,50347,3,GY,1,100,0.519
1752174706.243245,318021.000,50347,3,GY,1,100,-0.153
1752174706.283579,318061.333,50365,3,GY,1,100,0.397
1752174706.323912,318101.667,50365,3,GY,1,100,0.916
1752174706.364245,318142.000,50365,3,GY,1,100,0.000
1752174706.403745,318181.500,50381,2,GY,1,100,-0.305
1752174706.443245,318221.000,50381,2,GY,1,100,0.275
1752174706.483245,318261.000,50398,3,GY,1,100,0.977
1752174706.523245,318301.000,50398,3,GY,1,100,1.129
1752174706.563245,318341.000,50398,3,GY,1,100,0.000
1752174706.603245,318381.000,50412,2,GY,1,100,-0.854
1752174706.643245,318421.000,50412,2,GY,1,100,-0.061
1752174706.683579,318461.333,50432,3,GY,1,100,1.190
1752174706.723912,318501.667,50432,3,GY,1,100,0.977
1752174706.764245,318542.000,50432,3,GY,1,100,0.214
1752174706.803745,318581.500,50448,2,GY,1,100,0.153
1752174706.843245,318621.000,50448,2,GY,1,100,-0.305
1752174706.883245,318661.000,50465,3,GY,1,100,-0.671
1752174706.923245,318701.000,50465,3,GY,1,100,0.153
1752174706.963245,318741.000,50465,3,GY,1,100,1.007
1752174707.003245,318781.000,50480,2,GY,1,100,1.007
1752174707.043245,318821.000,50480,2,GY,1,100,0.580
1752174707.083245,318861.000,50497,3,GY,1,100,-0.366
1752174707.123245,318901.000,50497,3,GY,1,100,0.153
1752174707.163245,318941.000,50497,3,GY,1,100,1.160
1752174707.203245,318981.000,50513,2,GY,1,100,0.916
1752174707.243245,319021.000,50513,2,GY,1,100,0.641
1752174707.283245,319061.000,50533,3,GY,1,100,-0.671
1752174707.323245,319101.000,50533,3,GY,1,100,-1.526
1752174707.363245,319141.000,50533,3,GY,1,100,0.641
1752174707.403245,319181.000,50547,2,GY,1,100,1.709
1752174707.443245,319221.000,50547,2,GY,1,100,0.946
1752174707.483245,319261.000,50564,3,GY,1,100,-0.031
1752174707.523245,319301.000,50564,3,GY,1,100,-0.854
1752174707.563245,319341.000,50564,3,GY,1,100,-0.397
1752174707.603245,319381.000,50580,3,GY,1,100,0.854
1752174707.643245,319421.000,50580,3,GY,1,100,0.763
1752174707.683245,319461.000,50580,3,GY,1,100,0.366
1752174707.723245,319501.000,50603,3,GY,1,100,0.488
1752174707.763245,319541.000,50603,3,GY,1,100,0.671
1752174707.803245,319581.000,50603,3,GY,1,100,0.488
1752174707.843245,319621.000,50619,3,GY,1,100,0.397
1752174707.883245,319661.000,50619,3,GY,1,100,0.336
1752174707.923245,319701.000,50619,3,GY,1,100,0.610
1752174707.963245,319741.000,50639,2,GY,1,100,1.099
1752174708.003245,319781.000,50639,2,GY,1,100,1.007
1752174708.043245,319821.000,50653,3,GY,1,100,0.885
1752174708.083245,319861.000,50653,3,GY,1,100,1.068
1752174708.123245,319901.000,50653,3,GY,1,100,1.373
1752174708.163245,319941.000,50670,3,GY,1,100,1.221
1752174708.203245,319981.000,50670,3,GY,1,100,0.336
1752174708.243245,320021.000,50670,3,GY,1,100,0.641
1752174708.283245,320061.000,50686,2,GY,1,100,0.854
1752174708.323245,320101.000,50686,2,GY,1,100,0.275
1752174708.363245,320141.000,50704,3,GY,1,100,0.427
1752174708.403245,320181.000,50704,3,GY,1,100,0.183
1752174708.443245,320221.000,50704,3,GY,1,100,0.397
1752174708.483245,320261.000,50718,2,GY,1,100,0.366
1752174708.523245,320301.000,50718,2,GY,1,100,-0.214
1752174708.563245,320341.000,50735,3,GY,1,100,-0.946
1752174708.603245,320381.000,50735,3,GY,1,100,-0.977
1752174708.643245,320421.000,50735,3,GY,1,100,-0.336
1752174708.683245,320461.000,50754,2,GY,1,100,0.275
1752174708.723245,320501.000,50754,2,GY,1,100,0.519
1752174708.763245,320541.000,50771,3,GY,1,100,1.038
1752174708.803245,320581.000,50771,3,GY,1,100,1.221
1752174708.843245,320621.000,50771,3,GY,1,100,0.336
1752174708.883745,320661.500,50785,2,GY,1,100,0.641
1752174708.924245,320702.000,50785,2,GY,1,100,1.251
1752174708.964245,320742.000,50803,3,GY,1,100,1.312
1752174709.004245,320782.000,50803,3,GY,1,100,1.465
1752174709.044245,320822.000,50803,3,GY,1,100,1.221
1752174709.079578,320857.333,50819,3,GY,1,100,1.282
1752174709.114912,320892.667,50819,3,GY,1,100,0.977
1752174709.150245,320928.000,50819,3,GY,1,100,0.732
1752174709.190245,320968.000,50838,2,GY,1,100,0.702
1752174709.230245,321008.000,50838,2,GY,1,100,0.702
1752174709.270245,321048.000,50853,3,GY,1,100,0.671
1752174709.310245,321088.000,50853,3,GY,1,100,0.031
1752174709.350245,321128.000,50853,3,GY,1,100,-0.336
1752174709.390245,321168.000,50870,2,GY,1,100,0.305
1752174709.430245,321208.000,50870,2,GY,1,100,0.793
1752174709.470245,321248.000,50886,3,GY,1,100,0.549
1752174709.510245,321288.000,50886,3,GY,1,100,0.366
1752174709.550245,321328.000,50886,3,GY,1,100,0.305
1752174709.590245,321368.000,50903,2,GY,1,100,0.122
1752174709.630245,321408.000,50903,2,GY,1,100,0.122
1752174709.670245,321448.000,50920,3,GY,1,100,0.000
1752174709.710245,321488.000,50920,3,GY,1,100,0.336
1752174709.750245,321528.000,50920,3,GY,1,100,1.099
1752174709.790245,321568.000,50935,2,GY,1,100,0.793
1752174709.830245,321608.000,50935,2,GY,1,100,0.397
1752174709.870245,321648.000,50953,3,GY,1,100,0.458
1752174709.910245,321688.000,50953,3,GY,1,100,0.671
1752174709.950245,321728.000,50953,3,GY,1,100,1.221
1752174709.990245,321768.000,50971,3,GY,1,100,2.472
1752174710.030245,321808.000,50971,3,GY,1,100,2.441
1752174710.070245,321848.000,50971,3,GY,1,100,0.763
1752174710.110245,321888.000,50989,2,GY,1,100,-0.214
1752174710.150245,321928.000,50989,2,GY,1,100,-0.305
1752174710.190245,321968.000,51004,3,GY,1,100,0.000
