LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,SF
1752780475.461566,465888.000,9782,1,SF,1,100,101.3553
1752780475.861569,466288.000,9847,1,SF,1,100,100.1828
1752780476.194570,466621.000,9900,1,SF,1,100,101.1061
1752780476.461572,466888.000,9952,1,SF,1,100,102.0188
1752780476.794574,467221.000,10005,1,SF,1,100,100.8386
1752780477.194576,467621.000,10074,1,SF,1,100,101.7543
1752780477.461577,467888.000,10122,1,SF,1,100,100.5772
1752780477.794579,468221.000,10173,1,SF,1,100,101.4960
1752780478.194581,468621.000,10246,1,SF,1,100,100.3219
1752780478.528583,468955.000,10297,1,SF,1,100,99.1614
1752780478.794585,469221.000,10350,1,SF,1,100,102.1788
1752780479.127587,469554.000,10402,1,SF,1,100,103.0790
1752780479.527589,469954.000,10467,1,SF,1,100,101.8866
1752780479.794590,470221.000,10522,1,SF,1,100,102.7902
1752780480.127592,470554.000,10570,1,SF,1,100,101.6011
1752780480.527594,470954.000,10639,1,SF,1,100,102.5080
1752780480.861596,471288.000,10688,1,SF,1,100,101.3222
1752780481.127597,471554.000,10740,1,SF,1,100,102.2324
1752780481.461599,471888.000,10793,1,SF,1,100,103.1320
1752780481.861601,472288.000,10860,1,SF,1,100,101.9389
1752780482.127603,472554.000,10910,1,SF,1,100,100.7597
1752780482.461605,472888.000,10962,1,SF,1,100,101.6764
1752780482.794607,473221.000,11015,1,SF,1,100,102.5824
1752780483.194609,473621.000,11087,1,SF,1,100,103.4780
1752780483.460610,473887.000,11140,1,SF,1,100,104.3632
1752780483.794612,474221.000,11190,1,SF,1,100,105.2382
1752780484.194614,474621.000,11257,1,SF,1,100,104.0208
1752780484.460616,474887.000,11310,1,SF,1,100,104.8997
1752780484.794618,475221.000,11360,1,SF,1,100,103.6862
1752780485.127619,475554.000,11411,1,SF,1,100,104.5690
1752780485.527622,475954.000,11480,1,SF,1,100,105.4416
1752780485.793623,476220.000,11532,1,SF,1,100,106.3041
1752780486.127625,476554.000,11585,1,SF,1,100,107.1566
1752780486.527627,476954.000,11654,1,SF,1,100,107.9993
1752780486.793628,477220.000,11706,1,SF,1,100,108.8322
1752780487.127630,477554.000,11756,1,SF,1,100,107.5732
1752780487.527632,477954.000,11823,1,SF,1,100,106.3288
1752780487.860634,478287.000,11876,1,SF,1,100,107.1810
1752780488.127636,478554.000,11932,1,SF,1,100,108.0234
1752780488.460638,478887.000,11982,1,SF,1,100,108.8560
1752780488.860640,479287.000,12049,1,SF,1,100,107.5968
1752780489.127641,479554.000,12102,1,SF,1,100,108.4343
1752780489.460643,479887.000,12154,1,SF,1,100,109.2622
1752780489.860645,480287.000,12219,1,SF,1,100,107.9983
1752780490.193647,480620.000,12274,1,SF,1,100,110.9134
1752780490.460649,480887.000,12326,1,SF,1,100,111.7126
1752780490.793650,481220.000,12377,1,SF,1,100,110.4203
1752780491.193653,481620.000,12442,1,SF,1,100,109.1430
1752780491.460654,481887.000,12494,1,SF,1,100,109.9627
1752780491.793656,482220.000,12547,1,SF,1,100,110.7729
1752780492.193658,482620.000,12616,1,SF,1,100,111.5737
1752780492.460659,482887.000,12668,1,SF,1,100,112.3652
1752780492.793661,483220.000,12721,1,SF,1,100,113.1477
1752780493.126663,483553.000,12771,1,SF,1,100,113.9210
1752780493.459665,483886.000,12827,1,SF,1,100,112.6032
1752780493.859667,484286.000,12894,1,SF,1,100,113.3828
1752780494.126669,484553.000,12948,1,SF,1,100,116.2357
1752780494.459670,484886.000,13000,1,SF,1,100,116.9733
1752780494.793672,485220.000,13053,1,SF,1,100,117.7024
1752780495.193674,485620.000,13118,1,SF,1,100,116.3408
1752780495.459676,485886.000,13171,1,SF,1,100,117.0772
1752780495.793678,486220.000,13221,1,SF,1,100,117.8051
1752780496.192680,486619.000,13288,1,SF,1,100,116.4424
1752780496.459681,486886.000,13339,1,SF,1,100,115.0953
1752780496.792683,487219.000,13395,1,SF,1,100,117.9284
1752780497.126685,487553.000,13446,1,SF,1,100,118.6465
1752780497.526687,487953.000,13515,1,SF,1,100,119.3562
1752780497.792689,488219.000,13567,1,SF,1,100,120.0577
1752780498.126690,488553.000,13618,1,SF,1,100,120.7512
1752780498.526693,488953.000,13692,1,SF,1,100,119.3543
1752780498.859694,489286.000,13742,1,SF,1,100,120.0558
1752780499.126696,489553.000,13797,1,SF,1,100,120.7493
1752780499.459698,489886.000,13845,1,SF,1,100,119.3524
1752780499.859700,490286.000,13914,1,SF,1,100,120.0540
1752780500.125701,490552.000,13965,1,SF,1,100,120.7475
1752780500.459703,490886.000,14017,1,SF,1,100,121.4329
1752780500.859705,491286.000,14083,1,SF,1,100,120.0282
1752780501.192707,491619.000,14137,1,SF,1,100,120.7219
1752780501.459709,491886.000,14189,1,SF,1,100,123.4899
1752780501.792711,492219.000,14246,1,SF,1,100,126.2259
1752780502.192713,492619.000,14311,1,SF,1,100,124.7657
1752780502.459714,492886.000,14365,1,SF,1,100,125.4046
1752780502.792716,493219.000,14418,1,SF,1,100,128.1185
1752780503.192718,493619.000,14485,1,SF,1,100,126.6364
1752780503.525720,493952.000,14542,1,SF,1,100,129.3359
1752780503.792721,494219.000,14595,1,SF,1,100,127.8398
1752780504.125723,494552.000,14645,1,SF,1,100,128.4432
1752780504.525725,494952.000,14712,1,SF,1,100,126.9573
1752780504.792727,495219.000,14763,1,SF,1,100,127.5709
1752780505.125729,495552.000,14815,1,SF,1,100,128.1774
1752780505.525731,495952.000,14885,1,SF,1,100,128.7769
1752780505.858733,496285.000,14935,1,SF,1,100,127.2872
1752780506.125734,496552.000,14985,1,SF,1,100,127.8970
1752780506.458736,496885.000,15038,1,SF,1,100,128.4997
1752780506.858738,497285.000,15105,1,SF,1,100,127.0132
1752780507.125740,497552.000,15159,1,SF,1,100,127.6262
1752780507.458742,497885.000,15210,1,SF,1,100,128.2321
1752780507.858744,498285.000,15279,1,SF,1,100,128.8309
1752780508.191746,498618.000,15329,1,SF,1,100,129.4228
1752780508.458747,498885.000,15384,1,SF,1,100,130.0079
1752780508.791749,499218.000,15439,1,SF,1,100,130.5862
1752780509.191751,499618.000,15506,1,SF,1,100,129.0756
1752780509.525753,499952.000,15557,1,SF,1,100,129.6647
1752780509.791754,500218.000,15611,1,SF,1,100,130.2469
1752780510.124756,500551.000,15662,1,SF,1,100,130.8225
1752780510.524758,500951.000,15731,1,SF,1,100,131.3914
1752780510.791760,501218.000,15779,1,SF,1,100,129.8714
1752780511.124762,501551.000,15833,1,SF,1,100,130.4513
1752780511.458763,501885.000,15884,1,SF,1,100,131.0245
1752780511.858766,502285.000,15955,1,SF,1,100,131.5911
1752780512.124767,502551.000,16006,1,SF,1,100,132.1511
1752780512.457769,502884.000,16060,1,SF,1,100,134.7868
1752780512.857771,503284.000,16125,1,SF,1,100,133.2276
1752780513.124773,503551.000,16182,1,SF,1,100,135.8509
1752780513.457774,503884.000,16232,1,SF,1,100,136.3617
1752780513.857777,504284.000,16306,1,SF,1,100,136.8665
1752780514.191778,504618.000,16357,1,SF,1,100,137.3654
1752780514.457780,504884.000,16409,1,SF,1,100,135.7764
1752780514.791782,505218.000,16460,1,SF,1,100,136.2880
1752780515.191784,505618.000,16529,1,SF,1,100,136.7937
1752780515.457785,505884.000,16579,1,SF,1,100,137.2935
1752780515.790787,506217.000,16633,1,SF,1,100,139.8698
1752780516.124789,506551.000,16686,1,SF,1,100,140.3340
1752780516.524791,506951.000,16755,1,SF,1,100,140.7928
1752780516.790793,507217.000,16810,1,SF,1,100,143.3286
1752780517.124794,507551.000,16860,1,SF,1,100,143.7529
1752780517.524797,507951.000,16929,1,SF,1,100,144.1722
1752780517.790798,508217.000,16984,1,SF,1,100,144.5866
1752780518.124800,508551.000,17032,1,SF,1,100,142.9140
1752780518.457802,508884.000,17083,1,SF,1,100,141.2608
