LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,SR
1752780511.858766,502285,15988,1,SR,1,100,0.133333
1752780512.124767,502551,16024,1,SR,1,100,0.066667
1752780512.324768,502751,16059,1,SR,1,100,0.066667
1752780512.657770,503084,16127,1,SR,1,100,0.133333
1752780512.924771,503351,16162,1,SR,1,100,0.066667
1752780513.257773,503684,16231,1,SR,1,100,0.066667
1752780513.457774,503884,16266,1,SR,1,100,0.066667
1752780513.791776,504218,16325,1,SR,1,100,0.133333
1752780514.191778,504618,16426,1,SR,1,100,0.333333
1752780514.657781,505084,16493,1,SR,1,100,0.266667
1752780515.057783,505484,16547,1,SR,1,100,0.133333
1752780515.325785,505752,16598,1,SR,1,100,0.133333
1752780515.591786,506018,16632,1,SR,1,100,0.133333
1752780515.990788,506417,16685,1,SR,1,100,0.066667
1752780516.190789,506617,16719,1,SR,1,100,0.066667
1752780516.390790,506817,16757,1,SR,1,100,0.066667
1752780516.590791,507017,16792,1,SR,1,100,0.066667
1752780516.790793,507217,16845,1,SR,1,100,0.133333
1752780517.324796,507751,16928,1,SR,1,100,0.066667
1752780517.524797,507951,16964,1,SR,1,100,0.066667
1752780518.391801,508818,17154,1,SR,1,100,0.333333
1752780519.124805,509551,17224,1,SR,1,100,0.066667
1752780519.457807,509884,17294,1,SR,1,100,0.133333
1752780519.857809,510284,17361,1,SR,1,100,0.133333
1752780520.257812,510684,17431,1,SR,1,100,0.133333
1752780520.524813,510951,17465,1,SR,1,100,0.066667
1752780520.857815,511284,17517,1,SR,1,100,0.066667
1752780521.057816,511484,17584,1,SR,1,100,0.266667
1752780521.857820,512284,17706,1,SR,1,100,0.133333
1752780522.390823,512817,17776,1,SR,1,100,0.066667
1752780522.590824,513017,17825,1,SR,1,100,0.133333
1752780522.857826,513284,17863,1,SR,1,100,0.066667
1752780523.057827,513484,17914,1,SR,1,100,0.200000
1752780523.523829,513950,17999,1,SR,1,100,0.200000
1752780524.123833,514550,18091,1,SR,1,100,0.133333
1752780524.523835,514950,18158,1,SR,1,100,0.133333
1752780525.056838,515483,18242,1,SR,1,100,0.133333
1752780525.856842,516283,18444,1,SR,1,100,0.466667
1752780526.456845,516883,18498,1,SR,1,100,0.200000
1752780527.189849,517616,18599,1,SR,1,100,0.133333
1752780527.589852,518016,18668,1,SR,1,100,0.066667
1752780527.789853,518216,18704,1,SR,1,100,0.133333
1752780528.056854,518483,18773,1,SR,1,100,0.200000
1752780528.523857,518950,18840,1,SR,1,100,0.200000
1752780528.856859,519283,18875,1,SR,1,100,0.066667
1752780529.056860,519483,18933,1,SR,1,100,0.200000
1752780529.389862,519816,18967,1,SR,1,100,0.066667
1752780529.589863,520016,19021,1,SR,1,100,0.133333
1752780529.989865,520416,19103,1,SR,1,100,0.266667
1752780530.389867,520816,19141,1,SR,1,100,0.066667
1752780530.722869,521149,19242,1,SR,1,100,0.333333
1752780531.322872,521749,19313,1,SR,1,100,0.133333
1752780531.722874,522149,19366,1,SR,1,100,0.066667
1752780531.922875,522349,19433,1,SR,1,100,0.200000
1752780532.256877,522683,19468,1,SR,1,100,0.133333
1752780532.522879,522949,19504,1,SR,1,100,0.066667
1752780532.722880,523149,19571,1,SR,1,100,0.200000
1752780533.055882,523482,19607,1,SR,1,100,0.133333
1752780533.322883,523749,19675,1,SR,1,100,0.200000
1752780533.655885,524082,19692,1,SR,1,100,0.066667
1752780534.123887,524550,19818,1,SR,1,100,0.333333
1752780534.722891,525149,19918,1,SR,1,100,0.333333
1752780535.322894,525749,19989,1,SR,1,100,0.133333
1752780535.589895,526016,20023,1,SR,1,100,0.066667
1752780535.789897,526216,20061,1,SR,1,100,0.066667
1752780536.389900,526816,20180,1,SR,1,100,0.200000
1752780536.722902,527149,20214,1,SR,1,100,0.066667
1752780536.922903,527349,20249,1,SR,1,100,0.066667
1752780537.122904,527549,20283,1,SR,1,100,0.066667
1752780537.322905,527749,20320,1,SR,1,100,0.066667
1752780537.522906,527949,20355,1,SR,1,100,0.066667
1752780537.855908,528282,20409,1,SR,1,100,0.066667
1752780538.188910,528615,20508,1,SR,1,100,0.333333
1752780538.922914,529349,20610,1,SR,1,100,0.133333
1752780539.588917,530015,20717,1,SR,1,100,0.133333
1752780539.855919,530282,20770,1,SR,1,100,0.133333
1752780540.122920,530549,20804,1,SR,1,100,0.133333
1752780540.521922,530948,20873,1,SR,1,100,0.133333
1752780540.788924,531215,20909,1,SR,1,100,0.066667
1752780541.388927,531815,21045,1,SR,1,100,0.266667
1752780541.921930,532348,21114,1,SR,1,100,0.066667
1752780542.389933,532816,21215,1,SR,1,100,0.266667
1752780542.788935,533215,21251,1,SR,1,100,0.066667
1752780542.988936,533415,21302,1,SR,1,100,0.133333
1752780543.654940,534081,21405,1,SR,1,100,0.133333
1752780543.921941,534348,21438,1,SR,1,100,0.066667
1752780544.254943,534681,21512,1,SR,1,100,0.066667
1752780544.454944,534881,21548,1,SR,1,100,0.133333
1752780544.854946,535281,21665,1,SR,1,100,0.466667
1752780546.121953,536548,21835,1,SR,1,100,0.133333
1752780546.387955,536814,21906,1,SR,1,100,0.266667
1752780546.787957,537214,21941,1,SR,1,100,0.066667
1752780547.121959,537548,22009,1,SR,1,100,0.200000
1752780547.721962,538148,22094,1,SR,1,100,0.133333
1752780547.987963,538414,22129,1,SR,1,100,0.066667
1752780548.187964,538614,22165,1,SR,1,100,0.066667
1752780548.521966,538948,22232,1,SR,1,100,0.066667
1752780548.855968,539282,22286,1,SR,1,100,0.066667
1752780549.054969,539481,22337,1,SR,1,100,0.200000
1752780549.521972,539948,22394,1,SR,1,100,0.066667
1752780549.720973,540147,22447,1,SR,1,100,0.133333
1752780550.121975,540548,22499,1,SR,1,100,0.066667
1752780550.320976,540747,22532,1,SR,1,100,0.066667
1752780550.521977,540948,22600,1,SR,1,100,0.266667
1752780551.388982,541815,22738,1,SR,1,100,0.200000
1752780551.854984,542281,22791,1,SR,1,100,0.066667
1752780552.187986,542614,22858,1,SR,1,100,0.066667
1752780552.587988,543014,22959,1,SR,1,100,0.333333
1752780553.053991,543480,22997,1,SR,1,100,0.066667
1752780553.387993,543814,23064,1,SR,1,100,0.133333
1752780553.654994,544081,23101,1,SR,1,100,0.066667
1752780553.987996,544414,23151,1,SR,1,100,0.066667
1752780554.187997,544614,23220,1,SR,1,100,0.200000
1752780554.921001,545347,23325,1,SR,1,100,0.066667
1752780555.521005,545947,23411,1,SR,1,100,0.066667
1752780555.721006,546147,23447,1,SR,1,100,0.066667
1752780556.188008,546614,23532,1,SR,1,100,0.066667
1752780556.788011,547214,23620,1,SR,1,100,0.266667
1752780557.187014,547613,23673,1,SR,1,100,0.200000
1752780558.787022,549213,23909,1,SR,1,100,0.066667
1752780560.188030,550614,24163,1,SR,1,100,0.133333
1752780560.520032,550946,24199,1,SR,1,100,0.066667
1752780561.320036,551746,24353,1,SR,1,100,0.133333
1752780561.721038,552147,24438,1,SR,1,100,0.266667
1752780562.254041,552680,24507,1,SR,1,100,0.133333
1752780562.854045,553280,24590,1,SR,1,100,0.066667
1752780563.854050,554280,24776,1,SR,1,100,0.133333
1752780564.787055,555213,24947,1,SR,1,100,0.266667
