LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,EL
1752780450.863932,441290.500,5639,2,EL,1,100,-14802.200195
1752780450.930432,441357.000,5639,2,EL,1,100,-14867.200195
1752780450.997433,441424.000,5658,1,EL,1,100,-14874.400391
1752780451.063933,441490.500,5675,2,EL,1,100,-14824.799805
1752780451.130433,441557.000,5675,2,EL,1,100,-14790.000000
1752780451.197434,441624.000,5692,1,EL,1,100,-14808.799805
1752780451.263934,441690.500,5708,2,EL,1,100,-14822.000000
1752780451.330434,441757.000,5708,2,EL,1,100,-14829.799805
1752780451.397435,441824.000,5725,1,EL,1,100,-14828.799805
1752780451.463935,441890.500,5742,2,EL,1,100,-14830.400391
1752780451.530436,441957.000,5742,2,EL,1,100,-14828.599609
1752780451.597436,442024.000,5759,1,EL,1,100,-14835.400391
1752780451.663936,442090.500,5777,2,EL,1,100,-14841.599609
1752780451.730437,442157.000,5777,2,EL,1,100,-14889.599609
1752780451.797437,442224.000,5795,1,EL,1,100,-14877.200195
1752780451.863937,442290.500,5811,2,EL,1,100,-14793.599609
1752780451.930438,442357.000,5811,2,EL,1,100,-14820.799805
1752780451.997438,442424.000,5828,1,EL,1,100,-14845.200195
1752780452.063938,442490.500,5845,2,EL,1,100,-14854.400391
1752780452.130439,442557.000,5845,2,EL,1,100,-14857.400391
1752780452.197439,442624.000,5862,1,EL,1,100,-14859.200195
1752780452.264106,442690.667,5884,3,EL,1,100,-14856.799805
1752780452.330773,442757.333,5884,3,EL,1,100,-14859.599609
1752780452.397440,442824.000,5884,3,EL,1,100,-14868.400391
1752780452.463941,442890.500,5901,2,EL,1,100,-14873.400391
1752780452.530441,442957.000,5901,2,EL,1,100,-14876.599609
1752780452.597441,443024.000,5918,1,EL,1,100,-14885.799805
1752780452.663942,443090.500,5932,2,EL,1,100,-14891.799805
1752780452.730442,443157.000,5932,2,EL,1,100,-14895.000000
1752780452.797442,443224.000,5950,1,EL,1,100,-14915.000000
1752780452.863943,443290.500,5968,2,EL,1,100,-14971.599609
1752780452.930443,443357.000,5968,2,EL,1,100,-15016.200195
1752780452.997444,443424.000,5985,1,EL,1,100,-15001.400391
1752780453.063944,443490.500,6000,2,EL,1,100,-15058.599609
1752780453.130444,443557.000,6000,2,EL,1,100,-15064.799805
1752780453.197445,443624.000,6019,1,EL,1,100,-14967.200195
1752780453.263945,443690.500,6035,2,EL,1,100,-14899.200195
1752780453.330445,443757.000,6035,2,EL,1,100,-14863.400391
1752780453.397446,443824.000,6052,1,EL,1,100,-14849.200195
1752780453.463946,443890.500,6067,2,EL,1,100,-14865.400391
1752780453.530446,443957.000,6067,2,EL,1,100,-14874.799805
1752780453.597447,444024.000,6084,1,EL,1,100,-14926.200195
1752780453.663947,444090.500,6102,2,EL,1,100,-14979.000000
1752780453.730448,444157.000,6102,2,EL,1,100,-14996.599609
1752780453.797448,444224.000,6120,1,EL,1,100,-14981.200195
1752780453.863948,444290.500,6137,2,EL,1,100,-14946.200195
1752780453.930449,444357.000,6137,2,EL,1,100,-14927.599609
1752780453.996949,444423.500,6153,2,EL,1,100,-14921.799805
1752780454.063449,444490.000,6153,2,EL,1,100,-14915.599609
1752780454.130450,444557.000,6170,1,EL,1,100,-14932.599609
1752780454.196950,444623.500,6189,2,EL,1,100,-14945.200195
1752780454.263450,444690.000,6189,2,EL,1,100,-14941.400391
1752780454.330451,444757.000,6205,1,EL,1,100,-14948.599609
1752780454.396951,444823.500,6221,2,EL,1,100,-14954.599609
1752780454.463452,444890.000,6221,2,EL,1,100,-14956.200195
1752780454.530452,444957.000,6239,1,EL,1,100,-14945.000000
1752780454.596952,445023.500,6256,2,EL,1,100,-14955.000000
1752780454.663453,445090.000,6256,2,EL,1,100,-14973.599609
1752780454.730453,445157.000,6272,1,EL,1,100,-14988.200195
1752780454.796953,445223.500,6288,2,EL,1,100,-14982.599609
1752780454.863454,445290.000,6288,2,EL,1,100,-14982.200195
1752780454.930454,445357.000,6306,1,EL,1,100,-14991.599609
1752780454.996954,445423.500,6325,2,EL,1,100,-14994.799805
1752780455.063455,445490.000,6325,2,EL,1,100,-14989.400391
1752780455.130455,445557.000,6342,1,EL,1,100,-14990.400391
1752780455.196956,445623.500,6357,2,EL,1,100,-14991.400391
1752780455.263456,445690.000,6357,2,EL,1,100,-14988.000000
1752780455.330456,445757.000,6373,1,EL,1,100,-14994.400391
1752780455.396957,445823.500,6391,2,EL,1,100,-14997.599609
1752780455.463457,445890.000,6391,2,EL,1,100,-14998.000000
1752780455.530457,445957.000,6409,1,EL,1,100,-15007.200195
1752780455.596958,446023.500,6424,2,EL,1,100,-15013.400391
1752780455.663458,446090.000,6424,2,EL,1,100,-15021.400391
1752780455.730458,446157.000,6440,1,EL,1,100,-15030.000000
1752780455.796959,446223.500,6458,2,EL,1,100,-15033.200195
1752780455.863459,446290.000,6458,2,EL,1,100,-15035.599609
1752780455.930460,446357.000,6476,1,EL,1,100,-15036.000000
1752780455.996960,446423.500,6492,2,EL,1,100,-15038.400391
1752780456.063460,446490.000,6492,2,EL,1,100,-15041.000000
1752780456.130461,446557.000,6510,1,EL,1,100,-15042.799805
1752780456.196961,446623.500,6527,2,EL,1,100,-15035.000000
1752780456.263461,446690.000,6527,2,EL,1,100,-15038.200195
1752780456.330462,446757.000,6543,1,EL,1,100,-15044.799805
1752780456.396962,446823.500,6560,2,EL,1,100,-15048.599609
1752780456.463462,446890.000,6560,2,EL,1,100,-15052.400391
1752780456.529963,446956.500,6577,2,EL,1,100,-15057.799805
1752780456.596463,447023.000,6577,2,EL,1,100,-15060.799805
1752780456.663464,447090.000,6594,1,EL,1,100,-15062.799805
1752780456.729964,447156.500,6613,2,EL,1,100,-15062.799805
1752780456.796464,447223.000,6613,2,EL,1,100,-15064.599609
1752780456.863465,447290.000,6632,1,EL,1,100,-15068.599609
1752780456.929965,447356.500,6646,2,EL,1,100,-15072.200195
1752780456.996465,447423.000,6646,2,EL,1,100,-15073.000000
1752780457.063466,447490.000,6663,1,EL,1,100,-15077.799805
1752780457.129966,447556.500,6682,2,EL,1,100,-15081.200195
1752780457.196467,447623.000,6682,2,EL,1,100,-15077.200195
1752780457.263467,447690.000,6699,1,EL,1,100,-15078.400391
1752780457.329967,447756.500,6715,2,EL,1,100,-15087.799805
1752780457.396468,447823.000,6715,2,EL,1,100,-15079.000000
1752780457.463468,447890.000,6740,1,EL,1,100,-15074.400391
1752780457.529968,447956.500,6760,2,EL,1,100,-15089.799805
1752780457.596469,448023.000,6760,2,EL,1,100,-15088.000000
1752780457.663469,448090.000,6777,1,EL,1,100,-15095.200195
1752780457.729969,448156.500,6792,2,EL,1,100,-15108.200195
1752780457.796470,448223.000,6792,2,EL,1,100,-15113.000000
1752780457.863470,448290.000,6809,1,EL,1,100,-15119.799805
1752780457.929971,448356.500,6825,2,EL,1,100,-15120.200195
1752780457.996471,448423.000,6825,2,EL,1,100,-15121.599609
1752780458.063471,448490.000,6844,1,EL,1,100,-15124.400391
1752780458.129972,448556.500,6861,2,EL,1,100,-15125.799805
1752780458.196472,448623.000,6861,2,EL,1,100,-15124.000000
1752780458.263472,448690.000,6878,1,EL,1,100,-15128.599609
1752780458.329973,448756.500,6894,2,EL,1,100,-15132.799805
1752780458.396473,448823.000,6894,2,EL,1,100,-15135.200195
1752780458.463473,448890.000,6912,1,EL,1,100,-15138.799805
1752780458.529974,448956.500,6929,2,EL,1,100,-15139.000000
1752780458.596474,449023.000,6929,2,EL,1,100,-15126.799805
1752780458.663475,449090.000,6945,2,EL,1,100,-15124.400391
1752780458.730475,449157.000,6945,2,EL,1,100,-15140.200195
1752780458.796475,449223.000,6964,1,EL,1,100,-15142.000000
1752780458.863476,449290.000,6981,2,EL,1,100,-15146.000000
1752780458.930476,449357.000,6981,2,EL,1,100,-15160.599609
1752780458.996476,449423.000,6997,1,EL,1,100,-15171.599609
1752780459.062977,449489.500,7015,2,EL,1,100,-15166.400391
