LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,AK
1752780687.799728,678225.000,44682,2,AK,1,100,44680
1752780687.804728,678230.000,44682,2,AK,1,100,RD
1752780690.364742,680790.000,45517,2,AK,1,100,44680
1752780692.924756,683350.000,45517,2,AK,1,100,RD
1752780692.931256,683356.500,45520,2,AK,1,100,45518
1752780692.937756,683363.000,45520,2,AK,1,100,RD
1752780695.487770,685913.000,46359,2,AK,1,100,45518
1752780698.037784,688463.000,46359,2,AK,1,100,RD
1752780698.044284,688469.500,46362,2,AK,1,100,46360
1752780698.050784,688476.000,46362,2,AK,1,100,RD
1752780700.604298,691029.500,47197,2,AK,1,100,46360
1752780703.157812,693583.000,47197,2,AK,1,100,RD
1752780703.171312,693596.500,47200,2,AK,1,100,47198
1752780703.184812,693610.000,47200,2,AK,1,100,RD
1752780705.735826,696161.000,48038,2,AK,1,100,47198
1752780708.286840,698712.000,48038,2,AK,1,100,RD
1752780708.308341,698733.500,48041,2,AK,1,100,48039
1752780708.329841,698755.000,48041,2,AK,1,100,RD
1752780710.863354,701288.500,48875,2,AK,1,100,48039
1752780713.396868,703822.000,48875,2,AK,1,100,RD
1752780713.403368,703828.500,48878,2,AK,1,100,48876
1752780713.409868,703835.000,48878,2,AK,1,100,RD
1752780715.968882,706394.000,49715,2,AK,1,100,48876
1752780718.527896,708953.000,49715,2,AK,1,100,RD
1752780718.533896,708959.000,49718,2,AK,1,100,49716
1752780718.539896,708965.000,49718,2,AK,1,100,RD
1752780721.093910,711519.000,50555,2,AK,1,100,49716
1752780723.647924,714073.000,50555,2,AK,1,100,RD
1752780723.652924,714078.000,50558,2,AK,1,100,50556
1752780723.657925,714083.000,50558,2,AK,1,100,RD
1752780726.213938,716639.000,51392,2,AK,1,100,50556
1752780728.769952,719195.000,51392,2,AK,1,100,RD
1752780728.780453,719205.500,51395,2,AK,1,100,51393
1752780728.790953,719216.000,51395,2,AK,1,100,RD
1752780731.343967,721769.000,52234,2,AK,1,100,51393
1752780733.896981,724322.000,52234,2,AK,1,100,RD
1752780733.908981,724334.000,52237,2,AK,1,100,52235
1752780733.920981,724346.000,52237,2,AK,1,100,RD
1752780736.467495,726892.500,53071,2,AK,1,100,52235
1752780739.014009,729439.000,53071,2,AK,1,100,RD
1752780739.020509,729445.500,53074,2,AK,1,100,53072
1752780739.027009,729452.000,53074,2,AK,1,100,RD
1752780741.587023,732012.000,53909,2,AK,1,100,53072
1752780744.147037,734572.000,53909,2,AK,1,100,RD
1752780744.153037,734578.000,53912,2,AK,1,100,53910
1752780744.159037,734584.000,53912,2,AK,1,100,RD
1752780746.709551,737134.500,54749,2,AK,1,100,53910
1752780749.260065,739685.000,54749,2,AK,1,100,RD
1752780749.265565,739690.500,54752,2,AK,1,100,54750
1752780749.271065,739696.000,54752,2,AK,1,100,RD
1752780751.825079,742250.000,55588,2,AK,1,100,54750
1752780754.379093,744804.000,55588,2,AK,1,100,RD
1752780754.388593,744813.500,55591,2,AK,1,100,55589
1752780754.398093,744823.000,55591,2,AK,1,100,RD
1752780756.952107,747377.000,56428,2,AK,1,100,55589
1752780759.506121,749931.000,56428,2,AK,1,100,RD
1752780759.512121,749937.000,56431,2,AK,1,100,56429
1752780759.518121,749943.000,56431,2,AK,1,100,RD
1752780762.071135,752496.000,57267,2,AK,1,100,56429
1752780764.624149,755049.000,57267,2,AK,1,100,RD
1752780764.638149,755063.000,57270,2,AK,1,100,57268
1752780764.652149,755077.000,57270,2,AK,1,100,RD
1752780767.199663,757624.500,58106,2,AK,1,100,57268
1752780769.747177,760172.000,58106,2,AK,1,100,RD
1752780769.752177,760177.000,58109,2,AK,1,100,58107
1752780769.757177,760182.000,58109,2,AK,1,100,RD
1752780772.307691,762732.500,58946,2,AK,1,100,58107
1752780774.858205,765283.000,58946,2,AK,1,100,RD
1752780774.868205,765293.000,58949,2,AK,1,100,58947
1752780774.878205,765303.000,58949,2,AK,1,100,RD
1752780777.431219,767856.000,59783,2,AK,1,100,58947
1752780779.984233,770409.000,59783,2,AK,1,100,RD
1752780779.990233,770415.000,59786,2,AK,1,100,59784
1752780779.996233,770421.000,59786,2,AK,1,100,RD
1752780782.553247,772978.000,60624,2,AK,1,100,59784
1752780785.110261,775535.000,60624,2,AK,1,100,RD
1752780785.116261,775541.000,60627,2,AK,1,100,60625
1752780785.122261,775547.000,60627,2,AK,1,100,RD
1752780787.685775,778110.500,61462,2,AK,1,100,60625
1752780790.249289,780674.000,61462,2,AK,1,100,RD
1752780790.255789,780680.500,61465,2,AK,1,100,61463
1752780790.262289,780687.000,61465,2,AK,1,100,RD
1752780792.815803,783240.500,62300,2,AK,1,100,61463
1752780795.369317,785794.000,62300,2,AK,1,100,RD
1752780795.379317,785804.000,62303,2,AK,1,100,62301
1752780795.389317,785814.000,62303,2,AK,1,100,RD
1752780797.940831,788365.500,63138,2,AK,1,100,62301
1752780800.492345,790917.000,63138,2,AK,1,100,RD
1752780800.503845,790928.500,63141,2,AK,1,100,63139
1752780800.515345,790940.000,63141,2,AK,1,100,RD
1752780803.068859,793493.500,63979,2,AK,1,100,63139
1752780805.622373,796047.000,63979,2,AK,1,100,RD
1752780805.637873,796062.500,63982,2,AK,1,100,63980
1752780805.653373,796078.000,63982,2,AK,1,100,RD
1752780808.199387,798624.000,64818,2,AK,1,100,63980
1752780810.745401,801170.000,64818,2,AK,1,100,RD
1752780810.750401,801175.000,64821,2,AK,1,100,64819
1752780810.755401,801180.000,64821,2,AK,1,100,RD
1752780813.307915,803732.500,120,2,AK,1,100,64819
1752780815.860429,806285.000,120,2,AK,1,100,RD
1752780815.866429,806291.000,123,2,AK,1,100,121
1752780815.872429,806297.000,123,2,AK,1,100,RD
1752780818.420443,808845.000,960,2,AK,1,100,121
1752780820.968457,811393.000,960,2,AK,1,100,RD
1752780820.973957,811398.500,963,2,AK,1,100,961
1752780820.979457,811404.000,963,2,AK,1,100,RD
1752780823.536471,813961.000,1815,2,AK,1,100,961
1752780826.093485,816518.000,1815,2,AK,1,100,RD
1752780826.102485,816527.000,1818,2,AK,1,100,1816
1752780826.111485,816536.000,1818,2,AK,1,100,RD
1752780828.658499,819083.000,2653,2,AK,1,100,1816
1752780831.205513,821630.000,2653,2,AK,1,100,RD
1752780831.226013,821650.500,2656,2,AK,1,100,2654
1752780831.246513,821671.000,2656,2,AK,1,100,RD
1752780833.779527,824204.000,3493,2,AK,1,100,2654
1752780836.312541,826737.000,3493,2,AK,1,100,RD
1752780836.319541,826744.000,3496,2,AK,1,100,3494
1752780836.326541,826751.000,3496,2,AK,1,100,RD
1752780838.882555,829307.000,4347,2,AK,1,100,3494
1752780841.438569,831863.000,4347,2,AK,1,100,RD
1752780841.448069,831872.500,4350,2,AK,1,100,4348
1752780841.457569,831882.000,4350,2,AK,1,100,RD
1752780843.999583,834424.000,5186,2,AK,1,100,4348
1752780846.541597,836966.000,5186,2,AK,1,100,RD
1752780846.548597,836973.000,5189,2,AK,1,100,5187
1752780846.555597,836980.000,5189,2,AK,1,100,RD
1752780849.116111,839540.500,6039,2,AK,1,100,5187
1752780851.676625,842101.000,6039,2,AK,1,100,RD
1752780851.690625,842115.000,6042,2,AK,1,100,6040
1752780851.704625,842129.000,6042,2,AK,1,100,RD
1752780854.246139,844670.500,6878,2,AK,1,100,6040
1752780856.787653,847212.000,6878,2,AK,1,100,RD
1752780856.795153,847219.500,6881,2,AK,1,100,6879
1752780856.802653,847227.000,6881,2,AK,1,100,RD
1752780859.491168,849915.500,7702,2,AK,1,100,6879
1752780862.179682,852604.000,7702,2,AK,1,100,RD
1752780862.187182,852611.500,7705,2,AK,1,100,7703
1752780862.194683,852619.000,7705,2,AK,1,100,RD
1752780864.758697,855183.000,8561,2,AK,1,100,7703
1752780867.322711,857747.000,8561,2,AK,1,100,RD
1752780867.328711,857753.000,8564,2,AK,1,100,8562
1752780867.334711,857759.000,8564,2,AK,1,100,RD
1752780869.882725,860307.000,9399,2,AK,1,100,8562
1752780872.430739,862855.000,9399,2,AK,1,100,RD
1752780872.436239,862860.500,9402,2,AK,1,100,9400
1752780872.441739,862866.000,9402,2,AK,1,100,RD
1752780875.004753,865429.000,10254,2,AK,1,100,9400
1752780877.567767,867992.000,10254,2,AK,1,100,RD
1752780877.584267,868008.500,10257,2,AK,1,100,10255
1752780877.600767,868025.000,10257,2,AK,1,100,RD
1752780880.136281,870560.500,11092,2,AK,1,100,10255
1752780882.671795,873096.000,11092,2,AK,1,100,RD
1752780882.676295,873100.500,11095,2,AK,1,100,11093
1752780882.680795,873105.000,11095,2,AK,1,100,RD
1752780885.249809,875674.000,11944,2,AK,1,100,11093
1752780887.818823,878243.000,11944,2,AK,1,100,RD
1752780887.823323,878247.500,11947,2,AK,1,100,11945
1752780887.827823,878252.000,11947,2,AK,1,100,RD
1752780890.376837,880801.000,12781,2,AK,1,100,11945
1752780892.925851,883350.000,12781,2,AK,1,100,RD
1752780892.935851,883360.000,12784,2,AK,1,100,12782
1752780892.945851,883370.000,12784,2,AK,1,100,RD
1752780895.506365,885930.500,13634,2,AK,1,100,12782
