LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,EM
1752780449.077922,439504.500,5348,4,EM,1,100,RB
1752780449.128172,439554.750,5348,4,EM,1,100,2025-07-17_15-27-24-195986.csv
1752780449.178423,439605.000,5348,4,EM,1,100,PS
1752780449.228673,439655.250,5380,4,EM,1,100,RS
1752780449.278923,439705.500,5380,4,EM,1,100,RB
1752780449.329173,439755.750,5380,4,EM,1,100,2025-07-17_15-27-24-195986.csv
1752780449.379424,439806.000,5380,4,EM,1,100,PS
1752780449.429674,439856.250,5414,4,EM,1,100,RS
1752780449.479924,439906.500,5414,4,EM,1,100,RB
1752780449.530175,439956.750,5414,4,EM,1,100,2025-07-17_15-27-24-195986.csv
1752780449.580425,440007.000,5414,4,EM,1,100,PS
1752780449.630675,440057.250,5447,4,EM,1,100,RS
1752780449.680925,440107.500,5447,4,EM,1,100,RB
1752780449.731176,440157.750,5447,4,EM,1,100,2025-07-17_15-27-24-195986.csv
1752780449.781426,440208.000,5447,4,EM,1,100,PS
1752780449.831676,440258.250,5481,4,EM,1,100,RS
1752780449.881926,440308.500,5481,4,EM,1,100,RB
1752780449.932177,440358.750,5481,4,EM,1,100,2025-07-17_15-27-24-195986.csv
1752780449.982427,440409.000,5481,4,EM,1,100,PS
1752780450.033427,440460.000,5513,4,EM,1,100,RS
1752780450.084428,440511.000,5513,4,EM,1,100,RB
1752780450.135428,440562.000,5513,4,EM,1,100,2025-07-17_15-27-24-195986.csv
1752780450.186428,440613.000,5513,4,EM,1,100,PS
1752780450.236678,440663.250,5550,4,EM,1,100,RS
1752780450.286929,440713.500,5550,4,EM,1,100,RB
1752780450.337179,440763.750,5550,4,EM,1,100,2025-07-17_15-27-24-195986.csv
1752780450.387429,440814.000,5550,4,EM,1,100,PS
1752780450.437680,440864.250,5586,4,EM,1,100,RS
1752780450.487930,440914.500,5586,4,EM,1,100,RB
1752780450.538180,440964.750,5586,4,EM,1,100,2025-07-17_15-27-24-195986.csv
1752780450.588430,441015.000,5586,4,EM,1,100,PS
1752780450.638931,441065.500,5617,4,EM,1,100,RS
1752780450.689431,441116.000,5617,4,EM,1,100,RB
1752780450.739931,441166.500,5617,4,EM,1,100,2025-07-17_15-27-24-195986.csv
1752780450.790431,441217.000,5617,4,EM,1,100,PS
1752780450.840432,441267.000,5651,4,EM,1,100,RS
1752780450.890432,441317.000,5651,4,EM,1,100,RB
1752780450.940432,441367.000,5651,4,EM,1,100,2025-07-17_15-27-24-195986.csv
1752780450.990433,441417.000,5651,4,EM,1,100,PS
1752780451.040683,441467.250,5687,4,EM,1,100,RS
1752780451.090933,441517.500,5687,4,EM,1,100,RB
1752780451.141183,441567.750,5687,4,EM,1,100,2025-07-17_15-27-24-195986.csv
1752780451.191434,441618.000,5687,4,EM,1,100,PS
1752780451.241684,441668.250,5720,4,EM,1,100,RS
1752780451.291934,441718.500,5720,4,EM,1,100,RB
1752780451.342184,441768.750,5720,4,EM,1,100,2025-07-17_15-27-24-195986.csv
1752780451.392435,441819.000,5720,4,EM,1,100,PS
1752780451.442685,441869.250,5754,4,EM,1,100,RS
1752780451.492935,441919.500,5754,4,EM,1,100,RB
1752780451.543186,441969.750,5754,4,EM,1,100,2025-07-17_15-27-24-195986.csv
1752780451.593436,442020.000,5754,4,EM,1,100,PS
1752780451.643686,442070.250,5789,4,EM,1,100,RS
1752780451.693936,442120.500,5789,4,EM,1,100,RB
1752780451.744187,442170.750,5789,4,EM,1,100,2025-07-17_15-27-24-195986.csv
1752780451.794437,442221.000,5789,4,EM,1,100,PS
1752780451.844687,442271.250,5823,4,EM,1,100,RS
1752780451.894937,442321.500,5823,4,EM,1,100,RB
1752780451.945188,442371.750,5823,4,EM,1,100,2025-07-17_15-27-24-195986.csv
1752780451.995438,442422.000,5823,4,EM,1,100,PS
1752780452.046438,442473.000,5857,4,EM,1,100,RS
1752780452.097439,442524.000,5857,4,EM,1,100,RB
1752780452.148439,442575.000,5857,4,EM,1,100,2025-07-17_15-27-24-195986.csv
1752780452.199439,442626.000,5857,4,EM,1,100,PS
1752780452.259689,442686.250,5875,4,EM,1,100,RS
1752780452.319940,442746.500,5875,4,EM,1,100,RB
1752780452.380190,442806.750,5875,4,EM,1,100,2025-07-17_15-27-24-195986.csv
1752780452.440440,442867.000,5875,4,EM,1,100,PS
1752780452.490691,442917.250,5913,4,EM,1,100,RS
1752780452.540941,442967.500,5913,4,EM,1,100,RB
1752780452.591191,443017.750,5913,4,EM,1,100,2025-07-17_15-27-24-195986.csv
1752780452.641442,443068.000,5913,4,EM,1,100,PS
1752780452.691692,443118.250,5944,4,EM,1,100,RS
1752780452.741942,443168.500,5944,4,EM,1,100,RB
1752780452.792192,443218.750,5944,4,EM,1,100,2025-07-17_15-27-24-195986.csv
1752780452.842443,443269.000,5944,4,EM,1,100,PS
1752780452.892943,443319.500,5980,4,EM,1,100,RS
1752780452.943443,443370.000,5980,4,EM,1,100,RB
1752780452.993944,443420.500,5980,4,EM,1,100,2025-07-17_15-27-24-195986.csv
1752780453.044444,443471.000,5980,4,EM,1,100,PS
1752780453.094444,443521.000,6012,4,EM,1,100,RS
1752780453.144444,443571.000,6012,4,EM,1,100,RB
1752780453.194445,443621.000,6012,4,EM,1,100,2025-07-17_15-27-24-195986.csv
1752780453.244445,443671.000,6012,4,EM,1,100,PS
1752780453.294695,443721.250,6047,4,EM,1,100,RS
1752780453.344945,443771.500,6047,4,EM,1,100,RB
1752780453.395196,443821.750,6047,4,EM,1,100,2025-07-17_15-27-24-195986.csv
1752780453.445446,443872.000,6047,4,EM,1,100,PS
1752780453.495696,443922.250,6079,4,EM,1,100,RS
