LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,PI
1752778627.520889,504713.000,14931,3,PI,1,100,158172
1752778627.560889,504753.000,14931,3,PI,1,100,158159
1752778627.600889,504793.000,14931,3,PI,1,100,158110
1752778627.640890,504833.000,14948,2,PI,1,100,158104
1752778627.680890,504873.000,14948,2,PI,1,100,158092
1752778627.720890,504913.000,14964,3,PI,1,100,158104
1752778627.760890,504953.000,14964,3,PI,1,100,158120
1752778627.800891,504993.000,14964,3,PI,1,100,158120
1752778627.840891,505033.000,14981,2,PI,1,100,158133
1752778627.880891,505073.000,14981,2,PI,1,100,158157
1752778627.920891,505113.000,14998,3,PI,1,100,158165
1752778627.960891,505153.000,14998,3,PI,1,100,158177
1752778628.000892,505193.000,14998,3,PI,1,100,158201
1752778628.040892,505233.000,15017,2,PI,1,100,158234
1752778628.080892,505273.000,15017,2,PI,1,100,158261
1752778628.120892,505313.000,15033,3,PI,1,100,158210
1752778628.160893,505353.000,15033,3,PI,1,100,158155
1752778628.200893,505393.000,15033,3,PI,1,100,158134
1752778628.240893,505433.000,15051,2,PI,1,100,158085
1752778628.280893,505473.000,15051,2,PI,1,100,158065
1752778628.325227,505517.333,15066,3,PI,1,100,158063
1752778628.369560,505561.667,15066,3,PI,1,100,158056
1752778628.413894,505606.000,15066,3,PI,1,100,158064
1752778628.453894,505646.000,15082,2,PI,1,100,158091
1752778628.493894,505686.000,15082,2,PI,1,100,158088
1752778628.533895,505726.000,15103,3,PI,1,100,158082
1752778628.573895,505766.000,15103,3,PI,1,100,158128
1752778628.613895,505806.000,15103,3,PI,1,100,158163
1752778628.653895,505846.000,15120,2,PI,1,100,158174
1752778628.693895,505886.000,15120,2,PI,1,100,158204
1752778628.733896,505926.000,15135,3,PI,1,100,158184
1752778628.773896,505966.000,15135,3,PI,1,100,158138
1752778628.813896,506006.000,15135,3,PI,1,100,158110
1752778628.853896,506046.000,15152,2,PI,1,100,158091
1752778628.893896,506086.000,15152,2,PI,1,100,158109
1752778628.933897,506126.000,15168,3,PI,1,100,158107
1752778628.973897,506166.000,15168,3,PI,1,100,158141
1752778629.013897,506206.000,15168,3,PI,1,100,158149
1752778629.053897,506246.000,15187,2,PI,1,100,158175
1752778629.093898,506286.000,15187,2,PI,1,100,158193
1752778629.133898,506326.000,15203,3,PI,1,100,158217
1752778629.173898,506366.000,15203,3,PI,1,100,158222
1752778629.213898,506406.000,15203,3,PI,1,100,158279
1752778629.253898,506446.000,15219,2,PI,1,100,158384
1752778629.293899,506486.000,15219,2,PI,1,100,158453
1752778629.333899,506526.000,15235,3,PI,1,100,158448
1752778629.373899,506566.000,15235,3,PI,1,100,158416
1752778629.413899,506606.000,15235,3,PI,1,100,158381
1752778629.453899,506646.000,15252,2,PI,1,100,158357
1752778629.493900,506686.000,15252,2,PI,1,100,158371
1752778629.533900,506726.000,15269,3,PI,1,100,158385
1752778629.573900,506766.000,15269,3,PI,1,100,158394
1752778629.613900,506806.000,15269,3,PI,1,100,158373
1752778629.653901,506846.000,15286,2,PI,1,100,158387
