LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,MY
1752778634.838928,512031.000,16169,2,MY,1,100,109
1752778634.878929,512071.000,16169,2,MY,1,100,110
1752778634.918929,512111.000,16189,3,MY,1,100,109
1752778634.958929,512151.000,16189,3,MY,1,100,109
1752778634.998929,512191.000,16189,3,MY,1,100,110
1752778635.038930,512231.000,16203,2,MY,1,100,109
1752778635.078930,512271.000,16203,2,MY,1,100,109
1752778635.118930,512311.000,16222,3,MY,1,100,109
1752778635.158930,512351.000,16222,3,MY,1,100,109
1752778635.198930,512391.000,16222,3,MY,1,100,109
1752778635.238931,512431.000,16239,2,MY,1,100,109
1752778635.278931,512471.000,16239,2,MY,1,100,108
1752778635.318931,512511.000,16256,3,MY,1,100,110
1752778635.358931,512551.000,16256,3,MY,1,100,108
1752778635.398931,512591.000,16256,3,MY,1,100,109
1752778635.438932,512631.000,16273,2,MY,1,100,109
1752778635.478932,512671.000,16273,2,MY,1,100,110
1752778635.518932,512711.000,16292,3,MY,1,100,109
1752778635.558932,512751.000,16292,3,MY,1,100,109
1752778635.598933,512791.000,16292,3,MY,1,100,109
1752778635.638933,512831.000,16308,3,MY,1,100,109
1752778635.678933,512871.000,16308,3,MY,1,100,109
1752778635.718933,512911.000,16308,3,MY,1,100,109
1752778635.758933,512951.000,16325,2,MY,1,100,110
1752778635.798934,512991.000,16325,2,MY,1,100,111
1752778635.838934,513031.000,16344,3,MY,1,100,110
1752778635.878934,513071.000,16344,3,MY,1,100,110
1752778635.918934,513111.000,16344,3,MY,1,100,109
1752778635.958934,513151.000,16359,2,MY,1,100,110
1752778635.998935,513191.000,16359,2,MY,1,100,110
1752778636.034935,513227.000,16379,3,MY,1,100,110
1752778636.070935,513263.000,16379,3,MY,1,100,110
1752778636.106935,513299.000,16379,3,MY,1,100,110
1752778636.146936,513339.000,16396,2,MY,1,100,109
1752778636.186936,513379.000,16396,2,MY,1,100,109
1752778636.226936,513419.000,16413,3,MY,1,100,110
1752778636.266936,513459.000,16413,3,MY,1,100,110
1752778636.306936,513499.000,16413,3,MY,1,100,110
1752778636.346937,513539.000,16428,2,MY,1,100,110
1752778636.386937,513579.000,16428,2,MY,1,100,110
1752778636.426937,513619.000,16444,3,MY,1,100,110
1752778636.466937,513659.000,16444,3,MY,1,100,110
1752778636.506937,513699.000,16444,3,MY,1,100,110
1752778636.546938,513739.000,16462,3,MY,1,100,109
1752778636.586938,513779.000,16462,3,MY,1,100,109
1752778636.626938,513819.000,16462,3,MY,1,100,110
1752778636.666938,513859.000,16480,2,MY,1,100,109
1752778636.706939,513899.000,16480,2,MY,1,100,110
1752778636.746939,513939.000,16495,3,MY,1,100,110
1752778636.786939,513979.000,16495,3,MY,1,100,110
1752778636.826939,514019.000,16495,3,MY,1,100,109
1752778636.866439,514058.500,16512,2,MY,1,100,110
1752778636.905940,514098.000,16512,2,MY,1,100,110
1752778636.946273,514138.333,16529,3,MY,1,100,109
1752778636.986607,514178.667,16529,3,MY,1,100,109
1752778637.026940,514219.000,16529,3,MY,1,100,110
1752778637.066440,514258.500,16545,2,MY,1,100,110
1752778637.105941,514298.000,16545,2,MY,1,100,111
1752778637.146274,514338.333,16567,3,MY,1,100,110
1752778637.186608,514378.667,16567,3,MY,1,100,110
1752778637.226941,514419.000,16567,3,MY,1,100,110
1752778637.266442,514458.500,16586,2,MY,1,100,110
1752778637.305942,514498.000,16586,2,MY,1,100,110
1752778637.345942,514538.000,16603,3,MY,1,100,110
1752778637.385942,514578.000,16603,3,MY,1,100,108
1752778637.425942,514618.000,16603,3,MY,1,100,111
1752778637.465943,514658.000,16619,2,MY,1,100,110
1752778637.505943,514698.000,16619,2,MY,1,100,110
1752778637.545943,514738.000,16636,3,MY,1,100,109
1752778637.585943,514778.000,16636,3,MY,1,100,109
1752778637.625943,514818.000,16636,3,MY,1,100,109
1752778637.665944,514858.000,16655,3,MY,1,100,110
1752778637.705944,514898.000,16655,3,MY,1,100,110
1752778637.745944,514938.000,16655,3,MY,1,100,109
1752778637.785944,514978.000,16672,2,MY,1,100,110
1752778637.825945,515018.000,16672,2,MY,1,100,110
1752778637.865945,515058.000,16689,3,MY,1,100,109
1752778637.905945,515098.000,16689,3,MY,1,100,109
1752778637.945945,515138.000,16689,3,MY,1,100,110
1752778637.985945,515178.000,16706,2,MY,1,100,110
1752778638.025946,515218.000,16706,2,MY,1,100,109
