LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,EA
1752789131.629992,98749.000,14078,1,EA,1,100,0.049498
1752789131.695992,98815.000,14083,1,EA,1,100,0.049604
1752789131.762493,98881.500,14105,2,EA,1,100,0.049612
1752789131.828993,98948.000,14105,2,EA,1,100,0.049636
1752789131.895993,99015.000,14121,1,EA,1,100,0.049771
1752789131.962493,99081.500,14136,2,EA,1,100,0.049933
1752789132.028994,99148.000,14136,2,EA,1,100,0.050025
1752789132.095994,99215.000,14155,1,EA,1,100,0.048138
1752789132.162494,99281.500,14172,2,EA,1,100,0.037483
1752789132.228994,99348.000,14172,2,EA,1,100,0.034976
1752789132.295994,99415.000,14188,1,EA,1,100,0.044010
1752789132.362495,99481.500,14206,2,EA,1,100,0.049246
1752789132.428995,99548.000,14206,2,EA,1,100,0.049940
1752789132.495995,99615.000,14227,1,EA,1,100,0.050339
1752789132.562495,99681.500,14244,2,EA,1,100,0.050794
1752789132.628995,99748.000,14244,2,EA,1,100,0.051058
1752789132.695996,99815.000,14260,1,EA,1,100,0.051066
1752789132.762496,99881.500,14278,2,EA,1,100,0.051008
1752789132.828996,99948.000,14278,2,EA,1,100,0.050930
1752789132.895996,100015.000,14294,1,EA,1,100,0.051050
1752789132.962496,100081.500,14311,2,EA,1,100,0.051119
1752789133.028997,100148.000,14311,2,EA,1,100,0.051055
1752789133.095997,100215.000,14330,1,EA,1,100,0.050995
1752789133.162497,100281.500,14346,2,EA,1,100,0.051010
1752789133.228997,100348.000,14346,2,EA,1,100,0.051189
1752789133.295997,100415.000,14361,1,EA,1,100,0.051266
1752789133.362498,100481.500,14379,2,EA,1,100,0.051396
1752789133.428998,100548.000,14379,2,EA,1,100,0.051581
1752789133.495998,100615.000,14395,1,EA,1,100,0.051717
1752789133.562498,100681.500,14411,2,EA,1,100,0.051822
1752789133.628999,100748.000,14411,2,EA,1,100,0.051902
1752789133.695999,100815.000,14429,2,EA,1,100,0.051973
1752789133.762999,100882.000,14429,2,EA,1,100,0.052031
1752789133.828999,100948.000,14446,1,EA,1,100,0.052088
1752789133.895999,101015.000,14462,2,EA,1,100,0.052154
1752789133.963000,101082.000,14462,2,EA,1,100,0.052207
1752789134.029000,101148.000,14479,1,EA,1,100,0.052279
1752789134.096000,101215.000,14494,2,EA,1,100,0.052379
1752789134.163000,101282.000,14494,2,EA,1,100,0.052466
1752789134.229000,101348.000,14511,1,EA,1,100,0.052566
1752789134.296001,101415.000,14529,2,EA,1,100,0.052658
1752789134.363001,101482.000,14529,2,EA,1,100,0.052738
1752789134.429001,101548.000,14547,1,EA,1,100,0.052823
1752789134.496001,101615.000,14561,2,EA,1,100,0.052902
1752789134.563001,101682.000,14561,2,EA,1,100,0.052971
1752789134.629002,101748.000,14578,1,EA,1,100,0.053299
1752789134.696002,101815.000,14597,2,EA,1,100,0.053434
1752789134.763002,101882.000,14597,2,EA,1,100,0.053347
1752789134.829002,101948.000,14616,1,EA,1,100,0.053358
1752789134.896002,102015.000,14632,2,EA,1,100,0.053449
1752789134.963003,102082.000,14632,2,EA,1,100,0.053525
1752789135.029003,102148.000,14649,1,EA,1,100,0.053612
1752789135.096003,102215.000,14666,2,EA,1,100,0.053660
1752789135.163003,102282.000,14666,2,EA,1,100,0.053734
1752789135.229004,102348.000,14683,1,EA,1,100,0.053850
1752789135.296004,102415.000,14697,2,EA,1,100,0.053937
1752789135.363004,102482.000,14697,2,EA,1,100,0.054050
1752789135.429004,102548.000,14715,1,EA,1,100,0.054412
1752789135.495504,102614.500,14733,2,EA,1,100,0.054223
1752789135.562005,102681.000,14733,2,EA,1,100,0.054084
1752789135.629005,102748.000,14752,1,EA,1,100,0.054029
1752789135.695505,102814.500,14768,2,EA,1,100,0.054175
1752789135.762005,102881.000,14768,2,EA,1,100,0.054387
1752789135.829005,102948.000,14784,1,EA,1,100,0.054528
1752789135.895506,103014.500,14800,2,EA,1,100,0.054688
1752789135.962006,103081.000,14800,2,EA,1,100,0.054820
1752789136.029006,103148.000,14818,2,EA,1,100,0.054886
1752789136.096006,103215.000,14818,2,EA,1,100,0.054963
1752789136.162006,103281.000,14836,1,EA,1,100,0.055041
1752789136.229007,103348.000,14851,2,EA,1,100,0.055136
1752789136.296007,103415.000,14851,2,EA,1,100,0.055236
1752789136.362007,103481.000,14867,1,EA,1,100,0.055394
1752789136.429007,103548.000,14887,2,EA,1,100,0.053834
1752789136.496007,103615.000,14887,2,EA,1,100,0.051215
1752789136.562008,103681.000,14903,1,EA,1,100,0.054022
1752789136.629008,103748.000,14918,2,EA,1,100,0.055502
1752789136.696008,103815.000,14918,2,EA,1,100,0.055887
1752789136.762008,103881.000,14937,1,EA,1,100,0.055972
1752789136.829008,103948.000,14954,2,EA,1,100,0.055993
1752789136.896009,104015.000,14954,2,EA,1,100,0.055976
1752789136.962009,104081.000,14970,1,EA,1,100,0.055970
1752789137.029009,104148.000,14988,2,EA,1,100,0.056037
1752789137.096009,104215.000,14988,2,EA,1,100,0.056078
1752789137.162010,104281.000,15004,1,EA,1,100,0.056183
1752789137.229010,104348.000,15021,2,EA,1,100,0.056246
1752789137.296010,104415.000,15021,2,EA,1,100,0.056317
1752789137.362010,104481.000,15037,1,EA,1,100,0.056399
1752789137.429010,104548.000,15055,2,EA,1,100,0.056458
1752789137.496011,104615.000,15055,2,EA,1,100,0.056507
1752789137.562011,104681.000,15071,1,EA,1,100,0.056559
1752789137.629011,104748.000,15093,2,EA,1,100,0.056601
1752789137.696011,104815.000,15093,2,EA,1,100,0.056678
1752789137.762011,104881.000,15110,1,EA,1,100,0.056801
1752789137.829012,104948.000,15128,2,EA,1,100,0.056890
1752789137.896012,105015.000,15128,2,EA,1,100,0.056955
1752789137.962012,105081.000,15145,1,EA,1,100,0.057037
1752789138.029012,105148.000,15163,2,EA,1,100,0.057083
1752789138.096012,105215.000,15163,2,EA,1,100,0.057056
1752789138.162513,105281.500,15179,2,EA,1,100,0.057024
1752789138.229013,105348.000,15179,2,EA,1,100,0.057141
1752789138.296013,105415.000,15196,1,EA,1,100,0.057328
1752789138.362513,105481.500,15211,2,EA,1,100,0.057439
1752789138.429013,105548.000,15211,2,EA,1,100,0.057547
1752789138.495014,105614.000,15228,1,EA,1,100,0.057663
1752789138.562014,105681.000,15246,2,EA,1,100,0.057751
1752789138.629014,105748.000,15246,2,EA,1,100,0.057833
1752789138.695014,105814.000,15263,1,EA,1,100,0.057909
1752789138.762015,105881.000,15278,2,EA,1,100,0.057994
1752789138.829015,105948.000,15278,2,EA,1,100,0.058097
1752789138.895015,106014.000,15295,1,EA,1,100,0.058236
1752789138.962015,106081.000,15313,2,EA,1,100,0.058347
1752789139.029015,106148.000,15313,2,EA,1,100,0.058381
1752789139.095016,106214.000,15331,1,EA,1,100,0.058421
1752789139.162016,106281.000,15347,2,EA,1,100,0.058482
1752789139.229016,106348.000,15347,2,EA,1,100,0.058563
1752789139.295016,106414.000,15364,1,EA,1,100,0.058661
1752789139.362016,106481.000,15381,2,EA,1,100,0.058741
1752789139.429017,106548.000,15381,2,EA,1,100,0.058870
1752789139.495017,106614.000,15400,1,EA,1,100,0.058904
1752789139.562017,106681.000,15414,2,EA,1,100,0.058973
1752789139.629017,106748.000,15414,2,EA,1,100,0.059041
1752789139.695017,106814.000,15433,1,EA,1,100,0.059086
1752789139.762018,106881.000,15452,2,EA,1,100,0.059139
1752789139.829018,106948.000,15452,2,EA,1,100,0.059205
1752789139.896018,107015.000,15469,1,EA,1,100,0.059321
1752789139.962518,107081.500,15485,2,EA,1,100,0.059417
1752789140.029018,107148.000,15485,2,EA,1,100,0.059460
1752789140.095019,107214.000,15503,1,EA,1,100,0.059587
1752789140.162019,107281.000,15519,2,EA,1,100,0.059722
1752789140.229019,107348.000,15519,2,EA,1,100,0.059819
1752789140.295019,107414.000,15536,1,EA,1,100,0.060006
1752789140.362020,107481.000,15556,2,EA,1,100,0.060423
1752789140.429020,107548.000,15556,2,EA,1,100,0.059846
1752789140.495520,107614.500,15572,2,EA,1,100,0.059973
1752789140.562020,107681.000,15572,2,EA,1,100,0.060144
1752789140.629020,107748.000,15588,1,EA,1,100,0.060235
1752789140.695521,107814.500,15606,2,EA,1,100,0.060340
1752789140.762021,107881.000,15606,2,EA,1,100,0.060441
1752789140.829021,107948.000,15622,1,EA,1,100,0.060531
1752789140.895521,108014.500,15639,2,EA,1,100,0.060613
1752789140.962021,108081.000,15639,2,EA,1,100,0.060679
1752789141.029022,108148.000,15657,1,EA,1,100,0.060743
1752789141.095522,108214.500,15675,2,EA,1,100,0.060747
1752789141.162022,108281.000,15675,2,EA,1,100,0.060776
1752789141.229022,108348.000,15691,1,EA,1,100,0.060899
1752789141.295522,108414.500,15706,2,EA,1,100,0.060989
1752789141.362023,108481.000,15706,2,EA,1,100,0.061105
1752789141.429023,108548.000,15723,1,EA,1,100,0.061237
1752789141.495523,108614.500,15740,2,EA,1,100,0.061340
1752789141.562023,108681.000,15740,2,EA,1,100,0.061439
1752789141.629023,108748.000,15756,1,EA,1,100,0.061525
1752789141.695524,108814.500,15776,2,EA,1,100,0.061582
1752789141.762024,108881.000,15776,2,EA,1,100,0.061617
1752789141.829024,108948.000,15792,1,EA,1,100,0.061704
1752789141.895524,109014.500,15809,2,EA,1,100,0.061783
1752789141.962025,109081.000,15809,2,EA,1,100,0.061864
1752789142.028025,109147.000,15825,1,EA,1,100,0.061952
1752789142.095025,109214.000,15843,2,EA,1,100,0.062040
1752789142.162025,109281.000,15843,2,EA,1,100,0.062104
1752789142.229025,109348.000,15861,1,EA,1,100,0.062180
1752789142.295526,109414.500,15880,2,EA,1,100,0.062306
1752789142.362026,109481.000,15880,2,EA,1,100,0.062345
1752789142.428026,109547.000,15897,1,EA,1,100,0.062391
1752789142.495026,109614.000,15912,2,EA,1,100,0.062443
1752789142.562026,109681.000,15912,2,EA,1,100,0.062518
1752789142.628027,109747.000,15928,1,EA,1,100,0.062585
1752789142.695027,109814.000,15951,2,EA,1,100,0.062652
1752789142.762027,109881.000,15951,2,EA,1,100,0.062708
1752789142.828027,109947.000,15967,1,EA,1,100,0.062781
1752789142.895027,110014.000,15987,2,EA,1,100,0.062872
1752789142.962028,110081.000,15987,2,EA,1,100,0.062934
1752789143.028528,110147.500,16003,2,EA,1,100,0.062999
1752789143.095028,110214.000,16003,2,EA,1,100,0.063061
1752789143.162028,110281.000,16020,1,EA,1,100,0.063142
1752789143.228528,110347.500,16036,2,EA,1,100,0.063219
1752789143.295029,110414.000,16036,2,EA,1,100,0.063321
1752789143.362029,110481.000,16053,1,EA,1,100,0.063412
1752789143.428529,110547.500,16070,2,EA,1,100,0.063490
1752789143.495029,110614.000,16070,2,EA,1,100,0.063575
1752789143.562029,110681.000,16087,1,EA,1,100,0.063671
1752789143.628530,110747.500,16103,2,EA,1,100,0.063750
1752789143.695030,110814.000,16103,2,EA,1,100,0.063814
1752789143.762030,110881.000,16121,1,EA,1,100,0.063907
1752789143.828530,110947.500,16137,2,EA,1,100,0.064033
1752789143.895031,111014.000,16137,2,EA,1,100,0.064076
1752789143.962031,111081.000,16156,1,EA,1,100,0.064122
1752789144.028531,111147.500,16173,2,EA,1,100,0.064190
1752789144.095031,111214.000,16173,2,EA,1,100,0.064223
