LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,EA
1755214397.842031,638074.000,35952,1,EA,1,100,2.868174
1755214397.908531,638140.500,35965,2,EA,1,100,2.845906
1755214397.975032,638207.000,35965,2,EA,1,100,2.850560
1755214398.042032,638274.000,35982,1,EA,1,100,2.847065
1755214398.108532,638340.500,35996,2,EA,1,100,2.856407
1755214398.175033,638407.000,35996,2,EA,1,100,2.850560
1755214398.241033,638473.000,36014,1,EA,1,100,2.851734
1755214398.308034,638540.000,36030,2,EA,1,100,2.854063
1755214398.375034,638607.000,36030,2,EA,1,100,2.849398
1755214398.441035,638673.000,36049,1,EA,1,100,2.847065
1755214398.508035,638740.000,36065,2,EA,1,100,2.849398
1755214398.575036,638807.000,36065,2,EA,1,100,2.844737
1755214398.641036,638873.000,36081,1,EA,1,100,2.857587
1755214398.708037,638940.000,36097,2,EA,1,100,2.856407
1755214398.775037,639007.000,36097,2,EA,1,100,2.859925
1755214398.841537,639073.500,36115,2,EA,1,100,2.864636
1755214398.908038,639140.000,36115,2,EA,1,100,2.874094
1755214398.975038,639207.000,36131,1,EA,1,100,2.866998
1755214399.041539,639273.500,36146,2,EA,1,100,2.872913
1755214399.108039,639340.000,36146,2,EA,1,100,2.878853
1755214399.175040,639407.000,36162,1,EA,1,100,2.864636
1755214399.241540,639473.500,36180,2,EA,1,100,2.870542
1755214399.308041,639540.000,36180,2,EA,1,100,2.868174
1755214399.375041,639607.000,36196,1,EA,1,100,2.870542
1755214399.441542,639673.500,36211,2,EA,1,100,2.874094
1755214399.508042,639740.000,36211,2,EA,1,100,2.865811
1755214399.575042,639807.000,36230,1,EA,1,100,2.866998
1755214399.641543,639873.500,36247,2,EA,1,100,2.875288
1755214399.708043,639940.000,36247,2,EA,1,100,2.880039
1755214399.775044,640007.000,36263,1,EA,1,100,2.880039
1755214399.841544,640073.500,36279,2,EA,1,100,2.881238
1755214399.908045,640140.000,36279,2,EA,1,100,2.875288
1755214399.975045,640207.000,36295,1,EA,1,100,2.874094
1755214400.041546,640273.500,36312,2,EA,1,100,2.880039
1755214400.108046,640340.000,36312,2,EA,1,100,2.878853
1755214400.175047,640407.000,36328,1,EA,1,100,2.881238
1755214400.241547,640473.500,36344,2,EA,1,100,2.889599
1755214400.308047,640540.000,36344,2,EA,1,100,2.884817
1755214400.375048,640607.000,36362,1,EA,1,100,2.881238
1755214400.441548,640673.500,36379,2,EA,1,100,2.871721
1755214400.508049,640740.000,36379,2,EA,1,100,2.883615
1755214400.575049,640807.000,36396,1,EA,1,100,2.893211
1755214400.641550,640873.500,36412,2,EA,1,100,2.901642
1755214400.708050,640940.000,36412,2,EA,1,100,2.893211
1755214400.774051,641006.000,36427,1,EA,1,100,2.910134
1755214400.841051,641073.000,36445,2,EA,1,100,2.902858
1755214400.908052,641140.000,36445,2,EA,1,100,2.898021
1755214400.974552,641206.500,36461,2,EA,1,100,2.901642
1755214401.041052,641273.000,36461,2,EA,1,100,2.905284
1755214401.108053,641340.000,36478,1,EA,1,100,2.900438
1755214401.174553,641406.500,36493,2,EA,1,100,2.902858
1755214401.241054,641473.000,36493,2,EA,1,100,2.890806
1755214401.308054,641540.000,36512,1,EA,1,100,2.892002
1755214401.374555,641606.500,36528,2,EA,1,100,2.905284
1755214401.441055,641673.000,36528,2,EA,1,100,2.904065
1755214401.508056,641740.000,36545,1,EA,1,100,2.905284
1755214401.574556,641806.500,36562,2,EA,1,100,2.912571
1755214401.641057,641873.000,36562,2,EA,1,100,2.910134
1755214401.708057,641940.000,36579,1,EA,1,100,2.913785
1755214401.774557,642006.500,36595,2,EA,1,100,2.923583
1755214401.841058,642073.000,36595,2,EA,1,100,2.916229
1755214401.908058,642140.000,36613,1,EA,1,100,2.917458
1755214401.974559,642206.500,36627,2,EA,1,100,2.922349
1755214402.041059,642273.000,36627,2,EA,1,100,2.917458
1755214402.108060,642340.000,36644,1,EA,1,100,2.919895
1755214402.174560,642406.500,36661,2,EA,1,100,2.924806
1755214402.241061,642473.000,36661,2,EA,1,100,2.926031
1755214402.308061,642540.000,36680,1,EA,1,100,2.927268
1755214402.374562,642606.500,36694,2,EA,1,100,2.927268
1755214402.441062,642673.000,36694,2,EA,1,100,2.928495
1755214402.508062,642740.000,36711,1,EA,1,100,2.929734
1755214402.574563,642806.500,36728,2,EA,1,100,2.924806
1755214402.641063,642873.000,36728,2,EA,1,100,2.926031
1755214402.708064,642940.000,36745,1,EA,1,100,2.926031
1755214402.774564,643006.500,36760,2,EA,1,100,2.932192
1755214402.841065,643073.000,36760,2,EA,1,100,2.932192
1755214402.908065,643140.000,36777,1,EA,1,100,2.934667
1755214402.974732,643206.667,36799,3,EA,1,100,2.932192
1755214403.041399,643273.333,36799,3,EA,1,100,2.935911
1755214403.108067,643340.000,36799,3,EA,1,100,2.937145
1755214403.174067,643406.000,36815,1,EA,1,100,2.934667
1755214403.241067,643473.000,36833,2,EA,1,100,2.943353
1755214403.308068,643540.000,36833,2,EA,1,100,2.945847
1755214403.374068,643606.000,36851,1,EA,1,100,2.939627
1755214403.441069,643673.000,36866,2,EA,1,100,2.952092
1755214403.508069,643740.000,36866,2,EA,1,100,2.947088
1755214403.574070,643806.000,36883,1,EA,1,100,2.945847
1755214403.641070,643873.000,36900,2,EA,1,100,2.952092
1755214403.708071,643940.000,36900,2,EA,1,100,2.948344
1755214403.774071,644006.000,36916,1,EA,1,100,2.949588
