LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,EA
1752172663.775791,269316.000,42709,1,EA,1,100,0.331771
1752172663.842792,269383.000,42714,1,EA,1,100,0.330292
1752172663.909293,269449.500,42733,2,EA,1,100,0.329167
1752172663.975793,269516.000,42733,2,EA,1,100,0.328639
1752172664.042794,269583.000,42750,1,EA,1,100,0.328484
1752172664.109294,269649.500,42765,2,EA,1,100,0.330386
1752172664.175795,269716.000,42765,2,EA,1,100,0.336583
1752172664.242795,269783.000,42781,1,EA,1,100,0.343915
1752172664.309296,269849.500,42799,2,EA,1,100,0.349860
1752172664.375796,269916.000,42799,2,EA,1,100,0.353448
1752172664.442797,269983.000,42817,1,EA,1,100,0.365777
1752172664.509297,270049.500,42833,2,EA,1,100,0.377069
1752172664.575798,270116.000,42833,2,EA,1,100,0.378689
1752172664.642799,270183.000,42848,1,EA,1,100,0.384333
1752172664.709299,270249.500,42868,2,EA,1,100,0.385632
1752172664.775800,270316.000,42868,2,EA,1,100,0.383994
1752172664.842300,270382.500,42884,2,EA,1,100,0.383677
1752172664.908801,270449.000,42884,2,EA,1,100,0.383634
1752172664.975801,270516.000,42901,1,EA,1,100,0.383909
1752172665.042302,270582.500,42918,2,EA,1,100,0.384801
1752172665.108802,270649.000,42918,2,EA,1,100,0.385141
1752172665.175803,270716.000,42935,1,EA,1,100,0.385248
1752172665.242303,270782.500,42951,2,EA,1,100,0.385696
1752172665.308804,270849.000,42951,2,EA,1,100,0.385824
1752172665.375804,270916.000,42969,1,EA,1,100,0.385888
1752172665.442305,270982.500,42983,2,EA,1,100,0.386145
1752172665.508806,271049.000,42983,2,EA,1,100,0.386531
1752172665.575806,271116.000,43000,1,EA,1,100,0.386724
1752172665.642307,271182.500,43019,2,EA,1,100,0.387047
1752172665.708807,271249.000,43019,2,EA,1,100,0.387197
1752172665.775808,271316.000,43036,1,EA,1,100,0.387391
1752172665.842308,271382.500,43050,2,EA,1,100,0.387715
1752172665.908809,271449.000,43050,2,EA,1,100,0.387974
1752172665.975809,271516.000,43067,1,EA,1,100,0.388169
1752172666.042310,271582.500,43084,2,EA,1,100,0.387844
1752172666.108810,271649.000,43084,2,EA,1,100,0.387672
1752172666.175811,271716.000,43103,1,EA,1,100,0.387736
1752172666.242312,271782.500,43117,2,EA,1,100,0.388082
1752172666.308812,271849.000,43117,2,EA,1,100,0.388364
1752172666.375813,271916.000,43135,1,EA,1,100,0.388928
1752172666.442313,271982.500,43153,2,EA,1,100,0.389341
1752172666.508814,272049.000,43153,2,EA,1,100,0.389406
1752172666.575814,272116.000,43170,1,EA,1,100,0.389515
1752172666.642315,272182.500,43185,2,EA,1,100,0.389951
1752172666.708815,272249.000,43185,2,EA,1,100,0.389363
1752172666.775816,272316.000,43204,1,EA,1,100,0.390039
1752172666.842316,272382.500,43220,2,EA,1,100,0.390301
1752172666.908817,272449.000,43220,2,EA,1,100,0.390083
1752172666.975818,272516.000,43237,1,EA,1,100,0.390301
1752172667.042318,272582.500,43253,2,EA,1,100,0.390915
1752172667.108819,272649.000,43253,2,EA,1,100,0.390849
1752172667.175819,272716.000,43269,1,EA,1,100,0.391156
1752172667.242320,272782.500,43287,2,EA,1,100,0.391420
1752172667.308820,272849.000,43287,2,EA,1,100,0.391398
1752172667.375821,272916.000,43305,2,EA,1,100,0.391442
1752172667.442821,272983.000,43305,2,EA,1,100,0.391376
1752172667.509322,273049.500,43326,2,EA,1,100,0.391574
1752172667.575822,273116.000,43326,2,EA,1,100,0.391839
1752172667.642823,273183.000,43343,1,EA,1,100,0.392104
1752172667.709323,273249.500,43358,2,EA,1,100,0.392302
1752172667.775824,273316.000,43358,2,EA,1,100,0.392590
1752172667.842825,273383.000,43375,1,EA,1,100,0.392546
1752172667.909325,273449.500,43393,2,EA,1,100,0.392590
1752172667.975826,273516.000,43393,2,EA,1,100,0.392812
1752172668.042826,273583.000,43411,1,EA,1,100,0.393033
1752172668.109327,273649.500,43426,2,EA,1,100,0.392967
1752172668.175827,273716.000,43426,2,EA,1,100,0.393189
1752172668.241828,273782.000,43442,1,EA,1,100,0.393366
1752172668.308828,273849.000,43459,2,EA,1,100,0.393478
1752172668.375829,273916.000,43459,2,EA,1,100,0.393745
1752172668.442329,273982.500,43478,2,EA,1,100,0.393967
1752172668.508830,274049.000,43478,2,EA,1,100,0.393923
1752172668.575831,274116.000,43494,1,EA,1,100,0.394123
1752172668.642331,274182.500,43510,2,EA,1,100,0.394168
1752172668.708832,274249.000,43510,2,EA,1,100,0.394235
1752172668.775832,274316.000,43526,1,EA,1,100,0.394414
1752172668.842333,274382.500,43543,2,EA,1,100,0.394682
1752172668.908833,274449.000,43543,2,EA,1,100,0.394883
