LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,EA
1755211279.048623,381820.000,60134,3,EA,1,100,1.649673
1755211279.048623,381820.000,60134,3,EA,1,100,1.650846
1755211279.048623,381820.000,60134,3,EA,1,100,1.649673
1755211279.115623,381887.000,60152,1,EA,1,100,1.651239
1755211279.182123,381953.500,60170,2,EA,1,100,1.652414
1755211279.248624,382020.000,60170,2,EA,1,100,1.651239
1755211279.315624,382087.000,60187,1,EA,1,100,1.648109
1755211279.382124,382153.500,60202,2,EA,1,100,1.642668
1755211279.448625,382220.000,60202,2,EA,1,100,1.639959
1755211279.515625,382287.000,60219,1,EA,1,100,1.644608
1755211279.582125,382353.500,60235,2,EA,1,100,1.652805
1755211279.648625,382420.000,60235,2,EA,1,100,1.652414
1755211279.715626,382487.000,60254,1,EA,1,100,1.653200
1755211279.782126,382553.500,60269,2,EA,1,100,1.655557
1755211279.848626,382620.000,60269,2,EA,1,100,1.655165
1755211279.915627,382687.000,60286,1,EA,1,100,1.655557
1755211279.982127,382753.500,60302,2,EA,1,100,1.653982
1755211280.048627,382820.000,60302,2,EA,1,100,1.653591
1755211280.115627,382887.000,60320,1,EA,1,100,1.653591
1755211280.182128,382953.500,60334,2,EA,1,100,1.655949
1755211280.248628,383020.000,60334,2,EA,1,100,1.655165
1755211280.315628,383087.000,60353,1,EA,1,100,1.654769
1755211280.382129,383153.500,60370,2,EA,1,100,1.655557
1755211280.448629,383220.000,60370,2,EA,1,100,1.653982
1755211280.515629,383287.000,60387,1,EA,1,100,1.653982
1755211280.582129,383353.500,60401,2,EA,1,100,1.654769
1755211280.648630,383420.000,60401,2,EA,1,100,1.655557
1755211280.715630,383487.000,60418,1,EA,1,100,1.655557
1755211280.782130,383553.500,60435,2,EA,1,100,1.658712
1755211280.848631,383620.000,60435,2,EA,1,100,1.657135
1755211280.914631,383686.000,60452,1,EA,1,100,1.656738
1755211280.981631,383753.000,60466,2,EA,1,100,1.655949
1755211281.048631,383820.000,60466,2,EA,1,100,1.655557
1755211281.114632,383886.000,60484,1,EA,1,100,1.655557
1755211281.181632,383953.000,60500,2,EA,1,100,1.654769
1755211281.248632,384020.000,60500,2,EA,1,100,1.655165
1755211281.314633,384086.000,60517,1,EA,1,100,1.657135
1755211281.381633,384153.000,60533,2,EA,1,100,1.655165
1755211281.448633,384220.000,60533,2,EA,1,100,1.655557
1755211281.515133,384286.500,60549,2,EA,1,100,1.657135
1755211281.581634,384353.000,60549,2,EA,1,100,1.654769
1755211281.648634,384420.000,60565,1,EA,1,100,1.655165
1755211281.715134,384486.500,60583,2,EA,1,100,1.655949
1755211281.781635,384553.000,60583,2,EA,1,100,1.657135
1755211281.848635,384620.000,60599,1,EA,1,100,1.656738
1755211281.915135,384686.500,60614,2,EA,1,100,1.657528
1755211281.981635,384753.000,60614,2,EA,1,100,1.657528
1755211282.048636,384820.000,60630,1,EA,1,100,1.657921
1755211282.115136,384886.500,60648,2,EA,1,100,1.659503
1755211282.181636,384953.000,60648,2,EA,1,100,1.657921
1755211282.248637,385020.000,60664,1,EA,1,100,1.657921
1755211282.315137,385086.500,60679,2,EA,1,100,1.658712
1755211282.381637,385153.000,60679,2,EA,1,100,1.657528
1755211282.448637,385220.000,60696,1,EA,1,100,1.658712
1755211282.515138,385286.500,60713,2,EA,1,100,1.661088
1755211282.581638,385353.000,60713,2,EA,1,100,1.660295
1755211282.648638,385420.000,60729,1,EA,1,100,1.658712
