LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,EA
1755204829.618161,850234.000,5919,2,EA,1,100,0.079004
1755204829.618161,850234.000,5919,2,EA,1,100,0.079006
1755204829.684161,850300.000,5936,1,EA,1,100,0.079012
1755204829.751162,850367.000,5955,2,EA,1,100,0.078956
1755204829.818163,850434.000,5955,2,EA,1,100,0.078335
1755204829.884163,850500.000,5972,1,EA,1,100,0.077802
1755204829.951164,850567.000,5988,2,EA,1,100,0.077825
1755204830.018164,850634.000,5988,2,EA,1,100,0.078292
1755204830.084165,850700.000,6005,1,EA,1,100,0.078824
1755204830.151165,850767.000,6021,2,EA,1,100,0.078940
1755204830.218166,850834.000,6021,2,EA,1,100,0.078783
1755204830.284666,850900.500,6037,2,EA,1,100,0.078911
1755204830.351167,850967.000,6037,2,EA,1,100,0.079167
1755204830.418168,851034.000,6053,1,EA,1,100,0.079411
1755204830.484668,851100.500,6073,2,EA,1,100,0.079295
1755204830.551169,851167.000,6073,2,EA,1,100,0.079319
1755204830.618169,851234.000,6091,1,EA,1,100,0.079369
1755204830.684670,851300.500,6106,2,EA,1,100,0.079429
1755204830.751170,851367.000,6106,2,EA,1,100,0.079537
1755204830.818171,851434.000,6122,1,EA,1,100,0.079589
1755204830.884671,851500.500,6142,2,EA,1,100,0.079626
1755204830.951172,851567.000,6142,2,EA,1,100,0.079722
1755204831.018173,851634.000,6158,1,EA,1,100,0.079967
1755204831.084673,851700.500,6173,2,EA,1,100,0.081191
1755204831.151174,851767.000,6173,2,EA,1,100,0.081065
1755204831.218174,851834.000,6190,1,EA,1,100,0.080887
1755204831.284675,851900.500,6209,2,EA,1,100,0.081099
1755204831.351175,851967.000,6209,2,EA,1,100,0.081201
1755204831.418176,852034.000,6227,1,EA,1,100,0.081269
1755204831.484676,852100.500,6243,2,EA,1,100,0.081457
1755204831.551177,852167.000,6243,2,EA,1,100,0.081636
1755204831.618178,852234.000,6261,1,EA,1,100,0.081838
1755204831.684678,852300.500,6278,2,EA,1,100,0.082003
1755204831.751179,852367.000,6278,2,EA,1,100,0.082277
1755204831.818179,852434.000,6294,1,EA,1,100,0.082499
1755204831.884680,852500.500,6312,2,EA,1,100,0.082578
1755204831.951180,852567.000,6312,2,EA,1,100,0.082654
1755204832.018181,852634.000,6328,1,EA,1,100,0.082890
1755204832.084681,852700.500,6347,2,EA,1,100,0.083065
1755204832.151182,852767.000,6347,2,EA,1,100,0.083117
1755204832.218183,852834.000,6364,1,EA,1,100,0.083209
1755204832.284683,852900.500,6384,2,EA,1,100,0.083300
1755204832.351184,852967.000,6384,2,EA,1,100,0.083296
1755204832.417684,853033.500,6400,2,EA,1,100,0.083300
1755204832.484185,853100.000,6400,2,EA,1,100,0.083362
1755204832.551185,853167.000,6418,1,EA,1,100,0.083439
1755204832.617686,853233.500,6436,2,EA,1,100,0.083413
1755204832.684186,853300.000,6436,2,EA,1,100,0.083457
1755204832.751187,853367.000,6453,1,EA,1,100,0.083490
1755204832.817688,853433.500,6468,2,EA,1,100,0.083473
1755204832.884188,853500.000,6468,2,EA,1,100,0.083506
1755204832.951189,853567.000,6485,1,EA,1,100,0.083422
1755204833.017689,853633.500,6501,2,EA,1,100,0.083319
1755204833.084190,853700.000,6501,2,EA,1,100,0.083269
1755204833.151190,853767.000,6518,1,EA,1,100,0.083130
1755204833.217691,853833.500,6533,2,EA,1,100,0.083112
1755204833.284191,853900.000,6533,2,EA,1,100,0.083172
1755204833.351192,853967.000,6550,1,EA,1,100,0.083169
1755204833.417693,854033.500,6566,2,EA,1,100,0.083229
1755204833.484193,854100.000,6566,2,EA,1,100,0.083419
1755204833.551194,854167.000,6586,1,EA,1,100,0.083533
1755204833.617694,854233.500,6600,2,EA,1,100,0.083755
1755204833.684195,854300.000,6600,2,EA,1,100,0.083813
1755204833.751195,854367.000,6617,1,EA,1,100,0.083842
1755204833.817696,854433.500,6636,2,EA,1,100,0.083888
1755204833.884196,854500.000,6636,2,EA,1,100,0.083878
1755204833.951197,854567.000,6653,1,EA,1,100,0.083791
1755204834.017698,854633.500,6667,2,EA,1,100,0.083806
1755204834.084198,854700.000,6667,2,EA,1,100,0.083888
