LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,EA
1755208933.687422,789731.000,61971,2,EA,1,100,0.114578
1755208933.687422,789731.000,61971,2,EA,1,100,0.111895
1755208933.754422,789798.000,61988,1,EA,1,100,0.108269
1755208933.820923,789864.500,62003,2,EA,1,100,0.105725
1755208933.887423,789931.000,62003,2,EA,1,100,0.103818
1755208933.954423,789998.000,62019,1,EA,1,100,0.102533
1755208934.020924,790064.500,62038,2,EA,1,100,0.102716
1755208934.087424,790131.000,62038,2,EA,1,100,0.105251
1755208934.153924,790197.500,62055,2,EA,1,100,0.108989
1755208934.220424,790264.000,62055,2,EA,1,100,0.112024
1755208934.287425,790331.000,62071,1,EA,1,100,0.112601
1755208934.353925,790397.500,62087,2,EA,1,100,0.110978
1755208934.420425,790464.000,62087,2,EA,1,100,0.107654
1755208934.487425,790531.000,62103,1,EA,1,100,0.106156
1755208934.553926,790597.500,62120,2,EA,1,100,0.104127
1755208934.620426,790664.000,62120,2,EA,1,100,0.101946
1755208934.687426,790731.000,62139,1,EA,1,100,0.102629
1755208934.753926,790797.500,62154,2,EA,1,100,0.106233
1755208934.820427,790864.000,62154,2,EA,1,100,0.110805
1755208934.887427,790931.000,62170,1,EA,1,100,0.113061
1755208934.953927,790997.500,62188,2,EA,1,100,0.111461
1755208935.020427,791064.000,62188,2,EA,1,100,0.109131
1755208935.087428,791131.000,62204,1,EA,1,100,0.107983
1755208935.153928,791197.500,62219,2,EA,1,100,0.107403
1755208935.220428,791264.000,62219,2,EA,1,100,0.106728
1755208935.287429,791331.000,62235,1,EA,1,100,0.106253
1755208935.353929,791397.500,62253,2,EA,1,100,0.106946
1755208935.420429,791464.000,62253,2,EA,1,100,0.108771
1755208935.487429,791531.000,62269,1,EA,1,100,0.112066
1755208935.553930,791597.500,62286,2,EA,1,100,0.117244
1755208935.620430,791664.000,62286,2,EA,1,100,0.124574
1755208935.687430,791731.000,62303,1,EA,1,100,0.121608
1755208935.753930,791797.500,62322,2,EA,1,100,0.111758
1755208935.820431,791864.000,62322,2,EA,1,100,0.109842
1755208935.887431,791931.000,62338,1,EA,1,100,0.109582
1755208935.953931,791997.500,62355,2,EA,1,100,0.109944
1755208936.020431,792064.000,62355,2,EA,1,100,0.110485
1755208936.087432,792131.000,62370,1,EA,1,100,0.110757
1755208936.153932,792197.500,62387,2,EA,1,100,0.109470
1755208936.220432,792264.000,62387,2,EA,1,100,0.109085
1755208936.287432,792331.000,62404,2,EA,1,100,0.109386
1755208936.354433,792398.000,62404,2,EA,1,100,0.109532
1755208936.420433,792464.000,62421,1,EA,1,100,0.109665
1755208936.486933,792530.500,62437,2,EA,1,100,0.109722
1755208936.553434,792597.000,62437,2,EA,1,100,0.109859
1755208936.620434,792664.000,62454,1,EA,1,100,0.110354
1755208936.686934,792730.500,62471,2,EA,1,100,0.109686
1755208936.753434,792797.000,62471,2,EA,1,100,0.105781
1755208936.820435,792864.000,62488,1,EA,1,100,0.104569
1755208936.887435,792931.000,62502,2,EA,1,100,0.106724
1755208936.954435,792998.000,62502,2,EA,1,100,0.108069
1755208937.020435,793064.000,62520,1,EA,1,100,0.108722
1755208937.086936,793130.500,62538,2,EA,1,100,0.109045
1755208937.153436,793197.000,62538,2,EA,1,100,0.107774
1755208937.220436,793264.000,62555,1,EA,1,100,0.105375
1755208937.286936,793330.500,62570,2,EA,1,100,0.101407
1755208937.353437,793397.000,62570,2,EA,1,100,0.092536
1755208937.420437,793464.000,62587,1,EA,1,100,0.091445
1755208937.486937,793530.500,62603,2,EA,1,100,0.098010
1755208937.553437,793597.000,62603,2,EA,1,100,0.103578
1755208937.620438,793664.000,62620,1,EA,1,100,0.108703
1755208937.686938,793730.500,62635,2,EA,1,100,0.109316
1755208937.753438,793797.000,62635,2,EA,1,100,0.109067
1755208937.820439,793864.000,62652,1,EA,1,100,0.106707
1755208937.886939,793930.500,62668,2,EA,1,100,0.101563
1755208937.953439,793997.000,62668,2,EA,1,100,0.103541
1755208938.020439,794064.000,62686,1,EA,1,100,0.108644
1755208938.086940,794130.500,62703,2,EA,1,100,0.108473
1755208938.153440,794197.000,62703,2,EA,1,100,0.105297
1755208938.220440,794264.000,62719,1,EA,1,100,0.103059
1755208938.286940,794330.500,62736,2,EA,1,100,0.105431
1755208938.353441,794397.000,62736,2,EA,1,100,0.107609
1755208938.420441,794464.000,62753,2,EA,1,100,0.108523
1755208938.487441,794531.000,62753,2,EA,1,100,0.108466
1755208938.553441,794597.000,62769,1,EA,1,100,0.107879
1755208938.620442,794664.000,62785,2,EA,1,100,0.107091
1755208938.687442,794731.000,62785,2,EA,1,100,0.106076
1755208938.753942,794797.500,62805,2,EA,1,100,0.104651
1755208938.820442,794864.000,62805,2,EA,1,100,0.103375
1755208938.886943,794930.500,62823,2,EA,1,100,0.102213
1755208938.953443,794997.000,62823,2,EA,1,100,0.100400
1755208939.020443,795064.000,62841,1,EA,1,100,0.098221
1755208939.086944,795130.500,62857,2,EA,1,100,0.096712
1755208939.153444,795197.000,62857,2,EA,1,100,0.095778
1755208939.220444,795264.000,62874,1,EA,1,100,0.094790
1755208939.286944,795330.500,62889,2,EA,1,100,0.094236
1755208939.353445,795397.000,62889,2,EA,1,100,0.094268
1755208939.420445,795464.000,62906,1,EA,1,100,0.094883
1755208939.486945,795530.500,62922,2,EA,1,100,0.095123
1755208939.553445,795597.000,62922,2,EA,1,100,0.095133
1755208939.620446,795664.000,62939,1,EA,1,100,0.095333
1755208939.686946,795730.500,62954,2,EA,1,100,0.095378
1755208939.753446,795797.000,62954,2,EA,1,100,0.095665
1755208939.820446,795864.000,62971,1,EA,1,100,0.095757
1755208939.886947,795930.500,62987,2,EA,1,100,0.093894
1755208939.953447,795997.000,62987,2,EA,1,100,0.090162
1755208940.020447,796064.000,63005,1,EA,1,100,0.088650
1755208940.086947,796130.500,63022,2,EA,1,100,0.088263
1755208940.153448,796197.000,63022,2,EA,1,100,0.085759
1755208940.220448,796264.000,63038,1,EA,1,100,0.084962
1755208940.286948,796330.500,63057,2,EA,1,100,0.085190
1755208940.353449,796397.000,63057,2,EA,1,100,0.084349
1755208940.420449,796464.000,63074,1,EA,1,100,0.084183
1755208940.486949,796530.500,63089,2,EA,1,100,0.084718
1755208940.553449,796597.000,63089,2,EA,1,100,0.086187
1755208940.619950,796663.500,63106,2,EA,1,100,0.087845
1755208940.686450,796730.000,63106,2,EA,1,100,0.089641
1755208940.753450,796797.000,63124,1,EA,1,100,0.090917
1755208940.819950,796863.500,63141,2,EA,1,100,0.091460
1755208940.886451,796930.000,63141,2,EA,1,100,0.093465
1755208940.953451,796997.000,63157,1,EA,1,100,0.094803
1755208941.019951,797063.500,63173,2,EA,1,100,0.095051
1755208941.086451,797130.000,63173,2,EA,1,100,0.095377
1755208941.153452,797197.000,63189,1,EA,1,100,0.094940
1755208941.219952,797263.500,63206,2,EA,1,100,0.094189
1755208941.286452,797330.000,63206,2,EA,1,100,0.093279
1755208941.353452,797397.000,63223,1,EA,1,100,0.093659
1755208941.419953,797463.500,63238,2,EA,1,100,0.096245
1755208941.486453,797530.000,63238,2,EA,1,100,0.097942
1755208941.553453,797597.000,63254,1,EA,1,100,0.098256
1755208941.619954,797663.500,63272,2,EA,1,100,0.099160
1755208941.686454,797730.000,63272,2,EA,1,100,0.100031
1755208941.753454,797797.000,63290,1,EA,1,100,0.100274
1755208941.819954,797863.500,63307,2,EA,1,100,0.099330
1755208941.886455,797930.000,63307,2,EA,1,100,0.097213
1755208941.953455,797997.000,63323,1,EA,1,100,0.097691
1755208942.019955,798063.500,63341,2,EA,1,100,0.098939
1755208942.086455,798130.000,63341,2,EA,1,100,0.101216
1755208942.153456,798197.000,63357,1,EA,1,100,0.102518
1755208942.219956,798263.500,63375,2,EA,1,100,0.102801
1755208942.286456,798330.000,63375,2,EA,1,100,0.102130
1755208942.353456,798397.000,63391,1,EA,1,100,0.101555
1755208942.419957,798463.500,63408,2,EA,1,100,0.101466
1755208942.486457,798530.000,63408,2,EA,1,100,0.102751
1755208942.553457,798597.000,63424,1,EA,1,100,0.101875
1755208942.619958,798663.500,63441,2,EA,1,100,0.095209
1755208942.686458,798730.000,63441,2,EA,1,100,0.089518
1755208942.752958,798796.500,63456,2,EA,1,100,0.093082
1755208942.819458,798863.000,63456,2,EA,1,100,0.097483
1755208942.886459,798930.000,63473,1,EA,1,100,0.101013
1755208942.953459,798997.000,63490,2,EA,1,100,0.104807
1755208943.020459,799064.000,63490,2,EA,1,100,0.105388
1755208943.086459,799130.000,63509,1,EA,1,100,0.102383
1755208943.152960,799196.500,63523,2,EA,1,100,0.099640
1755208943.219460,799263.000,63523,2,EA,1,100,0.095583
1755208943.286460,799330.000,63540,1,EA,1,100,0.088710
1755208943.352960,799396.500,63557,2,EA,1,100,0.086992
1755208943.419461,799463.000,63557,2,EA,1,100,0.091253
1755208943.486461,799530.000,63574,1,EA,1,100,0.095835
