LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,EA
1752778619.586846,496779.000,13610,1,EA,1,100,0.321462
1752778619.653847,496846.000,13615,1,EA,1,100,0.321536
1752778619.720347,496912.500,13634,2,EA,1,100,0.322609
1752778619.786847,496979.000,13634,2,EA,1,100,0.323885
1752778619.853848,497046.000,13650,1,EA,1,100,0.325110
1752778619.920348,497112.500,13666,2,EA,1,100,0.325581
1752778619.986849,497179.000,13666,2,EA,1,100,0.325993
1752778620.053849,497246.000,13682,1,EA,1,100,0.328221
1752778620.120349,497312.500,13699,2,EA,1,100,0.335577
1752778620.186850,497379.000,13699,2,EA,1,100,0.339289
1752778620.253850,497446.000,13716,1,EA,1,100,0.339372
1752778620.320350,497512.500,13734,2,EA,1,100,0.338860
1752778620.386851,497579.000,13734,2,EA,1,100,0.338992
1752778620.453851,497646.000,13751,1,EA,1,100,0.339620
1752778620.520351,497712.500,13769,2,EA,1,100,0.340168
1752778620.586852,497779.000,13769,2,EA,1,100,0.340867
1752778620.653352,497845.500,13785,2,EA,1,100,0.341888
1752778620.719852,497912.000,13785,2,EA,1,100,0.344306
1752778620.786853,497979.000,13802,1,EA,1,100,0.351396
1752778620.853353,498045.500,13819,2,EA,1,100,0.351893
1752778620.919854,498112.000,13819,2,EA,1,100,0.349965
1752778620.986854,498179.000,13836,1,EA,1,100,0.348215
1752778621.053354,498245.500,13854,2,EA,1,100,0.346897
1752778621.119855,498312.000,13854,2,EA,1,100,0.346499
1752778621.186855,498379.000,13871,1,EA,1,100,0.346413
1752778621.253355,498445.500,13886,2,EA,1,100,0.346310
1752778621.319856,498512.000,13886,2,EA,1,100,0.345519
1752778621.386856,498579.000,13903,1,EA,1,100,0.345228
1752778621.453356,498645.500,13919,2,EA,1,100,0.345451
1752778621.519857,498712.000,13919,2,EA,1,100,0.345485
1752778621.586857,498779.000,13937,1,EA,1,100,0.345554
1752778621.653357,498845.500,13951,2,EA,1,100,0.346413
1752778621.719858,498912.000,13951,2,EA,1,100,0.347191
1752778621.786525,498978.667,13978,3,EA,1,100,0.347607
1752778621.853192,499045.333,13978,3,EA,1,100,0.347780
1752778621.919859,499112.000,13978,3,EA,1,100,0.348233
1752778621.986859,499179.000,13995,1,EA,1,100,0.348128
1752778622.053360,499245.500,14009,2,EA,1,100,0.347885
1752778622.119860,499312.000,14009,2,EA,1,100,0.348966
1752778622.186860,499379.000,14026,1,EA,1,100,0.349614
1752778622.253361,499445.500,14043,2,EA,1,100,0.350141
1752778622.319861,499512.000,14043,2,EA,1,100,0.350688
1752778622.386861,499579.000,14062,1,EA,1,100,0.351095
1752778622.453362,499645.500,14078,2,EA,1,100,0.351485
1752778622.519862,499712.000,14078,2,EA,1,100,0.351645
1752778622.586863,499779.000,14096,1,EA,1,100,0.352143
1752778622.653363,499845.500,14112,2,EA,1,100,0.352499
1752778622.719863,499912.000,14112,2,EA,1,100,0.352803
1752778622.786864,499979.000,14129,1,EA,1,100,0.353250
1752778622.853364,500045.500,14144,2,EA,1,100,0.354582
1752778622.919864,500112.000,14144,2,EA,1,100,0.357256
1752778622.986865,500179.000,14161,1,EA,1,100,0.360363
1752778623.053365,500245.500,14179,2,EA,1,100,0.360848
1752778623.119865,500312.000,14179,2,EA,1,100,0.359284
1752778623.186866,500379.000,14198,1,EA,1,100,0.357458
1752778623.253366,500445.500,14213,2,EA,1,100,0.356305
1752778623.319866,500512.000,14213,2,EA,1,100,0.356196
1752778623.386867,500579.000,14230,1,EA,1,100,0.356579
1752778623.453367,500645.500,14246,2,EA,1,100,0.355850
1752778623.519868,500712.000,14246,2,EA,1,100,0.356634
1752778623.586868,500779.000,14264,1,EA,1,100,0.357238
1752778623.653368,500845.500,14279,2,EA,1,100,0.357697
1752778623.719869,500912.000,14279,2,EA,1,100,0.358267
1752778623.786869,500979.000,14295,1,EA,1,100,0.359006
1752778623.853369,501045.500,14314,2,EA,1,100,0.359711
1752778623.919870,501112.000,14314,2,EA,1,100,0.360568
1752778623.986870,501179.000,14331,1,EA,1,100,0.360979
1752778624.053370,501245.500,14348,2,EA,1,100,0.361035
1752778624.119871,501312.000,14348,2,EA,1,100,0.361148
1752778624.186371,501378.500,14365,2,EA,1,100,0.361729
1752778624.252871,501445.000,14365,2,EA,1,100,0.362143
1752778624.319872,501512.000,14381,1,EA,1,100,0.362502
1752778624.386372,501578.500,14400,2,EA,1,100,0.362709
1752778624.452873,501645.000,14400,2,EA,1,100,0.362861
1752778624.519873,501712.000,14416,1,EA,1,100,0.363201
1752778624.586373,501778.500,14436,2,EA,1,100,0.363619
1752778624.652874,501845.000,14436,2,EA,1,100,0.364208
1752778624.719874,501912.000,14452,1,EA,1,100,0.364743
1752778624.786374,501978.500,14469,2,EA,1,100,0.365547
1752778624.852875,502045.000,14469,2,EA,1,100,0.366008
1752778624.919875,502112.000,14486,1,EA,1,100,0.366393
1752778624.986375,502178.500,14501,2,EA,1,100,0.366799
1752778625.052876,502245.000,14501,2,EA,1,100,0.367127
1752778625.119876,502312.000,14519,1,EA,1,100,0.367437
1752778625.186376,502378.500,14539,2,EA,1,100,0.367690
1752778625.252877,502445.000,14539,2,EA,1,100,0.368098
1752778625.319877,502512.000,14555,1,EA,1,100,0.368507
1752778625.386378,502578.500,14570,2,EA,1,100,0.369034
1752778625.452878,502645.000,14570,2,EA,1,100,0.369446
1752778625.519878,502712.000,14586,1,EA,1,100,0.370074
1752778625.586379,502778.500,14606,2,EA,1,100,0.370566
1752778625.652879,502845.000,14606,2,EA,1,100,0.370744
1752778625.719879,502912.000,14622,1,EA,1,100,0.371238
1752778625.786380,502978.500,14639,2,EA,1,100,0.371833
1752778625.852880,503045.000,14639,2,EA,1,100,0.372191
1752778625.919880,503112.000,14656,1,EA,1,100,0.372669
1752778625.986381,503178.500,14673,2,EA,1,100,0.373108
1752778626.052881,503245.000,14673,2,EA,1,100,0.373569
1752778626.119882,503312.000,14691,1,EA,1,100,0.373930
1752778626.186382,503378.500,14708,2,EA,1,100,0.374312
1752778626.252882,503445.000,14708,2,EA,1,100,0.374795
1752778626.319883,503512.000,14725,1,EA,1,100,0.375179
1752778626.386383,503578.500,14744,2,EA,1,100,0.375604
1752778626.452883,503645.000,14744,2,EA,1,100,0.375908
1752778626.519384,503711.500,14761,2,EA,1,100,0.376254
1752778626.585884,503778.000,14761,2,EA,1,100,0.376335
1752778626.652884,503845.000,14778,1,EA,1,100,0.376579
1752778626.719385,503911.500,14792,2,EA,1,100,0.377028
1752778626.785885,503978.000,14792,2,EA,1,100,0.377723
1752778626.852885,504045.000,14809,1,EA,1,100,0.378998
1752778626.919386,504111.500,14831,2,EA,1,100,0.380012
1752778626.985886,504178.000,14831,2,EA,1,100,0.380033
1752778627.052887,504245.000,14850,1,EA,1,100,0.380302
1752778627.119387,504311.500,14864,2,EA,1,100,0.380948
1752778627.185887,504378.000,14864,2,EA,1,100,0.381469
1752778627.252888,504445.000,14886,1,EA,1,100,0.381323
1752778627.319388,504511.500,14902,2,EA,1,100,0.381177
1752778627.385888,504578.000,14902,2,EA,1,100,0.381407
1752778627.452889,504645.000,14919,1,EA,1,100,0.381365
1752778627.519389,504711.500,14934,2,EA,1,100,0.381469
1752778627.585889,504778.000,14934,2,EA,1,100,0.381678
1752778627.652890,504845.000,14951,1,EA,1,100,0.382076
1752778627.719390,504911.500,14967,2,EA,1,100,0.382118
1752778627.785890,504978.000,14967,2,EA,1,100,0.382496
1752778627.852891,505045.000,14984,1,EA,1,100,0.383360
1752778627.919391,505111.500,15001,2,EA,1,100,0.383782
1752778627.985892,505178.000,15001,2,EA,1,100,0.384227
1752778628.052892,505245.000,15020,1,EA,1,100,0.384333
1752778628.119392,505311.500,15036,2,EA,1,100,0.383994
1752778628.185893,505378.000,15036,2,EA,1,100,0.385013
1752778628.252893,505445.000,15054,1,EA,1,100,0.391640
1752778628.319393,505511.500,15069,2,EA,1,100,0.410894
1752778628.385894,505578.000,15069,2,EA,1,100,0.439864
1752778628.452894,505645.000,15085,1,EA,1,100,0.451064
1752778628.519394,505711.500,15106,2,EA,1,100,0.451473
1752778628.585895,505778.000,15106,2,EA,1,100,0.439032
1752778628.652895,505845.000,15123,1,EA,1,100,0.413039
1752778628.719396,505911.500,15138,2,EA,1,100,0.397499
1752778628.785896,505978.000,15138,2,EA,1,100,0.395265
1752778628.852396,506044.500,15155,2,EA,1,100,0.398751
1752778628.918897,506111.000,15155,2,EA,1,100,0.401002
1752778628.985897,506178.000,15171,1,EA,1,100,0.401672
1752778629.052397,506244.500,15190,2,EA,1,100,0.400126
1752778629.118898,506311.000,15190,2,EA,1,100,0.397385
1752778629.185898,506378.000,15206,1,EA,1,100,0.394190
1752778629.252398,506444.500,15222,2,EA,1,100,0.394660
1752778629.318899,506511.000,15222,2,EA,1,100,0.394996
1752778629.385899,506578.000,15238,1,EA,1,100,0.395691
1752778629.452399,506644.500,15255,2,EA,1,100,0.399025
1752778629.518900,506711.000,15255,2,EA,1,100,0.404402
1752778629.585900,506778.000,15272,1,EA,1,100,0.407551
1752778629.652401,506844.500,15289,2,EA,1,100,0.410071
