LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,PG
1752617385.303536,299913.000,46651,3,PG,1,100,2662
1752617385.343535,299953.000,46651,3,PG,1,100,2670
1752617385.383535,299993.000,46667,2,PG,1,100,2671
1752617385.423535,300033.000,46667,2,PG,1,100,2687
1752617385.463535,300073.000,46686,3,PG,1,100,2678
1752617385.503535,300113.000,46686,3,PG,1,100,2679
1752617385.543535,300153.000,46686,3,PG,1,100,2684
1752617385.583535,300193.000,46703,2,PG,1,100,2670
1752617385.623534,300233.000,46703,2,PG,1,100,2679
1752617385.663868,300273.333,46718,3,PG,1,100,2669
1752617385.704201,300313.667,46718,3,PG,1,100,2694
1752617385.744534,300354.000,46718,3,PG,1,100,2699
1752617385.784034,300393.500,46734,2,PG,1,100,2696
1752617385.823534,300433.000,46734,2,PG,1,100,2697
1752617385.863534,300473.000,46752,3,PG,1,100,2669
1752617385.903533,300513.000,46752,3,PG,1,100,2668
1752617385.943533,300553.000,46752,3,PG,1,100,2668
1752617385.983533,300593.000,46768,2,PG,1,100,2669
1752617386.023533,300633.000,46768,2,PG,1,100,2683
1752617386.063533,300673.000,46788,3,PG,1,100,2681
1752617386.103533,300713.000,46788,3,PG,1,100,2693
1752617386.143533,300753.000,46788,3,PG,1,100,2691
1752617386.183532,300793.000,46806,3,PG,1,100,2682
1752617386.223532,300833.000,46806,3,PG,1,100,2671
1752617386.263532,300873.000,46806,3,PG,1,100,2676
1752617386.303532,300913.000,46823,2,PG,1,100,2675
1752617386.343532,300953.000,46823,2,PG,1,100,2673
1752617386.383532,300993.000,46839,3,PG,1,100,2668
1752617386.423532,301033.000,46839,3,PG,1,100,2682
1752617386.463532,301073.000,46839,3,PG,1,100,2677
1752617386.503531,301113.000,46856,2,PG,1,100,2673
1752617386.543531,301153.000,46856,2,PG,1,100,2676
1752617386.583531,301193.000,46873,3,PG,1,100,2680
1752617386.623531,301233.000,46873,3,PG,1,100,2687
1752617386.663531,301273.000,46873,3,PG,1,100,2699
1752617386.703531,301313.000,46890,2,PG,1,100,2682
1752617386.743531,301353.000,46890,2,PG,1,100,2689
1752617386.783530,301393.000,46908,3,PG,1,100,2677
1752617386.823530,301433.000,46908,3,PG,1,100,2685
1752617386.863530,301473.000,46908,3,PG,1,100,2687
1752617386.903530,301513.000,46926,2,PG,1,100,2680
1752617386.943530,301553.000,46926,2,PG,1,100,2694
1752617386.983530,301593.000,46942,3,PG,1,100,2691
1752617387.023530,301633.000,46942,3,PG,1,100,2680
1752617387.063529,301673.000,46942,3,PG,1,100,2683
1752617387.103529,301713.000,46959,2,PG,1,100,2674
1752617387.143529,301753.000,46959,2,PG,1,100,2686
1752617387.183529,301793.000,46978,3,PG,1,100,2688
1752617387.223529,301833.000,46978,3,PG,1,100,2681
1752617387.263529,301873.000,46978,3,PG,1,100,2680
1752617387.303529,301913.000,46997,2,PG,1,100,2681
1752617387.343528,301953.000,46997,2,PG,1,100,2674
1752617387.383528,301993.000,47013,3,PG,1,100,2674
1752617387.423528,302033.000,47013,3,PG,1,100,2663
1752617387.463528,302073.000,47013,3,PG,1,100,2686
1752617387.503528,302113.000,47032,2,PG,1,100,2684
1752617387.543528,302153.000,47032,2,PG,1,100,2690
