LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,B%
1752617837.181955,751793.000,53983,1,B%,1,100,32
1752617842.180937,756792.000,54783,1,B%,1,100,32
1752617847.180920,761792.000,55604,1,B%,1,100,32
1752617852.179902,766791.000,56408,1,B%,1,100,32
1752617857.179885,771791.000,57208,1,B%,1,100,31
1752617862.178867,776790.000,58033,1,B%,1,100,32
1752617867.178850,781790.000,58839,1,B%,1,100,32
1752617872.177832,786789.000,59639,1,B%,1,100,32
1752617877.177815,791789.000,60464,1,B%,1,100,32
1752617882.176797,796788.000,61266,1,B%,1,100,32
1752617887.176780,801788.000,62068,1,B%,1,100,32
1752617892.175762,806787.000,62889,1,B%,1,100,32
1752617897.175745,811787.000,63695,1,B%,1,100,32
1752617902.174727,816786.000,64497,1,B%,1,100,32
1752617907.174710,821786.000,65316,1,B%,1,100,32
1752617912.173692,826785.000,584,1,B%,1,100,32
1752617917.173675,831785.000,1390,1,B%,1,100,32
1752617922.172657,836784.000,2211,1,B%,1,100,32
1752617927.172640,841784.000,3017,1,B%,1,100,32
1752617932.171622,846783.000,3821,1,B%,1,100,32
1752617937.171605,851783.000,4646,1,B%,1,100,32
1752617942.170588,856782.000,5448,1,B%,1,100,32
1752617947.170570,861782.000,6252,1,B%,1,100,32
1752617952.169553,866781.000,7073,1,B%,1,100,32
1752617957.169535,871781.000,7879,1,B%,1,100,33
1752617962.168518,876780.000,8679,1,B%,1,100,32
1752617967.168500,881780.000,9506,1,B%,1,100,32
1752617972.167483,886779.000,10310,1,B%,1,100,33
1752617977.167465,891779.000,11114,1,B%,1,100,32
1752617982.166448,896778.000,11922,1,B%,1,100,33
1752617987.166430,901778.000,12745,1,B%,1,100,33
1752617992.165413,906777.000,13510,1,B%,1,100,33
1752617997.165395,911777.000,14333,1,B%,1,100,32
1752618002.164378,916776.000,15143,1,B%,1,100,33
1752618007.164360,921776.000,15946,1,B%,1,100,33
1752618012.163343,926775.000,16755,1,B%,1,100,33
1752618017.163325,931775.000,17580,1,B%,1,100,33
1752618022.162308,936774.000,18385,1,B%,1,100,33
1752618027.162290,941774.000,19160,1,B%,1,100,33
