LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,AY
1752617377.024565,291634.000,45297,2,AY,1,100,-0.048
1752617377.064564,291674.000,45297,2,AY,1,100,-0.051
1752617377.104564,291714.000,45314,3,AY,1,100,-0.050
1752617377.144564,291754.000,45314,3,AY,1,100,-0.050
1752617377.184564,291794.000,45314,3,AY,1,100,-0.051
1752617377.224564,291834.000,45331,2,AY,1,100,-0.052
1752617377.264564,291874.000,45331,2,AY,1,100,-0.057
1752617377.304564,291914.000,45350,3,AY,1,100,-0.062
1752617377.344563,291954.000,45350,3,AY,1,100,-0.049
1752617377.384563,291994.000,45350,3,AY,1,100,-0.048
1752617377.424563,292034.000,45372,4,AY,1,100,-0.038
1752617377.464563,292074.000,45372,4,AY,1,100,-0.048
1752617377.504563,292114.000,45372,4,AY,1,100,-0.055
1752617377.544563,292154.000,45372,4,AY,1,100,-0.058
1752617377.584563,292194.000,45389,3,AY,1,100,-0.054
1752617377.624562,292234.000,45389,3,AY,1,100,-0.048
1752617377.664562,292274.000,45389,3,AY,1,100,-0.050
1752617377.704562,292314.000,45404,2,AY,1,100,-0.045
1752617377.744562,292354.000,45404,2,AY,1,100,-0.052
1752617377.784562,292394.000,45420,3,AY,1,100,-0.050
1752617377.824562,292434.000,45420,3,AY,1,100,-0.050
1752617377.864562,292474.000,45420,3,AY,1,100,-0.050
1752617377.904561,292514.000,45438,2,AY,1,100,-0.051
1752617377.944561,292554.000,45438,2,AY,1,100,-0.056
1752617377.984561,292594.000,45454,3,AY,1,100,-0.054
1752617378.024561,292634.000,45454,3,AY,1,100,-0.045
1752617378.064561,292674.000,45454,3,AY,1,100,-0.052
1752617378.104561,292714.000,45471,2,AY,1,100,-0.055
1752617378.144561,292754.000,45471,2,AY,1,100,-0.047
1752617378.184560,292794.000,45488,3,AY,1,100,-0.054
1752617378.224560,292834.000,45488,3,AY,1,100,-0.039
1752617378.264560,292874.000,45488,3,AY,1,100,-0.054
1752617378.304560,292914.000,45505,2,AY,1,100,-0.055
1752617378.344560,292954.000,45505,2,AY,1,100,-0.051
1752617378.384560,292994.000,45521,3,AY,1,100,-0.061
1752617378.424560,293034.000,45521,3,AY,1,100,-0.052
1752617378.464559,293074.000,45521,3,AY,1,100,-0.051
1752617378.504059,293113.500,45538,2,AY,1,100,-0.053
1752617378.543559,293153.000,45538,2,AY,1,100,-0.048
1752617378.583559,293193.000,45557,3,AY,1,100,-0.043
1752617378.623559,293233.000,45557,3,AY,1,100,-0.039
1752617378.663559,293273.000,45557,3,AY,1,100,-0.043
1752617378.703892,293313.333,45574,3,AY,1,100,-0.052
1752617378.744225,293353.667,45574,3,AY,1,100,-0.050
1752617378.784558,293394.000,45574,3,AY,1,100,-0.056
1752617378.824558,293434.000,45590,2,AY,1,100,-0.055
1752617378.864558,293474.000,45590,2,AY,1,100,-0.059
1752617378.904225,293513.667,45606,3,AY,1,100,-0.059
1752617378.943891,293553.333,45606,3,AY,1,100,-0.051
1752617378.983558,293593.000,45606,3,AY,1,100,-0.053
1752617379.023558,293633.000,45624,2,AY,1,100,-0.047
1752617379.063557,293673.000,45624,2,AY,1,100,-0.044
1752617379.103557,293713.000,45641,3,AY,1,100,-0.036
1752617379.143557,293753.000,45641,3,AY,1,100,-0.030
1752617379.183557,293793.000,45641,3,AY,1,100,-0.046
1752617379.223557,293833.000,45658,2,AY,1,100,-0.048
1752617379.263557,293873.000,45658,2,AY,1,100,-0.046
1752617379.303557,293913.000,45674,3,AY,1,100,-0.041
1752617379.343556,293953.000,45674,3,AY,1,100,-0.033
1752617379.383556,293993.000,45674,3,AY,1,100,-0.039
1752617379.423556,294033.000,45689,2,AY,1,100,-0.044
1752617379.463556,294073.000,45689,2,AY,1,100,-0.059
1752617379.499556,294109.000,45707,3,AY,1,100,-0.051
1752617379.535556,294145.000,45707,3,AY,1,100,-0.053
1752617379.571556,294181.000,45707,3,AY,1,100,-0.050
1752617379.611555,294221.000,45723,3,AY,1,100,-0.046
1752617379.651555,294261.000,45723,3,AY,1,100,-0.056
1752617379.691555,294301.000,45723,3,AY,1,100,-0.056
1752617379.731555,294341.000,45740,2,AY,1,100,-0.045
1752617379.771555,294381.000,45740,2,AY,1,100,-0.047
1752617379.811555,294421.000,45756,3,AY,1,100,-0.040
1752617379.851555,294461.000,45756,3,AY,1,100,-0.045
1752617379.891554,294501.000,45756,3,AY,1,100,-0.045
1752617379.931554,294541.000,45774,2,AY,1,100,-0.040
1752617379.971554,294581.000,45774,2,AY,1,100,-0.048
1752617380.011554,294621.000,45790,3,AY,1,100,-0.049
1752617380.051554,294661.000,45790,3,AY,1,100,-0.048
1752617380.091554,294701.000,45790,3,AY,1,100,-0.049
1752617380.131554,294741.000,45807,2,AY,1,100,-0.049
1752617380.171554,294781.000,45807,2,AY,1,100,-0.045
1752617380.211553,294821.000,45822,3,AY,1,100,-0.045
1752617380.251553,294861.000,45822,3,AY,1,100,-0.044
1752617380.291553,294901.000,45822,3,AY,1,100,-0.050
1752617380.331553,294941.000,45841,3,AY,1,100,-0.046
1752617380.371553,294981.000,45841,3,AY,1,100,-0.052
1752617380.411553,295021.000,45841,3,AY,1,100,-0.051
1752617380.451553,295061.000,45857,2,AY,1,100,-0.047
1752617380.491552,295101.000,45857,2,AY,1,100,-0.044
1752617380.531552,295141.000,45875,3,AY,1,100,-0.052
1752617380.571552,295181.000,45875,3,AY,1,100,-0.045
1752617380.611552,295221.000,45875,3,AY,1,100,-0.048
1752617380.651552,295261.000,45889,2,AY,1,100,-0.052
1752617380.691552,295301.000,45889,2,AY,1,100,-0.046
1752617380.731552,295341.000,45906,3,AY,1,100,-0.048
1752617380.771551,295381.000,45906,3,AY,1,100,-0.049
1752617380.811551,295421.000,45906,3,AY,1,100,-0.048
1752617380.851551,295461.000,45922,2,AY,1,100,-0.051
1752617380.891551,295501.000,45922,2,AY,1,100,-0.043
1752617380.931551,295541.000,45942,3,AY,1,100,-0.049
1752617380.971551,295581.000,45942,3,AY,1,100,-0.047
1752617381.011551,295621.000,45942,3,AY,1,100,-0.047
1752617381.051550,295661.000,45956,2,AY,1,100,-0.048
1752617381.091550,295701.000,45956,2,AY,1,100,-0.049
1752617381.131550,295741.000,45973,3,AY,1,100,-0.046
1752617381.171550,295781.000,45973,3,AY,1,100,-0.049
1752617381.211550,295821.000,45973,3,AY,1,100,-0.052
1752617381.251550,295861.000,45990,2,AY,1,100,-0.049
1752617381.291550,295901.000,45990,2,AY,1,100,-0.051
1752617381.331216,295940.667,46009,3,AY,1,100,-0.049
1752617381.370883,295980.333,46009,3,AY,1,100,-0.049
1752617381.410549,296020.000,46009,3,AY,1,100,-0.048
1752617381.451049,296060.500,46024,2,AY,1,100,-0.044
1752617381.491549,296101.000,46024,2,AY,1,100,-0.044
1752617381.531549,296141.000,46043,3,AY,1,100,-0.048
1752617381.571549,296181.000,46043,3,AY,1,100,-0.054
1752617381.611548,296221.000,46043,3,AY,1,100,-0.042
1752617381.651048,296260.500,46059,2,AY,1,100,-0.052
1752617381.690548,296300.000,46059,2,AY,1,100,-0.058
1752617381.730548,296340.000,46076,3,AY,1,100,-0.057
1752617381.770548,296380.000,46076,3,AY,1,100,-0.046
1752617381.810548,296420.000,46076,3,AY,1,100,-0.050
1752617381.850548,296460.000,46093,3,AY,1,100,-0.046
1752617381.890548,296500.000,46093,3,AY,1,100,-0.046
1752617381.930547,296540.000,46093,3,AY,1,100,-0.053
1752617381.970547,296580.000,46110,2,AY,1,100,-0.044
1752617382.010547,296620.000,46110,2,AY,1,100,-0.045
1752617382.050547,296660.000,46128,3,AY,1,100,-0.044
1752617382.090547,296700.000,46128,3,AY,1,100,-0.053
1752617382.130547,296740.000,46128,3,AY,1,100,-0.063
1752617382.170547,296780.000,46145,2,AY,1,100,-0.058
1752617382.210546,296820.000,46145,2,AY,1,100,-0.055
1752617382.250546,296860.000,46164,3,AY,1,100,-0.092
1752617382.290546,296900.000,46164,3,AY,1,100,-0.088
1752617382.330546,296940.000,46164,3,AY,1,100,-0.058
1752617382.370546,296980.000,46179,2,AY,1,100,-0.018
1752617382.410546,297020.000,46179,2,AY,1,100,-0.019
1752617382.450546,297060.000,46195,3,AY,1,100,-0.044
1752617382.490545,297100.000,46195,3,AY,1,100,-0.037
1752617382.530545,297140.000,46195,3,AY,1,100,-0.051
1752617382.570545,297180.000,46218,4,AY,1,100,-0.069
1752617382.610545,297220.000,46218,4,AY,1,100,-0.051
1752617382.650545,297260.000,46218,4,AY,1,100,-0.068
1752617382.690545,297300.000,46218,4,AY,1,100,-0.046
1752617382.730545,297340.000,46236,3,AY,1,100,-0.075
1752617382.770544,297380.000,46236,3,AY,1,100,-0.086
1752617382.810544,297420.000,46236,3,AY,1,100,-0.088
1752617382.850544,297460.000,46255,2,AY,1,100,-0.090
1752617382.890544,297500.000,46255,2,AY,1,100,-0.076
1752617382.930544,297540.000,46272,3,AY,1,100,-0.099
1752617382.970544,297580.000,46272,3,AY,1,100,-0.102
1752617383.010544,297620.000,46272,3,AY,1,100,-0.063
1752617383.050543,297660.000,46288,2,AY,1,100,-0.040
1752617383.090543,297700.000,46288,2,AY,1,100,-0.042
1752617383.130543,297740.000,46303,3,AY,1,100,-0.068
1752617383.170543,297780.000,46303,3,AY,1,100,-0.064
1752617383.210543,297820.000,46303,3,AY,1,100,-0.061
1752617383.251043,297860.500,46321,2,AY,1,100,-0.070
1752617383.291543,297901.000,46321,2,AY,1,100,-0.044
1752617383.331209,297940.667,46337,3,AY,1,100,-0.055
1752617383.370876,297980.333,46337,3,AY,1,100,-0.062
1752617383.410542,298020.000,46337,3,AY,1,100,-0.056
1752617383.450542,298060.000,46353,2,AY,1,100,-0.062
1752617383.490542,298100.000,46353,2,AY,1,100,-0.072
1752617383.530542,298140.000,46371,3,AY,1,100,-0.068
1752617383.570542,298180.000,46371,3,AY,1,100,-0.074
1752617383.610541,298220.000,46371,3,AY,1,100,-0.073
1752617383.645875,298255.333,46388,3,AY,1,100,-0.086
1752617383.681208,298290.667,46388,3,AY,1,100,-0.064
1752617383.716541,298326.000,46388,3,AY,1,100,-0.063
1752617383.756541,298366.000,46404,2,AY,1,100,-0.057
1752617383.796541,298406.000,46404,2,AY,1,100,-0.056
1752617383.836541,298446.000,46422,3,AY,1,100,-0.066
1752617383.876541,298486.000,46422,3,AY,1,100,-0.061
1752617383.916540,298526.000,46422,3,AY,1,100,-0.059
1752617383.956540,298566.000,46436,2,AY,1,100,-0.061
1752617383.996540,298606.000,46436,2,AY,1,100,-0.054
1752617384.036540,298646.000,46453,3,AY,1,100,-0.057
1752617384.076540,298686.000,46453,3,AY,1,100,-0.057
1752617384.116540,298726.000,46453,3,AY,1,100,-0.065
1752617384.156540,298766.000,46469,3,AY,1,100,-0.075
1752617384.196539,298806.000,46469,3,AY,1,100,-0.068
1752617384.236539,298846.000,46469,3,AY,1,100,-0.063
1752617384.276539,298886.000,46487,2,AY,1,100,-0.056
1752617384.316539,298926.000,46487,2,AY,1,100,-0.063
1752617384.356539,298966.000,46501,3,AY,1,100,-0.059
1752617384.396539,299006.000,46501,3,AY,1,100,-0.076
1752617384.436539,299046.000,46501,3,AY,1,100,-0.073
1752617384.476538,299086.000,46520,2,AY,1,100,-0.059
1752617384.516538,299126.000,46520,2,AY,1,100,-0.060
1752617384.556538,299166.000,46537,3,AY,1,100,-0.058
1752617384.596538,299206.000,46537,3,AY,1,100,-0.071
1752617384.636538,299246.000,46537,3,AY,1,100,-0.075
1752617384.676538,299286.000,46556,2,AY,1,100,-0.062
1752617384.716538,299326.000,46556,2,AY,1,100,-0.059
1752617384.756537,299366.000,46570,3,AY,1,100,-0.058
1752617384.796537,299406.000,46570,3,AY,1,100,-0.069
1752617384.836537,299446.000,46570,3,AY,1,100,-0.062
1752617384.876537,299486.000,46590,2,AY,1,100,-0.059
1752617384.916537,299526.000,46590,2,AY,1,100,-0.061
1752617384.956537,299566.000,46606,3,AY,1,100,-0.059
1752617384.996537,299606.000,46606,3,AY,1,100,-0.070
1752617385.036537,299646.000,46606,3,AY,1,100,-0.076
1752617385.076536,299686.000,46623,2,AY,1,100,-0.066
1752617385.116536,299726.000,46623,2,AY,1,100,-0.083
1752617385.156536,299766.000,46639,3,AY,1,100,-0.066
1752617385.196536,299806.000,46639,3,AY,1,100,-0.077
1752617385.236536,299846.000,46639,3,AY,1,100,-0.054
1752617385.276536,299886.000,46657,2,AY,1,100,-0.051
1752617385.316536,299926.000,46657,2,AY,1,100,-0.061
1752617385.356535,299966.000,46673,3,AY,1,100,-0.067
1752617385.396535,300006.000,46673,3,AY,1,100,-0.080
1752617385.436535,300046.000,46673,3,AY,1,100,-0.073
1752617385.476535,300086.000,46692,2,AY,1,100,-0.066
1752617385.516535,300126.000,46692,2,AY,1,100,-0.051
1752617385.556535,300166.000,46707,3,AY,1,100,-0.040
1752617385.596535,300206.000,46707,3,AY,1,100,-0.058
1752617385.636534,300246.000,46707,3,AY,1,100,-0.064
1752617385.676534,300286.000,46724,3,AY,1,100,-0.071
1752617385.716534,300326.000,46724,3,AY,1,100,-0.070
1752617385.756534,300366.000,46724,3,AY,1,100,-0.080
1752617385.796534,300406.000,46740,2,AY,1,100,-0.066
1752617385.836534,300446.000,46740,2,AY,1,100,-0.063
1752617385.876534,300486.000,46758,3,AY,1,100,-0.063
1752617385.916533,300526.000,46758,3,AY,1,100,-0.066
1752617385.956533,300566.000,46758,3,AY,1,100,-0.067
1752617385.996533,300606.000,46773,2,AY,1,100,-0.054
1752617386.036533,300646.000,46773,2,AY,1,100,-0.061
1752617386.076533,300686.000,46793,3,AY,1,100,-0.073
1752617386.116533,300726.000,46793,3,AY,1,100,-0.065
1752617386.156533,300766.000,46793,3,AY,1,100,-0.061
1752617386.196532,300806.000,46812,2,AY,1,100,-0.059
1752617386.236532,300846.000,46812,2,AY,1,100,-0.064
1752617386.276532,300886.000,46829,3,AY,1,100,-0.055
1752617386.316532,300926.000,46829,3,AY,1,100,-0.063
1752617386.356532,300966.000,46829,3,AY,1,100,-0.062
1752617386.396532,301006.000,46845,2,AY,1,100,-0.065
1752617386.436532,301046.000,46845,2,AY,1,100,-0.065
1752617386.476531,301086.000,46860,3,AY,1,100,-0.057
1752617386.516531,301126.000,46860,3,AY,1,100,-0.062
1752617386.556531,301166.000,46860,3,AY,1,100,-0.058
1752617386.596531,301206.000,46879,2,AY,1,100,-0.060
1752617386.636531,301246.000,46879,2,AY,1,100,-0.064
1752617386.676531,301286.000,46896,3,AY,1,100,-0.057
1752617386.716531,301326.000,46896,3,AY,1,100,-0.061
1752617386.756530,301366.000,46896,3,AY,1,100,-0.058
1752617386.796530,301406.000,46914,2,AY,1,100,-0.053
1752617386.836530,301446.000,46914,2,AY,1,100,-0.064
1752617386.876530,301486.000,46930,3,AY,1,100,-0.055
1752617386.916530,301526.000,46930,3,AY,1,100,-0.056
1752617386.956530,301566.000,46930,3,AY,1,100,-0.061
1752617386.996530,301606.000,46948,3,AY,1,100,-0.050
1752617387.036530,301646.000,46948,3,AY,1,100,-0.059
1752617387.076529,301686.000,46948,3,AY,1,100,-0.060
1752617387.116529,301726.000,46965,2,AY,1,100,-0.065
1752617387.156529,301766.000,46965,2,AY,1,100,-0.055
1752617387.196529,301806.000,46984,3,AY,1,100,-0.063
1752617387.236529,301846.000,46984,3,AY,1,100,-0.052
1752617387.276529,301886.000,46984,3,AY,1,100,-0.051
1752617387.310029,301919.500,47001,2,AY,1,100,-0.061
1752617387.343528,301953.000,47001,2,AY,1,100,-0.057
1752617387.383528,301993.000,47019,3,AY,1,100,-0.059
1752617387.423528,302033.000,47019,3,AY,1,100,-0.063
1752617387.463528,302073.000,47019,3,AY,1,100,-0.061
1752617387.503528,302113.000,47038,2,AY,1,100,-0.061
1752617387.543528,302153.000,47038,2,AY,1,100,-0.062
1752617387.583528,302193.000,47055,3,AY,1,100,-0.062
1752617387.623527,302233.000,47055,3,AY,1,100,-0.056
1752617387.663527,302273.000,47055,3,AY,1,100,-0.061
1752617387.703527,302313.000,47079,4,AY,1,100,-0.052
1752617387.743527,302353.000,47079,4,AY,1,100,-0.062
1752617387.783527,302393.000,47079,4,AY,1,100,-0.069
1752617387.823527,302433.000,47079,4,AY,1,100,-0.079
1752617387.863527,302473.000,47096,2,AY,1,100,-0.079
1752617387.903526,302513.000,47096,2,AY,1,100,-0.065
1752617387.943526,302553.000,47111,3,AY,1,100,-0.058
1752617387.983526,302593.000,47111,3,AY,1,100,-0.053
1752617388.023526,302633.000,47111,3,AY,1,100,-0.052
1752617388.063526,302673.000,47129,2,AY,1,100,-0.046
1752617388.103526,302713.000,47129,2,AY,1,100,-0.047
1752617388.143192,302752.667,47146,3,AY,1,100,-0.056
1752617388.182859,302792.333,47146,3,AY,1,100,-0.041
1752617388.222525,302832.000,47146,3,AY,1,100,-0.050
1752617388.263025,302872.500,47165,2,AY,1,100,-0.062
1752617388.303525,302913.000,47165,2,AY,1,100,-0.071
1752617388.343525,302953.000,47180,3,AY,1,100,-0.073
1752617388.383525,302993.000,47180,3,AY,1,100,-0.058
1752617388.423525,303033.000,47180,3,AY,1,100,-0.061
1752617388.463025,303072.500,47196,2,AY,1,100,-0.055
1752617388.502524,303112.000,47196,2,AY,1,100,-0.061
1752617388.542524,303152.000,47214,3,AY,1,100,-0.068
1752617388.582524,303192.000,47214,3,AY,1,100,-0.063
1752617388.622524,303232.000,47214,3,AY,1,100,-0.057
1752617388.662524,303272.000,47230,3,AY,1,100,-0.059
1752617388.702524,303312.000,47230,3,AY,1,100,-0.072
1752617388.742524,303352.000,47230,3,AY,1,100,-0.071
1752617388.783023,303392.500,47245,2,AY,1,100,-0.073
1752617388.823523,303433.000,47245,2,AY,1,100,-0.072
1752617388.863190,303472.667,47262,3,AY,1,100,-0.068
1752617388.902856,303512.333,47262,3,AY,1,100,-0.051
1752617388.942523,303552.000,47262,3,AY,1,100,-0.057
1752617388.982523,303592.000,47279,2,AY,1,100,-0.063
1752617389.022523,303632.000,47279,2,AY,1,100,-0.066
1752617389.062522,303672.000,47295,3,AY,1,100,-0.061
1752617389.102522,303712.000,47295,3,AY,1,100,-0.060
1752617389.142522,303752.000,47295,3,AY,1,100,-0.061
1752617389.182522,303792.000,47310,2,AY,1,100,-0.065
1752617389.222522,303832.000,47310,2,AY,1,100,-0.069
1752617389.262522,303872.000,47329,3,AY,1,100,-0.068
1752617389.302522,303912.000,47329,3,AY,1,100,-0.056
1752617389.342521,303952.000,47329,3,AY,1,100,-0.057
1752617389.382521,303992.000,47346,2,AY,1,100,-0.053
1752617389.422521,304032.000,47346,2,AY,1,100,-0.061
1752617389.462521,304072.000,47362,3,AY,1,100,-0.062
1752617389.502521,304112.000,47362,3,AY,1,100,-0.062
1752617389.542521,304152.000,47362,3,AY,1,100,-0.068
1752617389.582521,304192.000,47381,2,AY,1,100,-0.057
1752617389.622520,304232.000,47381,2,AY,1,100,-0.069
1752617389.662520,304272.000,47396,3,AY,1,100,-0.073
1752617389.702520,304312.000,47396,3,AY,1,100,-0.073
1752617389.742520,304352.000,47396,3,AY,1,100,-0.079
1752617389.782520,304392.000,47413,2,AY,1,100,-0.065
1752617389.822520,304432.000,47413,2,AY,1,100,-0.060
1752617389.862520,304472.000,47430,3,AY,1,100,-0.066
1752617389.902519,304512.000,47430,3,AY,1,100,-0.062
1752617389.942519,304552.000,47430,3,AY,1,100,-0.075
1752617389.982519,304592.000,47448,2,AY,1,100,-0.060
1752617390.022519,304632.000,47448,2,AY,1,100,-0.054
1752617390.062519,304672.000,47463,3,AY,1,100,-0.073
1752617390.102519,304712.000,47463,3,AY,1,100,-0.078
1752617390.142519,304752.000,47463,3,AY,1,100,-0.044
1752617390.182518,304792.000,47481,3,AY,1,100,-0.042
1752617390.222518,304832.000,47481,3,AY,1,100,-0.045
1752617390.262518,304872.000,47481,3,AY,1,100,-0.067
1752617390.302518,304912.000,47497,2,AY,1,100,-0.065
1752617390.342518,304952.000,47497,2,AY,1,100,-0.076
1752617390.382518,304992.000,47516,3,AY,1,100,-0.054
1752617390.422518,305032.000,47516,3,AY,1,100,-0.054
1752617390.462518,305072.000,47516,3,AY,1,100,-0.067
1752617390.502517,305112.000,47530,2,AY,1,100,-0.074
1752617390.542517,305152.000,47530,2,AY,1,100,-0.066
1752617390.582517,305192.000,47548,3,AY,1,100,-0.083
1752617390.622517,305232.000,47548,3,AY,1,100,-0.081
1752617390.662517,305272.000,47548,3,AY,1,100,-0.069
