LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,BV
1752617572.208882,486819.000,11089,1,BV,1,100,3.59
1752617577.208864,491819.000,11897,1,BV,1,100,3.59
1752617582.207847,496818.000,12721,1,BV,1,100,3.59
1752617587.207829,501818.000,13528,1,BV,1,100,3.59
1752617592.206812,506817.000,14332,1,BV,1,100,3.59
1752617597.206794,511817.000,15159,1,BV,1,100,3.59
1752617602.205777,516816.000,15969,1,BV,1,100,3.59
1752617607.205759,521816.000,16770,1,BV,1,100,3.60
1752617612.204742,526815.000,17583,1,BV,1,100,3.60
1752617617.204724,531815.000,18406,1,BV,1,100,3.60
1752617622.203707,536814.000,19207,1,BV,1,100,3.59
1752617627.203689,541814.000,20008,1,BV,1,100,3.60
1752617632.202672,546813.000,20831,1,BV,1,100,3.60
1752617637.202654,551813.000,21642,1,BV,1,100,3.59
1752617642.201637,556812.000,22443,1,BV,1,100,3.60
1752617647.201619,561812.000,23266,1,BV,1,100,3.59
1752617652.200602,566811.000,24071,1,BV,1,100,3.60
1752617657.200584,571811.000,24876,1,BV,1,100,3.60
1752617662.199567,576810.000,25702,1,BV,1,100,3.60
1752617667.199549,581810.000,26508,1,BV,1,100,3.60
1752617672.198532,586809.000,27313,1,BV,1,100,3.60
1752617677.198514,591809.000,28136,1,BV,1,100,3.60
1752617682.197497,596808.000,28937,1,BV,1,100,3.60
1752617687.197479,601808.000,29741,1,BV,1,100,3.60
1752617692.196462,606807.000,30543,1,BV,1,100,3.60
1752617697.196444,611807.000,31366,1,BV,1,100,3.60
1752617702.195427,616806.000,32170,1,BV,1,100,3.61
1752617707.195410,621806.000,32970,1,BV,1,100,3.60
1752617712.194392,626805.000,33789,1,BV,1,100,3.60
1752617717.194375,631805.000,34595,1,BV,1,100,3.61
1752617722.193357,636804.000,35399,1,BV,1,100,3.60
1752617727.193340,641804.000,36222,1,BV,1,100,3.60
1752617732.192322,646803.000,37024,1,BV,1,100,3.61
1752617737.192305,651803.000,37828,1,BV,1,100,3.60
1752617742.191287,656802.000,38650,1,BV,1,100,3.60
1752617747.191270,661802.000,39453,1,BV,1,100,3.61
1752617752.190252,666801.000,40259,1,BV,1,100,3.61
1752617757.190235,671801.000,41080,1,BV,1,100,3.60
1752617762.189217,676800.000,41888,1,BV,1,100,3.60
1752617767.189200,681800.000,42645,1,BV,1,100,3.61
1752617772.188182,686799.000,43452,1,BV,1,100,3.60
1752617777.188165,691799.000,44266,1,BV,1,100,3.60
1752617782.187147,696798.000,45072,1,BV,1,100,3.60
1752617787.187130,701798.000,45893,1,BV,1,100,3.61
1752617792.186112,706797.000,46699,1,BV,1,100,3.61
1752617797.186095,711797.000,47501,1,BV,1,100,3.61
1752617802.185077,716796.000,48322,1,BV,1,100,3.61
1752617807.185060,721796.000,49130,1,BV,1,100,3.61
1752617812.184042,726795.000,49932,1,BV,1,100,3.61
1752617817.184025,731795.000,50751,1,BV,1,100,3.61
1752617822.183007,736794.000,51557,1,BV,1,100,3.61
1752617827.182990,741794.000,52357,1,BV,1,100,3.61
1752617832.181972,746793.000,53176,1,BV,1,100,3.61
1752617837.181955,751793.000,53982,1,BV,1,100,3.61
1752617842.180937,756792.000,54782,1,BV,1,100,3.61
1752617847.180920,761792.000,55603,1,BV,1,100,3.61
1752617852.179902,766791.000,56407,1,BV,1,100,3.61
1752617857.179885,771791.000,57207,1,BV,1,100,3.61
1752617862.178867,776790.000,58032,1,BV,1,100,3.61
1752617867.178850,781790.000,58838,1,BV,1,100,3.61
1752617872.177832,786789.000,59638,1,BV,1,100,3.61
1752617877.177815,791789.000,60463,1,BV,1,100,3.61
1752617882.176797,796788.000,61265,1,BV,1,100,3.61
