LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,GZ
1752617383.090543,297700.000,46292,2,GZ,1,100,-4.395
1752617383.130543,297740.000,46307,3,GZ,1,100,-2.197
1752617383.170543,297780.000,46307,3,GZ,1,100,-0.580
1752617383.210543,297820.000,46307,3,GZ,1,100,0.122
1752617383.251043,297860.500,46325,2,GZ,1,100,1.556
1752617383.291543,297901.000,46325,2,GZ,1,100,1.404
1752617383.331209,297940.667,46341,3,GZ,1,100,0.732
1752617383.370876,297980.333,46341,3,GZ,1,100,0.732
1752617383.410542,298020.000,46341,3,GZ,1,100,0.244
1752617383.450542,298060.000,46357,2,GZ,1,100,1.190
1752617383.490542,298100.000,46357,2,GZ,1,100,1.801
1752617383.530542,298140.000,46375,3,GZ,1,100,1.770
1752617383.570542,298180.000,46375,3,GZ,1,100,1.648
1752617383.610541,298220.000,46375,3,GZ,1,100,1.526
1752617383.645875,298255.333,46392,3,GZ,1,100,1.465
1752617383.681208,298290.667,46392,3,GZ,1,100,0.458
1752617383.716541,298326.000,46392,3,GZ,1,100,0.671
1752617383.756541,298366.000,46408,2,GZ,1,100,0.305
1752617383.796541,298406.000,46408,2,GZ,1,100,-0.244
1752617383.836541,298446.000,46426,3,GZ,1,100,-0.305
1752617383.876541,298486.000,46426,3,GZ,1,100,-0.732
1752617383.916540,298526.000,46426,3,GZ,1,100,-0.336
1752617383.956540,298566.000,46440,2,GZ,1,100,0.092
1752617383.996540,298606.000,46440,2,GZ,1,100,0.641
1752617384.036540,298646.000,46457,3,GZ,1,100,0.275
1752617384.076540,298686.000,46457,3,GZ,1,100,0.336
1752617384.116540,298726.000,46457,3,GZ,1,100,0.916
1752617384.156540,298766.000,46473,3,GZ,1,100,1.221
1752617384.196539,298806.000,46473,3,GZ,1,100,0.702
1752617384.236539,298846.000,46473,3,GZ,1,100,0.824
1752617384.276539,298886.000,46491,2,GZ,1,100,0.275
1752617384.316539,298926.000,46491,2,GZ,1,100,0.946
1752617384.356539,298966.000,46505,3,GZ,1,100,1.129
1752617384.396539,299006.000,46505,3,GZ,1,100,0.183
1752617384.436539,299046.000,46505,3,GZ,1,100,0.122
1752617384.476538,299086.000,46524,2,GZ,1,100,0.519
1752617384.516538,299126.000,46524,2,GZ,1,100,0.702
1752617384.556538,299166.000,46541,3,GZ,1,100,0.488
1752617384.596538,299206.000,46541,3,GZ,1,100,0.305
1752617384.636538,299246.000,46541,3,GZ,1,100,0.458
1752617384.676538,299286.000,46560,2,GZ,1,100,-0.031
1752617384.716538,299326.000,46560,2,GZ,1,100,-0.153
1752617384.756537,299366.000,46574,3,GZ,1,100,-0.397
1752617384.796537,299406.000,46574,3,GZ,1,100,-0.519
1752617384.836537,299446.000,46574,3,GZ,1,100,0.183
