LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,EL
1752617374.597073,289206.500,44896,2,EL,1,100,-17687.400391
1752617374.663573,289273.000,44896,2,EL,1,100,-17689.199219
1752617374.730573,289340.000,44913,1,EL,1,100,-17689.400391
1752617374.797072,289406.500,44929,2,EL,1,100,-17690.400391
1752617374.863572,289473.000,44929,2,EL,1,100,-17691.800781
1752617374.930572,289540.000,44947,1,EL,1,100,-17693.199219
1752617374.997072,289606.500,44961,2,EL,1,100,-17694.400391
1752617375.063571,289673.000,44961,2,EL,1,100,-17697.000000
1752617375.130571,289740.000,44980,1,EL,1,100,-17698.599609
1752617375.197071,289806.500,44997,2,EL,1,100,-17699.400391
1752617375.263571,289873.000,44997,2,EL,1,100,-17700.400391
1752617375.330570,289940.000,45014,1,EL,1,100,-17700.800781
1752617375.397070,290006.500,45028,2,EL,1,100,-17702.199219
1752617375.463570,290073.000,45028,2,EL,1,100,-17702.400391
1752617375.530570,290140.000,45045,1,EL,1,100,-17703.400391
1752617375.597070,290206.500,45062,2,EL,1,100,-17706.000000
1752617375.663569,290273.000,45062,2,EL,1,100,-17707.599609
1752617375.730569,290340.000,45079,1,EL,1,100,-17707.800781
1752617375.797069,290406.500,45093,2,EL,1,100,-17708.800781
1752617375.863569,290473.000,45093,2,EL,1,100,-17710.800781
1752617375.930568,290540.000,45111,1,EL,1,100,-17712.400391
1752617375.997068,290606.500,45127,2,EL,1,100,-17713.000000
1752617376.063568,290673.000,45127,2,EL,1,100,-17713.800781
1752617376.130568,290740.000,45144,1,EL,1,100,-17714.000000
1752617376.197067,290806.500,45161,2,EL,1,100,-17715.000000
1752617376.263567,290873.000,45161,2,EL,1,100,-17717.000000
1752617376.330567,290940.000,45178,1,EL,1,100,-17718.199219
1752617376.397067,291006.500,45194,2,EL,1,100,-17718.800781
1752617376.463566,291073.000,45194,2,EL,1,100,-17719.800781
1752617376.530566,291140.000,45211,1,EL,1,100,-17721.000000
1752617376.597066,291206.500,45227,2,EL,1,100,-17721.599609
1752617376.663566,291273.000,45227,2,EL,1,100,-17723.199219
1752617376.730566,291340.000,45243,1,EL,1,100,-17725.199219
1752617376.797065,291406.500,45261,2,EL,1,100,-17726.400391
1752617376.863565,291473.000,45261,2,EL,1,100,-17727.400391
1752617376.930565,291540.000,45279,1,EL,1,100,-17728.599609
1752617376.997065,291606.500,45294,2,EL,1,100,-17729.800781
1752617377.063564,291673.000,45294,2,EL,1,100,-17730.199219
1752617377.130064,291739.500,45310,2,EL,1,100,-17731.800781
1752617377.196564,291806.000,45310,2,EL,1,100,-17732.599609
1752617377.263564,291873.000,45327,1,EL,1,100,-17734.199219
1752617377.330063,291939.500,45346,2,EL,1,100,-17735.199219
1752617377.396563,292006.000,45346,2,EL,1,100,-17736.000000
1752617377.463563,292073.000,45368,2,EL,1,100,-17737.000000
1752617377.530563,292140.000,45368,2,EL,1,100,-17738.199219
1752617377.597063,292206.500,45385,2,EL,1,100,-17739.400391
1752617377.663562,292273.000,45385,2,EL,1,100,-17739.199219
1752617377.730562,292340.000,45402,1,EL,1,100,-17740.199219
1752617377.797062,292406.500,45416,2,EL,1,100,-17742.800781
1752617377.863562,292473.000,45416,2,EL,1,100,-17743.400391
1752617377.930561,292540.000,45434,1,EL,1,100,-17744.599609
1752617377.997061,292606.500,45450,2,EL,1,100,-17746.599609
1752617378.063561,292673.000,45450,2,EL,1,100,-17747.599609
1752617378.129561,292739.000,45469,1,EL,1,100,-17747.800781
1752617378.196560,292806.000,45484,2,EL,1,100,-17748.599609
1752617378.263560,292873.000,45484,2,EL,1,100,-17749.599609
1752617378.330560,292940.000,45501,1,EL,1,100,-17751.400391
1752617378.397060,293006.500,45517,2,EL,1,100,-17752.599609
1752617378.463559,293073.000,45517,2,EL,1,100,-17754.000000
1752617378.529559,293139.000,45536,1,EL,1,100,-17755.000000
1752617378.596559,293206.000,45553,2,EL,1,100,-17756.000000
1752617378.663559,293273.000,45553,2,EL,1,100,-17756.199219
1752617378.729559,293339.000,45570,1,EL,1,100,-17756.400391
1752617378.796558,293406.000,45586,2,EL,1,100,-17758.000000
1752617378.863558,293473.000,45586,2,EL,1,100,-17760.199219
1752617378.929558,293539.000,45604,1,EL,1,100,-17761.800781
1752617378.996558,293606.000,45620,2,EL,1,100,-17762.400391
1752617379.063557,293673.000,45620,2,EL,1,100,-17763.400391
1752617379.129557,293739.000,45637,1,EL,1,100,-17765.000000
1752617379.196557,293806.000,45654,2,EL,1,100,-17763.199219
1752617379.263557,293873.000,45654,2,EL,1,100,-17763.400391
1752617379.329556,293939.000,45671,1,EL,1,100,-17765.000000
1752617379.396556,294006.000,45686,2,EL,1,100,-17766.000000
1752617379.463556,294073.000,45686,2,EL,1,100,-17767.599609
1752617379.530056,294139.500,45703,2,EL,1,100,-17769.400391
1752617379.596556,294206.000,45703,2,EL,1,100,-17771.000000
1752617379.663555,294273.000,45719,1,EL,1,100,-17772.000000
1752617379.730055,294339.500,45736,2,EL,1,100,-17772.800781
1752617379.796555,294406.000,45736,2,EL,1,100,-17774.199219
1752617379.863555,294473.000,45754,1,EL,1,100,-17774.599609
1752617379.930054,294539.500,45770,2,EL,1,100,-17775.800781
1752617379.996554,294606.000,45770,2,EL,1,100,-17776.000000
1752617380.063554,294673.000,45786,1,EL,1,100,-17777.400391
1752617380.130054,294739.500,45803,2,EL,1,100,-17778.000000
1752617380.196553,294806.000,45803,2,EL,1,100,-17779.400391
1752617380.263553,294873.000,45820,1,EL,1,100,-17780.400391
1752617380.330053,294939.500,45837,2,EL,1,100,-17781.599609
1752617380.396553,295006.000,45837,2,EL,1,100,-17782.400391
