LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,BV
1752794725.779841,1106186.000,50063,1,BV,1,100,4.19
1752794730.778856,1111185.000,50867,1,BV,1,100,4.19
1752794735.778871,1116185.000,51691,1,BV,1,100,4.19
1752794740.777887,1121184.000,52517,1,BV,1,100,4.18
1752794745.777902,1126184.000,53337,1,BV,1,100,4.18
1752794750.776917,1131183.000,54162,1,BV,1,100,4.19
1752794755.776933,1136183.000,54985,1,BV,1,100,4.19
1752794760.775948,1141182.000,55789,1,BV,1,100,4.19
1752794765.775963,1146182.000,56615,1,BV,1,100,4.19
1752794770.774979,1151181.000,57437,1,BV,1,100,4.19
1752794775.774994,1156181.000,58260,1,BV,1,100,4.19
1752794780.774009,1161180.000,59085,1,BV,1,100,4.19
1752794785.774025,1166180.000,59892,1,BV,1,100,4.19
1752794790.773040,1171179.000,60715,1,BV,1,100,4.19
1752794795.773055,1176179.000,61538,1,BV,1,100,4.18
1752794800.772071,1181178.000,62365,1,BV,1,100,4.19
1752794805.772086,1186178.000,63187,1,BV,1,100,4.18
1752794810.771101,1191177.000,64012,1,BV,1,100,4.19
1752794815.771117,1196177.000,64835,1,BV,1,100,4.19
1752794820.770132,1201176.000,101,1,BV,1,100,4.19
1752794825.770147,1206176.000,941,1,BV,1,100,4.19
1752794830.769163,1211175.000,1766,1,BV,1,100,4.19
1752794835.769178,1216175.000,2587,1,BV,1,100,4.19
1752794840.768193,1221174.000,3410,1,BV,1,100,4.19
1752794845.768209,1226174.000,4250,1,BV,1,100,4.19
1752794850.767224,1231173.000,5069,1,BV,1,100,4.19
1752794855.767239,1236173.000,5891,1,BV,1,100,4.19
1752794860.766255,1241172.000,6731,1,BV,1,100,4.18
1752794865.766270,1246172.000,7553,1,BV,1,100,4.19
1752794870.765285,1251171.000,8376,1,BV,1,100,4.18
1752794875.765301,1256171.000,9199,1,BV,1,100,4.19
1752794880.764316,1261170.000,10039,1,BV,1,100,4.19
1752794885.764331,1266170.000,10862,1,BV,1,100,4.19
1752794890.763347,1271169.000,11686,1,BV,1,100,4.19
1752794895.763362,1276169.000,12508,1,BV,1,100,4.19
1752794900.762377,1281168.000,13346,1,BV,1,100,4.19
1752794905.762393,1286168.000,14166,1,BV,1,100,4.19
1752794910.761408,1291167.000,14991,1,BV,1,100,4.19
1752794915.761423,1296167.000,15794,1,BV,1,100,4.19
1752794920.760438,1301166.000,16636,1,BV,1,100,4.19
1752794925.760454,1306166.000,17459,1,BV,1,100,4.18
1752794930.759469,1311165.000,18279,1,BV,1,100,4.19
1752794935.759484,1316165.000,19125,1,BV,1,100,4.19
1752794940.758500,1321164.000,19947,1,BV,1,100,4.18
1752794945.758515,1326164.000,20769,1,BV,1,100,4.19
1752794950.757530,1331163.000,21591,1,BV,1,100,4.19
1752794955.757546,1336163.000,22415,1,BV,1,100,4.19
1752794960.756561,1341162.000,23243,1,BV,1,100,4.19
1752794965.756576,1346162.000,24065,1,BV,1,100,4.19
1752794970.755592,1351161.000,24889,1,BV,1,100,4.19
1752794975.755607,1356161.000,25729,1,BV,1,100,4.19
1752794980.754622,1361160.000,26554,1,BV,1,100,4.19
1752794985.754638,1366160.000,27375,1,BV,1,100,4.19
1752794990.753653,1371159.000,28217,1,BV,1,100,4.19
1752794995.753668,1376159.000,29040,1,BV,1,100,4.19
1752795000.752684,1381158.000,29864,1,BV,1,100,4.19
1752795005.752699,1386158.000,30687,1,BV,1,100,4.19
1752795010.751714,1391157.000,31514,1,BV,1,100,4.19
1752795015.751730,1396157.000,32335,1,BV,1,100,4.19
1752795020.750745,1401156.000,33161,1,BV,1,100,4.19
1752795025.750760,1406156.000,33967,1,BV,1,100,4.18
1752795030.749776,1411155.000,34790,1,BV,1,100,4.19
1752795035.749791,1416155.000,35616,1,BV,1,100,4.19
1752795040.748806,1421154.000,36441,1,BV,1,100,4.18
1752795045.748822,1426154.000,37263,1,BV,1,100,4.19
1752795050.747837,1431153.000,38088,1,BV,1,100,4.18
1752795055.747852,1436153.000,38913,1,BV,1,100,4.19
1752795060.746868,1441152.000,39739,1,BV,1,100,4.19
1752795065.746883,1446152.000,40558,1,BV,1,100,4.19
1752795070.745898,1451151.000,41361,1,BV,1,100,4.19
1752795075.745914,1456151.000,42186,1,BV,1,100,4.19
1752795080.744929,1461150.000,43011,1,BV,1,100,4.18
1752795085.744944,1466150.000,43834,1,BV,1,100,4.19
1752795090.743960,1471149.000,44658,1,BV,1,100,4.19
1752795095.743975,1476149.000,45482,1,BV,1,100,4.19
1752795100.742990,1481148.000,46289,1,BV,1,100,4.19
1752795105.743006,1486148.000,47115,1,BV,1,100,4.19
