LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,HR
1752794412.831881,793239,63968,1,HR,1,100,93.51
1752794413.471883,793879,64069,1,HR,1,100,93.56
1752794414.191885,794599,64184,1,HR,1,100,91.29
1752794414.831887,795239,64285,1,HR,1,100,91.84
1752794415.391889,795799,64384,1,HR,1,100,95.24
1752794416.071891,796479,64492,1,HR,1,100,93.68
1752794416.751893,797159,64610,1,HR,1,100,92.47
1752794417.324895,797732,64693,1,HR,1,100,95.73
1752794417.964897,798372,64810,1,HR,1,100,95.29
1752794418.604899,799012,64909,1,HR,1,100,94.95
1752794419.284901,799692,65026,1,HR,1,100,93.46
1752794419.884903,800292,65125,1,HR,1,100,94.91
1752794420.564905,800972,65225,1,HR,1,100,93.43
1752794421.204907,801612,65333,1,HR,1,100,93.50
1752794421.817909,802225,65432,1,HR,1,100,94.94
1752794422.497911,802905,14,1,HR,1,100,93.45
1752794423.177913,803585,113,1,HR,1,100,92.29
1752794423.777915,804185,214,1,HR,1,100,94.01
1752794424.416917,804824,329,1,HR,1,100,93.95
1752794425.016919,805424,430,1,HR,1,100,95.29
1752794425.616920,806024,515,1,HR,1,100,96.34
1752794426.270922,806678,637,1,HR,1,100,95.76
1752794426.950924,807358,753,1,HR,1,100,94.09
1752794427.550926,807958,854,1,HR,1,100,95.40
1752794428.150928,808558,937,1,HR,1,100,96.43
1752794428.789930,809197,1053,1,HR,1,100,95.83
1752794429.429932,809837,1154,1,HR,1,100,95.37
1752794430.069934,810477,1255,1,HR,1,100,95.01
1752794430.709936,811117,1371,1,HR,1,100,94.73
1752794431.322938,811730,1478,1,HR,1,100,95.90
1752794431.962940,812370,1579,1,HR,1,100,95.42
1752794432.522942,812930,1661,1,HR,1,100,98.03
1752794433.162944,813570,1778,1,HR,1,100,97.08
1752794433.762945,814170,1877,1,HR,1,100,97.73
1752794434.442947,814850,1978,1,HR,1,100,95.62
1752794435.082949,815490,2079,1,HR,1,100,95.20
1752794435.655951,816063,2178,1,HR,1,100,97.86
1752794436.295953,816703,2281,1,HR,1,100,96.94
1752794436.895955,817303,2384,1,HR,1,100,97.62
1752794437.575957,817983,2482,1,HR,1,100,95.54
1752794438.215959,818623,2600,1,HR,1,100,95.14
1752794438.815961,819223,2684,1,HR,1,100,96.22
1752794439.415963,819823,2783,1,HR,1,100,97.06
1752794440.055965,820463,2899,1,HR,1,100,96.32
1752794440.788967,821196,3016,1,HR,1,100,93.44
1752794441.428969,821836,3117,1,HR,1,100,93.51
1752794441.988971,822396,3225,1,HR,1,100,96.54
1752794442.708973,823116,3340,1,HR,1,100,93.60
1752794443.348975,823756,3441,1,HR,1,100,93.64
1752794444.028977,824436,3559,1,HR,1,100,92.44
1752794444.628979,825036,3660,1,HR,1,100,94.12
1752794445.281981,825689,3759,1,HR,1,100,94.04
1752794445.801982,826209,3842,1,HR,1,100,98.78
1752794446.481984,826889,3961,1,HR,1,100,96.44
1752794447.161986,827569,4082,1,HR,1,100,94.61
1752794447.801988,828209,4181,1,HR,1,100,94.42
1752794448.401990,828809,4282,1,HR,1,100,95.66
1752794449.041992,829449,4382,1,HR,1,100,95.24
1752794449.694994,830102,4499,1,HR,1,100,94.91
1752794450.334996,830742,4598,1,HR,1,100,94.65
