LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,EA
1755113196.537628,76306.000,10527,1,EA,1,100,0.275678
1755113196.603630,76372.000,10532,1,EA,1,100,0.275918
1755113196.670631,76439.000,10550,2,EA,1,100,0.276642
1755113196.737633,76506.000,10550,2,EA,1,100,0.276620
1755113196.803634,76572.000,10566,1,EA,1,100,0.276675
1755113196.870636,76639.000,10581,2,EA,1,100,0.279698
1755113196.937637,76706.000,10581,2,EA,1,100,0.282329
1755113197.003639,76772.000,10602,1,EA,1,100,0.281212
1755113197.070640,76839.000,10622,2,EA,1,100,0.273265
1755113197.137642,76906.000,10622,2,EA,1,100,0.273029
1755113197.203643,76972.000,10638,1,EA,1,100,0.277137
1755113197.270645,77039.000,10653,2,EA,1,100,0.281861
1755113197.337646,77106.000,10653,2,EA,1,100,0.287791
1755113197.403648,77172.000,10670,1,EA,1,100,0.291088
1755113197.470649,77239.000,10687,2,EA,1,100,0.291539
1755113197.537651,77306.000,10687,2,EA,1,100,0.290978
1755113197.603652,77372.000,10703,1,EA,1,100,0.291344
1755113197.670654,77439.000,10721,2,EA,1,100,0.290687
1755113197.737655,77506.000,10721,2,EA,1,100,0.287399
1755113197.803657,77572.000,10737,1,EA,1,100,0.287032
1755113197.870658,77639.000,10754,2,EA,1,100,0.289106
1755113197.937660,77706.000,10754,2,EA,1,100,0.291222
1755113198.003661,77772.000,10770,1,EA,1,100,0.294075
1755113198.070163,77838.500,10787,2,EA,1,100,0.302666
1755113198.136664,77905.000,10787,2,EA,1,100,0.305884
1755113198.203666,77972.000,10802,2,EA,1,100,0.304720
1755113198.270668,78039.000,10802,2,EA,1,100,0.310039
1755113198.336669,78105.000,10819,1,EA,1,100,0.314606
1755113198.403671,78172.000,10838,2,EA,1,100,0.317692
1755113198.470672,78239.000,10838,2,EA,1,100,0.319061
1755113198.536674,78305.000,10857,1,EA,1,100,0.316350
1755113198.603675,78372.000,10871,2,EA,1,100,0.314791
1755113198.670677,78439.000,10871,2,EA,1,100,0.315790
1755113198.736678,78505.000,10889,1,EA,1,100,0.318535
1755113198.803680,78572.000,10905,2,EA,1,100,0.322833
1755113198.870681,78639.000,10905,2,EA,1,100,0.324066
1755113198.936683,78705.000,10922,1,EA,1,100,0.325079
1755113199.003684,78772.000,10939,2,EA,1,100,0.324837
1755113199.070686,78839.000,10939,2,EA,1,100,0.324594
1755113199.136687,78905.000,10956,1,EA,1,100,0.326161
1755113199.203689,78972.000,10972,2,EA,1,100,0.328020
1755113199.270690,79039.000,10972,2,EA,1,100,0.327788
1755113199.336692,79105.000,10989,1,EA,1,100,0.327049
1755113199.403693,79172.000,11004,2,EA,1,100,0.327850
1755113199.470695,79239.000,11004,2,EA,1,100,0.328531
1755113199.536696,79305.000,11021,1,EA,1,100,0.330543
1755113199.603698,79372.000,11037,2,EA,1,100,0.331392
1755113199.670699,79439.000,11037,2,EA,1,100,0.333376
1755113199.736701,79505.000,11055,1,EA,1,100,0.334658
1755113199.803702,79572.000,11071,2,EA,1,100,0.333312
1755113199.870704,79639.000,11071,2,EA,1,100,0.333983
1755113199.936705,79705.000,11088,1,EA,1,100,0.334819
1755113200.003707,79772.000,11107,2,EA,1,100,0.335141
1755113200.070708,79839.000,11107,2,EA,1,100,0.336404
1755113200.136710,79905.000,11124,1,EA,1,100,0.339935
1755113200.203711,79972.000,11139,2,EA,1,100,0.341788
1755113200.270713,80039.000,11139,2,EA,1,100,0.342899
1755113200.337214,80105.500,11156,2,EA,1,100,0.343559
1755113200.403716,80172.000,11156,2,EA,1,100,0.344801
1755113200.470718,80239.000,11172,1,EA,1,100,0.346741
1755113200.537219,80305.500,11191,2,EA,1,100,0.346672
1755113200.603721,80372.000,11191,2,EA,1,100,0.344528
1755113200.670722,80439.000,11207,1,EA,1,100,0.343779
1755113200.737224,80505.500,11223,2,EA,1,100,0.341872
1755113200.803725,80572.000,11223,2,EA,1,100,0.342494
1755113200.870727,80639.000,11239,1,EA,1,100,0.346430
1755113200.937228,80705.500,11258,2,EA,1,100,0.349071
1755113201.003730,80772.000,11258,2,EA,1,100,0.347711
1755113201.070731,80839.000,11275,1,EA,1,100,0.339389
1755113201.137233,80905.500,11292,2,EA,1,100,0.336063
1755113201.203734,80972.000,11292,2,EA,1,100,0.334658
1755113201.270736,81039.000,11308,1,EA,1,100,0.334224
1755113201.337237,81105.500,11326,2,EA,1,100,0.334096
1755113201.403739,81172.000,11326,2,EA,1,100,0.333360
1755113201.469740,81238.000,11342,1,EA,1,100,0.334851
1755113201.536742,81305.000,11357,2,EA,1,100,0.337268
1755113201.603743,81372.000,11357,2,EA,1,100,0.339769
1755113201.669745,81438.000,11373,1,EA,1,100,0.341754
1755113201.736746,81505.000,11391,2,EA,1,100,0.344511
1755113201.803748,81572.000,11391,2,EA,1,100,0.345794
1755113201.870749,81639.000,11407,1,EA,1,100,0.343949
1755113201.937251,81705.500,11424,2,EA,1,100,0.344289
1755113202.003752,81772.000,11424,2,EA,1,100,0.344068
1755113202.070421,81838.667,11447,3,EA,1,100,0.339587
1755113202.137089,81905.333,11447,3,EA,1,100,0.334401
1755113202.203757,81972.000,11447,3,EA,1,100,0.332040
1755113202.270258,82038.500,11465,2,EA,1,100,0.331282
1755113202.336760,82105.000,11465,2,EA,1,100,0.328872
1755113202.403761,82172.000,11483,1,EA,1,100,0.326466
1755113202.470263,82238.500,11497,2,EA,1,100,0.328128
1755113202.536764,82305.000,11497,2,EA,1,100,0.330464
1755113202.603766,82372.000,11514,1,EA,1,100,0.331993
1755113202.670267,82438.500,11531,2,EA,1,100,0.333152
1755113202.736769,82505.000,11531,2,EA,1,100,0.333647
1755113202.803770,82572.000,11548,1,EA,1,100,0.333631
1755113202.870272,82638.500,11562,2,EA,1,100,0.334144
1755113202.936774,82705.000,11562,2,EA,1,100,0.333328
1755113203.003775,82772.000,11579,1,EA,1,100,0.333456
1755113203.070277,82838.500,11596,2,EA,1,100,0.333711
1755113203.136778,82905.000,11596,2,EA,1,100,0.334112
