LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,EA
1755195925.946975,1318802.000,16523,1,EA,1,100,1.117115
1755195926.013975,1318869.000,16528,1,EA,1,100,1.115147
1755195926.080476,1318935.500,16546,2,EA,1,100,1.114255
1755195926.146976,1319002.000,16546,2,EA,1,100,1.111942
1755195926.213976,1319069.000,16562,1,EA,1,100,1.110345
1755195926.280477,1319135.500,16577,2,EA,1,100,1.110169
1755195926.346977,1319202.000,16577,2,EA,1,100,1.109815
1755195926.413978,1319269.000,16593,1,EA,1,100,1.109107
1755195926.480478,1319335.500,16611,2,EA,1,100,1.108753
1755195926.546979,1319402.000,16611,2,EA,1,100,1.106990
1755195926.613979,1319469.000,16627,1,EA,1,100,1.103133
1755195926.680480,1319535.500,16642,2,EA,1,100,1.104707
1755195926.746980,1319602.000,16642,2,EA,1,100,1.109461
1755195926.813981,1319669.000,16659,1,EA,1,100,1.111763
1755195926.880481,1319735.500,16676,2,EA,1,100,1.112831
1755195926.946982,1319802.000,16676,2,EA,1,100,1.111408
1755195927.013982,1319869.000,16692,1,EA,1,100,1.109637
1755195927.080483,1319935.500,16709,2,EA,1,100,1.107520
1755195927.146983,1320002.000,16709,2,EA,1,100,1.105761
1755195927.213984,1320069.000,16726,1,EA,1,100,1.107696
1755195927.280484,1320135.500,16743,2,EA,1,100,1.113185
1755195927.346985,1320202.000,16743,2,EA,1,100,1.114790
1755195927.413985,1320269.000,16759,1,EA,1,100,1.115505
1755195927.480486,1320335.500,16776,2,EA,1,100,1.114968
1755195927.546986,1320402.000,16776,2,EA,1,100,1.111942
1755195927.613486,1320468.500,16791,2,EA,1,100,1.111942
1755195927.679987,1320535.000,16791,2,EA,1,100,1.112475
1755195927.746987,1320602.000,16808,1,EA,1,100,1.113542
1755195927.813488,1320668.500,16825,2,EA,1,100,1.114612
1755195927.879988,1320735.000,16825,2,EA,1,100,1.115325
1755195927.946989,1320802.000,16842,1,EA,1,100,1.115683
1755195928.013489,1320868.500,16856,2,EA,1,100,1.114255
1755195928.079990,1320935.000,16856,2,EA,1,100,1.113542
1755195928.146990,1321002.000,16876,1,EA,1,100,1.115147
1755195928.213491,1321068.500,16892,2,EA,1,100,1.115683
1755195928.279991,1321135.000,16892,2,EA,1,100,1.115147
1755195928.346992,1321202.000,16914,1,EA,1,100,1.114433
1755195928.413492,1321268.500,16929,2,EA,1,100,1.111942
1755195928.479993,1321335.000,16929,2,EA,1,100,1.110700
1755195928.546993,1321402.000,16946,1,EA,1,100,1.113898
1755195928.613494,1321468.500,16962,2,EA,1,100,1.116578
1755195928.679994,1321535.000,16962,2,EA,1,100,1.115861
1755195928.746995,1321602.000,16979,1,EA,1,100,1.114968
1755195928.813495,1321668.500,16996,2,EA,1,100,1.113185
1755195928.879995,1321735.000,16996,2,EA,1,100,1.115505
1755195928.946996,1321802.000,17013,1,EA,1,100,1.118910
1755195929.013496,1321868.500,17029,2,EA,1,100,1.117833
1755195929.079997,1321935.000,17029,2,EA,1,100,1.114076
1755195929.146997,1322002.000,17049,1,EA,1,100,1.115683
1755195929.213498,1322068.500,17063,2,EA,1,100,1.120171
1755195929.279998,1322135.000,17063,2,EA,1,100,1.119810
1755195929.346999,1322202.000,17080,1,EA,1,100,1.116219
1755195929.413499,1322268.500,17097,2,EA,1,100,1.116041
1755195929.480000,1322335.000,17097,2,EA,1,100,1.117653
1755195929.547000,1322402.000,17114,1,EA,1,100,1.119091
1755195929.613501,1322468.500,17129,2,EA,1,100,1.119091
1755195929.680001,1322535.000,17129,2,EA,1,100,1.119270
1755195929.747002,1322602.000,17145,1,EA,1,100,1.118910
1755195929.813502,1322668.500,17164,2,EA,1,100,1.118192
1755195929.880003,1322735.000,17164,2,EA,1,100,1.118012
1755195929.947003,1322802.000,17181,1,EA,1,100,1.117295
1755195930.013504,1322868.500,17196,2,EA,1,100,1.116400
1755195930.080004,1322935.000,17196,2,EA,1,100,1.116400
1755195930.146504,1323001.500,17213,2,EA,1,100,1.115861
1755195930.213005,1323068.000,17213,2,EA,1,100,1.114968
