LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,EA
1755628823.767239,2542995.000,18220,1,EA,1,100,0.167042
1755628823.833240,2543061.000,18225,1,EA,1,100,0.167871
1755628823.900241,2543128.000,18244,2,EA,1,100,0.167851
1755628823.967242,2543195.000,18244,2,EA,1,100,0.167786
1755628824.033242,2543261.000,18261,1,EA,1,100,0.168086
1755628824.100243,2543328.000,18276,2,EA,1,100,0.168180
1755628824.167244,2543395.000,18276,2,EA,1,100,0.168216
1755628824.233245,2543461.000,18292,1,EA,1,100,0.168297
1755628824.300246,2543528.000,18312,2,EA,1,100,0.168306
1755628824.367247,2543595.000,18312,2,EA,1,100,0.168277
1755628824.433247,2543661.000,18328,1,EA,1,100,0.168289
1755628824.500248,2543728.000,18345,2,EA,1,100,0.168415
1755628824.567249,2543795.000,18345,2,EA,1,100,0.167552
1755628824.633250,2543861.000,18361,1,EA,1,100,0.165246
1755628824.700251,2543928.000,18379,2,EA,1,100,0.162027
1755628824.767251,2543995.000,18379,2,EA,1,100,0.161310
1755628824.833252,2544061.000,18395,1,EA,1,100,0.167916
1755628824.900253,2544128.000,18410,2,EA,1,100,0.173693
1755628824.967254,2544195.000,18410,2,EA,1,100,0.171866
1755628825.033255,2544261.000,18429,1,EA,1,100,0.168090
1755628825.100255,2544328.000,18446,2,EA,1,100,0.166978
1755628825.167256,2544395.000,18446,2,EA,1,100,0.166938
1755628825.233257,2544461.000,18462,1,EA,1,100,0.166742
1755628825.299758,2544527.500,18479,2,EA,1,100,0.164636
1755628825.366259,2544594.000,18479,2,EA,1,100,0.165785
1755628825.433259,2544661.000,18494,1,EA,1,100,0.169891
1755628825.499760,2544727.500,18511,2,EA,1,100,0.172419
1755628825.566261,2544794.000,18511,2,EA,1,100,0.171993
1755628825.633262,2544861.000,18527,1,EA,1,100,0.170086
1755628825.699763,2544927.500,18544,2,EA,1,100,0.168664
1755628825.766264,2544994.000,18544,2,EA,1,100,0.167315
1755628825.833264,2545061.000,18559,2,EA,1,100,0.166058
1755628825.900265,2545128.000,18559,2,EA,1,100,0.165670
1755628825.966266,2545194.000,18576,1,EA,1,100,0.164987
1755628826.033267,2545261.000,18595,2,EA,1,100,0.160326
1755628826.100268,2545328.000,18595,2,EA,1,100,0.155955
1755628826.166268,2545394.000,18612,1,EA,1,100,0.153527
1755628826.233269,2545461.000,18626,2,EA,1,100,0.151668
1755628826.300270,2545528.000,18626,2,EA,1,100,0.149675
1755628826.366271,2545594.000,18644,1,EA,1,100,0.148046
1755628826.433272,2545661.000,18660,2,EA,1,100,0.147388
1755628826.500272,2545728.000,18660,2,EA,1,100,0.147385
1755628826.566273,2545794.000,18677,1,EA,1,100,0.147188
1755628826.633274,2545861.000,18692,2,EA,1,100,0.146169
1755628826.700275,2545928.000,18692,2,EA,1,100,0.145372
1755628826.766276,2545994.000,18709,1,EA,1,100,0.144864
1755628826.833277,2546061.000,18725,2,EA,1,100,0.144641
1755628826.900277,2546128.000,18725,2,EA,1,100,0.145985
1755628826.966278,2546194.000,18742,1,EA,1,100,0.144966
1755628827.033279,2546261.000,18757,2,EA,1,100,0.144323
1755628827.100280,2546328.000,18757,2,EA,1,100,0.145311
1755628827.166281,2546394.000,18774,1,EA,1,100,0.146169
1755628827.233281,2546461.000,18792,2,EA,1,100,0.147438
1755628827.300282,2546528.000,18792,2,EA,1,100,0.148251
1755628827.366283,2546594.000,18810,1,EA,1,100,0.148821
1755628827.433284,2546661.000,18826,2,EA,1,100,0.150435
1755628827.500285,2546728.000,18826,2,EA,1,100,0.152749
