LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,EA
1752780444.931399,435358.000,4638,1,EA,1,100,0.273362
1752780444.998400,435425.000,4654,1,EA,1,100,0.272762
1752780445.064900,435491.500,4670,2,EA,1,100,0.272944
1752780445.131400,435558.000,4670,2,EA,1,100,0.273340
1752780445.198401,435625.000,4686,1,EA,1,100,0.273845
1752780445.264901,435691.500,4705,2,EA,1,100,0.274072
1752780445.331402,435758.000,4705,2,EA,1,100,0.274309
1752780445.398402,435825.000,4721,1,EA,1,100,0.274526
1752780445.464902,435891.500,4740,2,EA,1,100,0.274569
1752780445.531403,435958.000,4740,2,EA,1,100,0.274547
1752780445.598403,436025.000,4755,1,EA,1,100,0.274569
1752780445.664903,436091.500,4772,2,EA,1,100,0.274829
1752780445.731404,436158.000,4772,2,EA,1,100,0.274992
1752780445.797904,436224.500,4789,2,EA,1,100,0.275122
1752780445.864404,436291.000,4789,2,EA,1,100,0.275754
1752780445.931405,436358.000,4806,1,EA,1,100,0.276389
1752780445.997905,436424.500,4820,2,EA,1,100,0.276741
1752780446.064406,436491.000,4820,2,EA,1,100,0.276785
1752780446.131406,436558.000,4840,1,EA,1,100,0.276840
1752780446.197906,436624.500,4858,2,EA,1,100,0.276928
1752780446.264407,436691.000,4858,2,EA,1,100,0.276763
1752780446.331407,436758.000,4875,1,EA,1,100,0.276653
1752780446.397907,436824.500,4890,2,EA,1,100,0.276006
1752780446.464408,436891.000,4890,2,EA,1,100,0.275656
1752780446.531408,436958.000,4909,1,EA,1,100,0.275984
1752780446.597909,437024.500,4925,2,EA,1,100,0.277303
1752780446.664409,437091.000,4925,2,EA,1,100,0.277447
1752780446.731409,437158.000,4942,1,EA,1,100,0.277901
1752780446.797910,437224.500,4957,2,EA,1,100,0.278256
1752780446.864410,437291.000,4957,2,EA,1,100,0.278746
1752780446.931410,437358.000,4976,1,EA,1,100,0.279575
1752780446.997911,437424.500,4992,2,EA,1,100,0.279844
1752780447.064411,437491.000,4992,2,EA,1,100,0.279765
1752780447.131411,437558.000,5012,1,EA,1,100,0.279912
1752780447.197912,437624.500,5031,2,EA,1,100,0.280171
1752780447.264412,437691.000,5031,2,EA,1,100,0.280081
1752780447.331413,437758.000,5048,1,EA,1,100,0.280306
1752780447.397913,437824.500,5065,2,EA,1,100,0.280498
1752780447.464413,437891.000,5065,2,EA,1,100,0.280566
1752780447.531414,437958.000,5084,1,EA,1,100,0.280747
1752780447.597914,438024.500,5099,2,EA,1,100,0.280940
1752780447.664414,438091.000,5099,2,EA,1,100,0.280894
1752780447.731415,438158.000,5115,1,EA,1,100,0.281098
1752780447.797915,438224.500,5132,2,EA,1,100,0.281314
1752780447.864415,438291.000,5132,2,EA,1,100,0.281735
1752780447.930916,438357.500,5149,2,EA,1,100,0.282146
1752780447.997416,438424.000,5149,2,EA,1,100,0.282318
1752780448.064417,438491.000,5167,1,EA,1,100,0.282318
1752780448.130917,438557.500,5183,2,EA,1,100,0.282490
1752780448.197417,438624.000,5183,2,EA,1,100,0.282582
1752780448.264418,438691.000,5201,1,EA,1,100,0.282570
1752780448.330918,438757.500,5218,2,EA,1,100,0.282811
1752780448.397418,438824.000,5218,2,EA,1,100,0.282650
1752780448.464419,438891.000,5235,1,EA,1,100,0.282777
1752780448.530919,438957.500,5250,2,EA,1,100,0.285011
1752780448.597419,439024.000,5250,2,EA,1,100,0.288399
1752780448.664420,439091.000,5266,1,EA,1,100,0.289635
1752780448.730920,439157.500,5286,2,EA,1,100,0.288256
1752780448.797421,439224.000,5286,2,EA,1,100,0.286913
1752780448.864421,439291.000,5302,1,EA,1,100,0.288507
1752780448.930921,439357.500,5319,2,EA,1,100,0.286147
1752780448.997422,439424.000,5319,2,EA,1,100,0.285490
1752780449.064422,439491.000,5335,1,EA,1,100,0.270599
1752780449.130922,439557.500,5353,2,EA,1,100,0.268315
1752780449.197423,439624.000,5353,2,EA,1,100,0.282467
1752780449.264423,439691.000,5369,1,EA,1,100,0.284196
1752780449.330923,439757.500,5384,2,EA,1,100,0.284138
1752780449.397424,439824.000,5384,2,EA,1,100,0.283988
1752780449.464424,439891.000,5401,1,EA,1,100,0.284022
1752780449.530925,439957.500,5420,2,EA,1,100,0.284405
1752780449.597425,440024.000,5420,2,EA,1,100,0.285162
1752780449.664425,440091.000,5436,1,EA,1,100,0.286265
1752780449.730926,440157.500,5452,2,EA,1,100,0.287197
1752780449.797426,440224.000,5452,2,EA,1,100,0.287446
1752780449.864426,440291.000,5468,1,EA,1,100,0.287839
1752780449.930927,440357.500,5485,2,EA,1,100,0.288077
