LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,BV
1752789524.691218,491809.000,14018,1,BV,1,100,4.01
1752789529.690234,496808.000,14842,1,BV,1,100,4.01
1752789534.690249,501808.000,15666,1,BV,1,100,4.01
1752789539.689265,506807.000,16510,1,BV,1,100,4.01
1752789544.689280,511807.000,17334,1,BV,1,100,4.01
1752789549.688296,516806.000,18159,1,BV,1,100,4.01
1752789554.688311,521806.000,18982,1,BV,1,100,4.01
1752789559.687327,526805.000,19807,1,BV,1,100,4.01
1752789564.687343,531805.000,20647,1,BV,1,100,4.01
1752789569.686358,536804.000,21469,1,BV,1,100,4.01
1752789574.686374,541804.000,22292,1,BV,1,100,4.02
1752789579.685389,546803.000,23119,1,BV,1,100,4.01
1752789584.685405,551803.000,23943,1,BV,1,100,4.02
1752789589.684421,556802.000,24768,1,BV,1,100,4.02
1752789594.684436,561802.000,25587,1,BV,1,100,4.02
1752789599.683452,566801.000,26429,1,BV,1,100,4.02
1752789604.683467,571801.000,27238,1,BV,1,100,4.02
1752789609.682483,576800.000,28062,1,BV,1,100,4.02
1752789614.682499,581800.000,28886,1,BV,1,100,4.02
1752789619.681514,586799.000,29728,1,BV,1,100,4.02
1752789624.681530,591799.000,30554,1,BV,1,100,4.02
1752789629.680545,596798.000,31377,1,BV,1,100,4.02
1752789634.680561,601798.000,32198,1,BV,1,100,4.02
1752789639.679576,606797.000,33022,1,BV,1,100,4.02
1752789644.679592,611797.000,33847,1,BV,1,100,4.02
1752789649.678608,616796.000,34670,1,BV,1,100,4.03
1752789654.678623,621796.000,35490,1,BV,1,100,4.02
1752789659.677639,626795.000,36313,1,BV,1,100,4.03
1752789664.677654,631795.000,37137,1,BV,1,100,4.03
1752789669.676670,636794.000,37944,1,BV,1,100,4.03
1752789674.676686,641794.000,38564,1,BV,1,100,4.02
1752789679.675701,646793.000,39390,1,BV,1,100,4.03
1752789684.675717,651793.000,40216,1,BV,1,100,4.03
1752789689.674732,656792.000,41041,1,BV,1,100,4.03
1752789694.674748,661792.000,41864,1,BV,1,100,4.03
1752789699.673764,666791.000,42675,1,BV,1,100,4.03
1752789704.673779,671791.000,43500,1,BV,1,100,4.03
1752789709.672795,676790.000,44323,1,BV,1,100,4.03
1752789714.672810,681790.000,45155,1,BV,1,100,4.03
1752789719.671826,686789.000,45976,1,BV,1,100,4.03
1752789724.671841,691789.000,46788,1,BV,1,100,4.04
1752789729.670857,696788.000,47614,1,BV,1,100,4.03
1752789734.670873,701788.000,48440,1,BV,1,100,4.03
1752789739.669888,706787.000,49264,1,BV,1,100,4.04
1752789744.669904,711787.000,50089,1,BV,1,100,4.04
1752789749.668919,716786.000,50896,1,BV,1,100,4.04
1752789754.668935,721786.000,51720,1,BV,1,100,4.04
1752789759.667951,726785.000,52552,1,BV,1,100,4.04
1752789764.667966,731785.000,53380,1,BV,1,100,4.04
1752789769.666982,736784.000,54202,1,BV,1,100,4.04
1752789774.666997,741784.000,55028,1,BV,1,100,4.04
1752789779.666013,746783.000,55835,1,BV,1,100,4.04
