LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,MZ
1752789139.937018,107056.000,15479,3,MZ,1,100,53
1752789139.976685,107095.667,15497,3,MZ,1,100,54
1752789140.016352,107135.333,15497,3,MZ,1,100,53
1752789140.056019,107175.000,15497,3,MZ,1,100,53
1752789140.096019,107215.000,15515,2,MZ,1,100,53
1752789140.136019,107255.000,15515,2,MZ,1,100,53
1752789140.176019,107295.000,15531,3,MZ,1,100,53
1752789140.216019,107335.000,15531,3,MZ,1,100,54
1752789140.256019,107375.000,15531,3,MZ,1,100,53
1752789140.296019,107415.000,15547,2,MZ,1,100,53
1752789140.336019,107455.000,15547,2,MZ,1,100,53
1752789140.376020,107495.000,15567,3,MZ,1,100,52
1752789140.416020,107535.000,15567,3,MZ,1,100,53
1752789140.456020,107575.000,15567,3,MZ,1,100,53
1752789140.496020,107615.000,15584,2,MZ,1,100,53
1752789140.536020,107655.000,15584,2,MZ,1,100,53
1752789140.576020,107695.000,15600,3,MZ,1,100,53
1752789140.616020,107735.000,15600,3,MZ,1,100,52
1752789140.656020,107775.000,15600,3,MZ,1,100,52
1752789140.696021,107815.000,15618,2,MZ,1,100,52
1752789140.736021,107855.000,15618,2,MZ,1,100,54
1752789140.776021,107895.000,15632,3,MZ,1,100,53
1752789140.816021,107935.000,15632,3,MZ,1,100,50
1752789140.856021,107975.000,15632,3,MZ,1,100,53
1752789140.896021,108015.000,15651,2,MZ,1,100,53
1752789140.936021,108055.000,15651,2,MZ,1,100,54
1752789140.976021,108095.000,15669,3,MZ,1,100,54
1752789141.016022,108135.000,15669,3,MZ,1,100,52
1752789141.056022,108175.000,15669,3,MZ,1,100,53
1752789141.091688,108210.667,15687,3,MZ,1,100,53
1752789141.127355,108246.333,15687,3,MZ,1,100,53
1752789141.163022,108282.000,15687,3,MZ,1,100,54
1752789141.203022,108322.000,15701,2,MZ,1,100,52
1752789141.243022,108362.000,15701,2,MZ,1,100,53
1752789141.283022,108402.000,15718,3,MZ,1,100,53
1752789141.323023,108442.000,15718,3,MZ,1,100,54
1752789141.363023,108482.000,15718,3,MZ,1,100,52
1752789141.403023,108522.000,15735,2,MZ,1,100,53
1752789141.443023,108562.000,15735,2,MZ,1,100,53
1752789141.483023,108602.000,15752,3,MZ,1,100,54
1752789141.523023,108642.000,15752,3,MZ,1,100,54
1752789141.563023,108682.000,15752,3,MZ,1,100,53
1752789141.603023,108722.000,15766,2,MZ,1,100,53
1752789141.643024,108762.000,15766,2,MZ,1,100,53
1752789141.683024,108802.000,15788,3,MZ,1,100,55
1752789141.723024,108842.000,15788,3,MZ,1,100,54
1752789141.763024,108882.000,15788,3,MZ,1,100,53
1752789141.803024,108922.000,15804,3,MZ,1,100,53
1752789141.843024,108962.000,15804,3,MZ,1,100,53
1752789141.883024,109002.000,15804,3,MZ,1,100,54
1752789141.923024,109042.000,15821,2,MZ,1,100,53
1752789141.963025,109082.000,15821,2,MZ,1,100,53
1752789142.003025,109122.000,15835,2,MZ,1,100,53
1752789142.043025,109162.000,15835,2,MZ,1,100,53
1752789142.083025,109202.000,15855,3,MZ,1,100,53
1752789142.123025,109242.000,15855,3,MZ,1,100,53
1752789142.163025,109282.000,15855,3,MZ,1,100,54
1752789142.202692,109321.667,15873,3,MZ,1,100,53
1752789142.242359,109361.333,15873,3,MZ,1,100,54
1752789142.282025,109401.000,15873,3,MZ,1,100,53
1752789142.322526,109441.500,15892,2,MZ,1,100,53
1752789142.363026,109482.000,15892,2,MZ,1,100,53
1752789142.402693,109521.667,15907,3,MZ,1,100,53
1752789142.442359,109561.333,15907,3,MZ,1,100,53
1752789142.482026,109601.000,15907,3,MZ,1,100,54
1752789142.522026,109641.000,15924,2,MZ,1,100,52
1752789142.562026,109681.000,15924,2,MZ,1,100,53
1752789142.602026,109721.000,15940,3,MZ,1,100,53
1752789142.642027,109761.000,15940,3,MZ,1,100,54
1752789142.682027,109801.000,15940,3,MZ,1,100,53
1752789142.722527,109841.500,15963,2,MZ,1,100,53
1752789142.763027,109882.000,15963,2,MZ,1,100,53
1752789142.802694,109921.667,15978,3,MZ,1,100,53
1752789142.842361,109961.333,15978,3,MZ,1,100,53
1752789142.882027,110001.000,15978,3,MZ,1,100,54
1752789142.922527,110041.500,15998,2,MZ,1,100,53
1752789142.963028,110082.000,15998,2,MZ,1,100,54
1752789143.002694,110121.667,16015,3,MZ,1,100,55
1752789143.042361,110161.333,16015,3,MZ,1,100,53
1752789143.082028,110201.000,16015,3,MZ,1,100,54
1752789143.122528,110241.500,16032,2,MZ,1,100,53
1752789143.163028,110282.000,16032,2,MZ,1,100,53
1752789143.202695,110321.667,16048,3,MZ,1,100,54
1752789143.242362,110361.333,16048,3,MZ,1,100,53
1752789143.282029,110401.000,16048,3,MZ,1,100,54
1752789143.322029,110441.000,16063,2,MZ,1,100,53
1752789143.362029,110481.000,16063,2,MZ,1,100,53
1752789143.402029,110521.000,16082,3,MZ,1,100,53
1752789143.442029,110561.000,16082,3,MZ,1,100,53
1752789143.482029,110601.000,16082,3,MZ,1,100,54
1752789143.522029,110641.000,16099,3,MZ,1,100,53
1752789143.562029,110681.000,16099,3,MZ,1,100,53
1752789143.602030,110721.000,16099,3,MZ,1,100,53
1752789143.642030,110761.000,16115,2,MZ,1,100,52
1752789143.682030,110801.000,16115,2,MZ,1,100,52
1752789143.722030,110841.000,16131,3,MZ,1,100,52
