LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,MZ
1752619997.968057,503739.667,14408,3,MZ,1,100,-57
1752619998.008391,503780.000,14408,3,MZ,1,100,-55
1752619998.047891,503819.500,14426,2,MZ,1,100,-57
1752619998.087392,503859.000,14426,2,MZ,1,100,-58
1752619998.127392,503899.000,14444,3,MZ,1,100,-57
1752619998.167392,503939.000,14444,3,MZ,1,100,-57
1752619998.207393,503979.000,14444,3,MZ,1,100,-57
1752619998.247393,504019.000,14461,2,MZ,1,100,-58
1752619998.287393,504059.000,14461,2,MZ,1,100,-57
1752619998.327394,504099.000,14476,3,MZ,1,100,-58
1752619998.367394,504139.000,14476,3,MZ,1,100,-58
1752619998.407394,504179.000,14476,3,MZ,1,100,-57
1752619998.447395,504219.000,14495,2,MZ,1,100,-58
1752619998.487395,504259.000,14495,2,MZ,1,100,-58
1752619998.527395,504299.000,14511,3,MZ,1,100,-59
1752619998.567396,504339.000,14511,3,MZ,1,100,-59
1752619998.607396,504379.000,14511,3,MZ,1,100,-58
1752619998.647396,504419.000,14529,2,MZ,1,100,-59
1752619998.687397,504459.000,14529,2,MZ,1,100,-59
1752619998.727397,504499.000,14543,3,MZ,1,100,-57
1752619998.767397,504539.000,14543,3,MZ,1,100,-57
1752619998.807398,504579.000,14543,3,MZ,1,100,-58
1752619998.847398,504619.000,14567,3,MZ,1,100,-58
1752619998.887398,504659.000,14567,3,MZ,1,100,-58
1752619998.927399,504699.000,14567,3,MZ,1,100,-58
1752619998.967899,504739.500,14583,2,MZ,1,100,-57
1752619999.008399,504780.000,14583,2,MZ,1,100,-58
1752619999.048066,504819.667,14601,3,MZ,1,100,-58
1752619999.087733,504859.333,14601,3,MZ,1,100,-57
1752619999.127400,504899.000,14601,3,MZ,1,100,-59
1752619999.167401,504939.000,14618,2,MZ,1,100,-59
1752619999.207401,504979.000,14618,2,MZ,1,100,-57
1752619999.247401,505019.000,14634,3,MZ,1,100,-58
1752619999.287402,505059.000,14634,3,MZ,1,100,-57
1752619999.327402,505099.000,14634,3,MZ,1,100,-58
1752619999.367402,505139.000,14653,2,MZ,1,100,-60
1752619999.407403,505179.000,14653,2,MZ,1,100,-57
1752619999.447403,505219.000,14670,3,MZ,1,100,-58
1752619999.487403,505259.000,14670,3,MZ,1,100,-58
1752619999.527404,505299.000,14670,3,MZ,1,100,-58
