LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,RD
1752620234.930375,740700.000,53168,2,RD,1,100,TU
1752620237.493397,743263.000,54008,2,RD,1,100,TL
1752620240.056418,745826.000,54008,2,RD,1,100,TU
1752620242.617440,748387.000,54846,2,RD,1,100,TL
1752620245.178461,750948.000,54846,2,RD,1,100,TU
1752620247.738483,753508.000,55683,2,RD,1,100,TL
1752620250.298504,756068.000,55683,2,RD,1,100,TU
1752620252.852026,758621.500,56524,2,RD,1,100,TL
1752620255.405547,761175.000,56524,2,RD,1,100,TU
1752620257.959568,763729.000,57300,2,RD,1,100,TL
1752620260.513590,766283.000,57300,2,RD,1,100,TU
1752620263.070111,768839.500,58139,2,RD,1,100,TL
1752620265.626633,771396.000,58139,2,RD,1,100,TU
1752620268.193654,773963.000,58978,2,RD,1,100,TL
1752620270.760676,776530.000,58978,2,RD,1,100,TU
1752620273.315697,779085.000,59815,2,RD,1,100,TL
1752620275.870718,781640.000,59815,2,RD,1,100,TU
1752620278.428240,784197.500,60654,2,RD,1,100,TL
1752620280.985761,786755.000,60654,2,RD,1,100,TU
1752620283.544283,789313.500,61496,2,RD,1,100,TL
1752620286.102804,791872.000,61496,2,RD,1,100,TU
1752620288.663826,794433.000,62333,2,RD,1,100,TL
1752620291.224847,796994.000,62333,2,RD,1,100,TU
1752620293.784868,799554.000,63174,2,RD,1,100,TL
1752620296.344890,802114.000,63174,2,RD,1,100,TU
1752620298.903411,804672.500,64012,2,RD,1,100,TL
1752620301.461933,807231.000,64012,2,RD,1,100,TU
1752620304.024454,809793.500,64851,2,RD,1,100,TL
1752620306.586976,812356.000,64851,2,RD,1,100,TU
1752620309.141497,814910.500,154,2,RD,1,100,TL
1752620311.696019,817465.000,154,2,RD,1,100,TU
1752620314.258040,820027.000,992,2,RD,1,100,TL
1752620316.820061,822589.000,992,2,RD,1,100,TU
1752620319.368583,825137.500,1830,2,RD,1,100,TL
1752620321.917104,827686.000,1830,2,RD,1,100,TU
1752620324.471126,830240.000,2668,2,RD,1,100,TL
1752620327.025147,832794.000,2668,2,RD,1,100,TU
1752620329.583168,835352.000,3523,2,RD,1,100,TL
1752620332.141190,837910.000,3523,2,RD,1,100,TU
1752620334.695211,840464.000,4360,2,RD,1,100,TL
1752620337.249233,843018.000,4360,2,RD,1,100,TU
1752620339.821254,845590.000,5216,2,RD,1,100,TL
1752620342.393276,848162.000,5216,2,RD,1,100,TU
1752620344.946797,850715.500,6054,2,RD,1,100,TL
1752620347.500318,853269.000,6054,2,RD,1,100,TU
1752620350.055840,855824.500,6893,2,RD,1,100,TL
1752620352.611361,858380.000,6893,2,RD,1,100,TU
1752620355.167883,860936.500,7733,2,RD,1,100,TL
1752620357.724404,863493.000,7733,2,RD,1,100,TU
1752620360.276925,866045.500,8572,2,RD,1,100,TL
1752620362.829447,868598.000,8572,2,RD,1,100,TU
1752620365.395968,871164.500,9427,2,RD,1,100,TL
1752620367.962490,873731.000,9427,2,RD,1,100,TU
1752620370.516511,876285.000,10268,2,RD,1,100,TL
1752620373.070533,878839.000,10268,2,RD,1,100,TU
1752620375.640554,881409.000,11121,2,RD,1,100,TL
1752620378.210576,883979.000,11121,2,RD,1,100,TU
1752620380.766597,886535.000,11960,2,RD,1,100,TL
1752620383.322619,889091.000,11960,2,RD,1,100,TU
1752620385.889140,891657.500,12800,2,RD,1,100,TL
1752620388.455662,894224.000,12800,2,RD,1,100,TU
