LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,BV
1752620200.981091,706751.000,47617,1,BV,1,100,3.69
1752620205.981133,711751.000,48439,1,BV,1,100,3.70
1752620210.980175,716750.000,49246,1,BV,1,100,3.70
1752620215.980217,721750.000,50068,1,BV,1,100,3.70
1752620220.979259,726749.000,50890,1,BV,1,100,3.69
1752620225.979301,731749.000,51712,1,BV,1,100,3.69
1752620230.978342,736748.000,52534,1,BV,1,100,3.69
1752620235.978384,741748.000,53357,1,BV,1,100,3.69
1752620240.977426,746747.000,54161,1,BV,1,100,3.69
1752620245.977468,751747.000,54981,1,BV,1,100,3.69
1752620250.976510,756746.000,55804,1,BV,1,100,3.70
1752620255.976552,761746.000,56628,1,BV,1,100,3.70
1752620260.975594,766745.000,57388,1,BV,1,100,3.70
1752620265.975636,771745.000,58209,1,BV,1,100,3.69
1752620270.974677,776744.000,59033,1,BV,1,100,3.70
1752620275.974719,781744.000,59835,1,BV,1,100,3.70
1752620280.973761,786743.000,60675,1,BV,1,100,3.70
1752620285.973803,791743.000,61492,1,BV,1,100,3.70
1752620290.972845,796742.000,62297,1,BV,1,100,3.70
1752620295.972887,801742.000,63118,1,BV,1,100,3.70
1752620300.971929,806741.000,63943,1,BV,1,100,3.70
1752620305.971971,811741.000,64766,1,BV,1,100,3.70
1752620310.971012,816740.000,50,1,BV,1,100,3.70
1752620315.971054,821740.000,871,1,BV,1,100,3.70
1752620320.970096,826739.000,1693,1,BV,1,100,3.69
1752620325.970138,831739.000,2516,1,BV,1,100,3.69
1752620330.969180,836738.000,3335,1,BV,1,100,3.70
1752620335.969222,841738.000,4173,1,BV,1,100,3.70
1752620340.968264,846737.000,4996,1,BV,1,100,3.70
1752620345.968306,851737.000,5818,1,BV,1,100,3.70
1752620350.967347,856736.000,6637,1,BV,1,100,3.70
1752620355.967389,861736.000,7460,1,BV,1,100,3.70
1752620360.966431,866735.000,8284,1,BV,1,100,3.70
1752620365.966473,871735.000,9107,1,BV,1,100,3.70
1752620370.965515,876734.000,9930,1,BV,1,100,3.70
1752620375.965557,881734.000,10768,1,BV,1,100,3.69
1752620380.964599,886733.000,11589,1,BV,1,100,3.70
1752620385.964641,891733.000,12394,1,BV,1,100,3.70
1752620390.963683,896732.000,13234,1,BV,1,100,3.71
1752620395.963724,901732.000,14059,1,BV,1,100,3.70
1752620400.962766,906731.000,14878,1,BV,1,100,3.70
1752620405.962808,911731.000,15699,1,BV,1,100,3.70
1752620410.961850,916730.000,16539,1,BV,1,100,3.71
1752620415.961892,921730.000,17361,1,BV,1,100,3.70
1752620420.960934,926729.000,18182,1,BV,1,100,3.71
1752620425.960976,931729.000,19001,1,BV,1,100,3.70
1752620430.960018,936728.000,19824,1,BV,1,100,3.71
1752620435.960059,941728.000,20662,1,BV,1,100,3.71
1752620440.959101,946727.000,21482,1,BV,1,100,3.71
1752620445.959143,951727.000,22302,1,BV,1,100,3.71
1752620450.958185,956726.000,23143,1,BV,1,100,3.71
1752620455.958227,961726.000,23964,1,BV,1,100,3.71
1752620460.957269,966725.000,24771,1,BV,1,100,3.71
1752620465.957311,971725.000,25530,1,BV,1,100,3.71
1752620470.956353,976724.000,26354,1,BV,1,100,3.71
1752620475.956394,981724.000,27192,1,BV,1,100,3.71
1752620480.955436,986723.000,28015,1,BV,1,100,3.71
1752620485.955478,991723.000,28835,1,BV,1,100,3.71
1752620490.954520,996722.000,29652,1,BV,1,100,3.71
1752620495.954562,1001722.000,30492,1,BV,1,100,3.71
1752620500.953604,1006721.000,31314,1,BV,1,100,3.71
1752620505.953646,1011721.000,32135,1,BV,1,100,3.71
1752620510.952688,1016720.000,32958,1,BV,1,100,3.71
1752620515.952730,1021720.000,33782,1,BV,1,100,3.71
1752620520.951771,1026719.000,34591,1,BV,1,100,3.71
1752620525.951813,1031719.000,35415,1,BV,1,100,3.71
1752620530.950855,1036718.000,36238,1,BV,1,100,3.71
1752620535.950897,1041718.000,37062,1,BV,1,100,3.71
1752620540.949939,1046717.000,37865,1,BV,1,100,3.71
1752620545.949981,1051717.000,38688,1,BV,1,100,3.71
1752620550.949023,1056716.000,39510,1,BV,1,100,3.71
1752620555.949065,1061716.000,40333,1,BV,1,100,3.71
1752620560.948106,1066715.000,41155,1,BV,1,100,3.71
1752620565.948148,1071715.000,41977,1,BV,1,100,3.71
1752620570.947190,1076714.000,42782,1,BV,1,100,3.71
1752620575.947232,1081714.000,43605,1,BV,1,100,3.71
1752620580.946274,1086713.000,44428,1,BV,1,100,3.72
1752620585.946316,1091713.000,45250,1,BV,1,100,3.71
