LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,PG
1752619998.795397,504567.000,14532,2,PG,1,100,2309
1752619998.835398,504607.000,14554,3,PG,1,100,2300
1752619998.875398,504647.000,14554,3,PG,1,100,2300
1752619998.915398,504687.000,14554,3,PG,1,100,2288
1752619998.955399,504727.000,14570,2,PG,1,100,2295
1752619998.995399,504767.000,14570,2,PG,1,100,2303
1752619999.035399,504807.000,14588,3,PG,1,100,2297
1752619999.075400,504847.000,14588,3,PG,1,100,2303
1752619999.115400,504887.000,14588,3,PG,1,100,2292
1752619999.155400,504927.000,14606,2,PG,1,100,2288
1752619999.195401,504967.000,14606,2,PG,1,100,2293
1752619999.235401,505007.000,14622,3,PG,1,100,2294
1752619999.275401,505047.000,14622,3,PG,1,100,2301
1752619999.315402,505087.000,14622,3,PG,1,100,2294
1752619999.355402,505127.000,14640,3,PG,1,100,2313
1752619999.395402,505167.000,14640,3,PG,1,100,2322
1752619999.435403,505207.000,14640,3,PG,1,100,2305
1752619999.475403,505247.000,14657,2,PG,1,100,2299
1752619999.515403,505287.000,14657,2,PG,1,100,2285
1752619999.555404,505327.000,14673,3,PG,1,100,2291
1752619999.595404,505367.000,14673,3,PG,1,100,2297
1752619999.635404,505407.000,14673,3,PG,1,100,2287
1752619999.675405,505447.000,14691,2,PG,1,100,2306
1752619999.715405,505487.000,14691,2,PG,1,100,2305
1752619999.755405,505527.000,14707,3,PG,1,100,2297
1752619999.795406,505567.000,14707,3,PG,1,100,2296
1752619999.835406,505607.000,14707,3,PG,1,100,2290
1752619999.875406,505647.000,14724,2,PG,1,100,2311
1752619999.915407,505687.000,14724,2,PG,1,100,2301
1752619999.955407,505727.000,14741,3,PG,1,100,2298
1752619999.995407,505767.000,14741,3,PG,1,100,2313
1752620000.035408,505807.000,14741,3,PG,1,100,2310
1752620000.075408,505847.000,14760,2,PG,1,100,2300
1752620000.115408,505887.000,14760,2,PG,1,100,2284
1752620000.155409,505927.000,14774,3,PG,1,100,2288
1752620000.195409,505967.000,14774,3,PG,1,100,2302
1752620000.235410,506007.000,14774,3,PG,1,100,2301
1752620000.275410,506047.000,14791,2,PG,1,100,2296
1752620000.315410,506087.000,14791,2,PG,1,100,2303
1752620000.355411,506127.000,14808,3,PG,1,100,2273
1752620000.395411,506167.000,14808,3,PG,1,100,2285
1752620000.435411,506207.000,14808,3,PG,1,100,2298
1752620000.475412,506247.000,14827,2,PG,1,100,2292
1752620000.515412,506287.000,14827,2,PG,1,100,2292
1752620000.555079,506326.667,14843,3,PG,1,100,2305
1752620000.594746,506366.333,14843,3,PG,1,100,2304
1752620000.634413,506406.000,14843,3,PG,1,100,2298
1752620000.681413,506453.000,14861,2,PG,1,100,2302
1752620000.728414,506500.000,14861,2,PG,1,100,2293
1752620000.768414,506540.000,14877,3,PG,1,100,2298
1752620000.808414,506580.000,14877,3,PG,1,100,2287
1752620000.848415,506620.000,14877,3,PG,1,100,2294
1752620000.888415,506660.000,14894,2,PG,1,100,2288
1752620000.928415,506700.000,14894,2,PG,1,100,2288
1752620000.968416,506740.000,14909,3,PG,1,100,2286
1752620001.008416,506780.000,14909,3,PG,1,100,2286
1752620001.048416,506820.000,14909,3,PG,1,100,2301
1752620001.088417,506860.000,14928,2,PG,1,100,2281
1752620001.128417,506900.000,14928,2,PG,1,100,2284
1752620001.168417,506940.000,14946,3,PG,1,100,2311
1752620001.208418,506980.000,14946,3,PG,1,100,2295
1752620001.248418,507020.000,14946,3,PG,1,100,2295
1752620001.288418,507060.000,14963,2,PG,1,100,2293
1752620001.328419,507100.000,14963,2,PG,1,100,2308
1752620001.368419,507140.000,14979,3,PG,1,100,2303
1752620001.408419,507180.000,14979,3,PG,1,100,2292
1752620001.448420,507220.000,14979,3,PG,1,100,2298
1752620001.488420,507260.000,14995,2,PG,1,100,2284
1752620001.528420,507300.000,14995,2,PG,1,100,2278
1752620001.568421,507340.000,15013,3,PG,1,100,2296
1752620001.608421,507380.000,15013,3,PG,1,100,2273
1752620001.648421,507420.000,15013,3,PG,1,100,2287
1752620001.688422,507460.000,15031,2,PG,1,100,2306
1752620001.728422,507500.000,15031,2,PG,1,100,2296
1752620001.768422,507540.000,15048,3,PG,1,100,2298
1752620001.808423,507580.000,15048,3,PG,1,100,2291
1752620001.848423,507620.000,15048,3,PG,1,100,2287
1752620001.888423,507660.000,15064,3,PG,1,100,2285
1752620001.928424,507700.000,15064,3,PG,1,100,2297
1752620001.968424,507740.000,15064,3,PG,1,100,2293
1752620002.008424,507780.000,15081,2,PG,1,100,2293
1752620002.048425,507820.000,15081,2,PG,1,100,2295
1752620002.088425,507860.000,15098,3,PG,1,100,2297
1752620002.128425,507900.000,15098,3,PG,1,100,2282
1752620002.168426,507940.000,15098,3,PG,1,100,2263
1752620002.208426,507980.000,15114,2,PG,1,100,2280
1752620002.248426,508020.000,15114,2,PG,1,100,2285
1752620002.288427,508060.000,15132,3,PG,1,100,2277
1752620002.328427,508100.000,15132,3,PG,1,100,2273
1752620002.368427,508140.000,15132,3,PG,1,100,2261
1752620002.408428,508180.000,15148,2,PG,1,100,2274
1752620002.448428,508220.000,15148,2,PG,1,100,2286
1752620002.488428,508260.000,15167,3,PG,1,100,2264
1752620002.528429,508300.000,15167,3,PG,1,100,2286
1752620002.568429,508340.000,15167,3,PG,1,100,2288
1752620002.608429,508380.000,15183,2,PG,1,100,2289
1752620002.648430,508420.000,15183,2,PG,1,100,2288
1752620002.688430,508460.000,15199,3,PG,1,100,2285
1752620002.728430,508500.000,15199,3,PG,1,100,2277
1752620002.768431,508540.000,15199,3,PG,1,100,2280
1752620002.808431,508580.000,15215,2,PG,1,100,2281
1752620002.848431,508620.000,15215,2,PG,1,100,2272
1752620002.888432,508660.000,15232,3,PG,1,100,2277
1752620002.928432,508700.000,15232,3,PG,1,100,2276
1752620002.968432,508740.000,15232,3,PG,1,100,2274
